frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,,98.0,172.0,22,99.5,171.833333333,541,221,False,14.7134935305,23.3257918552,14.7134935305,23.3257918552,
3,,99.0,173.0,22,99.0186335404,172.956521739,541,221,False,14.642311799,23.4782608695,14.642311799,23.4782608695,0.168266572007
4,,91.0,174.0,22,91.1707937358,173.982197832,541,221,False,13.4818179277,23.6174929184,13.4818179277,23.6174929184,1.1688163195
5,,89.0,174.0,22,88.9620520944,174.011603051,541,221,False,13.1552017885,23.6214845771,13.1552017885,23.6214845771,0.326640529835
6,,89.0,173.0,22,88.9451425109,173.023115192,541,221,False,13.1527012955,23.4873007048,13.1527012955,23.4873007048,0.134207168364
7,,88.0,173.0,22,87.9954501355,172.991668705,541,221,False,13.0122661938,23.4830319509,13.0122661938,23.4830319509,0.140499964611
8,,88.0,173.0,22,87.9812271802,172.996083727,541,221,False,13.0101629841,23.4836312752,13.0101629841,23.4836312752,0.00218693402246
9,,87.0,173.0,22,87.0100223753,172.99850153,541,221,False,12.8665467468,23.4839594837,12.8665467468,23.4839594837,0.143616612353
10,,88.0,174.0,22,87.968877243,173.981603284,541,221,False,13.0083367457,23.6174122105,13.0083367457,23.6174122105,0.194715264119
11,,84.0,171.0,22,84.0759135833,171.063634938,541,221,False,12.432667443,23.2213079101,12.432667443,23.2213079101,0.698780196391
12,,81.0,170.0,22,81.0146457962,169.991418447,541,221,False,11.9799845909,23.0757581602,11.9799845909,23.0757581602,0.475506565942
13,,79.0,167.0,22,78.9869692416,167.030928494,541,221,False,11.6801433259,22.673881696,11.6801433259,22.673881696,0.501407495641
14,,77.0,163.0,22,76.9942584211,163.030997001,541,221,False,11.3854725946,22.1309045703,11.3854725946,22.1309045703,0.617782323295
15,,77.0,158.0,22,76.9621450274,158.030321099,541,221,False,11.3807238488,21.4520797872,11.3807238488,21.4520797872,0.678841392894
16,,75.0,154.0,22,75.0198543817,153.994362957,541,221,False,11.0935089659,20.9042121661,11.0935089659,20.9042121661,0.618588166069
17,,74.0,152.0,22,73.991189032,151.961415754,541,221,False,10.9413957903,20.6282464824,10.9413957903,20.6282464824,0.315111847982
18,,73.0,150.0,22,72.9959402381,149.983873151,541,221,False,10.7942240648,20.3598017852,10.7942240648,20.3598017852,0.306140608662
19,,73.0,148.0,22,72.9806134119,147.993905726,541,221,False,10.791957621,20.0896704605,10.791957621,20.0896704605,0.270140832401
20,,72.0,148.0,22,72.0097553131,147.962051917,541,221,False,10.6483926526,20.0853464141,10.6483926526,20.0853464141,0.143630071814
21,,71.0,147.0,22,71.0044485818,147.001985185,541,221,False,10.4997336165,19.9550206133,10.4997336165,19.9550206133,0.197697555205
22,,70.0,147.0,22,70.001696943,146.983675437,541,221,False,10.351452413,19.9525351272,10.351452413,19.9525351272,0.148302032888
23,,69.0,147.0,22,69.0006343377,146.993098963,541,221,False,10.2034209742,19.9538143389,10.2034209742,19.9538143389,0.148036965903
24,,68.0,146.0,22,68.0002365164,146.015225126,541,221,False,10.0554878398,19.8210712841,10.0554878398,19.8210712841,0.198758473647
25,,67.0,146.0,22,67.0000881576,145.988689999,541,221,False,9.90759159447,19.8174692306,9.90759159447,19.8174692306,0.147940103288
26,,67.0,146.0,22,66.9821965303,145.994971788,541,221,False,9.90494588248,19.8183219622,9.90494588248,19.8183219622,0.00277973793466
27,,66.0,146.0,22,66.0103471423,145.998087012,541,221,False,9.76123432788,19.8187448433,9.76123432788,19.8187448433,0.14371217678
28,,65.0,146.0,22,65.0046692506,145.999285138,541,221,False,9.61252040674,19.8189074848,9.61252040674,19.8189074848,0.148714010075
29,,64.0,145.0,22,64.0017791937,145.017569799,541,221,False,9.46421873474,19.6856429591,9.46421873474,19.6856429591,0.199381091672
30,,63.0,146.0,22,63.000664994,145.971729433,541,221,False,9.3161796664,19.8151668914,9.3161796664,19.8151668914,0.19670285909
31,,62.0,146.0,22,62.0002479425,146.005633182,541,221,False,9.16824368835,19.8197692102,9.16824368835,19.8197692102,0.148007550273
32,,62.0,146.0,22,61.9822560886,146.002873393,541,221,False,9.16558315543,19.8193945782,9.16558315543,19.8193945782,0.00268677959079
33,,61.0,146.0,22,61.0103693408,146.001107989,541,221,False,9.02186607627,19.8191549306,9.02186607627,19.8191549306,0.143717278963
34,,61.0,146.0,22,60.9868411967,146.000414737,541,221,False,9.01838686827,19.819060824,9.01838686827,19.819060824,0.00348048047842
35,,60.0,146.0,22,60.0121171731,146.000154663,541,221,False,8.87425022892,19.8190255199,8.87425022892,19.8190255199,0.144136643673
36,,59.0,146.0,22,59.0053308294,146.00005765,541,221,False,8.72537239621,19.8190123507,8.72537239621,19.8190123507,0.148877833292
37,,59.0,146.0,22,58.9841895358,146.000021487,541,221,False,8.72224614208,19.8190074417,8.72224614208,19.8190074417,0.00312625799097
38,,58.0,146.0,22,58.0110918314,146.000008009,541,221,False,8.57834999355,19.8190056121,8.57834999355,19.8190056121,0.143896148537
39,,58.0,146.0,22,57.9871105693,146.000002985,541,221,False,8.57480378104,19.8190049301,8.57480378104,19.8190049301,0.00354621257575
40,,57.0,147.0,22,57.0122175767,146.982164785,541,221,False,8.43064215552,19.9523300613,8.43064215552,19.9523300613,0.196362330626
41,,57.0,147.0,22,56.987531924,147.01033531,541,221,False,8.42699178174,19.9561541145,8.42699178174,19.9561541145,0.00528664462346
42,,56.0,146.0,22,56.0123747068,146.022501168,541,221,False,8.28279108418,19.8220589821,8.28279108418,19.8220589821,0.196914564488
43,,56.0,147.0,22,55.9875904929,146.973606327,541,221,False,8.27912613573,19.9511682797,8.27912613573,19.9511682797,0.129161304478
44,,56.0,147.0,22,55.9945602089,147.006334591,541,221,False,8.28015677766,19.9556110305,8.28015677766,19.9556110305,0.0045607298944
45,,55.0,146.0,22,55.0157698524,146.020971235,541,221,False,8.13541883215,19.8218512989,8.13541883215,19.8218512989,0.19708053852
46,,55.0,147.0,22,54.9888930319,146.97303424,541,221,False,8.13144444095,19.9510906208,8.13144444095,19.9510906208,0.129300418106
47,,47.0,157.0,22,47.1377380822,156.827758001,541,221,False,6.97046034487,21.2888359277,6.97046034487,21.2888359277,1.7712838783
48,,47.0,157.0,22,46.9154360512,157.106404354,541,221,False,6.93758758613,21.3266612245,6.93758758613,21.3266612245,0.0501135844301
49,,52.0,152.0,22,51.8727965241,152.137004328,541,221,False,7.67065382981,20.6520820355,7.67065382981,20.6520820355,0.99621443471
50,,52.0,151.0,22,52.0371919277,150.984376796,541,221,False,7.69496368617,20.4956167596,7.69496368617,20.4956167596,0.158342513744
51,,56.0,151.0,22,55.9465653575,150.973149361,541,221,False,8.27305957227,20.4940926734,8.27305957227,20.4940926734,0.578097895147
52,,64.0,152.0,22,63.9055182916,151.971149748,541,221,False,9.44998422057,20.6295678391,9.44998422057,20.6295678391,1.18469622616
53,,68.0,153.0,22,68.0325621754,152.988345354,541,221,False,10.0602679742,20.7676486906,10.0602679742,20.7676486906,0.625709662281
54,,60.0,158.0,22,60.229415826,157.924267673,541,221,False,8.9063831166,21.4376833945,8.9063831166,21.4376833945,1.33431509361
55,,61.0,163.0,22,60.9353777747,162.968357099,541,221,False,9.01077675042,22.1224014162,9.01077675042,22.1224014162,0.692630348689
56,,56.0,167.0,22,56.0757478326,167.005879046,541,221,False,8.29216234123,22.6704813185,8.29216234123,22.6704813185,0.903768913163
57,,58.0,168.0,22,57.9081556286,168.056545929,541,221,False,8.56312837391,22.8131057822,8.56312837391,22.8131057822,0.306209615342
58,,59.0,167.0,22,58.9778582376,167.05934934,541,221,False,8.72130990574,22.6777397294,8.72130990574,22.6777397294,0.208195497704
59,,59.0,167.0,22,59.0101623234,167.006115678,541,221,False,8.72608685004,22.6705134405,8.72608685004,22.6705134405,0.00866247360329
