frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,,466.0,12.0,manual,466.0,12.0,531,212,False,70.2071563089,1.69811320755,70.2071563089,1.69811320755,
3,,466.0,12.0,manual,466.0,12.0,531,212,False,70.2071563089,1.69811320755,70.2071563089,1.69811320755,0.0
4,,466.0,12.0,manual,466.0,12.0,531,212,False,70.2071563089,1.69811320755,70.2071563089,1.69811320755,0.0
5,,466.0,12.0,manual,466.0,12.0,531,212,False,70.2071563089,1.69811320755,70.2071563089,1.69811320755,0.0
6,,466.0,12.0,manual,466.0,12.0,531,212,False,70.2071563089,1.69811320755,70.2071563089,1.69811320755,0.0
7,,466.0,12.0,manual,466.0,12.0,531,212,False,70.2071563089,1.69811320755,70.2071563089,1.69811320755,0.0
8,,466.0,12.0,manual,466.0,12.0,531,212,False,70.2071563089,1.69811320755,70.2071563089,1.69811320755,0.0
9,,466.0,12.0,manual,466.0,12.0,531,212,False,70.2071563089,1.69811320755,70.2071563089,1.69811320755,0.0
10,,466.0,12.0,manual,466.0,12.0,531,212,False,70.2071563089,1.69811320755,70.2071563089,1.69811320755,0.0
11,,466.0,12.0,manual,466.0,12.0,531,212,False,70.2071563089,1.69811320755,70.2071563089,1.69811320755,0.0
12,,466.0,12.0,29,466.0,12.0,531,212,False,70.2071563089,1.69811320755,70.2071563089,1.69811320755,0.0
13,,462.0,13.0,29,462.666666667,12.8333333333,531,212,False,69.7049591965,1.81603773584,69.7049591965,1.81603773584,0.515856699087
14,,461.0,14.0,29,461.062111801,13.9565217391,531,212,False,69.4632183504,1.97497949138,69.4632183504,1.97497949138,0.289311455576
15,,462.0,14.0,29,461.973095971,14.0037478249,531,212,False,69.6004664363,1.98166242805,69.6004664363,1.98166242805,0.137410693613
16,,465.0,12.0,29,464.950658129,12.039148306,531,212,False,70.0490633716,1.70365306217,70.0490633716,1.70365306217,0.527757915972
17,,460.0,15.0,29,460.123007261,14.9268524807,531,212,False,69.321733674,2.11229044538,69.321733674,2.11229044538,0.834261949275
18,,466.0,13.0,29,465.85630415,13.0577685145,531,212,False,70.1855072166,1.8477974313,70.1855072166,1.8477974313,0.903361105756
19,,470.0,12.0,29,469.973046276,12.0077630913,531,212,False,70.805732019,1.6992117582,70.805732019,1.6992117582,0.637774652816
20,,469.0,12.0,29,469.080409726,11.9843980128,531,212,False,70.6712481696,1.69590537917,70.6712481696,1.69590537917,0.134524488016
21,,467.0,12.0,29,467.052135075,11.9932997984,531,212,False,70.3656700678,1.69716506581,70.3656700678,1.69716506581,0.305580698242
22,,465.0,13.0,29,465.020492257,12.9796240439,531,212,False,70.0595845208,1.8367392515,70.0595845208,1.8367392515,0.33640647344
23,,484.0,27.0,29,484.0,27.0,531,212,False,72.9190207156,3.82075471698,72.9190207156,3.82075471698,3.48032939812
24,,485.0,24.0,29,484.833333333,24.5,531,212,False,73.0445699937,3.46698113208,73.0445699937,3.46698113208,0.375390956995
25,,485.0,23.0,29,484.99378882,23.0559006211,531,212,False,73.0687440783,3.26262744638,73.0687440783,3.26262744638,0.205778558713
26,,482.0,26.0,29,482.065185383,25.930531388,531,212,False,72.6275232215,3.66941481906,72.6275232215,3.66941481906,0.600126495867
