frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,284.0,205.0,0,284.0,205.0,555,242,False,40.9369369369,25.4132231405,40.9369369369,25.4132231405,
3,292.0,206.0,0,290.666666667,205.833333333,555,242,False,41.8978978979,25.5165289256,41.8978978979,25.5165289256,0.966497829183
4,307.0,206.0,0,306.391304348,205.99378882,555,242,False,44.1645123385,25.5364201017,44.1645123385,25.5364201017,2.26670171853
5,324.0,200.0,0,323.686119663,200.129835363,555,242,False,46.6574586902,24.8094837227,46.6574586902,24.8094837227,2.59677068906
6,335.0,190.0,0,334.98791974,190.128858562,555,242,False,48.2865469895,23.5696932102,48.2865469895,23.5696932102,2.04719544796
7,344.0,174.0,0,344.036360991,174.159389622,555,242,False,49.5908268095,21.5900069779,49.5908268095,21.5900069779,2.37071791381
8,352.0,166.0,0,352.033356474,165.921967397,555,242,False,50.7435468791,20.5688389335,50.7435468791,20.5688389335,1.53998303038
9,343.0,172.0,0,343.316622772,171.714609099,555,242,False,49.4870807599,21.2869350123,49.4870807599,21.2869350123,1.44719352094
10,324.0,172.0,0,324.310932792,171.988383793,555,242,False,46.7475218439,21.3208740239,46.7475218439,21.3208740239,2.73976913461
11,303.0,173.0,0,303.160794491,172.982368543,555,242,False,43.69885326,21.4440952739,43.69885326,21.4440952739,3.05115774929
12,288.0,174.0,0,287.955061521,173.992791921,555,242,False,41.5070358949,21.5693543704,41.5070358949,21.5693543704,2.1953936328
13,271.0,178.0,0,271.013904878,177.943773991,555,242,False,39.0650673698,22.0591455361,39.0650673698,22.0591455361,2.49060347379
14,253.0,182.0,0,253.024485845,181.976481569,555,242,False,36.4719979596,22.5590679631,36.4719979596,22.5590679631,2.6408202133
15,244.0,183.0,0,243.849523062,183.044620692,555,242,False,35.1494808017,22.691481904,35.1494808017,22.691481904,1.32912944618
16,252.0,180.0,0,251.633059543,180.090530936,555,242,False,36.2714320062,22.3252724301,36.2714320062,22.3252724301,1.18020501777
17,254.0,184.0,0,253.955377616,183.912424472,555,242,False,36.6061805573,22.799060885,36.6061805573,22.799060885,0.580113861593
18,258.0,192.0,0,257.95210536,191.890208273,555,242,False,37.1822854573,23.7880423479,37.1822854573,23.7880423479,1.14454409695
19,265.0,200.0,0,264.927143847,199.955386872,555,242,False,38.1876964104,24.7878578767,38.1876964104,24.7878578767,1.41791476338
20,276.0,204.0,0,275.898867811,204.054540629,555,242,False,39.769206171,25.2960174333,39.769206171,25.2960174333,1.66114396059
21,285.0,208.0,0,284.994438933,208.02373391,555,242,False,41.0802794858,25.7880661872,41.0802794858,25.7880661872,1.40036609969
22,292.0,209.0,0,292.035137662,209.062517959,555,242,False,42.0951549783,25.9168410693,42.0951549783,25.9168410693,1.02301282273
23,297.0,209.0,0,297.050549706,209.043706207,555,242,False,42.8180972549,25.9145090339,42.8180972549,25.9145090339,0.722946037891
24,307.0,211.0,0,306.931451347,210.981593792,555,242,False,44.2423713653,26.1547430321,44.2423713653,26.1547430321,1.44439229971
25,317.0,209.0,0,316.970268842,209.062824645,555,242,False,45.6894081214,25.9168790882,45.6894081214,25.9168790882,1.46645648728
26,325.0,203.0,0,325.024391266,203.098095798,555,242,False,46.850362705,25.1774498923,46.850362705,25.1774498923,1.37643419059
27,330.0,193.0,0,330.064297523,193.111480941,555,242,False,47.576835679,23.9394397861,47.576835679,23.9394397861,1.43542049765
28,330.0,175.0,0,330.115788224,175.187826539,555,242,False,47.584257762,21.7174991577,47.584257762,21.7174991577,2.22195302453
29,328.0,161.0,0,328.083222927,161.005660568,555,242,False,47.2912753769,19.9593794093,47.2912753769,19.9593794093,1.78236464506
30,323.0,144.0,0,323.086444848,144.052539514,555,242,False,46.5710190772,17.8577528323,46.5710190772,17.8577528323,2.22162179638
31,317.0,127.0,0,317.052708083,127.021995602,555,242,False,45.7012912552,15.7465283804,45.7012912552,15.7465283804,2.28335174045
32,319.0,114.0,0,318.877934982,113.936968278,555,242,False,45.9643870244,14.1244175551,45.9643870244,14.1244175551,1.64330852651
33,326.0,103.0,0,325.858541306,102.937425745,555,242,False,46.9706005486,12.7608379023,46.9706005486,12.7608379023,1.69464306741
34,333.0,101.0,0,332.942683848,100.814280425,555,242,False,47.9917382123,12.4976380692,47.9917382123,12.4976380692,1.05451234245
35,343.0,103.0,0,342.924908642,102.851662623,555,242,False,49.4306174619,12.7502061103,49.4306174619,12.7502061103,1.46087785604
36,354.0,112.0,0,353.951604777,111.816071947,555,242,False,51.020051139,13.8614965224,51.020051139,13.8614965224,1.93939830718
37,363.0,122.0,0,363.01665841,121.907454766,555,242,False,52.3267255366,15.1124943925,52.3267255366,15.1124943925,1.80897585729
38,363.0,136.0,0,363.168396176,135.893013502,555,242,False,52.348597647,16.8462413432,52.348597647,16.8462413432,1.73388490922
39,360.0,150.0,0,360.12403431,149.95665531,555,242,False,51.9097707114,18.5896680136,51.9097707114,18.5896680136,1.79780578332
40,353.0,163.0,0,353.120506904,163.001515079,555,242,False,50.9002532474,20.20679939,50.9002532474,20.20679939,1.9063681172
41,341.0,175.0,0,341.137650962,175.019246635,555,242,False,49.1729947333,21.6966008225,49.1729947333,21.6966008225,2.2809932668
42,327.0,182.0,0,327.091415179,182.09724918,555,242,False,47.1483120979,22.5740391545,47.1483120979,22.5740391545,2.20663494954
43,319.0,185.0,0,318.928973368,185.111902151,555,242,False,45.9717439089,22.947756465,45.9717439089,22.947756465,1.23449476768
44,303.0,183.0,0,303.111188408,183.134509805,555,242,False,43.6917028336,22.7026251824,43.6917028336,22.7026251824,2.29318046626
45,287.0,182.0,0,287.048029411,182.036738596,555,242,False,41.3762925277,22.5665378425,41.3762925277,22.5665378425,2.31940609826
46,273.0,181.0,0,272.982543902,181.013052006,555,242,False,39.348835157,22.4396345462,39.348835157,22.4396345462,2.03142507528
47,255.0,176.0,0,255.063147123,176.076179317,555,242,False,36.7658590448,21.8276255352,36.7658590448,21.8276255352,2.65449065288
48,245.0,172.0,0,244.884178545,172.013969641,555,242,False,35.2986203308,21.3240458233,35.2986203308,21.3240458233,1.55125174293
49,239.0,161.0,0,238.878817298,161.129370752,555,242,False,34.4329826736,19.9747153825,34.4329826736,19.9747153825,1.60312856379
50,231.0,151.0,0,230.986772623,151.036324018,555,242,False,33.2953906484,18.7235112419,33.2953906484,18.7235112419,1.69104329254
51,233.0,144.0,0,232.818235135,143.959460326,555,242,False,33.5593852447,17.84621409,33.5593852447,17.84621409,0.916156885922
52,234.0,130.0,0,233.941627328,130.107156618,555,242,False,33.7213156509,16.1289863576,33.7213156509,16.1289863576,1.72484565726
53,237.0,117.0,0,236.943019543,117.027953656,555,242,False,34.153948763,14.5075975607,34.153948763,14.5075975607,1.67811591987
