frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,269.0,197.0,manual,269.0,197.0,550,238,False,39.1272727273,24.8319327731,39.1272727273,24.8319327731,
3,269.0,197.0,manual,269.0,197.0,550,238,False,39.1272727273,24.8319327731,39.1272727273,24.8319327731,0.0
4,269.0,197.0,manual,269.0,197.0,550,238,False,39.1272727273,24.8319327731,39.1272727273,24.8319327731,0.0
5,269.0,197.0,manual,269.0,197.0,550,238,False,39.1272727273,24.8319327731,39.1272727273,24.8319327731,0.0
6,269.0,197.0,267,269.0,197.0,550,238,False,39.1272727273,24.8319327731,39.1272727273,24.8319327731,0.0
7,269.0,197.0,267,269.0,197.0,550,238,False,39.1272727273,24.8319327731,39.1272727273,24.8319327731,0.0
8,268.0,198.0,267,268.037267081,197.962732919,550,238,False,38.9872388481,24.9532856621,38.9872388481,24.9532856621,0.185299786724
9,269.0,197.0,267,268.975237585,197.024762415,550,238,False,39.1236709215,24.8350540859,39.1236709215,24.8350540859,0.180533698302
10,269.0,197.0,267,269.007158126,196.992841874,550,238,False,39.1283139092,24.8310304883,39.1283139092,24.8310304883,0.006143832129
11,268.0,198.0,267,268.021368763,197.978631237,550,238,False,38.9849263655,24.9552896517,38.9849263655,24.9552896517,0.189737522332
12,270.0,197.0,267,269.95531976,197.026833392,550,238,False,39.2662283287,24.8353151334,39.2662283287,24.8353151334,0.305818049722
13,269.0,197.0,267,269.034340729,196.993828881,550,238,False,39.1322677424,24.831154901,39.1322677424,24.831154901,0.134025170112
14,270.0,197.0,267,269.979566604,196.99692599,550,238,False,39.2697551424,24.8315452929,39.2697551424,24.8315452929,0.137487954253
15,270.0,196.0,267,270.008630158,196.016653588,550,238,False,39.2739825684,24.7079815447,39.2739825684,24.7079815447,0.123636042431
16,270.0,196.0,267,270.003994046,195.989222504,550,238,False,39.2733082249,24.704523845,39.2733082249,24.704523845,0.00352284348322
17,269.0,197.0,267,269.019362176,196.977333937,550,238,False,39.1300890438,24.8290757063,39.1300890438,24.8290757063,0.189802265493
18,270.0,196.0,267,269.972399264,196.02633221,550,238,False,39.2687126202,24.7092015391,39.2687126202,24.7092015391,0.183265686702
19,270.0,196.0,267,270.005882924,195.993642501,550,238,False,39.2735829708,24.7050809875,39.2735829708,24.7050809875,0.00637959713069
20,270.0,196.0,267,270.00296648,195.996856554,550,238,False,39.2731587607,24.7054861203,39.2731587607,24.7054861203,0.000586589025435
21,269.0,197.0,267,269.018979011,196.980955026,550,238,False,39.1300333107,24.8295321461,39.1300333107,24.8295321461,0.189399870605
22,270.0,196.0,267,269.972256445,196.02771897,550,238,False,39.2686918465,24.7093763408,39.2686918465,24.7093763408,0.183476448438
23,268.0,198.0,267,268.041502348,197.958488489,550,238,False,38.987854887,24.9527506499,38.987854887,24.9527506499,0.371618691935
24,269.0,198.0,267,268.964440521,198.017719736,550,238,False,39.1221004394,24.9602167734,39.1221004394,24.9602167734,0.134453007962
25,268.0,198.0,267,268.01997714,198.00819281,550,238,False,38.9847239476,24.9590159004,38.9847239476,24.9590159004,0.137381740382
26,269.0,197.0,267,268.97336339,197.020965926,550,238,False,39.1233983113,24.8345755369,39.1233983113,24.8345755369,0.186322256334
27,269.0,197.0,267,269.006277438,196.990835191,550,238,False,39.1281858092,24.8307775451,39.1281858092,24.8307775451,0.00611104555861
28,269.0,197.0,267,269.003115204,196.995771597,550,238,False,39.1277258479,24.8313997811,39.1277258479,24.8313997811,0.000773784277623
29,270.0,196.0,267,269.983361869,196.016221453,550,238,False,39.2703071809,24.7079270739,39.2703071809,24.7079270739,0.188613217925
30,270.0,196.0,267,270.010783258,195.989061355,550,238,False,39.2742957466,24.7045035321,39.2742957466,24.7045035321,0.00525635751641
31,271.0,196.0,267,270.986995555,195.995110198,550,238,False,39.4162902625,24.7052659913,39.4162902625,24.7052659913,0.141996562978
32,269.0,197.0,267,269.047847364,196.980302272,550,238,False,39.1342323439,24.8294498662,39.1342323439,24.8294498662,0.308185503025
33,269.0,197.0,267,268.984682483,197.009639262,550,238,False,39.1250447248,24.8331478061,39.1250447248,24.8331478061,0.00990389335129
34,269.0,197.0,267,268.992704484,197.004405324,550,238,False,39.1262115613,24.8324880661,39.1262115613,24.8324880661,0.00134043441371
35,269.0,198.0,267,268.99720493,197.983844492,550,238,False,39.1268661716,24.9559467847,39.1268661716,24.9559467847,0.123460454101
36,269.0,197.0,267,268.998954601,197.028799552,550,238,False,39.1271206692,24.8355629687,39.1271206692,24.8355629687,0.120384084977
37,270.0,197.0,267,269.981773862,196.994564067,550,238,False,39.2700761981,24.8312475715,39.2700761981,24.8312475715,0.14302064847
38,270.0,197.0,267,270.010189599,196.997200129,550,238,False,39.2742093962,24.8315798482,39.2742093962,24.8315798482,0.00414653282026
39,270.0,196.0,267,270.004610531,196.016755742,550,238,False,39.2733978954,24.7079944213,39.2733978954,24.7079944213,0.123588091189
40,271.0,196.0,267,270.983920981,195.989260581,550,238,False,39.4158430518,24.7045286447,39.4158430518,24.7045286447,0.142487312344
41,271.0,196.0,267,271.010991733,195.995184457,550,238,False,39.4197806157,24.7052753517,39.4197806157,24.7052753517,0.00400774015039
42,271.0,196.0,267,271.004909588,195.998166277,550,238,False,39.4188959401,24.7056512114,39.4188959401,24.7056512114,0.000961208337717
43,250.0,182.0,267,250.376431655,182.249023268,550,238,False,36.4183900589,22.9725659582,36.4183900589,22.9725659582,3.46505700355
44,236.0,171.0,267,236.033374161,171.051255547,550,238,False,34.3321271507,21.561082632,34.3321271507,21.561082632,2.51888429712
45,239.0,169.0,267,238.704104458,168.856587959,550,238,False,34.7205970121,21.2844438604,34.7205970121,21.2844438604,0.476904438177
46,253.0,172.0,267,252.678760208,171.849589287,550,238,False,36.7532742121,21.6617129353,36.7532742121,21.6617129353,2.06739172735
47,259.0,175.0,267,259.012864353,174.939299646,550,238,False,37.6745984513,22.0511722243,37.6745984513,22.0511722243,1.00025841242
48,260.0,180.0,267,260.100321743,179.941481346,550,238,False,37.8327740717,22.6816993293,37.8327740717,22.6816993293,0.650064579154
49,261.0,182.0,267,261.041962906,182.029980438,550,238,False,37.9697400591,22.9449555174,37.9697400591,22.9449555174,0.296754953194
50,262.0,183.0,267,262.015858986,183.031488971,550,238,False,38.1113976707,23.0711960888,38.1113976707,23.0711960888,0.189746042906
51,264.0,185.0,267,263.988085029,184.994872262,550,238,False,38.3982669133,23.3186813776,38.3982669133,23.3186813776,0.378870598653
52,265.0,185.0,267,265.012542377,185.032954432,550,238,False,38.5472788912,23.3234816511,38.5472788912,23.3234816511,0.149089275875
53,270.0,184.0,267,269.934142162,184.031787447,550,238,False,39.2631479508,23.197284132,39.2631479508,23.197284132,0.726907369873
54,272.0,186.0,267,272.025587413,185.959272092,550,238,False,39.5673581692,23.4402443813,39.5673581692,23.4402443813,0.389324465849
55,273.0,188.0,267,273.029772299,187.982304075,550,238,False,39.7134214253,23.6952484128,39.7134214253,23.6952484128,0.293873324516
56,274.0,190.0,267,274.012064963,189.993284053,550,238,False,39.8563003583,23.948733284,39.8563003583,23.948733284,0.290979328123
57,275.0,192.0,267,275.004543138,191.997491102,550,238,False,40.0006608201,24.2013644246,40.0006608201,24.2013644246,0.290968101607
58,276.0,193.0,267,276.001695515,193.016900947,550,238,False,40.1457011658,24.3298614639,40.1457011658,24.3298614639,0.193773555985
59,276.0,194.0,267,276.018468378,194.007152788,550,238,False,40.148140855,24.4546831245,40.148140855,24.4546831245,0.124845500703
60,263.0,182.0,267,263.239609271,182.234579059,550,238,False,38.2893977121,22.9707452595,38.2893977121,22.9707452595,2.37844437779
61,250.0,178.0,267,250.100443166,177.955838816,550,238,False,36.3782462787,22.4314082541,36.3782462787,22.4314082541,1.98579561058
62,251.0,168.0,267,250.78826109,168.084261048,550,238,False,36.4782925222,21.1870917287,36.4782925222,21.1870917287,1.24833203362
63,247.0,171.0,267,246.998338976,170.80435312,550,238,False,35.9270311238,21.5299604773,35.9270311238,21.5299604773,0.649190348136
64,244.0,176.0,267,243.985241739,175.880541145,550,238,False,35.4887624348,22.1698161107,35.4887624348,22.1698161107,0.775560877928
65,238.0,163.0,267,238.047331721,163.274302656,550,238,False,34.6250664321,20.5807944524,34.6250664321,20.5807944524,1.80857972327
66,238.0,161.0,267,237.91315159,160.92129469,550,238,False,34.6055493222,20.2841968097,34.6055493222,20.2841968097,0.297239094468
67,239.0,161.0,267,238.944793575,160.926333667,550,238,False,34.7556063382,20.2848319748,34.7556063382,20.2848319748,0.150058360266
68,238.0,161.0,267,238.014003522,160.970421932,550,238,False,34.6202186941,20.2903893192,34.6202186941,20.2903893192,0.135501654025
69,240.0,162.0,267,239.953365164,161.971037949,550,238,False,34.9023076602,20.4165173885,34.9023076602,20.4165173885,0.30900238621
70,240.0,163.0,267,240.015809651,162.988346982,550,238,False,34.9113904947,20.5447496196,34.9113904947,20.5447496196,0.128553502334
71,240.0,163.0,267,240.007480866,163.013451989,550,238,False,34.9101790351,20.5479141163,34.9101790351,20.5479141163,0.00338846184759
72,241.0,165.0,267,240.985027917,164.970192701,550,238,False,35.052367697,20.7945621052,35.052367697,20.7945621052,0.284697815276
73,241.0,166.0,267,241.011406081,166.005060325,550,238,False,35.0562045209,20.925007604,35.0562045209,20.925007604,0.130501913322
74,240.0,167.0,267,240.022900435,167.002659876,550,238,False,34.9124218815,21.0507554466,34.9124218815,21.0507554466,0.19101300298
75,240.0,169.0,267,239.991591476,168.98319208,550,238,False,34.9078678511,21.300402363,34.9078678511,21.300402363,0.249688450066
76,241.0,169.0,267,240.978218836,169.028556299,550,238,False,35.0513772852,21.3061205419,35.0513772852,21.3061205419,0.143623310325
77,240.0,171.0,267,240.026662119,170.976637071,550,238,False,34.9129690355,21.5516769417,34.9129690355,21.5516769417,0.28187725892
78,241.0,173.0,267,240.97592914,172.989664903,550,238,False,35.0510442385,21.8054199458,35.0510442385,21.8054199458,0.288877610407
79,241.0,175.0,267,241.007237281,174.996070073,550,238,False,35.05559815,22.0583281605,35.05559815,22.0583281605,0.252949210663
80,241.0,177.0,267,241.003473122,176.998531529,550,238,False,35.0550506359,22.3107392684,35.0550506359,22.3107392684,0.252411701715
81,240.0,179.0,267,240.019167934,178.9994525,550,238,False,34.9118789722,22.5629561975,34.9118789722,22.5629561975,0.290019834878
82,241.0,184.0,267,240.972326863,183.946286947,550,238,False,35.050520271,23.186506758,35.050520271,23.186506758,0.63877751313
83,241.0,185.0,267,241.005855939,185.048764954,550,238,False,35.0553972275,23.325474574,35.0553972275,23.325474574,0.139053365982
84,240.0,187.0,267,240.02079275,187.003630814,550,238,False,34.9121153091,23.5718862371,34.9121153091,23.5718862371,0.285041077417
85,241.0,188.0,267,240.972967712,188.018493553,550,238,False,35.0506134854,23.6998101117,35.0506134854,23.6998101117,0.18853716489
86,241.0,190.0,267,241.00609648,189.989876753,550,238,False,35.0554322153,23.9483037924,35.0554322153,23.9483037924,0.248540398108
87,241.0,189.0,267,241.003046156,189.048921588,550,238,False,35.0549885318,23.8296959985,35.0549885318,23.8296959985,0.118608623762
88,242.0,189.0,267,241.983336057,189.002919207,550,238,False,35.1975761537,23.823897379,35.1975761537,23.823897379,0.142705479659
89,242.0,190.0,267,242.010773634,189.982518823,550,238,False,35.201567074,23.9473763222,35.201567074,23.9473763222,0.123543420937
90,243.0,190.0,267,242.986991968,190.010432194,550,238,False,35.3435624681,23.9508948144,35.3435624681,23.9508948144,0.14203897956
91,243.0,190.0,267,243.012173372,190.004699272,550,238,False,35.3472252177,23.9501721771,35.3472252177,23.9501721771,0.00373335502287
92,244.0,190.0,267,243.987515448,190.001790303,550,238,False,35.4890931561,23.9498055004,35.4890931561,23.9498055004,0.141868412189
93,243.0,190.0,267,243.030204894,190.000669131,550,238,False,35.3498479846,23.9496641762,35.3498479846,23.9496641762,0.139245243208
94,244.0,190.0,267,243.977253308,190.000249484,550,238,False,35.4876004812,23.9496112795,35.4876004812,23.9496112795,0.137752506738
95,244.0,191.0,267,244.007730997,190.982256663,550,238,False,35.4920335996,24.073393697,35.4920335996,24.073393697,0.123861775484
96,245.0,190.0,267,244.985820819,190.028205883,550,238,False,35.63430121,23.9531351953,35.63430121,23.9531351953,0.186285212017
97,245.0,191.0,267,245.011735091,190.976506381,550,238,False,35.6380705587,24.0726688716,35.6380705587,24.0726688716,0.119593092357
98,246.0,191.0,267,245.987352009,191.007452517,550,238,False,35.779978474,24.076569645,35.779978474,24.076569645,0.141961517571
99,247.0,192.0,267,246.994471318,191.98571702,550,238,False,35.9264685553,24.1998802966,35.9264685553,24.1998802966,0.191480705894
100,247.0,192.0,267,247.015736721,192.011696403,550,238,False,35.9295617049,24.2031550088,35.9295617049,24.2031550088,0.00450458806293
101,247.0,192.0,267,247.006717011,192.005173917,550,238,False,35.9282497471,24.2023328467,35.9282497471,24.2023328467,0.00154828415891
102,233.0,182.0,267,233.252252877,182.180330652,550,238,False,33.9276004185,22.963907225,33.9276004185,22.963907225,2.35293343643
103,243.0,182.0,267,242.677898432,181.89738618,550,238,False,35.2986034083,22.9282419555,35.2986034083,22.9282419555,1.37146680949
