frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,,319.0,29.0,109,320.666666667,30.1666666667,553,243,False,46.3893911996,3.7242798354,46.3893911996,3.7242798354,
3,,333.0,38.0,109,332.540372671,37.7080745342,553,243,False,48.1071063539,4.65531784373,48.1071063539,4.65531784373,1.95381092336
4,,354.0,50.0,109,353.587070004,49.7665640477,553,243,False,51.1518365286,6.1440202528,51.1518365286,6.1440202528,3.38919115717
5,,373.0,58.0,109,372.869532705,57.9795661339,553,243,False,53.9413428868,7.15797112764,53.9413428868,7.15797112764,2.96807043363
6,,396.0,64.0,109,395.880827948,64.0314036034,553,243,False,57.2702825241,7.90511155598,57.2702825241,7.90511155598,3.41175291142
7,,420.0,69.0,109,419.934355856,69.0314204002,553,243,False,60.7499972305,8.52239758027,60.7499972305,8.52239758027,3.53404251159
8,,434.0,47.0,109,434.152895261,47.4942748253,553,243,False,62.80692879,5.86349071917,62.80692879,5.86349071917,3.36165928322
9,,456.0,37.0,109,455.922781977,36.9932790057,553,243,False,65.9562794903,4.56707148219,65.9562794903,4.56707148219,3.40574700641
10,,488.0,38.0,109,487.786433721,37.7921573722,553,243,False,70.5658493629,4.66569844101,70.5658493629,4.66569844101,4.61062486946
11,,511.0,34.0,109,511.072084605,34.0018890686,553,243,False,73.9344787855,4.19776408254,73.9344787855,4.19776408254,3.40097438257
12,,519.0,30.0,109,519.301670814,30.0045016357,553,243,False,75.1250156693,3.7042594612,75.1250156693,3.7042594612,1.28876874686
13,,520.0,31.0,109,520.250442393,30.9126779224,553,243,False,75.2622701473,3.81637999042,75.2622701473,3.81637999042,0.177228115143
14,,520.0,37.0,109,520.117784293,36.8740129856,553,243,False,75.2430791021,4.55234728217,75.2430791021,4.55234728217,0.736217461588
15,,519.0,36.0,109,519.062905946,36.0734253855,553,243,False,75.0904746396,4.45350930685,75.0904746396,4.45350930685,0.181816026079
16,,519.0,36.0,109,519.006519214,36.015291364,553,243,False,75.082317427,4.44633226716,75.082317427,4.44633226716,0.0108650824158
17,,518.0,36.0,109,518.019456105,36.0051214563,553,243,False,74.9395234872,4.445076723,74.9395234872,4.445076723,0.142799459524
18,,518.0,35.0,109,517.990230056,35.0197175189,553,243,False,74.9352954873,4.32342191591,74.9352954873,4.32342191591,0.121728255019
19,,518.0,35.0,109,517.995544025,34.9903649298,553,243,False,74.9360642351,4.31979813948,74.9360642351,4.31979813948,0.00370442016685
20,,518.0,34.0,109,517.998300209,34.0134324139,553,243,False,74.9364629597,4.1991891869,74.9364629597,4.1991891869,0.120609611656
21,,518.0,34.0,109,517.999364596,33.9879848028,553,243,False,74.9366169397,4.19604750652,74.9366169397,4.19604750652,0.00314545155402
22,,518.0,34.0,109,517.999763086,33.9947071784,553,243,False,74.9366745875,4.19687742943,74.9366745875,4.19687742943,0.000831922655279
23,,518.0,33.0,109,517.999911694,33.0158246303,553,243,False,74.9366960859,4.07602773214,74.9366960859,4.07602773214,0.120849699209
24,,518.0,33.0,109,517.999967087,32.9889134485,553,243,False,74.9367040994,4.07270536401,74.9367040994,4.07270536401,0.00332237778755
25,,518.0,33.0,109,517.999987733,32.995055071,553,243,False,74.9367070861,4.07346358901,74.9367070861,4.07346358901,0.000758230882633
26,,518.0,33.0,109,517.999995428,32.9981180524,553,243,False,74.9367081993,4.07384173486,74.9367081993,4.07384173486,0.000378147490391
27,,518.0,32.0,109,517.999998296,32.0171330355,553,243,False,74.9367086142,3.95273247352,74.9367086142,3.95273247352,0.121109261346
28,,518.0,32.0,109,517.999999365,31.9894028875,553,243,False,74.9367087689,3.94930899846,74.9367087689,3.94930899846,0.00342347506522
29,,518.0,32.0,109,517.999999763,31.9952375774,553,243,False,74.9367088265,3.95002933054,74.9367088265,3.95002933054,0.000720332088721
30,,518.0,32.0,109,517.999999912,31.9981860795,553,243,False,74.936708848,3.95039334315,74.936708848,3.95039334315,0.000364012605577
