frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,42.0,43.0,manual,42.0,43.0,557,242,False,6.03231597846,5.3305785124,6.03231597846,5.3305785124,
3,42.0,43.0,manual,42.0,43.0,557,242,False,6.03231597846,5.3305785124,6.03231597846,5.3305785124,0.0
4,42.0,43.0,manual,42.0,43.0,557,242,False,6.03231597846,5.3305785124,6.03231597846,5.3305785124,0.0
5,42.0,43.0,manual,42.0,43.0,557,242,False,6.03231597846,5.3305785124,6.03231597846,5.3305785124,0.0
6,42.0,43.0,manual,42.0,43.0,557,242,False,6.03231597846,5.3305785124,6.03231597846,5.3305785124,0.0
7,42.0,43.0,manual,42.0,43.0,557,242,False,6.03231597846,5.3305785124,6.03231597846,5.3305785124,0.0
8,42.0,43.0,manual,42.0,43.0,557,242,False,6.03231597846,5.3305785124,6.03231597846,5.3305785124,0.0
9,42.0,43.0,manual,42.0,43.0,557,242,False,6.03231597846,5.3305785124,6.03231597846,5.3305785124,0.0
10,42.0,43.0,manual,42.0,43.0,557,242,False,6.03231597846,5.3305785124,6.03231597846,5.3305785124,0.0
11,42.0,43.0,manual,42.0,43.0,557,242,False,6.03231597846,5.3305785124,6.03231597846,5.3305785124,0.0
12,42.0,43.0,manual,42.0,43.0,557,242,False,6.03231597846,5.3305785124,6.03231597846,5.3305785124,0.0
13,42.0,43.0,manual,42.0,43.0,557,242,False,6.03231597846,5.3305785124,6.03231597846,5.3305785124,0.0
14,42.0,43.0,manual,42.0,43.0,557,242,False,6.03231597846,5.3305785124,6.03231597846,5.3305785124,0.0
15,42.0,43.0,manual,42.0,43.0,557,242,False,6.03231597846,5.3305785124,6.03231597846,5.3305785124,0.0
16,42.0,43.0,manual,42.0,43.0,557,242,False,6.03231597846,5.3305785124,6.03231597846,5.3305785124,0.0
17,42.0,43.0,manual,42.0,43.0,557,242,False,6.03231597846,5.3305785124,6.03231597846,5.3305785124,0.0
18,42.0,43.0,manual,42.0,43.0,557,242,False,6.03231597846,5.3305785124,6.03231597846,5.3305785124,0.0
19,42.0,43.0,manual,42.0,43.0,557,242,False,6.03231597846,5.3305785124,6.03231597846,5.3305785124,0.0
20,42.0,43.0,manual,42.0,43.0,557,242,False,6.03231597846,5.3305785124,6.03231597846,5.3305785124,0.0
21,42.0,43.0,manual,42.0,43.0,557,242,False,6.03231597846,5.3305785124,6.03231597846,5.3305785124,0.0
22,42.0,43.0,manual,42.0,43.0,557,242,False,6.03231597846,5.3305785124,6.03231597846,5.3305785124,0.0
23,42.0,43.0,manual,42.0,43.0,557,242,False,6.03231597846,5.3305785124,6.03231597846,5.3305785124,0.0
24,42.0,43.0,manual,42.0,43.0,557,242,False,6.03231597846,5.3305785124,6.03231597846,5.3305785124,0.0
25,42.0,43.0,manual,42.0,43.0,557,242,False,6.03231597846,5.3305785124,6.03231597846,5.3305785124,0.0
26,42.0,43.0,manual,42.0,43.0,557,242,False,6.03231597846,5.3305785124,6.03231597846,5.3305785124,0.0
27,42.0,43.0,0,42.0,43.0,557,242,False,6.03231597846,5.3305785124,6.03231597846,5.3305785124,0.0
28,42.0,43.0,0,42.0,43.0,557,242,False,6.03231597846,5.3305785124,6.03231597846,5.3305785124,0.0
29,41.0,43.0,0,41.0322580645,43.0,557,242,False,5.89332252273,5.3305785124,5.89332252273,5.3305785124,0.138993455727
30,40.0,44.0,0,40.0187369882,43.9784871617,557,242,False,5.74775396599,5.45187857376,5.74775396599,5.45187857376,0.189483269972
31,40.0,43.0,0,39.9890030073,43.0275880524,557,242,False,5.74348337627,5.33399851889,5.74348337627,5.33399851889,0.117957387531
32,40.0,44.0,0,39.995035569,43.9761783535,557,242,False,5.74434981242,5.45159235787,5.74434981242,5.45159235787,0.117597030904
33,40.0,44.0,0,39.9981081457,44.007334435,557,242,False,5.74479111608,5.45545468202,5.74479111608,5.45545468202,0.00388745376541
34,40.0,44.0,0,39.9992928848,44.0035096153,557,242,False,5.74496127609,5.45498053082,5.74496127609,5.45498053082,0.000503759658271
35,40.0,44.0,0,39.9997363518,44.0013452225,557,242,False,5.74502496974,5.45471221767,5.74502496974,5.45471221767,0.000275769524395
36,40.0,44.0,0,39.9999017297,44.0005031622,557,242,False,5.7450487224,5.45460783002,5.7450487224,5.45460783002,0.000107055912389
37,40.0,44.0,0,39.9999633729,44.0001876213,557,242,False,5.745057576,5.45456871338,5.745057576,5.45456871338,4.01060821097e-05
38,40.0,44.0,0,39.9999863485,44.0000699334,557,242,False,5.74506087591,5.45455412398,5.74506087591,5.45455412398,1.49579491071e-05
39,40.0,44.0,0,39.9999949119,44.0000260655,557,242,False,5.74506210584,5.45454868581,5.74506210584,5.45454868581,5.57551960131e-06
40,40.0,44.0,0,39.9999981036,44.000009715,557,242,False,5.74506256425,5.45454665888,5.74506256425,5.45454665888,2.07811287741e-06
41,40.0,44.0,0,39.9999992932,44.0000036209,557,242,False,5.74506273511,5.45454590342,5.74506273511,5.45454590342,7.74546843881e-07
42,40.0,45.0,0,39.9999997366,44.982165022,557,242,False,5.74506279879,5.57630144901,5.74506279879,5.57630144901,0.121755545591
43,39.0,44.0,0,39.0178362294,44.0281717262,557,242,False,5.60399802218,5.4580378173,5.60399802218,5.4580378173,0.184080302552
44,40.0,45.0,0,39.9718287402,44.9764936503,557,242,False,5.74101669518,5.5755983864,5.74101669518,5.5755983864,0.180539757838
45,40.0,45.0,0,40.0056701959,45.0074477719,557,242,False,5.74587722742,5.5794356742,5.74587722742,5.5794356742,0.00619270145409
46,39.0,45.0,0,39.0207235161,45.0035515796,557,242,False,5.60441271326,5.57895267516,5.60441271326,5.57895267516,0.141465338698
47,40.0,45.0,0,39.9729419074,45.0013608485,557,242,False,5.74117657557,5.57868109692,5.74117657557,5.57868109692,0.136764131948
48,40.0,45.0,0,40.0060868625,45.0005089855,557,242,False,5.74593707181,5.57857549407,5.74593707181,5.57857549407,0.00476166740259
49,40.0,45.0,0,40.0030425714,45.0001897917,557,242,False,5.74549983072,5.57853592459,5.74549983072,5.57853592459,0.000439027921488
50,40.0,44.0,0,40.0011710483,44.0179070699,557,242,False,5.74523103028,5.45676533924,5.74523103028,5.45676533924,0.121770882026
51,40.0,45.0,0,40.00043824,44.9718551437,557,242,False,5.74512577953,5.57502336492,5.74512577953,5.57502336492,0.118258072515
52,39.0,44.0,0,39.0179997512,44.0235163645,557,242,False,5.60402150825,5.45746070634,5.60402150825,5.45746070634,0.183661084789
