frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
3,295.0,54.0,16,295.0,54.0,559,242,False,42.2182468694,6.69421487603,42.2182468694,6.69421487603,
4,293.0,54.0,16,293.333333333,54.0,559,242,False,41.9797257006,6.69421487603,41.9797257006,6.69421487603,0.238521168801
5,292.0,51.0,16,292.049689441,51.1118012422,559,242,False,41.7960199558,6.33617370771,41.7960199558,6.33617370771,0.402419282462
6,292.0,49.0,16,291.995716772,49.0334627225,559,242,False,41.7882957813,6.07852843667,41.7882957813,6.07852843667,0.257761029946
7,292.0,47.0,16,291.997264661,47.0121811129,559,242,False,41.7885173039,5.82795633631,41.7885173039,5.82795633631,0.250572198284
8,292.0,45.0,16,291.998925274,45.0045282817,559,242,False,41.7887549587,5.57907375393,41.7887549587,5.57907375393,0.248882695847
9,292.0,42.0,16,291.99959677,42.0195341231,559,242,False,41.7888510583,5.20903315576,41.7888510583,5.20903315576,0.370040610652
10,291.0,40.0,16,291.017687371,39.990297033,559,242,False,41.6483273518,4.9574748388,41.6483273518,4.9574748388,0.288146662154
11,291.0,39.0,16,290.989609462,38.977734259,559,242,False,41.6443090464,4.83195052798,41.6443090464,4.83195052798,0.125588611692
12,292.0,37.0,16,291.977478212,37.0086451064,559,242,False,41.7856856117,4.58784856691,41.7856856117,4.58784856691,0.282087044387
13,291.0,35.0,16,291.026385994,35.0040330154,559,242,False,41.6495722353,4.33934293579,41.6495722353,4.33934293579,0.283340607656
14,291.0,33.0,16,290.993662547,33.0015419701,559,242,False,41.6448890944,4.09110024423,41.6448890944,4.09110024423,0.248286861764
15,291.0,33.0,16,290.996864025,32.9649039175,559,242,False,41.6453472665,4.08655833688,41.6453472665,4.08655833688,0.00456495827824
16,293.0,33.0,16,292.963121483,32.9852121224,559,242,False,41.9267436827,4.08907588294,41.9267436827,4.08907588294,0.281407677707
17,294.0,32.0,16,294.002382248,32.0122429688,559,242,False,42.0754750981,3.96845987217,42.0754750981,3.96845987217,0.191492182551
18,295.0,32.0,16,295.00165968,31.9875764645,559,242,False,42.2184843907,3.96540204105,42.2184843907,3.96540204105,0.143041980199
19,297.0,31.0,16,296.982819194,31.0123929863,559,242,False,42.5020134804,3.84451152723,42.5020134804,3.84451152723,0.308225990171
20,302.0,46.0,16,301.939235676,45.7200524723,559,242,False,43.2113396316,5.66777509987,43.2113396316,5.66777509987,1.95638279593
21,311.0,64.0,16,310.903405454,63.8285323196,559,242,False,44.494226183,7.9126279735,44.494226183,7.9126279735,2.58556808614
