frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,
3,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
4,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
5,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
6,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
7,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
8,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
9,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
10,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
11,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
12,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
13,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
14,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
15,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
16,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
17,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
18,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
19,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
20,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
21,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
22,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
23,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
24,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
25,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
26,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
27,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
28,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
29,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
30,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
31,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
32,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
33,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
34,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
35,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
36,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
37,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
38,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
39,,522.0,161.0,manual,522.0,161.0,549,232,False,76.0655737705,20.8189655172,76.0655737705,20.8189655172,0.0
