frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,41.0,104.0,manual,41.0,104.0,544,222,False,6.02941176471,14.0540540541,6.02941176471,14.0540540541,
3,41.0,104.0,manual,41.0,104.0,544,222,False,6.02941176471,14.0540540541,6.02941176471,14.0540540541,0.0
4,41.0,104.0,manual,41.0,104.0,544,222,False,6.02941176471,14.0540540541,6.02941176471,14.0540540541,0.0
5,41.0,104.0,manual,41.0,104.0,544,222,False,6.02941176471,14.0540540541,6.02941176471,14.0540540541,0.0
6,41.0,104.0,manual,41.0,104.0,544,222,False,6.02941176471,14.0540540541,6.02941176471,14.0540540541,0.0
7,41.0,104.0,0,41.0,104.0,544,222,False,6.02941176471,14.0540540541,6.02941176471,14.0540540541,0.0
8,41.0,110.0,0,41.0,109.0,544,222,False,6.02941176471,14.7297297297,6.02941176471,14.7297297297,0.675675675676
9,46.0,128.0,0,45.8136645963,127.291925466,544,222,False,6.7373036171,17.2016115495,6.7373036171,17.2016115495,2.57124689701
10,56.0,150.0,0,55.8005621737,149.586936153,544,222,False,8.20596502554,20.2144508315,8.20596502554,20.2144508315,3.35174087184
11,72.0,167.0,0,71.8083147411,166.929173913,544,222,False,10.5600462855,22.5579964747,10.5600462855,22.5579964747,3.32173219273
12,86.0,175.0,0,85.9587059867,175.138792315,544,222,False,12.6409861745,23.6674043669,12.6409861745,23.6674043669,2.35819776377
13,97.0,191.0,0,97.0395925793,190.916867572,544,222,False,14.2705283205,25.7995766989,14.2705283205,25.7995766989,2.68357344952
14,111.0,197.0,0,110.963874942,197.140938583,544,222,False,16.3182169032,26.6406673761,16.3182169032,26.6406673761,2.21369872818
15,122.0,194.0,0,122.037610235,194.221286292,544,222,False,17.9467073875,26.2461197692,17.9467073875,26.2461197692,1.6756040915
16,125.0,191.0,0,125.159152943,191.090552667,544,222,False,18.4057577857,25.8230476577,18.4057577857,25.8230476577,0.624273401354
17,126.0,190.0,0,126.101936859,189.998464177,544,222,False,18.5444024793,25.675468132,18.5444024793,25.675468132,0.202489672434
18,126.0,189.0,0,126.057869253,188.997738951,544,222,False,18.537921949,25.5402349934,18.537921949,25.5402349934,0.135388326903
19,126.0,189.0,0,126.022519917,188.981240135,544,222,False,18.5327235172,25.5380054236,18.5327235172,25.5380054236,0.00565638347286
20,127.0,189.0,0,126.990602709,188.992150485,544,222,False,18.6750886337,25.5394797953,18.6750886337,25.5394797953,0.142372750761
21,128.0,189.0,0,127.995646105,188.997033333,544,222,False,18.8228891331,25.5401396396,18.8228891331,25.5401396396,0.147801972317
22,128.0,189.0,0,128.016172821,188.998892314,544,222,False,18.8259077678,25.5403908532,18.8259077678,25.5403908532,0.0030290697887
23,138.0,179.0,0,137.828516192,179.17795033,544,222,False,20.26889944,24.2132365311,20.26889944,24.2132365311,1.9605008444
24,155.0,164.0,0,154.802736224,164.164042042,544,222,False,22.7651082682,22.1843300057,22.7651082682,22.1843300057,3.21675616157
25,169.0,148.0,0,168.973604313,148.083653579,544,222,False,24.8490594578,20.0113045377,24.8490594578,20.0113045377,3.01079594874
26,178.0,129.0,0,178.081598854,129.085765297,544,222,False,26.1884704197,17.4440223374,26.1884704197,17.4440223374,2.89567947479
27,194.0,114.0,0,193.909934574,113.963232965,544,222,False,28.5161668491,15.4004368872,28.5161668491,15.4004368872,3.09748481192
28,217.0,100.0,0,216.835811428,99.9651708067,544,222,False,31.8876193276,13.5088068658,31.8876193276,13.5088068658,3.86587065909
29,222.0,95.0,0,222.253607475,94.8254807117,544,222,False,32.6843540404,12.8142541502,32.6843540404,12.8142541502,1.05697193777
30,225.0,93.0,0,225.145260981,92.8737145899,544,222,False,33.1095972031,12.5505019716,33.1095972031,12.5505019716,0.500396801654
31,228.0,93.0,0,228.056569047,92.9143282187,544,222,False,33.5377307422,12.5559902998,33.5377307422,12.5559902998,0.428168715653
32,230.0,92.0,0,230.039036674,91.9840577776,544,222,False,33.8292700991,12.4302780781,33.8292700991,12.4302780781,0.317488203452
33,232.0,92.0,0,232.015408687,91.976986915,544,222,False,34.1199130422,12.4293225561,34.1199130422,12.4293225561,0.290644513778
34,233.0,92.0,0,233.023620495,91.9906057277,544,222,False,34.2681794846,12.4311629362,34.2681794846,12.4311629362,0.148277863914
35,234.0,91.0,0,234.009659247,91.0142958434,544,222,False,34.4131851834,12.299229168,34.4131851834,12.299229168,0.196043800895
36,235.0,91.0,0,235.003641091,90.9883436407,544,222,False,34.559358984,12.2957221136,34.559358984,12.2957221136,0.146215865791
37,236.0,91.0,0,236.00135905,90.9948426946,544,222,False,34.7060822132,12.2966003641,34.7060822132,12.2966003641,0.146725857741
38,236.0,91.0,0,236.01834296,90.9980388965,544,222,False,34.7085798471,12.2970322833,34.7085798471,12.2970322833,0.00253470489225
39,237.0,91.0,0,236.989853939,90.9992672052,544,222,False,34.8514491087,12.297198271,34.8514491087,12.297198271,0.142869358041
40,238.0,90.0,0,237.995405696,90.0175631147,544,222,False,34.9993243671,12.164535556,34.9993243671,12.164535556,0.198661742605
41,238.0,90.0,0,238.016085067,89.9895632695,544,222,False,35.002365451,12.1607517932,35.002365451,12.1607517932,0.00485438493877
42,239.0,90.0,0,238.989010522,89.9952973583,544,222,False,35.1454427238,12.16152667,35.1454427238,12.16152667,0.143079371065
43,239.0,90.0,0,239.012927579,89.9982083609,544,222,False,35.1489599381,12.1619200488,35.1489599381,12.1619200488,0.00353914438938
44,239.0,90.0,0,239.00563297,89.9993303674,544,222,False,35.1478872015,12.1620716713,35.1478872015,12.1620716713,0.00108339892623
45,240.0,89.0,0,239.984302152,89.0175866562,544,222,False,35.29180914,12.0294036022,35.29180914,12.0294036022,0.195740493878
46,240.0,89.0,0,240.011133806,88.9895720438,544,222,False,35.2957549715,12.0256178438,35.2957549715,12.0256178438,0.00546823124082
47,240.0,89.0,0,240.004962541,88.9953006286,544,222,False,35.2948474325,12.0263919768,35.2948474325,12.0263919768,0.00119285749793
48,239.0,88.0,0,239.01972484,88.0160459074,544,222,False,35.1499595353,11.8940602578,35.1499595353,11.8940602578,0.196224836939
49,239.0,88.0,0,238.990370843,87.9889959261,544,222,False,35.145642771,11.8904048549,35.145642771,11.8904048549,0.00565653815689
50,238.0,87.0,0,238.01343477,87.0129221394,544,222,False,35.0019757015,11.7585029918,35.0019757015,11.7585029918,0.195034172278
51,238.0,86.0,0,237.987985688,86.005630942,544,222,False,34.9982331894,11.6223825597,34.9982331894,11.6223825597,0.136171870908
52,237.0,86.0,0,237.012543836,85.9843013966,544,222,False,34.8547858582,11.6195001887,34.8547858582,11.6195001887,0.143476286836
53,237.0,86.0,0,236.98765353,85.9932971963,544,222,False,34.8511255191,11.6207158373,34.8511255191,11.6207158373,0.00385692675514
54,238.0,86.0,0,237.976747376,85.9974610044,544,222,False,34.9965804965,11.6212785141,34.9965804965,11.6212785141,0.145456065676
55,238.0,86.0,0,238.008277177,85.9990517269,544,222,False,35.0012172319,11.6214934766,35.0012172319,11.6214934766,0.00464171567719
56,237.0,85.0,0,237.021732205,85.0174827983,544,222,False,34.856137089,11.4888490268,34.856137089,11.4888490268,0.196577714763
57,238.0,85.0,0,237.973319633,84.9895333341,544,222,False,34.9960764166,11.4850720722,34.9960764166,11.4850720722,0.139990288265
58,237.0,85.0,0,237.024064059,84.9952862009,544,222,False,34.8564800087,11.4858494866,34.8564800087,11.4858494866,0.139598572641
59,236.0,84.0,0,236.010596511,84.01604053,544,222,False,34.7074406634,11.3535189905,34.7074406634,11.3535189905,0.199309022965
60,236.0,83.0,0,235.986191037,83.0068302495,544,222,False,34.7038516231,11.2171392229,34.7038516231,11.2171392229,0.136426984979
61,235.0,82.0,0,235.011839683,82.0025864968,544,222,False,34.5605646593,11.0814306077,34.5605646593,11.0814306077,0.197352431577
62,235.0,81.0,0,234.987389394,81.0009659775,544,222,False,34.5569690285,10.9460764834,34.5569690285,10.9460764834,0.135401874087
63,234.0,80.0,0,234.012321503,80.000360128,544,222,False,34.4135766916,10.8108594768,34.4135766916,10.8108594768,0.19709135238
64,233.0,80.0,0,233.005406987,79.9822979021,544,222,False,34.2655010275,10.8084186354,34.2655010275,10.8084186354,0.148095779853
65,234.0,80.0,0,233.966381593,79.9925485977,544,222,False,34.4068208225,10.8098038646,34.4068208225,10.8098038646,0.141326583906
66,233.0,79.0,0,233.021437307,79.0150182285,544,222,False,34.2678584275,10.677705166,34.2678584275,10.677705166,0.191730574975
67,233.0,79.0,0,232.991779199,78.9886128009,544,222,False,34.263496941,10.674136865,34.263496941,10.674136865,0.00563518734849
68,233.0,79.0,0,232.996160211,78.9949430107,544,222,False,34.2641412075,10.6749922987,34.2641412075,10.6749922987,0.00107090905184
69,233.0,79.0,0,232.998531727,78.9980762857,544,222,False,34.2644899599,10.6754157143,34.2644899599,10.6754157143,0.000548551659963
70,233.0,79.0,0,232.999450976,78.9992811407,544,222,False,34.2646251435,10.6755785325,34.2646251435,10.6755785325,0.000211623266009
71,233.0,79.0,0,232.999795285,78.9997319811,544,222,False,34.2646757772,10.6756394569,34.2646757772,10.6756394569,7.9218363238e-05
72,232.0,78.0,0,232.017760023,78.0177364286,544,222,False,34.1202588269,10.5429373552,34.1202588269,10.5429373552,0.196127772957
73,232.0,77.0,0,231.989636664,77.0074641979,544,222,False,34.1161230388,10.4064140808,34.1161230388,10.4064140808,0.136585904109
74,232.0,76.0,0,231.995324714,76.0028228682,544,222,False,34.1169595168,10.2706517389,34.1169595168,10.2706517389,0.135764918739
75,231.0,75.0,0,231.016054884,75.001054081,544,222,False,33.9729492476,10.1352775785,33.9729492476,10.1352775785,0.197648984121
76,231.0,74.0,0,230.988999272,74.0003929657,544,222,False,33.9689704812,10.0000531035,33.9689704812,10.0000531035,0.135282996835
77,230.0,74.0,0,230.012923386,73.9823101412,544,222,False,33.8254299097,9.99760947854,33.8254299097,9.99760947854,0.143561370016
78,230.0,74.0,0,229.987795079,73.9925531594,544,222,False,33.8217345704,9.99899367019,33.8217345704,9.99899367019,0.00394607638058
