frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
3,,31.0,52.0,329,31.0,52.0,557,240,False,4.45242369838,6.5,4.45242369838,6.5,
4,,32.0,53.0,329,31.8333333333,52.8333333333,557,240,False,4.57211250748,6.60416666666,4.57211250748,6.60416666666,0.158669800105
5,,34.0,52.0,329,33.9192546584,52.0310559006,557,240,False,4.8717062346,6.50388198758,4.8717062346,6.50388198758,0.315932616537
6,,28.0,42.0,329,28.1362602061,42.2128229153,557,240,False,4.04111457179,5.27660286441,4.04111457179,5.27660286441,1.48192326268
7,1.0,30.0,39.0,329,30.0908401374,39.1418819435,557,240,False,4.3218441849,4.89273524294,4.3218441849,4.89273524294,0.475566469061
8,1.0,32.0,36.0,329,32.0454200687,36.0709409718,557,240,False,4.60257379802,4.50886762147,4.60257379802,4.50886762147,0.475566469051
9,,34.0,33.0,329,34.0,33.0,557,240,False,4.88330341113,4.125,4.88330341113,4.125,0.475566469061
10,,34.0,33.0,329,34.0,33.0,557,240,False,4.88330341113,4.125,4.88330341113,4.125,0.0
11,,39.0,33.0,329,38.8387096774,33.0,557,240,False,5.57827068975,4.125,5.57827068975,4.125,0.694967278621
12,,31.0,37.0,329,31.185981957,36.9139486468,557,240,False,4.47913564912,4.61424358085,4.47913564912,4.61424358085,1.20310312066
13,,28.0,43.0,329,27.990137112,42.9267291911,557,240,False,4.02012741285,5.36584114889,4.02012741285,5.36584114889,0.880674437712
14,1.0,26.0,48.5,329,25.995068556,48.4633645955,557,240,False,3.73358255741,6.05792057444,3.73358255741,6.05792057444,0.74905399368
15,,24.0,54.0,329,24.0,54.0,557,240,False,3.44703770197,6.75,3.44703770197,6.75,0.749053993692
16,,22.0,58.0,329,22.3333333333,57.3333333333,557,240,False,3.20766008378,7.16666666666,3.20766008378,7.16666666666,0.480533823161
17,,22.0,64.0,329,22.0124223602,63.751552795,557,240,False,3.16156874114,7.96894409938,3.16156874114,7.96894409938,0.80360033033
18,,30.0,56.0,329,29.8265292464,56.1938160889,557,240,False,4.28388211797,7.02422701111,4.28388211797,7.02422701111,1.4669961461
19,,35.0,58.0,329,34.9811059919,57.903244771,557,240,False,5.02421630045,7.23790559638,5.02421630045,7.23790559638,0.770553852462
20,,26.0,66.0,329,26.2459215988,65.8483271036,557,240,False,3.76961171976,8.23104088795,3.76961171976,8.23104088795,1.60010948415
21,,24.0,57.0,329,23.9788479357,57.2413270712,557,240,False,3.44399970351,7.1551658839,3.44399970351,7.1551658839,1.12406859642
22,,31.0,64.0,329,30.8261771345,63.8187974221,557,240,False,4.42745811627,7.97734967776,4.42745811627,7.97734967776,1.28186451722
23,,36.0,52.0,329,35.9629454327,52.2583810413,557,240,False,5.16523453252,6.53229763016,5.16523453252,6.53229763016,1.62249482608
24,,43.0,47.0,329,42.9518435951,46.9870449599,557,240,False,6.16902601007,5.87338061999,6.16902601007,5.87338061999,1.20073683907
25,,47.0,46.0,329,47.0339167514,45.918597597,557,240,False,6.75532017973,5.73982469963,6.75532017973,5.73982469963,0.601313593101
26,,56.0,42.0,329,55.9259416755,42.0195046109,557,240,False,8.03245122808,5.25243807636,8.03245122808,5.25243807636,1.36697089771
27,,53.0,38.0,329,53.1822842404,38.0096549825,557,240,False,7.63838911891,4.75120687281,7.63838911891,4.75120687281,0.637587378558
28,,62.0,45.0,329,61.8639483587,44.8075131058,557,240,False,8.88530676606,5.60093913822,8.88530676606,5.60093913822,1.50892297407
29,,74.0,58.0,329,73.8860204384,57.811855529,557,240,False,10.6119957542,7.22648194112,10.6119957542,7.22648194112,2.37146458243
30,,86.0,67.0,329,85.9544902284,66.9956505686,557,240,False,12.3453486863,8.37445632107,12.3453486863,8.37445632107,2.07902803357
31,,99.0,73.0,329,98.965056585,73.055035547,557,240,False,14.2140117178,9.13187944338,14.2140117178,9.13187944338,2.01633115122
32,,119.0,77.0,329,118.861261267,77.0588965568,557,240,False,17.0716353705,9.6323620696,17.0716353705,9.6323620696,2.90111974928
33,,134.0,81.0,329,134.031455492,81.0237885182,557,240,False,19.2504783471,10.1279735648,19.2504783471,10.1279735648,2.23449937818
34,,128.0,80.0,329,128.390266719,80.098135887,557,240,False,18.4402537478,10.0122669859,18.4402537478,10.0122669859,0.818444814144
35,,122.0,73.0,329,122.163573591,73.147866718,557,240,False,17.5459351657,9.14348333975,17.5459351657,9.14348333975,1.24683228627
36,,109.0,67.0,329,109.186687584,67.0426016578,557,240,False,15.6821095273,8.38032520722,15.6821095273,8.38032520722,2.01401498142
37,,88.0,64.0,329,88.2182883461,63.9617706155,557,240,False,12.6704902472,7.99522132694,12.6704902472,7.99522132694,3.03614157889
38,,63.0,63.0,329,63.1598211132,62.947489339,557,240,False,9.07142852613,7.86843616737,9.07142852613,7.86843616737,3.60129417692
39,,47.0,67.0,329,46.9027956235,66.8894158025,557,240,False,6.73648770176,8.36117697531,6.73648770176,8.36117697531,2.3863658892
40,,39.0,70.0,329,38.813577471,69.9722644814,557,240,False,5.57466103713,8.74653306018,5.57466103713,8.74653306018,1.22406720028
41,,32.0,79.0,329,31.9054936383,78.8832897114,557,240,False,4.58247664464,9.86041121393,4.58247664464,9.86041121393,1.4916951465
42,,28.0,90.0,329,27.9100695293,89.9157371483,557,240,False,4.00862758051,11.2394671435,4.00862758051,11.2394671435,1.49368604646
43,,25.0,106.0,329,24.9460272221,105.877461581,557,240,False,3.58291234788,13.2346826976,3.58291234788,13.2346826976,2.04012709569
44,,25.0,126.0,329,24.9253956921,125.878621594,557,240,False,3.57994911197,15.7348276992,3.57994911197,15.7348276992,2.50014675768
45,,25.0,143.0,329,24.9695863103,143.00464645,557,240,False,3.58629605893,17.8755808062,3.58629605893,17.8755808062,2.14076251576
46,,25.0,159.0,329,24.9885395683,159.021955432,557,240,False,3.58901825038,19.877744429,3.58901825038,19.877744429,2.00216547333
47,,27.0,161.0,329,26.9600498946,161.258859516,557,240,False,3.87217951808,20.1573574395,3.87217951808,20.1573574395,0.397949417843
48,,29.0,163.0,329,28.983402579,163.108477054,557,240,False,4.16278672589,20.3885596317,4.16278672589,20.3885596317,0.371358321482
49,,28.0,164.0,329,28.0472411615,164.058841466,557,240,False,4.02832907167,20.5073551832,4.02832907167,20.5073551832,0.179419184688
50,,30.0,164.0,329,29.9666552899,164.040648476,557,240,False,4.3040079411,20.5050810595,4.3040079411,20.5050810595,0.275688249094
51,,24.0,165.0,329,24.1278242129,164.998209704,557,240,False,3.46539665535,20.624776213,3.46539665535,20.624776213,0.847110275201
52,,23.0,164.0,329,22.9651721934,164.03419469,557,240,False,3.29840893262,20.5042743362,3.29840893262,20.5042743362,0.205926204846
53,,23.0,166.0,329,22.9652362123,165.960904225,557,240,False,3.29841812744,20.7451130281,3.29841812744,20.7451130281,0.240838692051
54,,23.0,165.0,329,22.986000579,165.036456548,557,240,False,3.30140044223,20.6295570685,3.30140044223,20.6295570685,0.11559443761
55,,25.0,167.0,329,24.9590596606,166.962520888,557,240,False,3.58478415233,20.870315111,3.58478415233,20.870315111,0.371847767481
56,,26.0,166.0,329,26.0008677297,166.037096126,557,240,False,3.73441547285,20.7546370157,3.73441547285,20.7546370157,0.189132106741
57,,37.0,178.0,329,36.8227318908,177.784397765,557,240,False,5.28872271322,22.2230497206,5.28872271322,22.2230497206,2.13824855181
58,,35.0,183.0,329,35.1573030567,183.03351671,557,240,False,5.04952288068,22.8791895887,5.04952288068,22.8791895887,0.698381046731
59,,35.0,185.0,329,35.0336461711,185.071450672,557,240,False,5.03176246623,23.133931334,5.03176246623,23.133931334,0.255360116491
60,,40.0,174.0,329,39.9221632378,174.261324484,557,240,False,5.73388340938,21.7826655605,5.73388340938,21.7826655605,1.52279119036
61,,42.0,172.0,329,42.0201730181,171.948103985,557,240,False,6.03521335987,21.4935129981,6.03521335987,21.4935129981,0.417622967988
62,,42.0,171.0,329,42.0455451521,170.955676674,557,240,False,6.03885747247,21.3694595842,6.03885747247,21.3694595842,0.124106925877
63,,40.0,170.0,329,40.0544677869,169.982284554,557,240,False,5.75288585808,21.2477855692,5.75288585808,21.2477855692,0.3107801959
64,,34.0,178.0,329,34.0934404927,177.832813024,557,240,False,4.89672394868,22.229101628,4.89672394868,22.229101628,1.3023035062
65,,48.0,193.0,329,47.681600251,192.805147787,557,240,False,6.84834473982,24.1006434734,6.84834473982,24.1006434734,2.70397718026
66,,63.0,190.0,329,62.8465875177,190.242086819,557,240,False,9.02643985892,23.7802608524,9.02643985892,23.7802608524,2.20153205102
67,,54.0,182.0,329,54.3692301909,182.194471644,557,240,False,7.80886609564,22.7743089555,7.80886609564,22.7743089555,1.57937490414
68,,50.0,184.0,329,50.0688419776,183.899107807,557,240,False,7.19121608296,22.9873884759,7.19121608296,22.9873884759,0.653371578942
69,1.0,47.6666666667,182.333333333,329,47.7125613184,182.266071871,557,240,False,6.85279157176,22.7832589839,6.85279157176,22.7832589839,0.395221455999
70,1.0,45.3333333333,180.666666667,329,45.3562806592,180.633035936,557,240,False,6.51436706057,22.579129492,6.51436706057,22.579129492,0.395221455935
71,,43.0,179.0,329,43.0,179.0,557,240,False,6.17594254937,22.375,6.17594254937,22.375,0.395221455999
72,,41.0,183.0,329,41.3333333333,182.333333333,557,240,False,5.93656493117,22.7916666666,5.93656493117,22.7916666666,0.480533823128
73,,41.0,183.0,329,41.3333333333,182.333333333,557,240,False,5.93656493117,22.7916666666,5.93656493117,22.7916666666,0.0
74,1.0,51.5,189.5,329,51.6666666667,189.166666667,557,240,False,7.42070616398,23.6458333334,7.42070616398,23.6458333334,1.71238894341
75,,62.0,196.0,329,62.0,196.0,557,240,False,8.90484739677,24.5,8.90484739677,24.5,1.71238894333
76,,79.0,197.0,329,76.1666666667,196.833333333,557,240,False,10.9395571514,24.6041666666,10.9395571514,24.6041666666,2.03737440842
77,,91.0,187.0,329,90.4472049689,187.366459627,557,240,False,12.9906218986,23.4208074534,12.9906218986,23.4208074534,2.3679538899
78,,98.0,184.0,329,97.8968009637,184.03306117,557,240,False,14.060581826,23.0041326462,14.060581826,23.0041326462,1.14823000362
79,,93.0,173.0,329,93.1867852636,173.154349853,557,240,False,13.3840984221,21.6442937316,13.3840984221,21.6442937316,1.5188125854
80,,103.0,165.0,329,102.811796303,165.01064574,557,240,False,14.7665057527,20.6263307175,14.7665057527,20.6263307175,1.71676985233
81,,103.0,173.0,329,103.095973377,172.716173551,557,240,False,14.8073211313,21.5895216939,14.8073211313,21.5895216939,0.96405536776
82,,96.0,174.0,329,96.1685858272,174.005303841,557,240,False,13.8123642122,21.7506629801,13.8123642122,21.7506629801,1.00792151736
83,,96.0,181.0,329,95.9443348134,180.900273938,557,240,False,13.780155808,22.6125342422,13.780155808,22.6125342422,0.862472871326
84,,88.0,186.0,329,88.1162727515,185.993636266,557,240,False,12.6558380972,23.2492045332,12.6558380972,23.2492045332,1.29206786757
85,,90.0,181.0,329,89.8715304306,181.177465664,557,240,False,12.9079397387,22.647183208,12.9079397387,22.647183208,0.652675197716
86,,76.0,179.0,329,76.229276869,179.021241332,557,240,False,10.9485496401,22.3776551665,10.9485496401,22.3776551665,1.97784097533
