frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,417.0,158.0,manual,417.0,158.0,533,218,False,62.5891181989,21.7431192661,62.5891181989,21.7431192661,
3,417.0,158.0,manual,417.0,158.0,533,218,False,62.5891181989,21.7431192661,62.5891181989,21.7431192661,0.0
4,417.0,158.0,manual,417.0,158.0,533,218,False,62.5891181989,21.7431192661,62.5891181989,21.7431192661,0.0
5,417.0,158.0,manual,417.0,158.0,533,218,False,62.5891181989,21.7431192661,62.5891181989,21.7431192661,0.0
6,417.0,158.0,153,417.0,158.0,533,218,False,62.5891181989,21.7431192661,62.5891181989,21.7431192661,0.0
7,424.0,160.0,153,422.833333333,159.666666667,533,218,False,63.4646654158,21.9724770643,63.4646654158,21.9724770643,0.905090011395
8,429.0,158.0,153,428.770186335,158.062111801,533,218,False,64.3557502942,21.7516667616,64.3557502942,21.7516667616,0.918035647556
9,443.0,153.0,153,442.718110025,153.102395931,533,218,False,66.4492472833,21.0691370547,66.4492472833,21.0691370547,2.20194832914
10,452.0,155.0,153,451.976188778,154.913777793,533,218,False,67.8388275839,21.318409788,67.8388275839,21.318409788,1.41176142017
11,451.0,154.0,153,451.174145729,154.015606433,533,218,False,67.718445888,21.1948082247,67.718445888,21.1948082247,0.172537239925
12,451.0,155.0,153,451.055826667,154.972409421,533,218,False,67.7006869294,21.3264783607,67.7006869294,21.3264783607,0.132862354777
13,452.0,154.0,153,452.002535231,154.02379324,533,218,False,67.8427820234,21.1959348495,67.8427820234,21.1959348495,0.192957570598
14,452.0,154.0,153,452.017907022,153.992662343,533,218,False,67.8450892341,21.1916507811,67.8450892341,21.1916507811,0.00486584658852
15,453.0,154.0,153,452.989649591,153.996489613,533,218,False,67.9909417773,21.1921774697,67.9909417773,21.1921774697,0.14585349415
16,454.0,154.0,153,453.995327528,153.998654512,533,218,False,68.1418878091,21.1924753916,68.1418878091,21.1924753916,0.150946325824
17,455.0,153.0,153,454.99821951,153.017333068,533,218,False,68.2924156863,21.0574311561,68.2924156863,21.0574311561,0.202226574267
18,456.0,153.0,153,455.999334518,152.989477447,533,218,False,68.4426768507,21.0535978138,68.4426768507,21.0535978138,0.150310053053
19,457.0,153.0,153,456.999751875,152.995265367,533,218,False,68.5928333021,21.0543943166,68.5928333021,21.0543943166,0.150158563836
20,459.0,153.0,153,458.982071188,152.998196437,533,218,False,68.8903671577,21.0547976748,68.8903671577,21.0547976748,0.29753412902
21,460.0,153.0,153,460.010300425,152.999325923,533,218,False,69.044698,21.0549531087,69.044698,21.0549531087,0.154330920599
22,461.0,153.0,153,461.004651838,152.999748672,533,218,False,69.1939439907,21.0550112851,69.1939439907,21.0550112851,0.149246002033
23,462.0,152.0,153,462.001772704,152.01774265,533,218,False,69.3436056591,20.9198728417,69.3436056591,20.9198728417,0.201645763368
24,463.0,153.0,153,463.000662575,152.971793861,533,218,False,69.4935328443,21.0511642928,69.4935328443,21.0511642928,0.199287746649
25,463.0,153.0,153,463.018083369,153.005657196,533,218,False,69.4961475976,21.0558243848,69.4961475976,21.0558243848,0.00534353741643
26,464.0,153.0,153,463.989757185,153.002882343,533,218,False,69.6419898214,21.0554425243,69.6419898214,21.0554425243,0.145842723704
27,464.0,153.0,153,464.013205961,153.001111325,533,218,False,69.6455093375,21.0551988062,69.6455093375,21.0551988062,0.00352794445255
28,465.0,153.0,153,464.987900403,153.00041598,533,218,False,69.7918049385,21.0551031165,69.7918049385,21.0551031165,0.146295632345
29,466.0,153.0,153,465.994675722,153.000155127,533,218,False,69.9429156806,21.0550672193,69.9429156806,21.0550672193,0.151110746328
30,466.0,153.0,153,466.015812906,153.000057822,533,218,False,69.9460882411,21.0550538287,69.9460882411,21.0550538287,0.00317258870936
31,467.0,153.0,153,466.988909079,153.000021551,533,218,False,70.0921439518,21.0550488373,70.0921439518,21.0550488373,0.146055710855
32,468.0,153.0,153,467.995053442,153.000008033,533,218,False,70.2431599913,21.055046977,70.2431599913,21.055046977,0.151016039486
33,469.0,154.0,153,468.998117445,153.982166666,533,218,False,70.3937136878,21.1902064219,70.3937136878,21.1902064219,0.2023227399
34,470.0,154.0,153,469.999296482,154.010336011,533,218,False,70.5439844626,21.1940829373,70.5439844626,21.1940829373,0.150320767446
35,471.0,154.0,153,470.999737699,154.004665102,533,218,False,70.6941444952,21.193302537,70.6941444952,21.193302537,0.150162060475
36,472.0,154.0,153,471.999902232,154.001777647,533,218,False,70.8442629992,21.1929051808,70.8442629992,21.1929051808,0.150119029905
37,473.0,154.0,153,472.99996356,154.000664418,533,218,False,70.9943660128,21.1927519841,70.9943660128,21.1927519841,0.150103091761
38,474.0,154.0,153,473.999986418,154.000247728,533,218,False,71.1444632522,21.1926946415,71.1444632522,21.1926946415,0.150097250428
39,475.0,155.0,153,474.999994938,154.982256009,533,218,False,71.2945583397,21.3278333957,71.2945583397,21.3278333957,0.201967864214
40,476.0,155.0,153,475.999998113,155.010369311,533,218,False,71.4446526248,21.3317021988,71.4446526248,21.3317021988,0.150144137681
