frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,,177.0,162.0,23,177.666666667,165.5,545,240,False,26.0795107034,20.6875,26.0795107034,20.6875,
3,,181.0,154.0,23,180.875776398,154.428571429,545,240,False,26.5505726823,19.3035714286,26.5505726823,19.3035714286,1.46190207558
4,,167.0,161.0,23,167.312407978,160.812207201,545,240,False,24.5596195197,20.1015259001,24.5596195197,20.1015259001,2.14490695232
5,,157.0,169.0,23,157.061677953,168.893855573,545,240,False,23.0549252041,21.1117319466,23.0549252041,21.1117319466,1.81235240496
6,,149.0,178.0,23,148.984543638,177.940770027,545,240,False,21.8692908092,22.2425962534,21.8692908092,22.2425962534,1.63846971243
7,,146.0,186.0,23,145.903163804,185.99482809,545,240,False,21.4169781731,23.2493535112,21.4169781731,23.2493535112,1.10369692268
8,,148.0,191.0,23,147.870359715,191.052394715,545,240,False,21.7057408756,23.8815493394,21.7057408756,23.8815493394,0.695021915822
9,,150.0,189.0,23,149.947204239,189.146983676,545,240,False,22.0105987874,23.6433729595,22.0105987874,23.6433729595,0.386867334244
10,,140.0,182.0,23,140.194144238,182.150064254,545,240,False,20.5789569524,22.7687580318,20.5789569524,22.7687580318,1.67766194914
11,,154.0,176.0,23,153.654521055,176.042654609,545,240,False,22.5547920815,22.0053318261,22.5547920815,22.0053318261,2.11819357681
12,,157.0,179.0,23,157.04743856,178.854735719,545,240,False,23.052835018,22.3568419649,23.052835018,22.3568419649,0.609595065806
13,,145.0,171.0,23,145.293658246,171.134344942,545,240,False,21.3275094673,21.3917931178,21.3275094673,21.3917931178,1.97688328769
14,,134.0,162.0,23,134.104821518,162.076928819,545,240,False,19.6851114155,20.2596161024,19.6851114155,20.2596161024,1.99481732366
15,,124.0,152.0,23,124.021010719,152.047794094,545,240,False,18.2049190046,19.0059742617,18.2049190046,19.0059742617,1.93973901279
16,,119.0,147.0,23,118.917785218,146.929547017,545,240,False,17.4558216834,18.3661933771,17.4558216834,18.3661933771,0.985122518792
17,,127.0,158.0,23,126.733175881,157.684135846,545,240,False,18.6030349917,19.7105169808,18.6030349917,19.7105169808,1.76728727888
18,,137.0,152.0,23,136.85357542,152.171631068,545,240,False,20.0885982268,19.0214538835,20.0885982268,19.0214538835,1.6375915478
19,,125.0,157.0,23,125.335576521,156.881617205,545,240,False,18.3978827921,19.6102021506,18.3978827921,19.6102021506,1.79029137384
20,,126.0,162.0,23,125.91187298,161.947150429,545,240,False,18.4824767677,20.2433938036,18.4824767677,20.2433938036,0.638817509264
21,,133.0,152.0,23,132.849932963,152.247429462,545,240,False,19.5009075909,19.0309286828,19.5009075909,19.0309286828,1.58343708778
22,,127.0,160.0,23,127.170330363,159.783950261,545,240,False,18.667204457,19.9729937826,18.667204457,19.9729937826,1.25799346896
23,,120.0,168.0,23,120.092148886,167.904722635,545,240,False,17.6282053411,20.9880903294,17.6282053411,20.9880903294,1.45256330741
24,,111.0,161.0,23,111.071389684,161.231327606,545,240,False,16.3040572013,20.1539159508,16.3040572013,20.1539159508,1.56499686579
25,,117.0,164.0,23,116.760835878,163.920625673,545,240,False,17.1392052665,20.4900782091,17.1392052665,20.4900782091,0.900265158006
26,,126.0,169.0,23,125.84463233,168.926818815,545,240,False,18.4726065806,21.1158523519,18.4726065806,21.1158523519,1.47294003342
27,,140.0,171.0,23,139.849741124,171.024146887,545,240,False,20.5284023668,21.3780183609,20.5284023668,21.3780183609,2.07244477155
28,,149.0,173.0,23,149.028758386,173.01146075,545,240,False,21.8757810475,21.6264325937,21.8757810475,21.6264325937,1.37008720167
29,,160.0,171.0,23,159.979102338,171.075734671,545,240,False,23.4831709854,21.3844668339,23.4831709854,21.3844668339,1.62549987433
30,,170.0,163.0,23,170.008534445,163.138665311,545,240,False,24.9553812029,20.3923331639,24.9553812029,20.3923331639,1.77531184409
31,,178.0,156.0,23,178.039634728,156.039131374,545,240,False,26.1342583087,19.5048914217,26.1342583087,19.5048914217,1.47556906858
32,,189.0,151.0,23,188.963007989,150.978311564,545,240,False,27.7376892461,18.8722889455,27.7376892461,18.8722889455,1.72371014499
33,,200.0,144.0,23,199.983735316,144.02585318,545,240,False,29.3554106886,18.0032316475,29.3554106886,18.0032316475,1.83637775327
34,,211.0,135.0,23,210.993819356,135.04693258,545,240,False,30.9715698137,16.8808665725,30.9715698137,16.8808665725,1.96765690082
35,,219.0,123.0,23,219.051199689,123.072786313,545,240,False,32.1543045415,15.3840982891,32.1543045415,15.3840982891,1.90766263538
36,,225.0,112.0,23,225.05731597,112.011938338,545,240,False,33.0359362892,14.0014922922,33.0359362892,14.0014922922,1.63977860734
37,,229.0,99.0,23,229.058864843,99.0393953268,545,240,False,33.62331961,12.3799244159,33.62331961,12.3799244159,1.72467432964
38,,229.0,86.0,23,229.095079816,86.0163555734,545,240,False,33.6286355693,10.7520444467,33.6286355693,10.7520444467,1.62788864898
39,,228.0,76.0,23,228.056774154,75.9526670198,545,240,False,33.476223729,9.49408337747,33.476223729,9.49408337747,1.26716037686
40,,224.0,66.0,23,224.075690639,65.9798014248,545,240,False,32.8918444975,8.2474751781,32.8918444975,8.2474751781,1.3767828765
41,,215.0,61.0,23,215.12000224,60.9031676851,545,240,False,31.5772480352,7.61289596064,31.5772480352,7.61289596064,1.45974471801
