frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,532.0,170.0,manual,532.0,170.0,549,239,False,77.5227686703,21.3389121339,77.5227686703,21.3389121339,
3,532.0,170.0,manual,532.0,170.0,549,239,False,77.5227686703,21.3389121339,77.5227686703,21.3389121339,0.0
4,532.0,170.0,manual,532.0,170.0,549,239,False,77.5227686703,21.3389121339,77.5227686703,21.3389121339,0.0
5,532.0,170.0,manual,532.0,170.0,549,239,False,77.5227686703,21.3389121339,77.5227686703,21.3389121339,0.0
6,532.0,170.0,manual,532.0,170.0,549,239,False,77.5227686703,21.3389121339,77.5227686703,21.3389121339,0.0
7,532.0,170.0,manual,532.0,170.0,549,239,False,77.5227686703,21.3389121339,77.5227686703,21.3389121339,0.0
8,532.0,170.0,manual,532.0,170.0,549,239,False,77.5227686703,21.3389121339,77.5227686703,21.3389121339,0.0
9,532.0,170.0,manual,532.0,170.0,549,239,False,77.5227686703,21.3389121339,77.5227686703,21.3389121339,0.0
10,532.0,170.0,manual,532.0,170.0,549,239,False,77.5227686703,21.3389121339,77.5227686703,21.3389121339,0.0
11,532.0,170.0,manual,532.0,170.0,549,239,False,77.5227686703,21.3389121339,77.5227686703,21.3389121339,0.0
12,532.0,170.0,manual,532.0,170.0,549,239,False,77.5227686703,21.3389121339,77.5227686703,21.3389121339,0.0
13,532.0,170.0,manual,532.0,170.0,549,239,False,77.5227686703,21.3389121339,77.5227686703,21.3389121339,0.0
14,532.0,170.0,manual,532.0,170.0,549,239,False,77.5227686703,21.3389121339,77.5227686703,21.3389121339,0.0
15,532.0,170.0,manual,532.0,170.0,549,239,False,77.5227686703,21.3389121339,77.5227686703,21.3389121339,0.0
16,532.0,170.0,manual,532.0,170.0,549,239,False,77.5227686703,21.3389121339,77.5227686703,21.3389121339,0.0
17,532.0,170.0,manual,532.0,170.0,549,239,False,77.5227686703,21.3389121339,77.5227686703,21.3389121339,0.0
18,532.0,170.0,manual,532.0,170.0,549,239,False,77.5227686703,21.3389121339,77.5227686703,21.3389121339,0.0
19,532.0,170.0,manual,532.0,170.0,549,239,False,77.5227686703,21.3389121339,77.5227686703,21.3389121339,0.0
20,532.0,170.0,manual,532.0,170.0,549,239,False,77.5227686703,21.3389121339,77.5227686703,21.3389121339,0.0
