frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,,367.0,19.0,58,367.0,19.0,549,230,False,53.4790528233,2.47826086957,53.4790528233,2.47826086957,
3,,367.0,19.0,58,367.0,19.0,549,230,False,53.4790528233,2.47826086957,53.4790528233,2.47826086957,0.0
4,,365.0,17.0,58,365.064516129,17.064516129,549,230,False,53.1970151008,2.22580645161,53.1970151008,2.22580645161,0.37852147903
5,,364.0,18.0,58,364.015961138,17.9729354615,549,230,False,53.0442202023,2.34429592976,53.0442202023,2.34429592976,0.193354693355
6,,362.0,10.0,58,362.023956369,10.152581681,549,230,False,52.7539462833,1.32424978448,52.7539462833,1.32424978448,1.06054376927
7,,366.0,21.0,58,365.902339944,20.7244260369,549,230,False,53.3191023598,2.70318600481,53.3191023598,2.70318600481,1.4902571894
8,,361.0,19.0,58,361.119113883,19.1133712516,549,230,False,52.6220930977,2.49304842412,52.6220930977,2.49304842412,0.727997056477
9,,358.0,16.0,58,358.016163046,16.0704346434,549,230,False,52.1699326843,2.09614364914,52.1699326843,2.09614364914,0.601649765109
10,,356.0,15.0,58,355.986836611,14.9919275898,549,230,False,51.8742202712,1.95546881606,51.8742202712,1.95546881606,0.327467921989
11,,355.0,13.0,58,354.976339222,13.0131850396,549,230,False,51.726971107,1.69737196169,51.726971107,1.69737196169,0.297146937695
12,,355.0,11.0,58,354.972447431,11.0056892202,549,230,False,51.7264039972,1.4355246809,51.7264039972,1.4355246809,0.261847894915
13,,347.0,23.0,58,347.131524851,22.7524489513,549,230,False,50.5838287579,2.96771073278,50.5838287579,2.96771073278,1.91130119948
14,,345.0,22.0,58,344.948788934,22.1276581338,549,230,False,50.2657615933,2.88621627832,50.2657615933,2.88621627832,0.328341388341
15,,345.0,21.0,58,344.940443564,21.0581046379,549,230,False,50.2645455102,2.7467093006,50.2645455102,2.7467093006,0.139512277927
16,,345.0,22.0,58,344.975865742,21.9864874851,549,230,False,50.2697072119,2.86780271545,50.2697072119,2.86780271545,0.121203375717
17,,345.0,21.0,58,344.990912113,21.0289533176,549,230,False,50.2718997615,2.74290695447,50.2718997615,2.74290695447,0.124915004638
18,,346.0,20.0,58,345.978772042,20.0124179229,549,230,False,50.4158502065,2.61031538125,50.4158502065,2.61031538125,0.195709621411
19,,347.0,19.0,58,346.991234243,19.0047061903,549,230,False,50.563385682,2.47887472047,50.563385682,2.47887472047,0.19759393678
20,,348.0,18.0,58,347.996692011,18.0017577943,549,230,False,50.7099004752,2.34805536447,50.7099004752,2.34805536447,0.196418656233
21,,348.0,17.0,58,348.016601434,17.0006553352,549,230,False,50.7128016662,2.21747678285,50.7128016662,2.21747678285,0.130610806932
22,,349.0,16.0,58,348.989204747,16.000244262,549,230,False,50.8545289249,2.086988382,50.8545289249,2.086988382,0.192649522768
23,,350.0,15.0,58,349.995163727,15.0000910406,549,230,False,51.0011167544,1.95653361399,51.0011167544,1.95653361399,0.196230574213
24,,351.0,14.0,58,350.998158554,14.0000339322,549,230,False,51.147272649,1.82609138246,51.147272649,1.82609138246,0.195899773624
25,,333.0,18.0,58,333.338202028,17.9108310091,549,230,False,48.573872791,2.33619534901,48.573872791,2.33619534901,2.62346962746
26,,331.0,18.0,58,330.856889376,18.0338428643,549,230,False,48.2122971768,2.3522403736,48.2122971768,2.3522403736,0.361931440401
27,,333.0,15.0,58,332.862434311,15.0693327381,549,230,False,48.5045441619,1.96556513975,48.5045441619,1.96556513975,0.484691692474
28,,338.0,12.0,58,337.891187524,12.0285556671,549,230,False,49.2373315153,1.56894204353,49.2373315153,1.56894204353,0.833238972815
29,,334.0,11.0,58,334.117217305,10.9751003726,549,230,False,48.6873904998,1.43153483121,48.6873904998,1.43153483121,0.56684730091
30,,326.0,20.0,58,326.122584258,19.8106553488,549,230,False,47.5224166496,2.58399852376,47.5224166496,2.58399852376,1.63869967788
31,,347.0,30.0,58,346.532211087,29.9029750288,549,230,False,50.4964970619,3.90038804723,50.4964970619,3.90038804723,3.25238922578
32,,359.0,34.0,58,358.961602311,34.0695893449,549,230,False,52.3077016118,4.44385947977,52.3077016118,4.44385947977,1.89098469579
33,,362.0,28.0,58,362.152721652,28.2093610659,549,230,False,52.7727098946,3.67948187816,52.7727098946,3.67948187816,0.894709908826
34,,364.0,23.0,58,364.082751412,23.0689735276,549,230,False,53.0539528469,3.00899654708,53.0539528469,3.00899654708,0.727081960581
35,,372.0,31.0,58,371.925060838,30.7934017349,549,230,False,54.1967301768,4.01653066107,54.1967301768,4.01653066107,1.52350418984
36,,370.0,34.0,58,370.145370099,34.0010622823,549,230,False,53.9373945499,4.43492116726,53.9373945499,4.43492116726,0.492245449951
37,,370.0,34.0,58,370.026802349,34.0576407016,549,230,False,53.9201169179,4.44230096108,53.9201169179,4.44230096108,0.0187877067891
38,,370.0,33.0,58,370.008679407,33.0420593551,549,230,False,53.917476052,4.30983382893,53.917476052,4.30983382893,0.132493453699
39,,370.0,32.0,58,370.003172246,32.0166608226,549,230,False,53.9166735513,4.17608619425,53.9166735513,4.17608619425,0.133750042199
40,,371.0,30.0,58,370.983343017,30.0240931925,549,230,False,54.0595035362,3.91618606859,54.0595035362,3.91618606859,0.296561089645
41,,371.0,29.0,58,371.010774312,28.9919993889,549,230,False,54.0635008105,3.78156513768,54.0635008105,3.78156513768,0.134680262992
