frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,44.0,70.0,12,44.0,68.0,546,236,False,6.44688644689,8.64406779661,6.44688644689,8.64406779661,
3,40.0,73.0,12,40.149068323,72.8136645963,546,236,False,5.88264737333,9.25597431309,5.88264737333,9.25597431309,0.83234326875
4,43.0,93.0,12,42.9225003346,92.5850622407,546,236,False,6.28901103804,11.769287573,6.28901103804,11.769287573,2.54595266458
5,42.0,104.0,12,42.0378003154,103.99229825,546,236,False,6.1593846616,13.219359947,6.1593846616,13.219359947,1.45585469312
6,40.0,119.0,12,40.0352122878,118.932542331,546,236,False,5.86596517037,15.1185435167,5.86596517037,15.1185435167,1.92171621967
7,43.0,138.0,12,42.9249020126,137.900376255,546,236,False,6.28936293225,17.529708846,6.28936293225,17.529708846,2.44805717051
8,40.0,154.0,12,40.0748141631,154.012817239,546,236,False,5.87176764295,19.5779004965,5.87176764295,19.5779004965,2.09032888868
9,40.0,161.0,12,39.9792945852,161.167696281,546,236,False,5.8577721004,20.4874190188,5.8577721004,20.4874190188,0.90962619663
10,44.0,176.0,12,43.9186120771,175.927608658,546,236,False,6.4349614765,22.3636790667,6.4349614765,22.3636790667,1.96303319975
11,44.0,185.0,12,44.0374852796,185.073581243,546,236,False,6.45237879555,23.5263027004,6.45237879555,23.5263027004,1.1627540912
12,44.0,187.0,12,44.0172168619,187.157091588,546,236,False,6.44940906401,23.7911557103,6.44940906401,23.7911557103,0.264869658868
13,45.0,189.0,12,44.9887359756,189.064755658,546,236,False,6.5917561869,24.0336553803,6.5917561869,24.0336553803,0.281191737615
14,45.0,189.0,12,45.0127919264,189.060105033,546,236,False,6.59528086834,24.0330641991,6.59528086834,24.0330641991,0.00357391583136
15,46.0,188.0,12,45.9877444872,188.041959724,546,236,False,6.7381310604,23.903638948,6.7381310604,23.903638948,0.192761700047
16,46.0,188.0,12,46.0124538603,187.998738639,546,236,False,6.74175148136,23.8981447422,6.74175148136,23.8981447422,0.00657979820936
17,47.0,188.0,12,46.9876199911,187.998721101,546,236,False,6.88463296573,23.8981425128,6.88463296573,23.8981425128,0.142881484384
18,47.0,188.0,12,47.0124075308,187.999484631,546,236,False,6.88826483968,23.8982395717,6.88826483968,23.8982395717,0.00363317062758
19,47.0,188.0,12,47.0054390545,187.999806062,546,236,False,6.88724381751,23.8982804316,6.88724381751,23.8982804316,0.00102183941878
20,47.0,188.0,12,47.0020662007,187.999927628,546,236,False,6.88674962648,23.8982958849,6.88674962648,23.8982958849,0.000494432585599
21,47.0,188.0,12,47.0007719702,187.999973021,546,236,False,6.88655999563,23.8983016552,6.88655999563,23.8983016552,0.000189718614654
22,47.0,188.0,12,47.0002878144,187.999989944,546,236,False,6.88648905705,23.8983038064,6.88648905705,23.8983038064,7.09711895155e-05
23,47.0,188.0,12,47.0001072771,187.999996252,546,236,False,6.8864626047,23.8983046083,6.8864626047,23.8983046083,2.64645025312e-05
24,47.0,188.0,12,47.000039984,187.999998603,546,236,False,6.88645274491,23.8983049072,6.88645274491,23.8983049072,9.86432307811e-06
25,47.0,188.0,12,47.0000149027,187.999999479,546,236,False,6.88644906999,23.8983050185,6.88644906999,23.8983050185,3.67660249628e-06
