frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,395.0,65.0,manual,395.0,65.0,538,222,False,58.7360594796,8.78378378378,58.7360594796,8.78378378378,
3,395.0,65.0,manual,395.0,65.0,538,222,False,58.7360594796,8.78378378378,58.7360594796,8.78378378378,0.0
4,395.0,65.0,41,395.0,65.0,538,222,False,58.7360594796,8.78378378378,58.7360594796,8.78378378378,0.0
5,396.0,65.0,41,395.833333333,65.0,538,222,False,58.8599752168,8.78378378378,58.8599752168,8.78378378378,0.123915737249
6,396.0,64.0,41,395.99378882,64.0372670807,538,222,False,58.8838347688,8.65368474064,58.8838347688,8.65368474064,0.132268814346
7,396.0,64.0,41,396.000535404,63.9967875786,538,222,False,58.8848379783,8.64821453765,58.8848379783,8.64821453765,0.00556143417185
8,397.0,64.0,41,396.981964475,63.9979484959,538,222,False,59.0307753866,8.64837141836,59.0307753866,8.64837141836,0.145937492649
9,397.0,64.0,41,397.010310307,63.9991939558,538,222,False,59.0349903802,8.64853972376,59.0349903802,8.64853972376,0.00421835249868
10,398.0,63.0,41,397.986811714,63.0175444252,538,222,False,59.1801950504,8.51588438178,59.1801950504,8.51588438178,0.196676983904
11,399.0,62.0,41,398.994269401,62.0073931543,538,222,False,59.3300028849,8.37937745328,59.3300028849,8.37937745328,0.202673453628
12,399.0,62.0,41,399.015661639,61.9849598862,538,222,False,59.3331838868,8.37634593057,59.3331838868,8.37634593057,0.00439418971794
13,399.0,62.0,41,399.006689037,61.9935427041,538,222,False,59.3318496709,8.37750577082,59.3318496709,8.37750577082,0.00176786920269
14,400.0,61.0,41,399.984697534,61.0153888442,538,222,False,59.4772784437,8.24532281678,59.4772784437,8.24532281678,0.196524454696
15,400.0,61.0,41,400.011281255,60.9887509391,538,222,False,59.4812314134,8.24172309988,59.4812314134,8.24172309988,0.00534639420309
16,401.0,61.0,41,400.987181175,60.9949944972,538,222,False,59.6263466431,8.24256682395,59.6263466431,8.24256682395,0.145117682495
17,401.0,60.0,41,401.012243893,60.0159318031,538,222,False,59.6300734413,8.11026105447,59.6300734413,8.11026105447,0.132358247423
18,402.0,60.0,41,401.987541732,59.9889533975,538,222,False,59.7750991423,8.10661532399,59.7750991423,8.10661532399,0.145071517851
19,402.0,59.0,41,402.012378363,59.0129062884,538,222,False,59.7787923216,7.974717066,59.7787923216,7.974717066,0.13194995276
20,403.0,59.0,41,402.987591855,58.9877887065,538,222,False,59.9238054803,7.97132279818,59.9238054803,7.97132279818,0.14505287739
21,403.0,58.0,41,403.012397044,58.0124704178,538,222,False,59.9274939842,7.83952302943,59.9274939842,7.83952302943,0.131851371256
22,404.0,58.0,41,403.987598818,57.987626166,538,222,False,60.0725054004,7.83616569811,60.0725054004,7.83616569811,0.145050275782
23,405.0,58.0,41,404.994563312,57.9945735049,538,222,False,60.2222398977,7.83710452769,60.2222398977,7.83710452769,0.149737440433
24,405.0,57.0,41,405.015771009,57.015774808,538,222,False,60.2253934586,7.70483443351,60.2253934586,7.70483443351,0.132307682164
25,406.0,57.0,41,405.988893463,56.9888948789,538,222,False,60.3700956822,7.70120201066,60.3700956822,7.70120201066,0.144747808353
26,406.0,56.0,41,406.01288395,56.0128844774,538,222,False,60.3736630409,7.56930871316,60.3736630409,7.56930871316,0.131941532404
27,407.0,56.0,41,406.98778038,55.9877805772,538,222,False,60.5186290528,7.56591629422,60.5186290528,7.56591629422,0.145005700272
28,407.0,56.0,41,407.012467315,55.9946310603,538,222,False,60.5222999725,7.56684203518,60.5222999725,7.56684203518,0.00378584835762
29,408.0,55.0,41,407.987625009,55.01579626,538,222,False,60.6673048341,7.43456706216,60.6673048341,7.43456706216,0.196272969005
30,409.0,55.0,41,408.994573074,54.9889028744,538,222,False,60.8170368883,7.43093282086,60.8170368883,7.43093282086,0.149776152265
31,409.0,54.0,41,409.015774647,54.0128874574,538,222,False,60.8201895386,7.29903884559,60.8201895386,7.29903884559,0.131931648653
32,410.0,54.0,41,409.988894819,53.9877816879,538,222,False,60.9648914229,7.29564617404,60.9648914229,7.29564617404,0.144741651033
