frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,,453.0,105.0,18,453.0,105.0,544,236,False,66.6176470588,13.3474576271,66.6176470588,13.3474576271,
3,,452.0,105.0,18,452.166666667,105.0,544,236,False,66.4950980393,13.3474576271,66.4950980393,13.3474576271,0.122549019559
4,,454.0,104.0,18,453.931677019,104.037267081,544,236,False,66.7546583851,13.2250763239,66.7546583851,13.2250763239,0.286964730486
5,,451.0,104.0,18,451.070539419,103.996787579,544,236,False,66.3339028557,13.2199306244,66.3339028557,13.2199306244,0.420786993327
6,,450.0,104.0,18,449.994509644,103.997948496,544,236,False,66.1756631829,13.2200781986,66.1756631829,13.2200781986,0.158239741608
7,,449.0,102.0,18,448.996425321,102.035017937,544,236,False,66.0288860766,12.9705531276,66.0288860766,12.9705531276,0.289493143318
8,,449.0,102.0,18,448.980747569,101.979072038,544,236,False,66.0265805249,12.9634413608,66.0265805249,12.9634413608,0.00747614849175
9,,449.0,103.0,18,448.991966641,102.972735755,544,236,False,66.0282303884,13.0897545451,66.0282303884,13.0897545451,0.126323958907
10,,445.0,103.0,18,445.068310919,103.006743254,544,236,False,65.451222194,13.0940775323,65.451222194,13.0940775323,0.577024388251
11,,443.0,103.0,18,442.993200135,103.003322309,544,236,False,65.1460588434,13.0936426664,65.1460588434,13.0936426664,0.305163660436
12,,441.0,104.0,18,440.995921762,103.983440658,544,236,False,64.8523414356,13.2182339819,64.8523414356,13.2182339819,0.319050014186
13,,440.0,104.0,18,439.98056977,104.010812701,544,236,False,64.7030249662,13.2217134789,64.7030249662,13.2217134789,0.149357004981
14,,439.0,103.0,18,438.991900961,103.022679188,544,236,False,64.5576324943,13.0961032866,64.5576324943,13.0961032866,0.192137688406
15,,437.0,103.0,18,437.014776675,102.991509009,544,236,False,64.2668789228,13.0921409757,64.2668789228,13.0921409757,0.290780568867
16,,436.0,103.0,18,435.988522762,102.996024427,544,236,False,64.1159592297,13.0927149695,64.1159592297,13.0927149695,0.150920784621
17,,432.0,104.0,18,432.048418434,103.980643112,544,236,False,63.5365321226,13.2178783617,63.5365321226,13.2178783617,0.592791402714
18,,428.0,103.0,18,428.020568074,103.02760263,544,236,False,62.9442011874,13.0967291479,62.9442011874,13.0967291479,0.604593308691
19,,426.0,103.0,18,425.972114061,102.994117778,544,236,False,62.6429579501,13.0924725989,62.6429579501,13.0924725989,0.301273308097
20,,425.0,103.0,18,424.970068812,102.997033782,544,236,False,62.4955983547,13.0928432774,62.4955983547,13.0928432774,0.147360061656
21,,424.0,103.0,18,423.98790921,102.998857414,544,236,False,62.3511631191,13.093075095,62.3511631191,13.093075095,0.144435421621
22,,423.0,103.0,18,422.995448834,102.999572368,544,236,False,62.2052130638,13.093165979,62.2052130638,13.093165979,0.145950083591
23,,422.0,103.0,18,421.998301569,102.99984053,544,236,False,62.0585737601,13.0932000674,62.0585737601,13.0932000674,0.146639307639
24,,422.0,103.0,18,421.981530539,102.999940559,544,236,False,62.0561074322,13.0932127829,62.0561074322,13.0932127829,0.0024663607195
25,,422.0,103.0,18,421.992262585,102.999977845,544,236,False,62.0576856743,13.0932175227,62.0576856743,13.0932175227,0.00157824917596
26,,422.0,103.0,18,421.997075299,102.999991743,544,236,False,62.0583934263,13.0932192894,62.0583934263,13.0932192894,0.000707754263843
27,,421.0,103.0,18,421.016744292,102.999996922,544,236,False,61.9142271018,13.0932199477,61.9142271018,13.0932199477,0.14416632456
28,,421.0,103.0,18,420.989257992,102.999998853,544,236,False,61.9101849988,13.0932201932,61.9101849988,13.0932201932,0.00404210294862
29,,420.0,103.0,18,420.0130199,102.999999572,544,236,False,61.7666205735,13.0932202846,61.7666205735,13.0932202846,0.143564425294
30,,419.0,103.0,18,419.005667383,102.999999841,544,236,False,61.6184804975,13.0932203188,61.6184804975,13.0932203188,0.148140076029
31,,418.0,102.0,18,418.002151306,102.017836268,544,236,False,61.4709046038,12.9683690171,61.4709046038,12.9683690171,0.193304143563
32,,416.0,102.0,18,416.018640018,101.989665082,544,236,False,61.1792117674,12.9647879342,61.1792117674,12.9647879342,0.291714817936
33,,411.0,101.0,18,411.061310052,101.013171633,544,236,False,60.4501926547,12.840657411,60.4501926547,12.840657411,0.739511496455
34,,409.0,101.0,18,408.971943743,100.987887609,544,236,False,60.1429329034,12.8374433401,60.1429329034,12.8374433401,0.307276561154
35,,407.0,101.0,18,406.987106822,100.994670953,544,236,False,59.8510451209,12.8383056296,59.8510451209,12.8383056296,0.291889056177
36,,424.0,115.0,18,423.656187707,114.748266215,544,236,False,62.3023805451,14.5866440104,62.3023805451,14.5866440104,3.01093547854
37,,432.0,133.0,18,432.016159631,132.822877954,544,236,False,63.531788181,16.8842641467,63.531788181,16.8842641467,2.60585905719
38,,443.0,138.0,18,442.959419629,138.16186997,544,236,False,65.1410911219,17.5629495725,65.1410911219,17.5629495725,1.74655943577
39,,447.0,157.0,18,447.107499161,156.821528343,544,236,False,65.7511028178,19.9349400436,65.7511028178,19.9349400436,2.4491739555
40,,456.0,168.0,18,455.956753135,168.064743554,544,236,False,67.0524636963,21.3641623162,67.0524636963,21.3641623162,1.93292949706
41,,452.0,183.0,18,452.211766516,182.959067193,544,236,False,66.50173037,23.2575085415,66.50173037,23.2575085415,1.97181822833
42,,455.0,180.0,18,454.964979807,180.302683981,544,236,False,66.9066146775,22.9198327094,66.9066146775,22.9198327094,0.527215582091
43,,465.0,169.0,18,464.856640112,169.270720644,544,236,False,68.3612706047,21.5174644886,68.3612706047,21.5174644886,2.02055945057
44,,453.0,163.0,18,453.332730909,163.019276689,544,236,False,66.6665780749,20.7227894096,66.6665780749,20.7227894096,1.87176153715
45,,446.0,165.0,18,446.053312158,164.860587923,544,236,False,65.5960753174,20.956854397,65.5960753174,20.956854397,1.0957931247
46,,448.0,170.0,18,447.855959871,169.887514594,544,236,False,65.8611705693,21.5958704992,65.8611705693,21.5958704992,0.691821560459
47,,453.0,179.0,18,452.884961105,178.883833254,544,236,False,66.6007295743,22.7394703289,66.6007295743,22.7394703289,1.36189870852
48,,458.0,186.0,18,457.954187189,185.988822683,544,236,False,67.3462039984,23.6426469512,67.3462039984,23.6426469512,1.1710935608
49,,458.0,185.0,18,458.071965996,185.14006176,544,236,False,67.3635244112,23.5347536136,67.3635244112,23.5347536136,0.109274740964
50,,458.0,184.0,18,458.031083902,184.059105197,544,236,False,67.3575123385,23.397343881,67.3575123385,23.397343881,0.137541192472
51,,457.0,184.0,18,457.029625689,184.004523383,544,236,False,67.2102390719,23.3904055148,67.2102390719,23.3904055148,0.147436616841
52,,457.0,184.0,18,456.994068938,184.000848182,544,236,False,67.2050101379,23.3899383282,67.2050101379,23.3899383282,0.0052497632097
53,,459.0,185.0,18,458.961304502,184.982439712,544,236,False,67.4943094856,23.5147169125,67.4943094856,23.5147169125,0.31506159343
54,,459.0,184.0,18,459.019504261,184.028272189,544,236,False,67.5028682737,23.3934244308,67.5028682737,23.3934244308,0.121594074607
55,,460.0,185.0,18,459.991056774,184.976531002,544,236,False,67.6457436432,23.5139658053,67.6457436432,23.5139658053,0.186932057714
56,,460.0,185.0,18,460.013727187,185.007461689,544,236,False,67.6490775275,23.5178976723,67.6490775275,23.5178976723,0.00515503271857
57,,460.0,185.0,18,460.005932763,185.003556767,544,236,False,67.6479312887,23.5174012839,67.6479312887,23.5174012839,0.00124910562968
58,,460.0,186.0,18,460.002250302,185.983526454,544,236,False,67.6473897503,23.6419737018,67.6473897503,23.6419737018,0.124573594915
59,,461.0,188.0,18,460.983004264,187.975171946,544,236,False,67.7916182741,23.8951489762,67.7916182741,23.8951489762,0.291375336388
60,,461.0,189.0,18,461.010648287,189.00768821,544,236,False,67.7956835716,24.0264010436,67.7956835716,24.0264010436,0.131315010017
61,,460.0,188.0,18,460.022617824,188.03934893,544,236,False,67.6503849741,23.9033070674,67.6503849741,23.9033070674,0.190430589533
62,,462.0,188.0,18,461.955813479,187.99857554,544,236,False,67.9346784528,23.8981240093,67.9346784528,23.8981240093,0.284340721862
63,,462.0,189.0,18,462.016685692,188.980862746,544,236,False,67.9436302488,24.022991027,67.9436302488,24.022991027,0.125187486453
64,,460.0,179.0,18,460.043478289,179.188176448,544,236,False,67.6534526896,22.7781580231,67.6534526896,22.7781580231,1.27820664359
65,,463.0,172.0,18,462.928806433,172.025973805,544,236,False,68.0777656519,21.8677085345,68.0777656519,21.8677085345,1.00446989062
66,,473.0,156.0,18,472.844428305,156.168094386,544,236,False,69.535945339,19.851876405,69.535945339,19.851876405,2.48794436719
67,,474.0,138.0,18,474.096367925,138.105904906,544,236,False,69.7200541066,17.5558353694,69.7200541066,17.5558353694,2.30341061807
68,,481.0,120.0,18,480.936286362,120.041542285,544,236,False,70.725924465,15.2595180871,70.725924465,15.2595180871,2.50695995959
69,,482.0,104.0,18,482.078503044,103.979909847,544,236,False,70.8938975065,13.21778515,70.8938975065,13.21778515,2.0486308425
70,,491.0,87.0,18,490.891461855,87.0086460415,544,236,False,72.189920861,11.060421107,72.189920861,11.060421107,2.51672329625
71,,497.0,64.0,18,497.006460843,64.1110125695,544,236,False,73.0891854181,8.14970498765,73.0891854181,8.14970498765,3.04646435575
72,,504.0,40.0,18,503.986816834,40.0643707181,544,236,False,74.1157083579,5.09292848111,74.1157083579,5.09292848111,3.22453592893
73,,506.0,29.0,18,506.08352195,28.7932201053,544,236,False,74.4240473456,3.66015509813,74.4240473456,3.66015509813,1.46557582482
74,,504.0,29.0,18,504.106707312,28.7156867499,544,236,False,74.1333393106,3.65029916312,74.1333393106,3.65029916312,0.290875060926
75,,498.0,37.0,18,498.114733526,36.7414238272,544,236,False,73.252166695,4.67051997803,73.252166695,4.67051997803,1.34807851761
76,,497.0,45.0,18,496.957168624,44.896321612,544,236,False,73.0819365624,5.70715952695,73.0819365624,5.70715952695,1.0505236087
77,,488.0,44.0,18,488.122630586,44.1215349334,544,236,False,71.7827397921,5.60866969492,71.7827397921,5.60866969492,1.30292459297
78,,484.0,24.0,18,483.963157115,24.3918534653,544,236,False,71.1710525169,3.10065933881,71.1710525169,3.10065933881,2.58152615113
79,,489.0,21.0,18,488.821790744,20.8594166745,544,236,False,71.8855574624,2.65162076371,71.8855574624,2.65162076371,0.843891556415
80,,498.0,29.0,18,497.854362288,28.7376859799,544,236,False,73.2138768071,3.65309567541,73.2138768071,3.65309567541,1.66354569528
81,,501.0,33.0,18,501.048945649,32.9635312803,544,236,False,73.6836684778,4.19027940004,73.6836684778,4.19027940004,0.71363195549
82,,503.0,41.0,18,503.041019062,40.9179957433,544,236,False,73.9766204503,5.20144013686,73.9766204503,5.20144013686,1.05274255822
83,,504.0,34.0,18,504.034214722,34.2337068165,544,236,False,74.1226786356,4.35174239193,74.1226786356,4.35174239193,0.862159643705
84,,506.0,34.0,18,505.995821743,33.974898538,544,236,False,74.4111502563,4.31884303449,74.4111502563,4.31884303449,0.290341598276
85,,504.0,27.0,18,504.068977794,27.1101288892,544,236,False,74.1277908521,3.4462028249,74.1277908521,3.4462028249,0.91749304487
86,,482.0,47.0,18,482.385811097,46.5651838271,544,236,False,70.9390898672,5.91930302887,70.9390898672,5.91930302887,4.03534863298
87,,471.0,39.0,18,470.964830825,39.3145820528,544,236,False,69.2595339449,4.99761636264,69.2595339449,4.99761636264,1.91583256236
88,,463.0,44.0,18,462.924818449,43.9081871743,544,236,False,68.0771791837,5.58154921707,68.0771791837,5.58154921707,1.31868887906
89,,469.0,56.0,18,468.719299565,55.8309209586,544,236,False,68.9293087596,7.09715096931,68.9293087596,7.09715096931,1.7387275478
90,,476.0,66.0,18,475.865450333,65.9662006136,544,236,False,69.9802132843,8.38553397631,69.9802132843,8.38553397631,1.66262776735
91,,485.0,77.0,18,484.912746398,76.9709643991,544,236,False,71.3106979997,9.784444627,71.3106979997,9.784444627,1.9305803756
92,,470.0,82.0,18,470.393775449,82.0954093074,544,236,False,69.1755552131,10.4358571153,69.1755552131,10.4358571153,2.23230216351
93,,466.0,84.0,18,465.97096699,84.0941532047,544,236,False,68.5251422044,10.6899347294,68.5251422044,10.6899347294,0.698278251003
94,,466.0,84.0,18,465.909420756,84.0735689574,544,236,False,68.5160912876,10.6873180878,68.5160912876,10.6873180878,0.00942156608933
95,,472.0,80.0,18,471.855404925,80.1006068911,544,236,False,69.3905007243,10.182280537,69.3905007243,10.182280537,1.00977957524
96,,478.0,77.0,18,477.940803188,77.0231637558,544,236,False,70.2854122335,9.79108013845,70.2854122335,9.79108013845,0.976680275855
97,,481.0,76.0,18,481.031191599,75.9722748781,544,236,False,70.7398811175,9.65749256925,70.7398811175,9.65749256925,0.47369568833
98,,483.0,76.0,18,483.032010446,75.9700901496,544,236,False,71.0341191832,9.65721484953,71.0341191832,9.65721484953,0.2942381968
99,,485.0,77.0,18,485.012906303,76.9700789881,544,236,False,71.3254273975,9.78433207476,71.3254273975,9.78433207476,0.317835279113
100,,486.0,77.0,18,486.022693388,77.0057859166,544,236,False,71.4739254982,9.78887109109,71.4739254982,9.78887109109,0.148567454684
101,,488.0,77.0,18,487.991477639,77.0029670664,544,236,False,71.763452594,9.78851276268,71.763452594,9.78851276268,0.289527317475
102,,489.0,76.0,18,489.013847308,76.0189809885,544,236,False,71.9138010747,9.66342978667,71.9138010747,9.66342978667,0.195577137073
103,,490.0,76.0,18,490.005975776,75.9900935933,544,236,False,72.05970232,9.65975766017,72.05970232,9.65975766017,0.145947449075
104,,492.0,76.0,18,491.984429922,75.9954951072,544,236,False,72.3506514591,9.66044429329,72.3506514591,9.66044429329,0.290949949336
105,,493.0,75.0,18,493.011181427,75.0161183968,544,236,False,72.5016443275,9.53594725383,72.5016443275,9.53594725383,0.195699665651
