frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,89.0,19.0,15,89.1666666667,20.8333333333,519,206,False,13.7443802184,3.03398058252,13.7443802184,3.03398058252,
3,89.0,12.0,15,89.0062111801,12.3291925466,519,206,False,13.7196471954,1.79551347766,13.7196471954,1.79551347766,1.23871404781
4,90.0,9.0,15,89.9779146031,9.03627359122,519,206,False,13.8694280698,1.31596217348,13.8694280698,1.31596217348,0.502398013226
5,92.0,9.0,15,91.9721128278,8.95424949143,519,206,False,14.176818933,1.30401691623,14.176818933,1.30401691623,0.307622872882
6,100.0,11.0,15,99.8811844858,10.9442675119,519,206,False,15.3959436587,1.59382536581,15.3959436587,1.59382536581,1.25309777522
7,106.0,10.0,15,105.986215633,10.0309150439,519,206,False,16.3369889222,1.46081287047,16.3369889222,1.46081287047,0.950399132966
8,101.0,5.0,15,101.192537704,5.08534744791,519,206,False,15.5980790295,0.740584579793,15.5980790295,0.740584579793,1.03185106495
9,96.0,4.0,15,96.0812216971,3.96399714716,519,206,False,14.8102075834,0.577281137936,14.8102075834,0.577281137936,0.804617567408
10,95.0,5.0,15,94.9593798597,4.9476632613,519,206,False,14.6372839861,0.720533484655,14.6372839861,0.720533484655,0.224552455652
11,95.0,6.0,15,94.9636313408,5.97863087322,519,206,False,14.6379393204,0.870674399013,14.6379393204,0.870674399013,0.15014234455
12,97.0,8.0,15,96.9497562751,7.97410994421,519,206,False,14.9440857457,1.16127814722,14.9440857457,1.16127814722,0.422109194651
13,98.0,10.0,15,97.997353986,9.98949255483,519,206,False,15.1055651616,1.45478046915,15.1055651616,1.45478046915,0.334991365192
14,100.0,11.0,15,99.9819470007,11.0138789904,519,206,False,15.4114754529,1.60396295977,15.4114754529,1.60396295977,0.340347648471
15,101.0,11.0,15,101.010290965,11.0238608348,519,206,False,15.5699870466,1.60541662643,15.5699870466,1.60541662643,0.158518259177
16,103.0,11.0,15,102.986813747,11.0097876113,519,206,False,15.8746533714,1.60336712786,15.8746533714,1.60336712786,0.304673218216
17,106.0,12.0,15,105.976434371,11.9858544626,519,206,False,16.3354812133,1.74551278582,16.3354812133,1.74551278582,0.482252722024
18,108.0,13.0,15,108.008160515,12.9938762302,519,206,False,16.6486567268,1.89231207236,16.6486567268,1.89231207236,0.345874157465
19,110.0,14.0,15,110.003852396,13.9976768279,519,206,False,16.956277826,2.03849662542,16.956277826,2.03849662542,0.340588702428
20,112.0,15.0,15,112.00147465,14.9991321681,519,206,False,17.2641964778,2.18433963613,17.2641964778,2.18433963613,0.340711138564
21,115.0,16.0,15,114.982715154,15.9996764524,519,206,False,17.7237325864,2.3300499688,17.7237325864,2.3300499688,0.482083951274
22,117.0,16.0,15,117.01054053,16.017715732,519,206,False,18.0363068254,2.33267704835,18.0363068254,2.33267704835,0.312585278733
23,119.0,17.0,15,119.004741333,16.9896201563,519,206,False,18.343698086,2.47421652762,18.343698086,2.47421652762,0.338412191375
24,121.0,17.0,15,121.00180606,17.0131548887,519,206,False,18.6515307992,2.47764391583,18.6515307992,2.47764391583,0.307851792779
25,123.0,17.0,15,123.000675008,17.0057176955,519,206,False,18.9596416197,2.47656082944,18.9596416197,2.47656082944,0.308112724154
26,122.0,15.0,15,122.053760658,15.0378427139,519,206,False,18.813681797,2.18997709426,18.813681797,2.18997709426,0.321612355368
27,125.0,15.0,15,124.951252793,14.9801408886,519,206,False,19.2603087157,2.18157391582,19.2603087157,2.18157391582,0.446705963589
28,125.0,20.0,15,125.032048456,19.9017912319,519,206,False,19.2727627678,2.89831911144,19.2727627678,2.89831911144,0.716853387288
29,124.0,15.0,15,124.032184432,15.1374137857,519,206,False,19.1186411456,2.20447773578,19.1186411456,2.20447773578,0.710752649665
30,120.0,12.0,15,120.066473176,12.0238712036,519,206,False,18.5073561736,1.75104920441,18.5073561736,1.75104920441,0.761095756187
31,128.0,24.0,15,127.813346669,23.7400436511,519,206,False,19.7014792553,3.45728791035,19.7014792553,3.45728791035,2.08258984346
32,138.0,28.0,15,137.884640836,28.0329348926,519,206,False,21.2538945412,4.0824662465,21.2538945412,4.0824662465,1.67357138233
33,141.0,28.0,15,141.07966685,28.089833419,519,206,False,21.7463841002,4.09075243966,21.7463841002,4.09075243966,0.492559262139
34,144.0,29.0,15,144.035563105,29.0193575145,519,206,False,22.2020135807,4.22612002638,22.2020135807,4.22612002638,0.475313167367
35,147.0,27.0,15,147.013535826,27.0600478827,519,206,False,22.6610459847,3.94078367224,22.6610459847,3.94078367224,0.540488281951
36,149.0,26.0,15,149.022894781,26.0070727693,519,206,False,22.970773762,3.78743778194,22.970773762,3.78743778194,0.345609979719
37,151.0,25.0,15,151.009387438,25.0019035639,519,206,False,23.2769768691,3.64105391707,23.2769768691,3.64105391707,0.339394429331
38,153.0,24.0,15,153.00353972,24.0006744305,519,206,False,23.5843606505,3.4952438491,23.5843606505,3.4952438491,0.340213704905
39,151.0,27.0,15,151.072666575,26.9289043825,519,206,False,23.2867308786,3.92168510425,23.2867308786,3.92168510425,0.520034253865
40,157.0,31.0,15,156.887807656,30.9522509286,519,206,False,24.1830917389,4.50760935853,24.1830917389,4.50760935853,1.07087348626
41,165.0,43.0,15,164.915846458,42.8384956164,519,206,False,25.4205543673,6.23861586647,25.4205543673,6.23861586647,2.12783864221
42,168.0,45.0,15,168.055790246,45.111290976,519,206,False,25.9045534098,6.56960548194,25.9045534098,6.56960548194,0.586352452592
43,169.0,48.0,15,169.060637373,48.0318500112,519,206,False,26.0594431403,6.99492961328,26.0594431403,6.99492961328,0.452649362457
44,170.0,50.0,15,170.024507193,50.0292464782,519,206,False,26.208016523,7.28581259391,26.208016523,7.28581259391,0.326629696224
45,171.0,52.0,15,171.009225453,52.0117321167,519,206,False,26.359803538,7.57452409467,26.359803538,7.57452409467,0.326180362067
46,172.0,53.0,15,172.003442834,53.0222488592,519,206,False,26.5130547721,7.72168672707,26.5130547721,7.72168672707,0.21246830615
47,173.0,53.0,15,173.001283406,53.026984282,519,206,False,26.6668644942,7.72237635175,26.6668644942,7.72237635175,0.153811268081
48,174.0,57.0,15,174.000478355,56.9396066428,519,206,False,26.8208829834,8.29217572468,26.8208829834,8.29217572468,0.590248270158
49,175.0,58.0,15,175.000178291,58.0276280221,519,206,False,26.9749793127,8.45062544011,26.9749793127,8.45062544011,0.221024865136
50,176.0,58.0,15,176.000066452,58.0305330524,519,206,False,27.1291046554,8.45104850278,27.1291046554,8.45104850278,0.154125923373
51,177.0,59.0,15,177.000024768,58.994512189,519,206,False,27.283240812,8.59143381393,27.283240812,8.59143381393,0.208484988338
52,176.0,60.0,15,176.035681886,59.9971473914,519,206,False,27.1345945104,8.73744864923,27.1345945104,8.73744864923,0.208365196528
53,177.0,60.0,15,176.979333649,60.0167344872,519,206,False,27.2800514295,8.74030113891,27.2800514295,8.74030113891,0.145484885904
54,179.0,59.0,15,178.972835583,59.0249252381,519,206,False,27.5873349646,8.59586289875,27.5873349646,8.59586289875,0.339537297167
55,177.0,57.0,15,177.060289371,57.0280206639,519,206,False,27.2925301535,8.305051553,27.2925301535,8.305051553,0.4141027837
56,160.0,50.0,15,160.293385354,50.100521726,519,206,False,24.7080362781,7.29619248437,24.7080362781,7.29619248437,2.77441979747
57,154.0,48.0,15,153.92611426,47.9525950418,519,206,False,23.7265686721,6.98338762745,23.7265686721,6.98338762745,1.0301094797
58,151.0,48.0,15,150.910183943,47.9425972827,519,206,False,23.2616853862,6.98193164311,23.2616853862,6.98193164311,0.464885565876
59,149.0,48.0,15,148.945707545,47.9767036448,519,206,False,22.9588759222,6.98689858905,22.9588759222,6.98689858905,0.302850197404
60,149.0,48.0,15,148.943095532,47.9912260956,519,206,False,22.9584732997,6.98901350907,22.9584732997,6.98901350907,0.00215290304191
