frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,,349.0,194.0,12,341.833333333,194.833333333,540,222,False,50.6419753086,26.3288288288,50.6419753086,26.3288288288,
3,,390.0,183.0,12,388.204968944,183.440993789,540,222,False,57.511847251,24.789323485,57.511847251,24.789323485,7.0402568993
4,,424.0,181.0,12,423.422031857,181.005086334,540,222,False,62.7291899047,24.4601468019,62.7291899047,24.4601468019,5.22771667706
5,,440.0,158.0,12,440.117902448,158.379985782,540,222,False,65.2026522145,21.4027007814,65.2026522145,21.4027007814,3.93268254076
6,,470.0,145.0,12,469.809215983,144.980744823,540,222,False,69.6013653308,19.5919925436,69.6013653308,19.5919925436,4.75682051391
7,,483.0,117.0,12,483.221045328,117.252822123,540,222,False,71.5883030116,15.8449759626,71.5883030116,15.8449759626,4.2412326753
8,,500.0,100.0,12,500.02501852,99.9104588796,540,222,False,74.0777805215,13.5014133621,74.0777805215,13.5014133621,3.41903260217
9,,496.0,60.0,12,496.381146533,60.3680723101,540,222,False,73.5379476345,8.15784760947,73.5379476345,8.15784760947,5.37076479643
10,,489.0,41.0,12,489.213361836,40.7818339895,540,222,False,72.4760536053,5.51105864723,72.4760536053,5.51105864723,2.85186092576
11,,468.0,24.0,12,468.332644068,23.8660081007,540,222,False,69.382613936,3.22513622982,69.382613936,3.22513622982,3.84640225226
12,,422.0,32.0,12,422.582002871,31.5016300459,540,222,False,62.6047411661,4.25697703323,62.6047411661,4.25697703323,6.85596490137
13,,383.0,20.0,12,383.113985756,20.1495168107,540,222,False,56.7576275194,2.72290767712,56.7576275194,2.72290767712,6.04500676479
14,,341.0,28.0,12,341.091067227,27.715044887,540,222,False,50.5320099596,3.74527633608,50.5320099596,3.74527633608,6.30900560123
15,,300.0,29.0,12,300.018430768,29.0023437679,540,222,False,44.4471749286,3.91923564431,44.4471749286,3.91923564431,6.08732118382
16,,270.0,39.0,12,269.809927528,38.8455413238,540,222,False,39.9718411153,5.24939747619,39.9718411153,5.24939747619,4.66882675195
17,,242.0,60.0,12,241.884059746,59.7387978403,540,222,False,35.8346755179,8.07281051896,35.8346755179,8.07281051896,5.00877234358
18,,196.0,69.0,12,196.275683049,69.106937002,540,222,False,29.0778789702,9.33877527054,29.0778789702,9.33877527054,6.87437025038
19,,175.0,82.0,12,174.672103897,81.9782881179,540,222,False,25.8773487255,11.078147043,25.8773487255,11.078147043,3.64263750738
20,,157.0,109.0,12,156.803670439,108.739252675,540,222,False,23.2301733984,14.6944936047,23.2301733984,14.6944936047,4.48168491388
21,,145.0,149.0,12,144.816260089,148.658852387,540,222,False,21.4542607539,20.0890341064,21.4542607539,20.0890341064,5.67934265072
22,,146.0,173.0,12,145.694353966,173.146555418,540,222,False,21.5843487357,23.3981831646,21.5843487357,23.3981831646,3.31170505521
23,,161.0,191.0,12,160.625022975,191.174739661,540,222,False,23.7962997,25.8344242785,23.7962997,25.8344242785,3.29059232261
24,,207.0,176.0,12,206.294821198,176.659475135,540,222,False,30.562195733,23.8729020453,30.562195733,23.8729020453,7.04449562434
25,,245.0,178.0,12,244.852801482,177.971021458,540,222,False,36.2744891084,24.0501380349,36.2744891084,24.0501380349,5.7150422748
26,,278.0,168.0,12,278.039852094,168.190085799,540,222,False,41.1910891991,22.7283899728,41.1910891991,22.7283899728,5.0911663095
27,,301.0,159.0,12,301.197749369,159.062625009,540,222,False,44.6218887954,21.4949493255,44.6218887954,21.4949493255,3.64578684242
28,,325.0,168.0,12,325.064620395,167.701893898,540,222,False,48.15772154,22.6624180943,48.15772154,22.6624180943,3.72358651354
29,,355.0,162.0,12,354.916632339,162.141053302,540,222,False,52.580241828,21.9109531489,52.580241828,21.9109531489,4.48590963595
30,,374.0,138.0,12,374.15998504,138.385693863,540,222,False,55.4311088948,18.7007694409,55.4311088948,18.7007694409,4.29333465637
31,,394.0,109.0,12,394.050935622,109.248877199,540,222,False,58.3779163884,14.7633617836,58.3779163884,14.7633617836,4.91801316227
32,,386.0,74.0,12,386.517985644,74.2048089942,540,222,False,57.2619237991,10.0276768911,57.2619237991,10.0276768911,4.86540346332
33,,387.0,48.0,12,387.056413992,47.9211706032,540,222,False,57.3416909618,6.4758338653,57.3416909618,6.4758338653,3.55273861693
34,,386.0,28.0,12,386.050159751,27.8561756808,540,222,False,57.1926162594,3.76434806497,57.1926162594,3.76434806497,2.71558069522
35,,359.0,19.0,12,359.483834007,18.7447181675,540,222,False,53.2568642973,2.53307002264,53.2568642973,2.53307002264,4.12385609891
