frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,222.0,81.0,manual,222.0,81.0,541,219,False,32.8280961183,11.095890411,32.8280961183,11.095890411,
3,222.0,81.0,manual,222.0,81.0,541,219,False,32.8280961183,11.095890411,32.8280961183,11.095890411,0.0
4,222.0,81.0,manual,222.0,81.0,541,219,False,32.8280961183,11.095890411,32.8280961183,11.095890411,0.0
5,222.0,81.0,manual,222.0,81.0,541,219,False,32.8280961183,11.095890411,32.8280961183,11.095890411,0.0
6,222.0,81.0,manual,222.0,81.0,541,219,False,32.8280961183,11.095890411,32.8280961183,11.095890411,0.0
7,222.0,81.0,0,222.0,81.0,541,219,False,32.8280961183,11.095890411,32.8280961183,11.095890411,0.0
8,223.0,80.0,0,222.833333333,80.1666666667,541,219,False,32.9513247073,10.9817351598,32.9513247073,10.9817351598,0.167978291767
9,223.0,79.0,0,222.99378882,79.0434782609,541,219,False,32.9750519512,10.8278737344,32.9750519512,10.8278737344,0.155680186106
10,224.0,78.0,0,223.97898541,78.0178021684,541,219,False,33.120737214,10.6873701601,33.120737214,10.6873701601,0.202399234697
11,226.0,75.0,0,225.972796662,75.0435292758,541,219,False,33.4155706709,10.2799355172,33.4155706709,10.2799355172,0.502921221917
12,224.0,79.0,0,224.060573071,78.8926209373,541,219,False,33.1328019329,10.8072083476,33.1328019329,10.8072083476,0.598309950469
13,227.0,73.0,0,226.936729286,73.1325262162,541,219,False,33.5581115395,10.0181542762,33.5581115395,10.0181542762,0.896378596955
14,227.0,72.0,0,227.025822691,71.968463896,541,219,False,33.571286165,9.85869368438,33.571286165,9.85869368438,0.160003909631
15,227.0,72.0,0,227.011988812,71.9665364813,541,219,False,33.5692404898,9.85842965497,33.5692404898,9.85842965497,0.00206264365125
16,227.0,72.0,0,227.004581559,71.9864887187,541,219,False,33.5681451474,9.86116283818,33.5681451474,9.86116283818,0.0029444974808
17,230.0,65.0,0,229.948204037,65.1197687414,541,219,False,34.0034312809,8.92051626595,34.0034312809,8.92051626595,1.0364796148
18,230.0,65.0,0,230.031643416,64.925757886,541,219,False,34.0157698212,8.89393943644,34.0157698212,8.89393943644,0.0293013215432
19,230.0,65.0,0,230.014232135,64.9666397276,541,219,False,34.0131951401,8.89953968871,34.0131951401,8.89953968871,0.00616374953624
20,229.0,65.0,0,229.02325754,64.9872938626,541,219,False,33.8666554588,8.90236902227,33.8666554588,8.90236902227,0.146566992645
21,229.0,66.0,0,228.991691257,65.9774148715,541,219,False,33.8619876166,9.03800203719,33.8619876166,9.03800203719,0.135713313594
22,229.0,65.0,0,228.996090759,65.0264006488,541,219,False,33.8626381899,8.90772611627,33.8626381899,8.90772611627,0.130277545328
23,229.0,65.0,0,228.998504086,64.9936698404,541,219,False,33.8629950589,8.90324244389,33.8629950589,8.90324244389,0.00449785210597
24,229.0,65.0,0,228.999440589,64.9968668314,541,219,False,33.8631335437,8.90368038786,33.8631335437,8.90368038786,0.000459317911832
25,229.0,64.0,0,228.99979141,64.0166315163,541,219,False,33.8631854211,8.76940157758,33.8631854211,8.76940157758,0.134278820309
26,228.0,70.0,0,228.017758579,69.882196315,541,219,False,33.7179679969,9.57290360479,33.7179679969,9.57290360479,0.816519202487
27,227.0,70.0,0,227.007472454,70.0571765739,541,219,False,33.5685726365,9.59687350327,33.5685726365,9.59687350327,0.151306079703
28,228.0,70.0,0,227.96715329,70.0261479614,541,219,False,33.7104847749,9.59262300841,33.7104847749,9.59262300841,0.141975778691
29,240.0,67.0,0,239.78985276,67.0634862221,541,219,False,35.458758264,9.18677893453,35.458758264,9.18677893453,1.79476171259
30,242.0,23.0,0,242.090567426,23.7575234757,541,219,False,35.7989748504,3.25445527064,35.7989748504,3.25445527064,5.94207130375
31,238.0,24.0,0,238.148856202,23.5148248712,541,219,False,35.2160970354,3.22120888647,35.2160970354,3.22120888647,0.583825204398
32,222.0,25.0,0,222.275025058,24.7824382504,541,219,False,32.8687652581,3.39485455485,32.8687652581,3.39485455485,2.35374579997
33,209.0,19.0,0,209.059503376,19.0420079971,541,219,False,30.9145291499,2.60849424618,30.9145291499,2.60849424618,2.10651401653
34,205.0,31.0,0,204.859592975,30.7004939273,541,219,False,30.2934703105,4.20554711333,30.2934703105,4.20554711333,1.71356118723
35,190.0,33.0,0,190.136087239,33.0516506097,541,219,False,28.1162421056,4.52762337119,28.1162421056,4.52762337119,2.20092157342
36,181.0,26.0,0,180.952720649,26.187591756,541,219,False,26.7582581366,3.58734133644,26.7582581366,3.58734133644,1.65174173671
37,181.0,36.0,0,180.817161458,35.7747567192,541,219,False,26.7382124152,4.90065160537,26.7382124152,4.90065160537,1.31346324403
38,180.0,49.0,0,179.941783133,48.8484144056,541,219,False,26.6087664522,6.69156361721,26.6087664522,6.69156361721,1.79558405303
39,168.0,49.0,0,168.174976479,49.1721373531,541,219,False,24.8687580745,6.73590922645,24.8687580745,6.73590922645,1.74057337893
40,175.0,45.0,0,174.735738084,45.1464449214,541,219,False,25.8389261492,6.18444450978,25.8389261492,6.18444450978,1.11594777067
41,188.0,41.0,0,187.778720349,41.0585201054,541,219,False,27.7676481108,5.62445480896,27.7676481108,5.62445480896,2.00837169618
42,194.0,39.0,0,194.036504077,38.9863271311,541,219,False,28.6930135419,5.34059275768,28.6930135419,5.34059275768,0.967925020484
43,206.0,32.0,0,205.912281386,32.0823874499,541,219,False,30.4491358796,4.39484759588,30.4491358796,4.39484759588,1.99459258402
44,214.0,22.0,0,214.033802357,22.0884025818,541,219,False,31.6501001637,3.02580857285,31.6501001637,3.02580857285,1.82114882922
45,215.0,20.0,0,215.140635143,19.8930194015,541,219,False,31.8137722947,2.72507115089,31.8137722947,2.72507115089,0.342390951163
46,226.0,31.0,0,225.880180797,30.7215580875,541,219,False,33.4018751641,4.20843261473,33.4018751641,4.20843261473,2.17311572541
47,228.0,34.0,0,228.10762612,34.0274943268,541,219,False,33.7312570972,4.66130059271,33.7312570972,4.66130059271,0.559983806353
48,241.0,33.0,0,240.851201895,33.0878749924,541,219,False,35.6157045316,4.5325856154,35.6157045316,4.5325856154,1.88883818215
49,234.0,36.0,0,234.292226814,35.9651219152,541,219,False,34.6458006379,4.92672902948,34.6458006379,4.92672902948,1.04693008068
50,241.0,50.0,0,240.875847382,49.7875643381,541,219,False,35.6193489659,6.82021429289,35.6193489659,6.82021429289,2.12910375268
51,251.0,57.0,0,250.889063844,57.0361322324,541,219,False,37.1000464095,7.81316879896,37.1000464095,7.81316879896,1.78281338632
52,242.0,62.0,0,242.294448184,62.0546578758,541,219,False,35.8291235762,8.50063806518,35.8291235762,8.50063806518,1.44494250409
53,235.0,62.0,0,235.090142238,62.111524658,541,219,False,34.7637918282,8.50842803534,34.7637918282,8.50842803534,1.06536022874
54,231.0,62.0,0,230.979150303,62.0459290776,541,219,False,34.1558817454,8.4994423394,34.1558817454,8.4994423394,0.607976489277
55,230.0,62.0,0,229.936114445,62.0173272216,541,219,False,34.0016435409,8.49552427693,34.0016435409,8.49552427693,0.154287961112
56,228.0,63.0,0,227.991339834,62.9886317834,541,219,False,33.7140613433,8.62857969636,33.7140613433,8.62857969636,0.316871054203
57,226.0,63.0,0,225.997497274,63.0127461378,541,219,False,33.4192232568,8.63188303258,33.4192232568,8.63188303258,0.294856591049
58,224.0,63.0,0,223.999101893,63.0055634159,541,219,False,33.123711925,8.63089909807,33.123711925,8.63089909807,0.295512969806
59,222.0,63.0,0,221.999666922,63.0021124639,541,219,False,32.8280468646,8.63042636492,32.8280468646,8.63042636492,0.295665438328
60,221.0,63.0,0,220.982039609,63.000789209,541,219,False,32.6775659311,8.63024509712,32.6775659311,8.63024509712,0.150481042707
61,220.0,63.0,0,219.992452331,63.0002942394,541,219,False,32.5312313983,8.63017729307,32.5312313983,8.63017729307,0.1463345485
62,219.0,63.0,0,218.997146021,63.0001096718,541,219,False,32.3840511676,8.63015200984,32.3840511676,8.63015200984,0.147180232856
63,219.0,63.0,0,218.981097996,63.0000408766,541,219,False,32.381678077,8.63014258584,32.381678077,8.63014258584,0.0023731092852
64,218.0,64.0,0,218.009937608,63.9821789077,541,219,False,32.2380684078,8.76468204215,32.2380684078,8.76468204215,0.196785676295
65,217.0,64.0,0,217.004516606,64.0103405741,541,219,False,32.0893924741,8.76853980467,32.0893924741,8.76853980467,0.148725974896
66,216.0,64.0,0,216.001722301,64.0046668025,541,219,False,31.9411049613,8.76776257568,31.9411049613,8.76776257568,0.148289549611
67,215.0,64.0,0,215.000643789,64.0017782813,541,219,False,31.7930711703,8.76736688785,31.7930711703,8.76736688785,0.148034319881
68,214.0,64.0,0,214.000240039,64.0006646539,541,219,False,31.6451371592,8.76721433615,31.6451371592,8.76721433615,0.147934089747
69,213.0,64.0,0,213.000089471,64.0002478158,541,219,False,31.4972405872,8.76715723504,31.4972405872,8.76715723504,0.147896583001
70,213.0,65.0,0,212.98219702,64.9822560414,541,219,False,31.4945947534,8.90167890978,31.4945947534,8.90167890978,0.134547691958
71,212.0,65.0,0,212.010347325,65.0103693232,541,219,False,31.3508831534,8.90553004427,31.3508831534,8.90553004427,0.143763191435
72,211.0,65.0,0,211.004669319,65.0046775178,541,219,False,31.2021692154,8.9047503449,31.2021692154,8.9047503449,0.148715981988
73,210.0,65.0,0,210.001779219,65.001782275,541,219,False,31.053867537,8.9043537363,31.053867537,8.9043537363,0.148302208705
74,209.0,65.0,0,209.000665003,65.0006661424,541,219,False,30.9058284662,8.90420084142,30.9058284662,8.90420084142,0.148039149713
