frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,44.0,208.0,manual,44.0,208.0,558,245,False,6.3082437276,25.4693877551,6.3082437276,25.4693877551,
3,44.0,208.0,manual,44.0,208.0,558,245,False,6.3082437276,25.4693877551,6.3082437276,25.4693877551,0.0
4,44.0,208.0,manual,44.0,208.0,558,245,False,6.3082437276,25.4693877551,6.3082437276,25.4693877551,0.0
5,44.0,208.0,manual,44.0,208.0,558,245,False,6.3082437276,25.4693877551,6.3082437276,25.4693877551,0.0
6,44.0,208.0,manual,44.0,208.0,558,245,False,6.3082437276,25.4693877551,6.3082437276,25.4693877551,0.0
7,44.0,208.0,manual,44.0,208.0,558,245,False,6.3082437276,25.4693877551,6.3082437276,25.4693877551,0.0
8,44.0,208.0,manual,44.0,208.0,558,245,False,6.3082437276,25.4693877551,6.3082437276,25.4693877551,0.0
9,44.0,208.0,manual,44.0,208.0,558,245,False,6.3082437276,25.4693877551,6.3082437276,25.4693877551,0.0
10,44.0,208.0,manual,44.0,208.0,558,245,False,6.3082437276,25.4693877551,6.3082437276,25.4693877551,0.0
11,44.0,208.0,manual,44.0,208.0,558,245,False,6.3082437276,25.4693877551,6.3082437276,25.4693877551,0.0
12,44.0,208.0,manual,44.0,208.0,558,245,False,6.3082437276,25.4693877551,6.3082437276,25.4693877551,0.0
13,44.0,208.0,manual,44.0,208.0,558,245,False,6.3082437276,25.4693877551,6.3082437276,25.4693877551,0.0
14,44.0,208.0,manual,44.0,208.0,558,245,False,6.3082437276,25.4693877551,6.3082437276,25.4693877551,0.0
15,44.0,208.0,0,44.0,208.0,558,245,False,6.3082437276,25.4693877551,6.3082437276,25.4693877551,0.0
16,44.0,208.0,0,44.0,208.0,558,245,False,6.3082437276,25.4693877551,6.3082437276,25.4693877551,0.0
17,43.0,208.0,0,43.0322580645,208.0,558,245,False,6.16949936409,25.4693877551,6.16949936409,25.4693877551,0.138744363513
18,42.0,208.0,0,42.0187369882,208.0,558,245,False,6.0241916829,25.4693877551,6.0241916829,25.4693877551,0.14530768119
