frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,,397.0,34.0,68,397.166666667,34.3333333333,550,235,False,57.7696969697,4.3829787234,57.7696969697,4.3829787234,
3,,396.0,33.0,68,396.043478261,33.049689441,550,235,False,57.6063241107,4.21910929034,57.6063241107,4.21910929034,0.231395510257
4,,395.0,32.0,68,395.017802168,32.0172667648,550,235,False,57.4571348608,4.08731065083,57.4571348608,4.08731065083,0.19906861546
5,,389.0,34.0,68,389.098661603,33.9513001469,550,235,False,56.5961689604,4.33420852939,56.5961689604,4.33420852939,0.895667820137
6,,388.0,34.0,68,387.95165299,34.0150143906,550,235,False,56.429331344,4.34234226263,56.429331344,4.34234226263,0.167035768249
7,,379.0,42.0,68,379.0,42.0,550,235,False,55.1272727273,5.36170212766,55.1272727273,5.36170212766,1.65361760266
8,,378.0,41.0,68,378.166666667,41.1666666667,550,235,False,55.0060606061,5.25531914894,55.0060606061,5.25531914894,0.161275281671
9,,379.0,41.0,68,378.968944099,41.0062111801,550,235,False,55.1227555053,5.2348354698,55.1227555053,5.2348354698,0.118479030256
10,,378.0,41.0,68,378.024227011,40.9994645964,550,235,False,54.9853421107,5.2339742038,54.9853421107,5.2339742038,0.13741609367
11,,378.0,41.0,68,377.992499957,40.9996580827,550,235,False,54.9807272665,5.23399890417,54.9807272665,5.23399890417,0.00461491032057
12,,378.0,41.0,68,377.996408887,40.9998656593,550,235,False,54.9812958381,5.23402540331,54.9812958381,5.23402540331,0.000569188817636
13,,378.0,41.0,68,377.998623371,40.9999495962,550,235,False,54.9816179449,5.23403611866,54.9816179449,5.23403611866,0.000322284945181
14,,378.0,41.0,68,377.999485079,40.9999811977,550,235,False,54.9817432842,5.2340401529,54.9817432842,5.2340401529,0.00012540425257
15,,378.0,40.0,68,377.999807993,40.017829522,550,235,False,54.9817902535,5.10865908791,54.9817902535,5.10865908791,0.125381073781
16,,378.0,41.0,68,377.999928432,40.9718261956,550,235,False,54.9818077719,5.23044589731,54.9818077719,5.23044589731,0.121786810656
17,,378.0,41.0,68,377.999973325,41.0056692487,550,235,False,54.9818143018,5.23476628707,54.9818143018,5.23476628707,0.00432039469212
18,,378.0,41.0,68,377.999990058,41.0028868356,550,235,False,54.9818167357,5.2344110854,54.9818167357,5.2344110854,0.000355210010921
19,,378.0,41.0,68,377.999996294,41.0011129991,550,235,False,54.9818176428,5.23418463818,54.9818176428,5.23418463818,0.000226449029403
20,,379.0,41.0,68,378.982162291,41.000416604,550,235,False,55.1246781514,5.23409573668,55.1246781514,5.23409573668,0.142860536316
21,,378.0,41.0,68,378.028170708,41.0001553595,550,235,False,54.9859157393,5.23406238632,54.9859157393,5.23406238632,0.13876241608
22,,378.0,41.0,68,377.994329599,41.0000579089,550,235,False,54.9809933962,5.23404994582,54.9809933962,5.23404994582,0.00492235884802
23,,378.0,41.0,68,377.997112735,41.0000215837,550,235,False,54.981398216,5.23404530856,54.981398216,5.23404530856,0.00040484634112
24,,378.0,41.0,68,377.998886841,41.0000080446,550,235,False,54.9816562678,5.23404358016,54.9816562678,5.23404358016,0.000258057570042
25,,378.0,41.0,68,377.999583336,41.0000029983,550,235,False,54.9817575761,5.23404293595,54.9817575761,5.23404293595,0.000101310411829
26,,378.0,41.0,68,377.999844618,41.0000011175,550,235,False,54.9817955808,5.23404269585,54.9817955808,5.23404269585,3.80054129953e-05
27,,378.0,41.0,68,377.999942083,41.0000004165,550,235,False,54.9818097575,5.23404260636,54.9818097575,5.23404260636,1.41770097135e-05
28,,378.0,41.0,68,377.999978413,41.0000001552,550,235,False,54.9818150419,5.234042573,54.9818150419,5.234042573,5.28446892131e-06
29,,378.0,41.0,68,377.999991954,41.0000000579,550,235,False,54.9818170115,5.23404256058,54.9818170115,5.23404256058,1.96963916652e-06
30,,378.0,41.0,68,377.999997001,41.0000000216,550,235,False,54.9818177456,5.23404255595,54.9818177456,5.23404255595,7.34123712393e-07
31,,379.0,41.0,68,378.982162555,41.000000008,550,235,False,55.1246781898,5.23404255421,55.1246781898,5.23404255421,0.142860444218
32,,378.0,41.0,68,378.028170807,41.000000003,550,235,False,54.9859157537,5.23404255357,54.9859157537,5.23404255357,0.138762436073
33,,378.0,41.0,68,377.994329635,41.0000000011,550,235,False,54.9809934015,5.23404255333,54.9809934015,5.23404255333,0.00492235229091
34,,378.0,41.0,68,377.997112748,41.0000000004,550,235,False,54.9813982179,5.23404255324,54.9813982179,5.23404255324,0.000404816436372
35,,378.0,42.0,68,377.998886846,41.9821636726,550,235,False,54.9816562685,5.35942514969,54.9816562685,5.35942514969,0.125382861998
36,,378.0,41.0,68,377.999583338,41.0281712233,550,235,False,54.9817575764,5.23763887957,54.9817575764,5.23763887957,0.12178631226
37,,378.0,40.0,68,377.999844619,40.0121661181,550,235,False,54.9817955809,5.10793610018,54.9817955809,5.10793610018,0.129702784955
38,,379.0,38.0,68,378.982105755,38.0224505659,550,235,False,55.124669928,4.85392985948,55.124669928,4.85392985948,0.291431380198
39,1.0,379.0,38.8333333333,68,378.98508813,38.8520421383,550,235,False,55.125103728,4.95983516659,55.125103728,4.95983516659,0.105906195558
40,1.0,379.0,39.6666666667,68,378.988070504,39.6816337106,550,235,False,55.1255375279,5.06574047369,55.1255375279,5.06574047369,0.105906195544
41,1.0,379.0,40.5,68,378.991052878,40.511225283,550,235,False,55.1259713277,5.17164578081,55.1259713277,5.17164578081,0.105906195557
42,1.0,379.0,41.3333333333,68,378.994035252,41.3408168553,550,235,False,55.1264051276,5.27755108791,55.1264051276,5.27755108791,0.105906195545
43,1.0,379.0,42.1666666667,68,378.997017626,42.1704084277,550,235,False,55.1268389274,5.38345639503,55.1268389274,5.38345639503,0.105906195557
44,,379.0,43.0,68,379.0,43.0,550,235,False,55.1272727273,5.48936170213,55.1272727273,5.48936170213,0.105906195544
45,,378.0,42.0,68,378.166666667,42.1666666667,550,235,False,55.0060606061,5.38297872341,55.0060606061,5.38297872341,0.161275281671
46,,378.0,41.0,68,378.00621118,41.0434782609,550,235,False,54.9827216262,5.23959296948,54.9827216262,5.23959296948,0.145272786215
47,,378.0,42.0,68,377.999464596,41.9747021818,550,235,False,54.9817403049,5.35847261895,54.9817403049,5.35847261895,0.118883699687
48,,378.0,41.0,68,377.999658083,41.0251936507,550,235,False,54.9817684484,5.23725876392,54.9817684484,5.23725876392,0.121213858301
49,,378.0,41.0,68,377.999865659,40.9931464654,550,235,False,54.9817986413,5.23316763388,54.9817986413,5.23316763388,0.00409124144971
50,,378.0,41.0,68,377.999949596,40.9966676633,550,235,False,54.9818108503,5.23361714851,54.9818108503,5.23361714851,0.000449680396162
51,,378.0,41.0,68,377.999981198,40.9987207488,550,235,False,54.981815447,5.23387924453,54.981815447,5.23387924453,0.00026213632637
52,,379.0,41.0,68,378.982156461,40.999521421,550,235,False,55.1246773034,5.233981458,55.1246773034,5.233981458,0.142861893002
53,,378.0,41.0,68,378.02816858,40.9998215409,550,235,False,54.9859154298,5.23401977118,54.9859154298,5.23401977118,0.138761878889
54,,378.0,41.0,68,377.994328804,40.9999334815,550,235,False,54.9809932806,5.23403406147,54.9809932806,5.23403406147,0.00492216998055
55,,379.0,41.0,68,378.97927611,40.9999752073,550,235,False,55.1242583433,5.23403938817,55.1242583433,5.23403938817,0.14326506279
56,,378.0,42.0,68,378.027057954,41.9821544317,550,235,False,54.9857538842,5.35942397,54.9857538842,5.35942397,0.186828205956
57,,378.0,41.0,68,377.993913086,41.0281677791,550,235,False,54.9809328125,5.23763843989,54.9809328125,5.23763843989,0.121880917616
58,,378.0,41.0,68,377.996957409,40.9943285068,550,235,False,54.9813756231,5.23331853278,54.9813756231,5.23331853278,0.00434254287424
59,,378.0,41.0,68,377.998828945,40.9971123279,550,235,False,54.9816478465,5.2336739142,54.9816478465,5.2336739142,0.000447662306844
60,,378.0,42.0,68,377.999561757,41.9810503615,550,235,False,54.9817544374,5.35928302487,54.9817544374,5.35928302487,0.125609155898
61,,378.0,41.0,68,377.999836575,41.0277545031,550,235,False,54.9817944109,5.23758568125,54.9817944109,5.23758568125,0.121697350191
62,,378.0,42.0,68,377.999939085,41.9763380601,550,235,False,54.9818093215,5.35868145448,54.9818093215,5.35868145448,0.121095774152
63,,378.0,41.0,68,377.999977296,41.0252261045,550,235,False,54.9818148794,5.23726290696,54.9818148794,5.23726290696,0.121418547651
