frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
3,263.0,206.0,14,263.0,206.0,557,243,False,37.7737881508,25.4320987654,37.7737881508,25.4320987654,
4,264.0,206.0,14,263.833333333,206.0,557,243,False,37.8934769599,25.4320987654,37.8934769599,25.4320987654,0.119688809048
5,265.0,206.0,14,264.956521739,206.0,557,243,False,38.0547966591,25.4320987654,38.0547966591,25.4320987654,0.161319699246
6,266.0,206.0,14,265.982197832,206.0,557,243,False,38.2021109992,25.4320987654,38.2021109992,25.4320987654,0.147314340108
7,267.0,207.0,14,266.993225609,206.981622558,557,243,False,38.3473214519,25.5532867356,38.3473214519,25.5532867356,0.189136457827
8,269.0,208.0,14,268.979555187,207.992263976,557,243,False,38.6326111579,25.678057281,38.6326111579,25.678057281,0.311380643835
9,268.0,209.0,14,268.04506202,208.99707408,557,243,False,38.4983931088,25.8021079111,38.4983931088,25.8021079111,0.1827649954
10,267.0,212.0,14,267.019316725,211.963231842,557,243,False,38.3510688294,26.1683002274,38.3510688294,26.1683002274,0.394716677886
11,264.0,207.0,14,264.042993371,207.127280801,557,243,False,37.9235897122,25.5712692347,37.9235897122,25.5712692347,0.734291768963
12,280.0,203.0,14,279.678846446,203.036350011,557,243,False,40.1693136727,25.0662160507,40.1693136727,25.0662160507,2.30181554982
13,287.0,204.0,14,287.024692446,203.92383586,557,243,False,41.2243723441,25.1757822049,41.2243723441,25.1757822049,1.06073254987
14,296.0,207.0,14,295.980440456,206.931646608,557,243,False,42.5106557208,25.5471168652,42.5106557208,25.5471168652,1.3388107988
15,306.0,211.0,14,305.973497084,210.954774745,557,243,False,43.9459241772,26.0437993512,43.9459241772,26.0437993512,1.51877879693
16,321.0,214.0,14,320.90002089,214.000035096,557,243,False,46.0897696072,26.4197574193,46.0897696072,26.4197574193,2.17656097925
17,340.0,215.0,14,339.887079147,215.036494068,557,243,False,48.8168156764,26.547715317,48.8168156764,26.547715317,2.73004642585
18,350.0,214.0,14,350.114819037,214.051020355,557,243,False,50.285790885,26.4260518957,50.285790885,26.4260518957,1.47400480041
19,319.0,172.0,14,319.781593017,172.752096164,557,243,False,45.929133647,21.3274192795,45.929133647,21.3274192795,6.70645337303
20,317.0,161.0,14,316.809413461,160.762473236,557,243,False,45.5022496892,19.847218918,45.5022496892,19.847218918,1.54052686557
21,320.0,163.0,14,319.81672255,162.654816374,557,243,False,45.9341791813,20.0808415277,45.9341791813,20.0808415277,0.491062735205
22,336.0,159.0,14,335.694446029,158.966080545,557,243,False,48.2146421586,19.6254420426,48.2146421586,19.6254420426,2.32548921338
23,335.0,158.0,14,335.177979601,157.938382306,557,243,False,48.1404638565,19.4985657168,48.1404638565,19.4985657168,0.146969461262
24,343.0,144.0,14,342.91977597,144.206562677,557,243,False,49.2523915217,17.8032793428,49.2523915217,17.8032793428,2.02740697009
25,343.0,146.0,14,343.105776263,145.802591946,557,243,False,49.279106106,18.0003199933,49.279106106,18.0003199933,0.198843372934
26,343.0,149.0,14,343.045917271,148.895455363,557,243,False,49.2705087642,18.3821549831,49.2705087642,18.3821549831,0.381931765745
27,343.0,151.0,14,343.017424786,150.977388979,557,243,False,49.2664164863,18.6391838246,49.2664164863,18.6391838246,0.257061416965
28,342.0,152.0,14,342.024345682,152.010191493,557,243,False,49.12378394,18.7666903078,49.12378394,18.7666903078,0.191316351994
29,342.0,153.0,14,341.992091952,153.004689538,557,243,False,49.1191514473,18.8894678442,49.1191514473,18.8894678442,0.122864899126
30,341.0,155.0,14,341.014076199,154.983954175,557,243,False,48.9786823984,19.1338215031,48.9786823984,19.1338215031,0.281851493366
31,341.0,157.0,14,340.988224756,156.993167956,557,243,False,48.9749694443,19.3818725872,48.9749694443,19.3818725872,0.248078871205
32,341.0,159.0,14,340.994796613,158.997412843,557,243,False,48.9759133376,19.6293102275,48.9759133376,19.6293102275,0.247439440685
33,341.0,162.0,14,340.998021636,161.981197449,557,243,False,48.9763765366,19.9976786974,48.9763765366,19.9976786974,0.368368761097
34,341.0,163.0,14,340.999260768,163.027811004,557,243,False,48.9765545089,20.1268902474,48.9765545089,20.1268902474,0.129211672567
35,341.0,165.0,14,340.999724388,164.994195527,557,243,False,48.976621097,20.3696537688,48.976621097,20.3696537688,0.24276353049
36,342.0,167.0,14,341.982060943,166.997062764,557,243,False,49.1177107279,20.6169213289,49.1177107279,20.6169213289,0.284688479274
37,342.0,170.0,14,342.010296607,169.981031888,557,243,False,49.1217661195,20.9853125788,49.1217661195,20.9853125788,0.36841357085
38,343.0,171.0,14,342.986814088,171.027747618,557,243,False,49.2620199767,21.114536743,49.2620199767,21.114536743,0.190709278961
39,343.0,173.0,14,343.012107069,172.994171821,557,243,False,49.2656527209,21.3573051631,49.2656527209,21.3573051631,0.242795598476
40,344.0,175.0,14,343.987490736,174.997053925,557,243,False,49.4057437323,21.6045745586,49.4057437323,21.6045745586,0.284196490933
41,344.0,176.0,14,344.012359355,176.016701249,557,243,False,49.4093155268,21.7304569443,49.4093155268,21.7304569443,0.125933048641
42,345.0,177.0,14,344.987584771,177.007076599,557,243,False,49.5493838091,21.852725506,49.5493838091,21.852725506,0.185926665417
43,345.0,177.0,14,345.012394404,177.020514647,557,243,False,49.5529471316,21.8543845243,49.5529471316,21.8543845243,0.00393059905873
44,345.0,177.0,14,345.005434162,177.008501633,557,243,False,49.5519474559,21.8529014362,49.5519474559,21.8529014362,0.00178854743934
45,346.0,178.0,14,345.98422805,177.985373302,557,243,False,49.6925282657,21.9735028768,49.6925282657,21.9735028768,0.185223301865
46,346.0,179.0,14,346.011106186,178.993696805,557,243,False,49.6963886802,22.0979872599,49.6963886802,22.0979872599,0.124544226813
47,346.0,179.0,14,346.004952247,179.015446277,557,243,False,49.6955048111,22.1006723799,49.6955048111,22.1006723799,0.00282685233072
48,346.0,180.0,14,346.001884675,179.988772346,557,243,False,49.6950642262,22.2208360921,49.6950642262,22.2208360921,0.12016451993
49,347.0,182.0,14,346.982867981,181.977166148,557,243,False,49.8359594946,22.4663168084,49.8359594946,22.4663168084,0.283041090164
50,349.0,183.0,14,348.974924836,183.008433345,557,243,False,50.1220717897,22.5936337463,50.1220717897,22.5936337463,0.313161057787
51,349.0,184.0,14,349.025432355,184.003954088,557,243,False,50.1293260115,22.7165375417,50.1293260115,22.7165375417,0.123117694362
52,350.0,186.0,14,349.993307018,185.983676225,557,243,False,50.2683385304,22.9609476821,50.2683385304,22.9609476821,0.281177518897
53,351.0,188.0,14,350.99673151,187.993064176,557,243,False,50.4124569494,23.2090202686,50.4124569494,23.2090202686,0.28689741525
54,352.0,189.0,14,351.998744748,189.015210481,557,243,False,50.5563726748,23.3352111705,50.5563726748,23.3352111705,0.191405014886
55,353.0,190.0,14,352.999530376,190.006520788,557,243,False,50.7001120827,23.457595159,50.7001120827,23.457595159,0.188782568183
56,353.0,191.0,14,353.017661207,191.002471152,557,243,False,50.7027161518,23.5805519941,50.7027161518,23.5805519941,0.122984407403
57,353.0,192.0,14,353.007436158,192.000922986,557,243,False,50.7012475631,23.7038176526,50.7012475631,23.7038176526,0.123274406601
58,353.0,193.0,14,353.002812417,193.000344105,557,243,False,50.700583471,23.8272029759,50.700583471,23.8272029759,0.123387110479
59,354.0,193.0,14,353.983213858,193.017964585,557,243,False,50.8413951681,23.8293783438,50.8413951681,23.8293783438,0.140828499471
60,355.0,194.0,14,354.992890082,193.989712908,557,243,False,50.9864115019,23.9493472726,50.9864115019,23.9493472726,0.188208078824
61,355.0,194.0,14,355.015145509,194.013189459,557,243,False,50.9896079726,23.9522456122,50.9896079726,23.9522456122,0.00431483456418
62,355.0,195.0,14,355.006496568,194.987894253,557,243,False,50.9883657548,24.0725795374,50.9883657548,24.0725795374,0.120340336776
63,356.0,196.0,14,355.984625797,195.994673429,557,243,False,51.1288511019,24.1968732628,51.1288511019,24.1968732628,0.187576818728
64,356.0,196.0,14,356.011254517,196.015812051,557,243,False,51.1326756936,24.1994829693,51.1326756936,24.1994829693,0.00463012630348
65,356.0,197.0,14,356.005007537,196.98890876,557,243,False,51.1317784613,24.3196183654,51.1317784613,24.3196183654,0.12013874662
66,357.0,197.0,14,356.984068955,197.012889651,557,243,False,51.2723976955,24.3225789693,51.2723976955,24.3225789693,0.140650397075
67,358.0,197.0,14,357.993210557,197.005618833,557,243,False,51.4173372434,24.3216813374,51.4173372434,24.3216813374,0.14494232742
68,358.0,197.0,14,358.01526504,197.002133211,557,243,False,51.4205048531,24.3212510137,51.4205048531,24.3212510137,0.00319670613655
69,352.0,207.0,14,352.113559089,206.82243367,557,243,False,50.5728630648,25.5336337864,50.5728630648,25.5336337864,1.47931355325
70,347.0,211.0,14,347.029650995,211.032300769,557,243,False,49.8426787785,26.0533704653,49.8426787785,26.0533704653,0.896267430779
71,357.0,215.0,14,356.742899941,215.01675188,557,243,False,51.237759417,26.5452780099,51.237759417,26.5452780099,1.47926435112
72,348.0,214.0,14,348.230232677,214.095650856,557,243,False,50.0151142085,26.4315618341,50.0151142085,26.4315618341,1.22792209624
73,337.0,213.0,14,337.137087432,213.03992913,557,243,False,48.4218437963,26.3012258185,48.4218437963,26.3012258185,1.598592532
74,329.0,210.0,14,329.000039432,210.050759606,557,243,False,47.2531474947,25.932192544,47.2531474947,25.932192544,1.22557602912
75,320.0,203.0,14,320.015407775,203.091981111,557,243,False,45.9627156589,25.0730840878,45.9627156589,25.0730840878,1.55025212866
76,316.0,193.0,14,315.917297713,193.091288153,557,243,False,45.3741181634,23.8384306362,45.3741181634,23.8384306362,1.36777781719
77,314.0,181.0,14,313.92927039,181.072425148,557,243,False,45.0885846162,22.3546203886,45.0885846162,22.3546203886,1.51103350635
78,319.0,168.0,14,318.84687403,168.046667958,557,243,False,45.7948831641,20.746502217,45.7948831641,20.746502217,1.75638882161
79,328.0,157.0,14,327.865515991,156.982662709,557,243,False,47.0901997833,19.3805756431,47.0901997833,19.3805756431,1.88244536424
80,341.0,152.0,14,340.874825897,151.884858098,557,243,False,48.958682355,18.7512170491,48.958682355,18.7512170491,1.97162860621
81,358.0,148.0,14,357.878408864,147.934047627,557,243,False,51.4008486699,18.26346267,51.4008486699,18.26346267,2.49039768785
82,371.0,153.0,14,371.02244032,152.813789142,557,243,False,53.2886808359,18.8658998941,53.2886808359,18.8658998941,1.9816258214
83,369.0,146.0,14,369.279151388,146.136897499,557,243,False,53.0382982245,18.0415922838,53.0382982245,18.0415922838,0.861495495294
84,359.0,155.0,14,359.259693187,154.775515116,557,243,False,51.5992378006,19.1080882859,51.5992378006,19.1080882859,1.79117520806
85,348.0,164.0,14,348.122076568,163.903146547,557,243,False,49.9995801175,20.2349563638,49.9995801175,20.2349563638,1.95671570962
86,336.0,169.0,14,336.064546149,169.034615598,557,243,False,48.2677983697,20.8684710615,48.2677983697,20.8684710615,1.84401976511
87,331.0,170.0,14,330.900114511,170.087631117,557,243,False,47.5260487628,20.9984729774,47.5260487628,20.9984729774,0.753055759869
88,328.0,171.0,14,327.921167195,171.036237642,557,243,False,47.0981927749,21.1155848941,47.0981927749,21.1155848941,0.443594350096
