frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,514.0,145.0,0,515.5,143.0,559,250,False,73.7745974955,17.16,73.7745974955,17.16,
3,518.0,156.0,0,517.906832298,155.51552795,559,250,False,74.1190457672,18.661863354,74.1190457672,18.661863354,1.54085630281
4,512.0,171.0,0,512.137331013,170.718511578,559,250,False,73.2933568534,20.4862213894,73.2933568534,20.4862213894,2.00250953144
5,517.0,175.0,0,516.85798377,175.09130423,559,250,False,73.9689422211,21.0109565076,73.9689422211,21.0109565076,0.855431197352
6,522.0,174.0,0,521.93775809,174.133036682,559,250,False,74.6959224458,20.8959644018,74.6959224458,20.8959644018,0.736018635276
7,526.0,171.0,0,525.994201418,171.090021621,559,250,False,75.2764510079,20.5308025945,75.2764510079,20.5308025945,0.685825456653
8,530.0,169.0,0,529.99867151,169.017650125,559,250,False,75.8495415399,20.282118015,75.8495415399,20.282118015,0.624721360209
9,522.0,164.0,0,522.213583069,164.059327055,559,250,False,74.7353965036,19.6871192466,74.7353965036,19.6871192466,1.26306876149
10,511.0,164.0,0,511.143359512,163.935454619,559,250,False,73.1511069069,19.6722545543,73.1511069069,19.6722545543,1.58435932961
11,510.0,164.0,0,509.87811992,163.971795943,559,250,False,72.9700350512,19.6766155132,72.9700350512,19.6766155132,0.181124363089
12,509.0,163.0,0,508.946183835,163.007125788,559,250,False,72.8366631606,19.5608550946,72.8366631606,19.5608550946,0.176602762422
13,509.0,163.0,0,508.961704078,162.985663625,559,250,False,72.8388843045,19.558279635,72.8388843045,19.558279635,0.00340095165636
14,509.0,162.0,0,508.98485375,162.011679774,559,250,False,72.8421973166,19.4414015729,72.8421973166,19.4414015729,0.116925007821
15,508.0,162.0,0,508.012149321,161.987331548,559,250,False,72.7029909583,19.4384797858,72.7029909583,19.4384797858,0.139237017514
16,508.0,161.0,0,507.987543471,161.012300027,559,250,False,72.6994695486,19.3214760032,72.6994695486,19.3214760032,0.117056761659
17,508.0,161.0,0,507.994544453,160.987562659,559,250,False,72.7004714781,19.3185075191,72.7004714781,19.3185075191,0.00313301146213
18,508.0,161.0,0,507.997927737,160.994549835,559,250,False,72.700955669,19.3193459802,72.700955669,19.3193459802,0.000968224090465
19,509.0,161.0,0,508.981389447,160.997929658,559,250,False,72.8417015309,19.319751559,72.8417015309,19.319751559,0.140746446261
20,509.0,160.0,0,509.010046241,160.017062814,559,250,False,72.8458026821,19.2020475377,72.8458026821,19.2020475377,0.117775447639
21,510.0,160.0,0,509.986720768,159.989376715,559,250,False,72.9855772119,19.1987252058,72.9855772119,19.1987252058,0.13981400885
22,511.0,159.0,0,510.99423596,159.01306415,559,250,False,73.1297654326,19.081567698,73.1297654326,19.081567698,0.185785157149
23,512.0,158.0,0,511.997812668,158.005683876,559,250,False,73.2733900062,18.9606820651,73.2733900062,18.9606820651,0.187726807828
24,514.0,158.0,0,513.981346554,157.984321126,559,250,False,73.5572588986,18.9581185351,73.5572588986,18.9581185351,0.283880467428
25,516.0,157.0,0,515.992193926,157.011140877,559,250,False,73.8450366978,18.8413369052,73.8450366978,18.8413369052,0.310570460278
26,517.0,157.0,0,517.014886033,156.98712885,559,250,False,73.9913969278,18.838455462,73.9913969278,18.838455462,0.146388591207
27,520.0,157.0,0,519.970727202,156.994388062,559,250,False,74.414415342,18.8393265674,74.414415342,18.8393265674,0.423019311084
28,514.0,170.0,0,514.147950163,169.7659971,559,250,False,73.5811019911,20.371919652,73.5811019911,20.371919652,1.74449210475
29,517.0,166.0,0,516.902218635,166.204902965,559,250,False,73.9752727921,19.9445883558,73.9752727921,19.9445883558,0.581362758589
30,522.0,167.0,0,521.920564506,167.001168243,559,250,False,74.6934618255,20.0401401892,74.6934618255,20.0401401892,0.724517522617
31,521.0,159.0,0,521.075353806,159.15736356,559,250,False,74.5725014391,19.0988836272,74.5725014391,19.0988836272,0.94899701291
32,517.0,173.0,0,517.086617403,172.673762416,559,250,False,74.0016625979,20.7208514899,74.0016625979,20.7208514899,1.71948734521
33,520.0,186.0,0,519.91023039,185.877823658,559,250,False,74.4057574798,22.305338839,74.4057574798,22.305338839,1.63520421746
34,520.0,198.0,0,520.014209603,197.972271451,559,250,False,74.4206382258,23.7566725741,74.4206382258,23.7566725741,1.45141002043
35,518.0,206.0,0,518.043249954,206.06186268,559,250,False,74.1385688664,24.7274235216,74.1385688664,24.7274235216,1.01090084853
36,517.0,209.0,0,517.000099877,209.115693827,559,250,False,73.9892808411,25.0938832592,73.9892808411,25.0938832592,0.395701470579
37,517.0,211.0,0,516.981434257,211.065390327,559,250,False,73.9866095538,25.3278468392,73.9866095538,25.3278468392,0.233978829261
38,519.0,210.0,0,518.956517361,210.078946668,559,250,False,74.269269032,25.2094736002,74.269269032,25.2094736002,0.306445108221
39,520.0,211.0,0,519.99987996,210.996363656,559,250,False,74.4185874719,25.3195636387,74.4185874719,25.3195636387,0.185514994253
40,521.0,212.0,0,521.000725085,211.997062542,559,250,False,74.5618211213,25.439647505,74.5618211213,25.439647505,0.186911779359
41,522.0,212.0,0,522.000307091,212.016665779,559,250,False,74.7048740023,25.4419998935,74.7048740023,25.4419998935,0.143072221253
42,524.0,213.0,0,523.982279893,212.9892252,559,250,False,74.9885194838,25.558707024,74.9885194838,25.558707024,0.306716992505
43,525.0,214.0,0,525.010378297,213.995171181,559,250,False,75.1356534235,25.6794205417,75.1356534235,25.6794205417,0.190315920476
44,525.0,214.0,0,525.022517194,214.015997652,559,250,False,75.1373906539,25.6819197182,75.1373906539,25.6819197182,0.0030436577554
45,525.0,214.0,0,525.009284955,214.006814268,559,250,False,75.1354969524,25.6808177122,75.1354969524,25.6808177122,0.00219100950389
46,525.0,213.0,0,525.003503354,213.020416868,559,250,False,75.1346695319,25.5624500242,75.1346695319,25.5624500242,0.118370579906
47,525.0,213.0,0,525.001307797,212.990628862,559,250,False,75.1343553198,25.5588754634,75.1343553198,25.5588754634,0.00358834412792
48,526.0,212.0,0,525.982651206,212.013530942,559,250,False,75.2747980259,25.441623713,75.2747980259,25.441623713,0.182953892207
49,513.0,205.0,0,513.24238887,205.112875826,559,250,False,73.4515046683,24.6135450991,73.4515046683,24.6135450991,2.00252661869
50,513.0,202.0,0,512.870378772,201.975885582,559,250,False,73.3982652983,24.2371062698,73.3982652983,24.2371062698,0.380184984856
51,506.0,210.0,0,506.06601611,209.791645295,559,250,False,72.4244745775,25.1749974354,72.4244745775,25.1749974354,1.35200155564
52,466.0,209.0,0,466.618675201,209.073329233,559,250,False,66.7790590628,25.088799508,66.7790590628,25.088799508,5.64607353976
53,443.0,206.0,0,442.955801442,206.070229045,559,250,False,63.3926012797,24.7284274854,63.3926012797,24.7284274854,3.40557841063
54,416.0,196.0,0,416.04172181,196.153082629,559,250,False,59.5408546419,23.5383699155,59.5408546419,23.5383699155,4.03140039961
55,404.0,179.0,0,403.750790386,179.187983692,559,250,False,57.7818662449,21.502558043,57.7818662449,21.502558043,2.69045909851
56,382.0,176.0,0,382.072808917,175.826621364,559,250,False,54.6794717591,21.0991945637,54.6794717591,21.0991945637,3.12850661523
57,390.0,169.0,0,389.499976434,168.995074444,559,250,False,55.7423937652,20.2794089333,55.7423937652,20.2794089333,1.34233068604
58,398.0,165.0,0,397.78840623,164.947511912,559,250,False,56.9285733424,19.7937014294,56.9285733424,19.7937014294,1.28176977994
59,407.0,162.0,0,406.902092174,161.960176589,559,250,False,58.2328575562,19.4352211907,58.2328575562,19.4352211907,1.35265124551
60,418.0,158.0,0,417.926924264,158.002023973,559,250,False,59.8106510575,18.9602428768,59.8106510575,18.9602428768,1.64773685135
61,410.0,161.0,0,410.309903047,160.876707233,559,250,False,58.7205585756,19.305204868,58.7205585756,19.305204868,1.14337237783
62,397.0,136.0,0,397.220821098,136.447527781,559,250,False,56.847344701,16.3737033337,56.847344701,16.3737033337,3.47888365217
63,400.0,128.0,0,399.801962051,127.887198472,559,250,False,57.2167387551,15.3464638166,57.2167387551,15.3464638166,1.09163775707
64,390.0,151.0,0,390.144644716,150.391650605,559,250,False,55.8346539844,18.0469980726,55.8346539844,18.0469980726,3.03365185559
65,379.0,174.0,0,379.082201888,173.746158198,559,250,False,54.2514779088,20.8495389838,54.2514779088,20.8495389838,3.21880133667
66,374.0,196.0,0,373.924973787,195.921928691,559,250,False,53.5134130643,23.5106314429,53.5134130643,23.5106314429,2.76154898398
67,374.0,205.0,0,373.877798376,205.20356538,559,250,False,53.5066616638,24.6244278456,53.5066616638,24.6244278456,1.11381686467
68,375.0,208.0,0,374.932107475,208.194024051,559,250,False,53.6575466869,24.9832828861,53.6575466869,24.9832828861,0.38928553827
69,375.0,210.0,0,374.991462367,210.095806247,559,250,False,53.6660411259,25.2114967496,53.6660411259,25.2114967496,0.228371896247
70,376.0,211.0,0,375.97978395,211.054668926,559,250,False,53.8074824973,25.3265602711,53.8074824973,25.3265602711,0.182332870138
71,377.0,211.0,0,376.991650007,211.03911963,559,250,False,53.952293382,25.3246943556,53.952293382,25.3246943556,0.14482290556
72,378.0,212.0,0,377.99684882,211.997641139,559,250,False,54.0961500995,25.4397169367,54.0961500995,25.4397169367,0.184187266949
73,378.0,212.0,0,378.016659968,212.01614651,559,250,False,54.0989853264,25.4419375812,54.0989853264,25.4419375812,0.00360135720086
74,378.0,213.0,0,378.007062895,212.98899649,559,250,False,54.0976118633,25.5586795788,54.0976118633,25.5586795788,0.116750076678
75,378.0,213.0,0,378.002673292,213.012920582,559,250,False,54.0969836554,25.5615504698,54.0969836554,25.5615504698,0.00293881959005
76,378.0,214.0,0,378.000998332,213.98779395,559,250,False,54.0967439473,25.678535274,54.0967439473,25.678535274,0.116985049747
