frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,73.0,28.0,manual,73.0,28.0,545,229,False,10.7155963303,3.66812227074,10.7155963303,3.66812227074,
3,73.0,28.0,14,73.0,28.0,545,229,False,10.7155963303,3.66812227074,10.7155963303,3.66812227074,0.0
4,74.0,28.0,14,73.8333333333,28.0,545,229,False,10.8379204893,3.66812227074,10.8379204893,3.66812227074,0.122324159017
5,74.0,28.0,14,73.9937888199,28.0,545,229,False,10.8614735882,3.66812227074,10.8614735882,3.66812227074,0.0235530989505
6,75.0,27.0,14,74.9789854103,27.0215499933,545,229,False,11.0060896015,3.53994104716,11.0060896015,3.53994104716,0.193246519694
7,75.0,27.0,14,75.0095515471,26.9907903702,545,229,False,11.0105763739,3.53591140221,11.0105763739,3.53591140221,0.0060306852631
8,76.0,27.0,14,75.9864851671,26.9957371832,545,229,False,11.1539794741,3.53655945631,11.1539794741,3.53655945631,0.143404564489
9,76.0,27.0,14,76.0119918216,26.998371352,545,229,False,11.1577235701,3.53690454393,11.1577235701,3.53690454393,0.00375996554097
10,77.0,27.0,14,76.9874467661,26.9993910678,545,229,False,11.300909617,3.53703813115,11.300909617,3.53703813115,0.143186109215
11,77.0,27.0,14,77.0123431083,26.99977295,545,229,False,11.304564126,3.53708815939,11.304564126,3.53708815939,0.00365485136039
12,77.0,27.0,14,77.0054150518,26.9999153706,545,229,False,11.3035471636,3.53710681711,11.3035471636,3.53710681711,0.00101713355973
13,77.0,27.0,14,77.002057255,26.9999684571,545,229,False,11.303054276,3.53711377167,11.303054276,3.53711377167,0.000492936665103
14,77.0,27.0,14,77.000768636,26.9999882435,545,229,False,11.3028651209,3.53711636378,11.3028651209,3.53711636378,0.000189172842314
15,77.0,27.0,14,77.0002865717,26.9999956182,545,229,False,11.3027943591,3.5371173299,11.3027943591,3.5371173299,7.07683270604e-05
16,77.0,27.0,14,77.0001068139,26.9999983668,545,229,False,11.3027679727,3.53711768997,11.3027679727,3.53711768997,2.63889228165e-05
17,77.0,27.0,14,77.0000398114,26.9999993913,545,229,False,11.3027581375,3.53711782419,11.3027581375,3.53711782419,9.83614507398e-06
18,77.0,27.0,14,77.0000148383,26.9999997731,545,229,False,11.3027544717,3.53711787421,11.3027544717,3.53711787421,3.66611736272e-06
19,77.0,27.0,14,77.0000055305,26.9999999154,545,229,False,11.3027531054,3.53711789285,11.3027531054,3.53711789285,1.36640973971e-06
20,77.0,27.0,14,77.0000020613,26.9999999685,545,229,False,11.3027525962,3.5371178998,11.3027525962,3.5371178998,5.0928787925e-07
