frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,,28.0,85.0,12,28.0,85.0,526,211,False,4.25855513308,12.0853080569,4.25855513308,12.0853080569,
3,1.0,32.3333333333,69.3333333333,12,32.3333333333,69.3333333333,526,211,False,4.917617237,9.85781990521,4.917617237,9.85781990521,2.32294346092
4,1.0,36.6666666667,53.6666666667,12,36.6666666667,53.6666666667,526,211,False,5.57667934094,7.63033175356,5.57667934094,7.63033175356,2.32294346091
5,,41.0,38.0,12,41.0,38.0,526,211,False,6.23574144487,5.4028436019,6.23574144487,5.4028436019,2.32294346092
6,,43.0,16.0,12,42.6666666667,19.6666666667,526,211,False,6.48922686946,2.79620853081,6.48922686946,2.79620853081,2.61893131912
7,,36.0,14.0,12,36.248447205,14.2111801242,526,211,False,5.51307181825,2.02054693709,5.51307181825,2.02054693709,1.24680776063
8,,27.0,15.0,12,27.1725337973,14.9602462856,526,211,False,4.13270476005,2.12704923492,4.13270476005,2.12704923492,1.3844695572
9,,27.0,8.0,12,26.9034366383,8.12622653623,526,211,False,4.09177743548,1.15538765918,4.09177743548,1.15538765918,0.972523142997
10,,18.0,11.0,12,18.1174689349,10.8747274963,526,211,False,2.75550858325,1.5461697862,2.75550858325,1.5461697862,1.39223744966
11,,22.0,9.0,12,21.8191236981,9.03428981636,526,211,False,3.31849790085,1.28449618242,3.31849790085,1.28449618242,0.620830127044
12,,23.0,9.0,12,22.9753456257,8.98098050348,526,211,False,3.49434914459,1.27691665926,3.49434914459,1.27691665926,0.176014513881
13,,23.0,10.0,12,23.0106938142,9.97355280368,526,211,False,3.49972529494,1.41804068299,3.49972529494,1.41804068299,0.141226389407
14,,23.0,10.0,12,23.0049372475,10.0070526824,526,211,False,3.49884977148,1.42280369892,3.49884977148,1.42280369892,0.00484281551187
15,,24.0,10.0,12,23.9840493905,10.0034378707,526,211,False,3.64776416586,1.42228974465,3.64776416586,1.42228974465,0.148915281286
16,,42.0,34.0,12,41.6899860044,33.5732481974,526,211,False,6.34068228204,4.773447611,6.34068228204,4.773447611,4.29907746217
17,,49.0,69.0,12,49.0661013851,68.6242598872,526,211,False,7.46252492549,9.75700377543,7.46252492549,9.75700377543,5.10826418274
18,,56.0,105.0,12,56.0333297992,104.831750176,526,211,False,8.52217943714,14.9049881767,8.52217943714,14.9049881767,5.25591201216
19,,64.0,143.0,12,63.9950021944,142.900268268,526,211,False,9.73308018166,20.3175736874,9.73308018166,20.3175736874,5.54638283243
20,,68.0,155.0,12,68.0686488999,155.424801259,526,211,False,10.3526462205,22.0983129752,10.3526462205,22.0983129752,1.88544278293
21,,89.0,160.0,12,88.7257432707,160.305291989,526,211,False,13.4944096229,22.7922216098,13.4944096229,22.7922216098,3.21748138609
22,,106.0,157.0,12,105.954776595,157.26351051,526,211,False,16.1147949194,22.3597408308,16.1147949194,22.3597408308,2.65583484542
23,,126.0,155.0,12,125.932363123,155.087543113,526,211,False,19.1532111214,22.05036158,19.1532111214,22.05036158,3.05412647695
24,,126.0,158.0,12,126.329087101,157.942936347,526,211,False,19.213549369,22.4563416607,19.213549369,22.4563416607,0.410439435264
25,,141.0,159.0,12,140.872065783,159.010111922,526,211,False,21.4254092446,22.6080727851,21.4254092446,22.6080727851,2.21705806044
26,,162.0,152.0,12,161.83330698,152.147961202,526,211,False,24.6134307194,21.6324115453,24.6134307194,21.6324115453,3.33397597154
27,,167.0,154.0,12,167.217556963,153.901520799,526,211,False,25.4323280552,21.881732815,25.4323280552,21.881732815,0.856010480159
28,,189.0,150.0,12,188.791253648,150.062961441,526,211,False,28.7134986537,21.3359660817,28.7134986537,21.3359660817,3.32625041504
29,,212.0,136.0,12,211.890490712,136.206599504,526,211,False,32.2266906026,19.3658672281,32.2266906026,19.3658672281,4.02787874231
30,,234.0,115.0,12,233.975503228,115.210620934,526,211,False,35.5856278674,16.3806570048,35.5856278674,16.3806570048,4.49376675247
