frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,,224.0,66.0,42,223.833333333,66.1666666667,539,229,False,33.2220160791,8.66812227075,33.2220160791,8.66812227075,
3,,214.0,76.0,42,214.366459627,75.6335403727,539,229,False,31.8169142304,9.90832406629,31.8169142304,9.90832406629,1.87414292386
4,,215.0,75.0,42,214.946861197,75.0531388034,539,229,False,31.9030591758,9.83228892621,31.9030591758,9.83228892621,0.114901236524
5,,221.0,78.0,42,220.878771853,77.9558311666,539,229,False,32.7834911841,10.2125543013,32.7834911841,10.2125543013,0.959042374848
6,,222.0,86.0,42,222.039480524,85.8908952607,539,229,False,32.9557670537,11.2520823486,32.9557670537,11.2520823486,1.05370657029
7,,222.0,88.0,42,222.036616546,88.0619781121,539,229,False,32.9553419734,11.5365036828,32.9553419734,11.5365036828,0.284421651895
8,,220.0,87.0,42,220.050371399,87.081526104,539,229,False,32.6605374989,11.4080601883,32.6605374989,11.4080601883,0.321570224791
9,,229.0,82.0,42,228.824329815,82.1045281873,539,229,False,33.9627947777,10.7560517276,33.9627947777,10.7560517276,1.45636158046
10,1.0,228.8,80.6,42,228.659463852,80.6836225499,539,229,False,33.938324876,10.5699068843,33.938324876,10.5699068843,0.187746314981
11,1.0,228.6,79.2,42,228.494597889,79.2627169124,539,229,False,33.9138549742,10.3837620409,33.9138549742,10.3837620409,0.187746314994
12,1.0,228.4,77.8,42,228.329731926,77.8418112749,539,229,False,33.8893850725,10.1976171976,33.8893850725,10.1976171976,0.187746314994
13,1.0,228.2,76.4,42,228.164865963,76.4209056375,539,229,False,33.8649151708,10.0114723543,33.8649151708,10.0114723543,0.187746314981
14,,228.0,75.0,42,228.0,75.0,539,229,False,33.840445269,9.82532751092,33.840445269,9.82532751092,0.187746314994
15,,227.0,70.0,42,227.166666667,70.8333333333,539,229,False,33.7167594311,9.27947598253,33.7167594311,9.27947598253,0.559689268744
16,,227.0,68.0,42,227.00621118,68.1055900621,539,229,False,33.6929441455,8.92212970246,33.6929441455,8.92212970246,0.35813898379
17,,226.0,67.0,42,226.02101459,67.0124481328,539,229,False,33.5467183065,8.77892333617,33.5467183065,8.77892333617,0.204670611774
18,,225.0,67.0,42,225.008825895,66.9849777754,539,229,False,33.3964862182,8.7753245994,33.3964862182,8.7753245994,0.150275185127
19,,224.0,67.0,42,224.003338866,66.9934533914,539,229,False,33.2472488113,8.7764349421,33.2472488113,8.7764349421,0.14924153738
20,,220.0,75.0,42,220.054787411,74.8547397061,539,229,False,32.6611929367,9.80629777809,32.6611929367,9.80629777809,1.18493837354
21,,215.0,80.0,42,215.040820539,79.9925370515,539,229,False,31.9170049037,10.4793716661,31.9170049037,10.4793716661,1.003416308
22,,215.0,81.0,42,214.927008076,81.0707983603,539,229,False,31.9001125159,10.6206286062,31.9001125159,10.6206286062,0.142263403128
23,,214.0,81.0,42,213.986410013,81.047745173,539,229,False,31.7605061244,10.6176085379,31.7605061244,10.6176085379,0.139639053888
24,,214.0,82.0,42,213.97775003,82.0009810942,539,229,False,31.7592207837,10.7424866062,31.7592207837,10.7424866062,0.12488468296
25,,221.0,87.0,42,220.866030419,86.9282157081,539,229,False,32.7816000622,11.387975857,32.7816000622,11.387975857,1.20909708541
26,,224.0,87.0,42,224.015398524,87.0589737887,539,229,False,33.249038742,11.4051057365,33.249038742,11.4051057365,0.467752447482
27,,225.0,87.0,42,225.044538344,87.0260829998,539,229,False,33.4017867672,11.4007968995,33.4017867672,11.4007968995,0.152808786686
