frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,190.0,178.0,281,190.166666667,177.5,556,249,False,27.3621103118,21.3855421687,27.3621103118,21.3855421687,
3,188.0,178.0,281,188.080745342,177.98136646,556,249,False,27.0619777471,21.4435381277,27.0619777471,21.4435381277,0.30568462128
4,185.0,177.0,281,185.057689734,177.023156204,556,249,False,26.6270057171,21.3280911089,26.6270057171,21.3280911089,0.450031866614
5,183.0,177.0,281,183.00468107,176.991816122,556,249,False,26.3316087871,21.3243151954,26.3316087871,21.3243151954,0.295421061908
6,180.0,177.0,281,180.018849159,176.996140205,556,249,False,25.9019926847,21.3248361693,25.9019926847,21.3248361693,0.429616418181
7,178.0,177.0,281,177.989997876,176.998522563,556,249,False,25.6100716368,21.3251232004,25.6100716368,21.3251232004,0.291921189025
8,177.0,177.0,281,176.977619323,176.999447475,556,249,False,25.464405658,21.3252346355,25.464405658,21.3252346355,0.145666021473
9,175.0,178.0,281,175.008602264,177.981957445,556,249,False,25.1810938509,21.4436093307,25.1810938509,21.4436093307,0.307047469414
10,173.0,179.0,281,173.004017048,178.992421688,556,249,False,24.8926643235,21.5653520106,24.8926643235,21.5653520106,0.313070075906
11,173.0,180.0,281,172.965863356,179.997134599,556,249,False,24.8871745836,21.6864017589,24.8871745836,21.6864017589,0.121174167257
12,170.0,181.0,281,170.039080472,180.998930066,556,249,False,24.4660547442,21.807100008,24.4660547442,21.807100008,0.438075320553
13,168.0,182.0,281,167.999208636,181.999601126,556,249,False,24.1725480052,21.9276627863,24.1725480052,21.9276627863,0.317303623283
14,166.0,182.0,281,165.998970123,182.017687657,556,249,False,23.8847439026,21.9298418864,23.8847439026,21.9298418864,0.287812351967
15,163.0,183.0,281,163.017417307,182.989609692,556,249,False,23.4557434974,22.0469409267,23.4557434974,22.0469409267,0.444694876177
16,161.0,182.0,281,160.989507246,182.030987316,556,249,False,23.1639578771,21.9314442549,23.1639578771,21.9314442549,0.313812570502
17,159.0,182.0,281,158.995276397,181.995381346,556,249,False,22.8770181866,21.927154379,22.8770181866,21.927154379,0.286971756488
18,158.0,183.0,281,157.980364217,182.979668503,556,249,False,22.7309876571,22.0457431931,22.7309876571,22.0457431931,0.18811757593
19,156.0,184.0,281,156.00966235,183.991531553,556,249,False,22.4474334317,22.167654404,22.4474334317,22.167654404,0.308650841745
20,154.0,186.0,281,154.004413929,185.978964733,556,249,False,22.158908479,22.4071041847,22.158908479,22.4071041847,0.374943790183
21,151.0,189.0,281,151.019520355,188.973467907,556,249,False,21.7294273892,22.7678876996,21.7294273892,22.7678876996,0.560908861701
22,150.0,190.0,281,149.9724583,190.024889233,556,249,False,21.5787709784,22.8945649678,21.5787709784,22.8945649678,0.196836186687
23,149.0,190.0,281,148.988068604,190.028777238,556,249,False,21.4371321732,22.8950334022,21.4371321732,22.8950334022,0.141639579791
24,148.0,191.0,281,147.99547325,190.993822595,556,249,False,21.2943126978,23.0113039271,21.2943126978,23.0113039271,0.184163616173
25,148.0,192.0,281,147.980472668,191.996888686,556,249,False,21.2921543407,23.1321552634,21.2921543407,23.1321552634,0.120870608431
26,148.0,194.0,281,147.991868122,193.980965328,556,249,False,21.2937939744,23.3712006419,21.2937939744,23.3712006419,0.239051001685
27,148.0,196.0,281,147.996928268,195.992050074,556,249,False,21.2945220529,23.6135000089,21.2945220529,23.6135000089,0.242300460877
28,148.0,197.0,281,147.998853163,197.014832333,556,249,False,21.2947990163,23.7367267871,21.2947990163,23.7367267871,0.123227089442
29,148.0,198.0,281,147.999572463,198.006379838,556,249,False,21.2949025127,23.8561903419,21.2949025127,23.8561903419,0.119463599651
30,147.0,199.0,281,147.017676973,199.002418617,556,249,False,21.153622586,23.9761950141,21.153622586,23.9761950141,0.185367578092
31,147.0,200.0,281,146.98960571,200.000903406,556,249,False,21.1495835554,24.0964943863,21.1495835554,24.0964943863,0.120367157949
32,148.0,201.0,281,147.977476849,201.000336807,556,249,False,21.2917232876,24.216908049,21.2917232876,24.216908049,0.186287824778
