frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,279.0,92.0,manual,279.0,92.0,541,226,False,41.2569316081,12.2123893805,41.2569316081,12.2123893805,
3,279.0,92.0,manual,279.0,92.0,541,226,False,41.2569316081,12.2123893805,41.2569316081,12.2123893805,0.0
4,279.0,92.0,manual,279.0,92.0,541,226,False,41.2569316081,12.2123893805,41.2569316081,12.2123893805,0.0
5,279.0,92.0,manual,279.0,92.0,541,226,False,41.2569316081,12.2123893805,41.2569316081,12.2123893805,0.0
6,279.0,92.0,manual,279.0,92.0,541,226,False,41.2569316081,12.2123893805,41.2569316081,12.2123893805,0.0
7,279.0,92.0,manual,279.0,92.0,541,226,False,41.2569316081,12.2123893805,41.2569316081,12.2123893805,0.0
8,279.0,92.0,manual,279.0,92.0,541,226,False,41.2569316081,12.2123893805,41.2569316081,12.2123893805,0.0
9,279.0,92.0,manual,279.0,92.0,541,226,False,41.2569316081,12.2123893805,41.2569316081,12.2123893805,0.0
10,279.0,92.0,0,279.0,92.0,541,226,False,41.2569316081,12.2123893805,41.2569316081,12.2123893805,0.0
11,280.0,96.0,0,279.833333333,95.3333333333,541,226,False,41.3801601971,12.6548672566,41.3801601971,12.6548672566,0.459316836163
12,295.0,103.0,0,294.434782609,102.714285714,541,226,False,43.5393393877,13.6346396965,43.5393393877,13.6346396965,2.37107756323
13,307.0,93.0,0,306.790121804,93.2401284969,541,226,False,45.3663766069,12.3770082076,45.3663766069,12.3770082076,2.21804011743
14,321.0,102.0,0,320.884345843,101.758234919,541,226,False,47.4505502171,13.507730299,47.4505502171,13.507730299,2.37114151529
15,322.0,111.0,0,322.187930345,110.893927289,541,226,False,47.6433168717,14.720432826,47.6433168717,14.720432826,1.22792768603
16,324.0,116.0,0,324.06326381,116.031086208,541,226,False,47.9206305079,15.4023565763,47.9206305079,15.4023565763,0.736154096691
17,328.0,115.0,0,327.987579443,115.121992972,541,226,False,48.500935962,15.281680483,48.500935962,15.281680483,0.592720119016
18,330.0,113.0,0,330.029320925,113.068588803,541,226,False,48.8028570684,15.0091047084,48.8028570684,15.0091047084,0.406760257905
19,331.0,112.0,0,331.030389411,112.008834165,541,226,False,48.9508893769,14.8684293139,48.9508893769,14.8684293139,0.204213444578
20,331.0,112.0,0,331.030094242,111.984655684,541,226,False,48.9508457289,14.8652197811,48.9508457289,14.8652197811,0.00320982965638
21,331.0,113.0,0,331.012114713,112.975552737,541,226,False,48.9481870186,14.9967547881,48.9481870186,14.9967547881,0.13156187448
22,331.0,113.0,0,331.004558319,113.007828218,541,226,False,48.947069622,15.001039144,48.947069622,15.001039144,0.0044276721133
23,331.0,112.0,0,331.001701012,112.021564694,541,226,False,48.9466470997,14.8701192072,48.9466470997,14.8701192072,0.130920618623
24,331.0,112.0,0,331.000634092,111.991093518,541,226,False,48.9464893297,14.8660743608,48.9464893297,14.8660743608,0.00404792212881
25,331.0,112.0,0,331.00023634,111.995869562,541,226,False,48.9464305124,14.8667083489,48.9464305124,14.8667083489,0.000636710639629
26,331.0,112.0,0,331.000088088,111.998421719,541,226,False,48.9464085897,14.8670471308,48.9464085897,14.8670471308,0.000339490472125
27,331.0,112.0,0,331.000032832,111.999409893,541,226,False,48.9464004188,14.8671783044,48.9464004188,14.8671783044,0.000131427781896
28,331.0,111.0,0,331.000012237,111.017616297,541,226,False,48.9463973733,14.7368517208,48.9463973733,14.7368517208,0.130326583575
29,331.0,111.0,0,331.000004561,110.989583091,541,226,False,48.9463962382,14.7331304988,48.9463962382,14.7331304988,0.00372122220852
30,331.0,111.0,0,331.0000017,110.995304746,541,226,False,48.9463958152,14.7338900105,48.9463958152,14.7338900105,0.000759511843493
31,331.0,111.0,0,331.000000634,110.998211114,541,226,False,48.9463956575,14.7342758116,48.9463956575,14.7342758116,0.000385801094153
32,331.0,111.0,0,331.000000236,110.999331394,541,226,False,48.9463955987,14.7344245213,48.9463955987,14.7344245213,0.000148709746158
33,331.0,111.0,0,331.000000088,110.999750711,541,226,False,48.9463955768,14.7344801829,48.9463955768,14.7344801829,5.56615529758e-05
34,331.0,111.0,0,331.000000033,110.999907082,541,226,False,48.9463955687,14.7345009401,48.9463955687,14.7345009401,2.07572139832e-05
35,331.0,111.0,0,331.000000012,110.999965368,541,226,False,48.9463955655,14.7345086772,48.9463955655,14.7345086772,7.73708026682e-06
36,331.0,111.0,0,331.000000005,110.999987092,541,226,False,48.9463955645,14.7345115609,48.9463955645,14.7345115609,2.88371700312e-06
37,331.0,111.0,0,331.000000002,110.999995189,541,226,False,48.9463955641,14.7345126357,48.9463955641,14.7345126357,1.07482309726e-06
38,331.0,111.0,0,331.000000001,110.999998207,541,226,False,48.9463955639,14.7345130363,48.9463955639,14.7345130363,4.00619497335e-07
39,331.0,111.0,0,331.0,110.999999332,541,226,False,48.9463955638,14.7345131857,48.9463955638,14.7345131857,1.49336357001e-07
40,331.0,111.0,0,331.0,110.999999751,541,226,False,48.9463955638,14.7345132413,48.9463955638,14.7345132413,5.56194699186e-08
41,331.0,111.0,0,331.0,110.999999907,541,226,False,48.9463955638,14.734513262,48.9463955638,14.734513262,2.07079633441e-08
42,332.0,142.0,0,331.982163672,141.44707381,541,226,False,49.091632336,18.7761602403,49.091632336,18.7761602403,4.04425568146
43,344.0,160.0,0,343.796298964,159.999327855,541,226,False,50.8386394032,21.2388488303,50.8386394032,21.2388488303,3.01941530506
44,357.0,160.0,0,356.896811175,160.330633385,541,226,False,52.7758685656,21.2828274405,52.7758685656,21.2828274405,1.93772829519
45,377.0,156.0,0,376.835380817,156.210411924,541,226,False,55.7242707308,20.7358953881,55.7242707308,20.7358953881,2.99870138518
46,397.0,146.0,0,396.932606549,146.189613714,541,226,False,58.6961340553,19.4057009355,58.6961340553,19.4057009355,3.25597741108
47,406.0,123.0,0,406.170792113,123.307865204,541,226,False,60.062224342,16.3683006908,60.062224342,16.3683006908,3.33046587101
48,419.0,105.0,0,419.001686854,105.036915351,541,226,False,61.959584008,13.9429533652,61.959584008,13.9429533652,3.07933164045
49,420.0,101.0,0,420.211699068,100.760325734,541,226,False,62.1385137254,13.375264478,62.1385137254,13.375264478,0.595219721143
50,422.0,100.0,0,422.071167953,99.8450326737,541,226,False,62.4134813979,13.2537653992,62.4134813979,13.2537653992,0.300614781817
51,423.0,99.0,0,423.04399153,98.9391002336,541,226,False,62.55733701,13.1335088806,62.55733701,13.1335088806,0.18749951308
52,423.0,98.0,0,423.03506849,97.977151407,541,226,False,62.5560175216,13.0058165585,62.5560175216,13.0058165585,0.127699139295
53,422.0,98.0,0,422.03180045,97.973640458,541,226,False,62.4076599556,13.0053505033,62.4076599556,13.0053505033,0.148358298027
54,422.0,98.0,0,421.994912508,97.9893214911,541,226,False,62.4022051768,13.0074320563,62.4022051768,13.0074320563,0.00583844803983
55,422.0,97.0,0,421.997293148,97.0138154199,541,226,False,62.4025572123,12.8779401,62.4025572123,12.8779401,0.129492434873
56,422.0,97.0,0,421.99895232,96.9881644949,541,226,False,62.4028025612,12.8745351099,62.4028025612,12.8745351099,0.00341381799292
57,422.0,97.0,0,421.999607657,96.9947759202,541,226,False,62.4028994687,12.8754127328,62.4028994687,12.8754127328,0.000882956902506
58,422.0,97.0,0,421.999853679,96.9980140084,541,226,False,62.402935849,12.8758425675,62.402935849,12.8758425675,0.000431371547957
59,422.0,97.0,0,421.99994546,96.9992579291,541,226,False,62.4029494211,12.8760076897,62.4029494211,12.8760076897,0.000165679048388
60,422.0,97.0,0,421.999979672,96.9997233297,541,226,False,62.4029544801,12.8760694685,62.4029544801,12.8760694685,6.1985638714e-05
61,425.0,79.0,0,424.946483441,79.3209507732,541,226,False,62.8386666826,10.5293297487,62.8386666826,10.5293297487,2.38684570852
62,437.0,57.0,0,436.816965932,57.20633265,541,226,False,64.5940060528,7.59376097124,64.5940060528,7.59376097124,3.4203479869
63,451.0,27.0,0,450.888303167,27.2237434491,541,226,False,66.6747952927,3.61377125431,66.6747952927,3.61377125431,4.49110253812
64,453.0,14.0,0,453.170324202,13.7872020928,541,226,False,67.0122475715,1.83015956984,67.0122475715,1.83015956984,1.81525333807
65,458.0,17.0,0,458.020116601,16.6211314895,541,226,False,67.7294072608,2.20634488799,67.7294072608,2.20634488799,0.809835423755
66,441.0,28.0,0,441.397821697,27.7017640199,541,226,False,65.2713969238,3.67722531238,65.2713969238,3.67722531238,2.86449018844
67,422.0,40.0,0,422.202625891,39.8634920608,541,226,False,62.4329206493,5.29161399037,62.4329206493,5.29161399037,3.26545530735
68,401.0,54.0,0,401.113795435,53.9122355767,541,226,False,59.3144244636,7.15649144823,59.3144244636,7.15649144823,3.63356386943
69,399.0,58.0,0,398.705354669,58.143886955,541,226,False,58.9582779548,7.71821508252,58.9582779548,7.71821508252,0.665111853054
70,398.0,59.0,0,397.856214866,59.1155889764,541,226,False,58.832711995,7.84720207651,58.832711995,7.84720207651,0.180012374224
71,397.0,59.0,0,396.944783615,59.0638832183,541,226,False,58.6979347305,7.84033848031,58.6979347305,7.84033848031,0.134951917259
72,395.0,60.0,0,394.997178548,60.0069693822,541,226,False,58.4099339812,7.96552690914,58.4099339812,7.96552690914,0.314032759915
73,395.0,60.0,0,394.964125583,60.0196280016,541,226,False,58.4050462969,7.96720725685,58.4050462969,7.96720725685,0.00516846458072
74,394.0,60.0,0,394.002798933,60.0081306489,541,226,False,58.2628907849,7.96568105959,58.2628907849,7.96568105959,0.14216370449
75,394.0,60.0,0,393.983980689,60.003069419,541,226,False,58.2601080501,7.96500921491,58.2601080501,7.96500921491,0.00286268897494
76,394.0,60.0,0,393.993212829,60.001145886,541,226,False,58.2614732464,7.96475387867,58.2614732464,7.96475387867,0.00138886915907
77,393.0,59.0,0,393.01526757,59.0182635062,541,226,False,58.1168602691,7.83428276631,58.1168602691,7.83428276631,0.194770696885
78,393.0,59.0,0,392.988705819,58.9898243247,541,226,False,58.1129324686,7.83050765372,58.1129324686,7.83050765372,0.00544785205026
79,393.0,59.0,0,392.994977684,58.995394658,541,226,False,58.1138599163,7.8312470785,58.1138599163,7.8312470785,0.00118613161731
80,393.0,58.0,0,392.998089209,58.0160809536,541,226,False,58.1143200309,7.70124968411,58.1143200309,7.70124968411,0.129998208655
81,393.0,58.0,0,392.999285958,57.9890089884,541,226,False,58.1144969993,7.69765606041,58.1144969993,7.69765606041,0.00359797847626
82,393.0,57.0,0,392.999733776,57.0129270079,541,226,False,58.1145632201,7.56808765592,58.1145632201,7.56808765592,0.129568421413
83,393.0,57.0,0,392.99990077,56.987796429,541,226,False,58.1145879142,7.56475173836,58.1145879142,7.56475173836,0.00333600895094
84,393.0,56.0,0,392.999963015,56.0124732961,541,226,False,58.1145971187,7.43528406585,58.1145971187,7.43528406585,0.129467672836
85,393.0,55.0,0,392.999986215,55.0054635664,541,226,False,58.1146005494,7.30161020793,58.1146005494,7.30161020793,0.133673857969
86,393.0,54.0,0,392.999994862,54.0020753367,541,226,False,58.114601828,7.16841708009,58.114601828,7.16841708009,0.133193127842
87,393.0,53.0,0,392.999998085,53.0007753753,541,226,False,58.1146023046,7.03550115601,58.1146023046,7.03550115601,0.132915924081
88,393.0,52.0,0,392.999999286,52.0002890835,541,226,False,58.1146024822,6.90269324117,58.1146024822,6.90269324117,0.132807914841
89,393.0,51.0,0,392.999999734,51.0001077501,541,226,False,58.1146025485,6.76992580754,58.1146025485,6.76992580754,0.132767433637
90,393.0,50.0,0,392.999999901,50.0000401603,541,226,False,58.1146025732,6.63717347261,58.1146025732,6.63717347261,0.132752334929
91,393.0,49.0,0,392.999999963,49.0000149684,541,226,False,58.1146025823,6.50442676572,58.1146025823,6.50442676572,0.132746706889
92,393.0,48.0,0,392.999999986,48.0000055789,541,226,False,58.1146025857,6.37168215649,58.1146025857,6.37168215649,0.132744609226
93,393.0,46.0,0,392.999999995,46.017838407,541,226,False,58.1146025871,6.1085626204,58.1146025871,6.1085626204,0.263119536093
94,393.0,45.0,0,392.999999998,44.9896658794,541,226,False,58.1146025875,5.97207954151,58.1146025875,5.97207954151,0.136483078885
