frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,97.0,23.0,0,97.0,23.0,519,199,False,14.9518304432,3.46733668342,14.9518304432,3.46733668342,
3,103.0,15.0,0,102.0,16.3333333333,519,199,False,15.7225433526,2.46231155778,15.7225433526,2.46231155778,1.26652038749
4,116.0,19.0,0,115.47826087,18.900621118,519,199,False,17.8001172825,2.84933986704,17.8001172825,2.84933986704,2.11331595986
5,117.0,23.0,0,117.023423906,22.9223664837,519,199,False,18.0382927023,3.45563313825,18.0382927023,3.45563313825,0.651397775032
6,116.0,33.0,0,116.056308129,32.8585347735,519,199,False,17.8892189794,4.9535479558,17.8892189794,4.9535479558,1.50531451049
7,114.0,47.0,0,114.04119545,46.8701925174,519,199,False,17.5786043083,7.06585816845,17.5786043083,7.06585816845,2.1350259737
8,114.0,51.0,0,113.980628866,51.1263940224,519,199,False,17.5692684187,7.70749658629,17.5692684187,7.70749658629,0.64170633321
9,134.0,45.0,0,133.634362333,45.2338517497,519,199,False,20.598745639,6.81917363061,20.598745639,6.81917363061,3.15703181837
10,140.0,26.0,0,140.096280235,26.3279718011,519,199,False,21.5948023484,3.96904097504,21.5948023484,3.96904097504,3.01916960812
11,152.0,22.0,0,151.93999614,21.8662188809,519,199,False,23.4204232971,3.29641490667,23.4204232971,3.29641490667,1.94558928769
12,159.0,14.0,0,159.062228521,14.0092311272,519,199,False,24.5182625851,2.11194439104,24.5182625851,2.11194439104,1.61499891787
13,170.0,18.0,0,169.955896412,17.7922325654,519,199,False,26.1974406801,2.68224611539,26.1974406801,2.68224611539,1.77338183462
14,185.0,20.0,0,184.908996096,19.9481271665,519,199,False,28.5023500726,3.00725535173,28.5023500726,3.00725535173,2.3277109596
15,202.0,13.0,0,201.92684044,13.1424165766,519,199,False,31.125524538,1.98126883064,31.125524538,1.98126883064,2.81668113516
16,222.0,20.0,0,221.917345445,19.8111128354,519,199,False,34.2069125927,2.98659992493,34.2069125927,2.98659992493,3.24124095879
17,246.0,16.0,0,245.895197526,16.1142190587,519,199,False,37.9029206206,2.42927925508,37.9029206206,2.42927925508,3.73779101494
18,271.0,17.0,0,270.939561104,16.962224574,519,199,False,41.7633234842,2.55711928251,41.7633234842,2.55711928251,3.86251904104
19,289.0,13.0,0,289.101304772,13.0712571623,519,199,False,44.5628215448,1.97054128075,44.5628215448,1.97054128075,2.86029074455
20,311.0,27.0,0,310.972338489,26.7095885335,519,199,False,47.9340791505,4.0265711357,47.9340791505,4.0265711357,3.94875127205
21,318.0,25.0,0,318.254104395,25.1619718,519,199,False,49.056509348,3.7932620804,49.056509348,3.7932620804,1.14642167785
22,320.0,20.0,0,320.196543813,20.1268094065,519,199,False,49.355921975,3.03419237284,49.355921975,3.03419237284,0.81598697427
23,320.0,16.0,0,320.113800882,16.032606977,519,199,False,49.343167766,2.41697592618,49.343167766,2.41697592618,0.617348209581
24,318.0,36.0,0,318.080028321,35.5833798539,519,199,False,49.0296768125,5.36432862119,49.0296768125,5.36432862119,2.96397781482
25,314.0,49.0,0,314.067300411,48.9490545903,519,199,False,48.411144572,7.37925446085,48.411144572,7.37925446085,2.1077258531
