frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,263.0,189.0,manual,263.0,189.0,536,218,False,39.2537313433,26.0091743119,39.2537313433,26.0091743119,
3,263.0,189.0,manual,263.0,189.0,536,218,False,39.2537313433,26.0091743119,39.2537313433,26.0091743119,0.0
4,263.0,189.0,manual,263.0,189.0,536,218,False,39.2537313433,26.0091743119,39.2537313433,26.0091743119,0.0
5,263.0,189.0,43,263.0,189.0,536,218,False,39.2537313433,26.0091743119,39.2537313433,26.0091743119,0.0
6,263.0,189.0,43,263.0,189.0,536,218,False,39.2537313433,26.0091743119,39.2537313433,26.0091743119,0.0
7,263.0,189.0,43,263.0,189.0,536,218,False,39.2537313433,26.0091743119,39.2537313433,26.0091743119,0.0
8,263.0,189.0,43,263.0,189.0,536,218,False,39.2537313433,26.0091743119,39.2537313433,26.0091743119,0.0
9,263.0,190.0,43,263.0,189.981622558,536,218,False,39.2537313433,26.144259985,39.2537313433,26.144259985,0.135085673119
10,263.0,190.0,43,263.0,190.010175966,536,218,False,39.2537313433,26.1481893531,39.2537313433,26.1481893531,0.00392936807339
11,263.0,190.0,43,263.0,190.004608158,536,218,False,39.2537313433,26.147423141,39.2537313433,26.147423141,0.00076621211009
12,262.0,190.0,43,262.017837789,190.001756567,536,218,False,39.1071399685,26.1470307202,39.1071399685,26.1470307202,0.146591900025
13,262.0,191.0,43,261.989665531,190.982820038,536,218,False,39.1029351539,26.2820394548,39.1029351539,26.2820394548,0.135074197641
14,262.0,191.0,43,261.995335466,191.010579639,536,218,False,39.1037814128,26.2858595833,39.1037814128,26.2858595833,0.00391274028932
15,262.0,191.0,43,261.998222564,191.004755911,536,218,False,39.104212323,26.2850581529,39.104212323,26.2850581529,0.000909930951721
16,262.0,192.0,43,261.999335661,191.983975165,536,218,False,39.1043784569,26.4198130961,39.1043784569,26.4198130961,0.134755045621
17,262.0,192.0,43,261.999752302,192.011011928,536,218,False,39.1044406421,26.4235337516,39.1044406421,26.4235337516,0.00372117508921
18,261.0,192.0,43,261.017744002,192.004917116,536,218,False,38.9578722391,26.422695016,38.9578722391,26.422695016,0.146570802792
19,261.0,192.0,43,260.989630693,192.001871581,536,218,False,38.9536762228,26.4222759056,38.9536762228,26.4222759056,0.00421689530201
20,261.0,192.0,43,260.995322488,192.000699428,536,218,False,38.9545257445,26.4221146002,38.9545257445,26.4221146002,0.000864700220245
21,261.0,192.0,43,260.998217727,192.000260777,536,218,False,38.9549578697,26.4220542354,38.9549578697,26.4220542354,0.000436321120485
22,261.0,193.0,43,260.999333858,192.982260872,536,218,False,38.9551244564,26.5571918631,38.9551244564,26.5571918631,0.13513773043
23,261.0,193.0,43,260.99975163,193.010371124,536,218,False,38.9551868104,26.5610602464,38.9551868104,26.5610602464,0.00386888580887
24,261.0,193.0,43,260.999907424,193.004678189,536,218,False,38.9552100633,26.560276815,38.9552100633,26.560276815,0.00078377642691
25,261.0,193.0,43,260.999965495,193.001782525,536,218,False,38.9552187306,26.5598783291,38.9552187306,26.5598783291,0.000398580120121
26,260.0,193.0,43,260.017823467,193.000666236,536,218,False,38.8086303682,26.5597247114,38.8086303682,26.5597247114,0.14658844288
27,260.0,192.0,43,259.989660311,192.018084733,536,218,False,38.8044269121,26.4245070733,38.8044269121,26.4245070733,0.135282957822
28,260.0,193.0,43,259.995333527,192.971921366,536,218,False,38.8052736607,26.5557689953,38.8052736607,26.5557689953,0.131264653061
29,260.0,193.0,43,259.998221842,193.005704719,536,218,False,38.8057047525,26.5604180806,38.8057047525,26.5604180806,0.00466902923837
30,260.0,193.0,43,259.999335392,193.002900056,536,218,False,38.805870954,26.5600321178,38.805870954,26.5600321178,0.000420226388618
31,260.0,193.0,43,259.999752201,193.001117926,536,218,False,38.8059331643,26.5597868706,38.8059331643,26.5597868706,0.000253014493162
32,259.0,192.0,43,259.017743965,192.018254768,536,218,False,38.6593647709,26.4245304727,38.6593647709,26.4245304727,0.199440685728
33,260.0,193.0,43,259.971794352,192.971984821,536,218,False,38.801760351,26.5557777277,38.801760351,26.5557777277,0.193655217309
34,259.0,193.0,43,259.023493706,193.005728374,536,218,False,38.6602229412,26.5604213359,38.6602229412,26.5604213359,0.141613563914
35,259.0,192.0,43,258.992547516,192.0207452,536,218,False,38.6556041069,26.4248731927,38.6556041069,26.4248731927,0.135626814305
36,259.0,192.0,43,258.996446664,191.990786317,536,218,False,38.6561860693,26.4207504106,38.6561860693,26.4207504106,0.0041636537044
37,259.0,193.0,43,258.998638497,192.977918652,536,218,False,38.6565132085,26.5565943099,38.6565132085,26.5565943099,0.13584429322
