frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,,191.0,183.0,12,191.333333333,181.5,549,236,False,27.8809957498,23.0720338983,27.8809957498,23.0720338983,
3,,193.0,190.0,12,192.937888199,189.683229814,549,236,False,28.1148106665,24.1122749764,28.1148106665,24.1122749764,1.06619459563
4,,197.0,171.0,12,196.919154062,171.436755454,549,236,False,28.6949586976,21.7928078967,28.6949586976,21.7928078967,2.39092017256
5,,210.0,178.0,12,209.801350942,177.713812723,549,236,False,30.5721458568,22.5907389055,30.5721458568,22.5907389055,2.03973663139
6,,225.0,187.0,12,224.882002382,186.835881709,549,236,False,32.7696906932,23.7503239461,32.7696906932,23.7503239461,2.48472146819
7,,235.0,194.0,12,235.043147758,193.971770382,549,236,False,34.250367615,24.6574284384,34.250367615,24.6574284384,1.73644542293
8,,252.0,200.0,12,251.895387234,200.008892578,549,236,False,36.7060673565,25.424859226,36.7060673565,25.424859226,2.57282164834
9,,267.0,202.0,12,266.990906328,202.075589604,549,236,False,38.9057786999,25.6875749497,38.9057786999,25.6875749497,2.21534411451
10,,278.0,202.0,12,278.069386803,202.067304862,549,236,False,40.5201292245,25.6865218045,40.5201292245,25.6865218045,1.61435086811
11,,264.0,185.0,12,264.475252524,185.33017583,549,236,False,38.5391989106,23.5589206564,38.5391989106,23.5589206564,2.90702107904
12,,263.0,171.0,12,262.966767288,171.084152736,549,236,False,38.3193832114,21.7479855173,38.3193832114,21.7479855173,1.82422723901
13,,238.0,175.0,12,238.405618409,174.70844913,549,236,False,34.7403451234,22.2087011606,34.7403451234,22.2087011606,3.6085693203
14,,206.0,167.0,12,206.296038151,167.089917281,549,236,False,30.0613534646,21.2402437222,30.0613534646,21.2402437222,4.77816625417
15,,203.0,160.0,12,202.60001665,160.025180419,549,236,False,29.5227710965,20.3421839516,29.5227710965,20.3421839516,1.04717826504
16,,187.0,154.0,12,187.058370855,153.991150018,549,236,False,27.2580503978,19.5751461887,27.2580503978,19.5751461887,2.39108903491
17,,158.0,154.0,12,158.263555549,153.888810867,549,236,False,23.0620845973,19.5621369746,23.0620845973,19.5621369746,4.19598596741
18,,142.0,164.0,12,141.87793029,163.775031714,549,236,False,20.6743796415,20.8188599636,20.6743796415,20.8188599636,2.69823787442
19,,141.0,151.0,12,140.676415312,151.317603732,549,236,False,20.4992954917,19.23528861,20.4992954917,19.23528861,1.59322085462
20,,141.0,132.0,12,140.848250796,132.244605312,549,236,False,20.5243352708,16.8107549125,20.5243352708,16.8107549125,2.42466299527
21,,137.0,115.0,12,137.013295645,115.061536222,549,236,False,19.9655075621,14.6264664689,19.9655075621,14.6264664689,2.25464063945
22,,131.0,103.0,12,131.043971059,102.932335817,549,236,False,19.0956606279,13.0846189598,19.0956606279,13.0846189598,1.77029021076
23,,119.0,90.0,12,119.125273747,89.9882811928,549,236,False,17.3588741344,11.4391882872,17.3588741344,11.4391882872,2.39246095525
24,,106.0,80.0,12,106.069738479,79.9427693139,549,236,False,15.4564281937,10.1622164382,15.4564281937,10.1622164382,2.29127860821
25,,93.0,74.0,12,93.0270955186,73.9047941758,549,236,False,13.5558609135,9.39467722574,13.5558609135,9.39467722574,2.04970057064
26,,78.0,70.0,12,78.0458243508,69.9253073756,549,236,False,11.3727977196,8.88881025961,11.3727977196,8.88881025961,2.24090747149
27,,62.0,69.0,12,62.03662541,68.9167756303,549,236,False,9.03994541494,8.76060707165,9.03994541494,8.76060707165,2.33637238744
28,,50.0,71.0,12,49.9432409159,70.9128215503,549,236,False,7.2777035943,9.0143417225,7.2777035943,9.0143417225,1.7804149818
29,,42.0,76.0,12,41.9041302344,75.9113107562,549,236,False,6.10624848589,9.64974289274,6.10624848589,9.64974289274,1.33268215197
30,,36.0,87.0,12,35.9250197298,86.8572369044,549,236,False,5.23497555261,11.0411741828,5.23497555261,11.0411741828,1.6417056859
31,,33.0,99.0,12,32.9166664973,98.9237036262,549,236,False,4.79659985389,12.5750470711,4.79659985389,12.5750470711,1.59528658582
32,,32.0,112.0,12,31.9306171103,111.952622043,549,236,False,4.65291324012,14.2312655139,4.65291324012,14.2312655139,1.66243958485
