frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,zeroed_x_mm,zeroed_y_mm,speed_EL
2,,491.0,70.0,19,490.5,71.8333333333,539,227,False,72.8014842301,9.49339207048,72.8014842301,9.49339207048,
3,,497.0,68.0,19,496.757763975,68.1428571429,539,227,False,73.7302803673,9.00566393959,73.7302803673,9.00566393959,1.04906672538
4,,480.0,59.0,19,480.387230625,59.1816356579,539,227,False,71.3005166048,7.82136154069,71.3005166048,7.82136154069,2.70302129361
5,,480.0,53.0,19,479.85677107,53.019513887,539,227,False,71.2217842033,7.00698421414,71.2217842033,7.00698421414,0.818174321916
6,,482.0,55.0,19,481.896947422,54.8616650333,539,227,False,71.5245933094,7.25044031277,71.5245933094,7.25044031277,0.388541151831
7,,487.0,47.0,19,486.905670031,47.1199342526,539,227,False,72.2680029731,6.22730408625,72.2680029731,6.22730408625,1.2646998324
8,,485.0,47.0,19,485.087029769,46.910206827,539,227,False,71.9980749193,6.19958680533,71.9980749193,6.19958680533,0.271347382245
9,,484.0,46.0,19,484.020448211,45.9779328884,539,227,False,71.8397696788,6.07637879582,71.8397696788,6.07637879582,0.200601003942
10,,482.0,47.0,19,482.024883977,46.9566480941,539,227,False,71.5435820374,6.20572441772,71.5435820374,6.20572441772,0.32319871415
11,,481.0,48.0,19,480.992264413,47.9821610659,539,227,False,71.3903175381,6.34125476642,71.3903175381,6.34125476642,0.204593455814
12,,480.0,37.0,19,479.996302802,37.2073066483,539,227,False,71.2424939224,4.91726519581,71.2424939224,4.91726519581,1.43164175637
13,,483.0,39.0,19,482.927237732,38.8556329677,539,227,False,71.6775120938,5.13510567855,71.6775120938,5.13510567855,0.486513396931
14,,485.0,39.0,19,484.987300614,38.971258561,539,227,False,71.9832728184,5.15038659396,71.9832728184,5.15038659396,0.306142331415
15,,467.0,36.0,19,467.352683377,36.0439961611,539,227,False,69.3658899261,4.76352372173,69.3658899261,4.76352372173,2.64581860431
16,,466.0,35.0,19,465.845337141,34.9833434709,539,227,False,69.1421650673,4.62334935739,69.1421650673,4.62334935739,0.264010728671
17,,469.0,33.0,19,468.857317488,33.0100463541,539,227,False,69.5892122431,4.36256119217,69.5892122431,4.36256119217,0.517553518502
18,,471.0,32.0,19,470.9605869,31.9866859632,539,227,False,69.9013858108,4.22731532553,69.9013858108,4.22731532553,0.340211376615
19,,473.0,31.0,19,472.985968947,30.9942213197,539,227,False,70.2019991016,4.09615259732,70.2019991016,4.09615259732,0.327981724948
20,,477.0,32.0,19,476.959129284,31.9621344763,539,227,False,70.7917075004,4.22407063563,70.7917075004,4.22407063563,0.603422754093
21,,479.0,32.0,19,479.018733903,32.0020142784,539,227,False,71.0974002082,4.22934109406,71.0974002082,4.22934109406,0.30573813853
