animal_ID,experiment_date,acclimate_start,experiment_start,sex,dead,treatment_odor,starve_date,starve_time,background,A_mean_speed_mm,A_%_time_L_half,A_%_time_R_half,A_PI_(L-R),E_mean_speed_mm,E_%_time_L_half,E_%_time_R_half,E_PI_(L-R)
171025-03-top,171024,3:52:00 PM,4:07:00 PM,f,False,milliQ_water_100uL,171024,1:30:00 PM,gcamp,2.9058122514874385,0.6525847693162868,0.34741523068371316,0.3051695386325737,3.249057109033449,0.5105672969966629,0.489432703003337,0.0211345939933259
171025-03-bottom,171024,3:52:00 PM,4:07:00 PM,,True,milliQ_water_100uL,171024,1:30:00 PM,gcamp,3.2207543503310507,0.5430794886047804,0.45692051139521955,0.08615897720956084,3.2626533282001593,0.5528364849833148,0.4471635150166852,0.10567296996662962
171025-04-top,171024,4:28:00 PM,4:43:00 PM,m,False,milliQ_water_100uL,171024,1:30:00 PM,gcamp,4.063009772509109,0.6609227348526959,0.3390772651473041,0.32184546970539185,4.451271078525096,0.5444938820912124,0.45550611790878753,0.08898776418242488
171025-04-bottom,171024,4:28:00 PM,4:43:00 PM,m,False,milliQ_water_100uL,171024,1:30:00 PM,gcamp,3.4576676576337415,0.5261401557285873,0.4738598442714127,0.0522803114571746,6.167992990454472,0.34741523068371316,0.6525847693162868,-0.3051695386325737
171101-01-top,171101,2:35:00 PM,2:50:00 PM,,True,milliQ_water_100uL,171031,1:15:00 PM,gcamp,1.4525617440579157,0.9944351697273233,0.005564830272676683,0.9888703394546465,2.2613325855195843,0.4671857619577308,0.5328142380422692,-0.06562847608453842
171101-01-bottom,171101,2:35:00 PM,2:50:00 PM,f,False,milliQ_water_100uL,171031,1:15:00 PM,gcamp,1.4273504765735694,0.949944382647386,0.05005561735261402,0.899888765294772,1.421573414241294,0.5472747497219133,0.45272525027808674,0.09454949944382651
171101-02-top,171101,3:13:00 PM,3:28:00 PM,m,False,milliQ_water_100uL,171031,1:15:00 PM,gcamp,1.2210902622717734,0.5728587319243604,0.4271412680756396,0.1457174638487208,1.504840095640701,0.8364849833147943,0.1635150166852058,0.6729699666295885
171101-02-bottom,171101,3:13:00 PM,3:28:00 PM,m,False,milliQ_water_100uL,171031,1:15:00 PM,gcamp,2.431357857550702,0.4944382647385984,0.5055617352614016,-0.011123470522803158,4.401292897244008,0.5100111234705228,0.4899888765294772,0.020022246941045596
171101-03-top,171101,3:50:00 PM,4:05:00 PM,f,False,milliQ_water_100uL,171031,1:15:00 PM,gcamp,3.5529221028660842,0.5611790878754171,0.43882091212458285,0.1223581757508343,4.644785759178022,0.4866518353726363,0.5133481646273638,-0.02669632925472748
171101-03-bottom,171101,3:50:00 PM,4:05:00 PM,m,False,milliQ_water_100uL,171031,1:15:00 PM,gcamp,0.5169628830421392,0.9783092324805339,0.021690767519466074,0.9566184649610678,0.3958412809110678,0.16129032258064516,0.8387096774193549,-0.6774193548387097
171101-04-top,171101,4:27:00 PM,4:43:00 PM,f,False,milliQ_water_100uL,171031,1:15:00 PM,gcamp,1.8093370810738039,0.8147942157953282,0.18520578420467185,0.6295884315906564,3.955864341226699,0.46273637374860954,0.5372636262513905,-0.07452725250278092
171101-04-bottom,171101,4:27:00 PM,4:43:00 PM,,True,milliQ_water_100uL,171031,1:15:00 PM,gcamp,2.2860433132904134,0.37374860956618466,0.6262513904338154,-0.2525027808676307,3.419351988563404,0.5367074527252503,0.4632925472747497,0.07341490545050061
171102-01-top,171102,10:32:00 AM,10:47:00 AM,f,False,filtered_food_odor_100uL,171101,9:30:00 AM,gcamp,4.1810580156981425,0.7230255839822024,0.27697441601779754,0.44605116796440486,4.598553301180559,0.7502780867630701,0.2497219132369299,0.5005561735261401
171102-01-bottom,171102,10:32:00 AM,10:47:00 AM,f,False,filtered_food_odor_100uL,171101,9:30:00 AM,gcamp,2.885410804045226,0.45661846496106784,0.5433815350389322,-0.08676307007786432,2.8653460087431766,0.5336297943301834,0.4663702056698166,0.06725958866036685
171102-02-top,171102,11:08:00 AM,11:23:00 AM,m,False,filtered_food_odor_100uL,171101,9:30:00 AM,gcamp,1.258266177823251,0.9783092324805339,0.021690767519466074,0.9566184649610678,1.0878265508913392,0.3081201334816463,0.6918798665183538,-0.38375973303670746
171102-02-bottom,171102,11:08:00 AM,11:23:00 AM,f,False,filtered_food_odor_100uL,171101,9:30:00 AM,gcamp,4.431375542372968,0.24791550861589773,0.7520844913841023,-0.5041689827682045,3.872371910531495,0.660734149054505,0.339265850945495,0.32146829810901
171102-03-top,171102,11:44:00 AM,11:59:00 AM,f,False,filtered_food_odor_100uL,171101,9:30:00 AM,gcamp,3.0685717921737954,0.296440489432703,0.703559510567297,-0.40711902113459403,3.059770481108302,0.6101223581757509,0.38987764182424917,0.22024471635150172
171102-03-bottom,171102,11:44:00 AM,11:59:00 AM,m,False,filtered_food_odor_100uL,171101,9:30:00 AM,gcamp,2.4915056691488617,0.743047830923248,0.25695216907675195,0.48609566184649605,2.75137039127324,0.7997775305895439,0.20022246941045607,0.5995550611790879
171108-01-top,171108,03:10:00 PM,03:25:00 PM,m,False,milliQ_water_100uL,171107,02:00:00 PM,orco5_gcamp,1.6526707166381875,0.4966629588431591,0.503337041156841,-0.006674082313681884,2.250735741861562,0.16407119021134595,0.835928809788654,-0.671857619577308
171108-01-bottom,171108,03:10:00 PM,03:25:00 PM,m,False,milliQ_water_100uL,171107,02:00:00 PM,orco5_gcamp,1.7348322517534234,0.23804226918798665,0.7619577308120133,-0.5239154616240267,1.8196002268297753,0.6612903225806451,0.3387096774193548,0.3225806451612903
171108-02-top,171108,03:45:00 PM,04:00:00 PM,,True,milliQ_water_100uL,171107,02:00:00 PM,orco5_gcamp,1.4588580704247258,0.21913236929922136,0.7808676307007787,-0.5617352614015574,1.8977711678958233,0.5719844357976653,0.4280155642023346,0.14396887159533073
171108-02-bottom,171108,03:45:00 PM,04:00:00 PM,f,False,milliQ_water_100uL,171107,02:00:00 PM,orco5_gcamp,1.79770916641015,0.5489432703003337,0.4510567296996663,0.09788654060066743,2.509146601729486,0.5839822024471635,0.41601779755283647,0.167964404894327
171108-03-top,171108,04:20:00 PM,04:35:00 PM,m,False,milliQ_water_100uL,171107,02:00:00 PM,orco5_gcamp,4.052136572477306,0.3420467185761958,0.6579532814238043,-0.3159065628476085,4.113560295091508,0.5283648498331479,0.47163515016685204,0.056729699666295874
171108-03-bottom,171108,04:20:00 PM,04:35:00 PM,m,False,milliQ_water_100uL,171107,02:00:00 PM,orco5_gcamp,1.9093154876576528,0.25917686318131256,0.7408231368186874,-0.48164627363737483,1.9708869766238648,0.15247634947134112,0.8475236505286589,-0.6950473010573177
171108-04-top,171108,04:55:00 PM,05:10:00 PM,f,False,milliQ_water_100uL,171107,02:00:00 PM,orco5_gcamp,2.843961968507739,0.10567296996662959,0.8943270300333704,-0.7886540600667409,4.365899044955417,0.371523915461624,0.628476084538376,-0.256952169076752
171108-04-bottom,171108,04:55:00 PM,05:10:00 PM,f,False,milliQ_water_100uL,171107,02:00:00 PM,orco5_gcamp,1.8338012749082793,0.57119021134594,0.42880978865406005,0.1423804226918799,2.3081706023188815,0.721357063403782,0.278642936596218,0.442714126807564
171116-01-top,171116,10:32:00 AM,10:47:00 AM,m,False,milliQ_water_100uL,171115,10:00:00 AM,gr3_gcamp,3.5576220528613187,0.5817575083426029,0.41824249165739713,0.16351501668520574,2.7906254649762596,0.3442714126807564,0.6557285873192435,-0.31145717463848716
171116-01-bottom,171116,10:32:00 AM,10:47:00 AM,m,False,milliQ_water_100uL,171115,10:00:00 AM,gr3_gcamp,2.01080520958845,0.594774874930517,0.40522512506948305,0.1895497498610339,1.3874291446279343,0.3168426903835464,0.6831573096164536,-0.3663146192329072
171116-02-top,171116,11:08:00 AM,11:23:00 AM,m,False,milliQ_water_100uL,171115,10:00:00 AM,gr3_gcamp,2.346623177788194,0.6017797552836485,0.3982202447163515,0.203559510567297,5.109633853019454,0.44883203559510565,0.5511679644048944,-0.1023359288097887
171116-02-bottom,171116,11:08:00 AM,11:23:00 AM,m,False,milliQ_water_100uL,171115,10:00:00 AM,gr3_gcamp,1.8240806682740476,0.40489432703003336,0.5951056729699666,-0.19021134593993327,1.6042696188666927,0.14349276974416017,0.8565072302558399,-0.7130144605116797
171116-03-top,171116,11:45:00 AM,12:00:00 PM,f,False,milliQ_water_100uL,171115,10:00:00 AM,gr3_gcamp,3.4494916004117044,0.42046718576195774,0.5795328142380423,-0.15906562847608452,3.4567336369698287,0.3592880978865406,0.6407119021134594,-0.2814238042269188
171116-03-bottom,171116,11:45:00 AM,12:00:00 PM,m,False,milliQ_water_100uL,171115,10:00:00 AM,gr3_gcamp,0.8727240589403651,0.09788654060066741,0.9021134593993326,-0.8042269187986653,1.120756042151931,0.0,1.0,-1.0
