frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,284.0,205.0,0,284.0,205.0,555,242,False
3,292.0,206.0,0,290.666666667,205.833333333,555,242,False
4,307.0,206.0,0,306.391304348,205.99378882,555,242,False
5,324.0,200.0,0,323.686119663,200.129835363,555,242,False
6,335.0,190.0,0,334.98791974,190.128858562,555,242,False
7,344.0,174.0,0,344.036360991,174.159389622,555,242,False
8,352.0,166.0,0,352.033356474,165.921967397,555,242,False
9,343.0,172.0,0,343.316622772,171.714609099,555,242,False
10,324.0,172.0,0,324.310932792,171.988383793,555,242,False
11,303.0,173.0,0,303.160794491,172.982368543,555,242,False
12,288.0,174.0,0,287.955061521,173.992791921,555,242,False
13,271.0,178.0,0,271.013904878,177.943773991,555,242,False
14,253.0,182.0,0,253.024485845,181.976481569,555,242,False
15,244.0,183.0,0,243.849523062,183.044620692,555,242,False
16,252.0,180.0,0,251.633059543,180.090530936,555,242,False
17,254.0,184.0,0,253.955377616,183.912424472,555,242,False
18,258.0,192.0,0,257.95210536,191.890208273,555,242,False
19,265.0,200.0,0,264.927143847,199.955386872,555,242,False
20,276.0,204.0,0,275.898867811,204.054540629,555,242,False
21,285.0,208.0,0,284.994438933,208.02373391,555,242,False
22,292.0,209.0,0,292.035137662,209.062517959,555,242,False
23,297.0,209.0,0,297.050549706,209.043706207,555,242,False
24,307.0,211.0,0,306.931451347,210.981593792,555,242,False
25,317.0,209.0,0,316.970268842,209.062824645,555,242,False
26,325.0,203.0,0,325.024391266,203.098095798,555,242,False
27,330.0,193.0,0,330.064297523,193.111480941,555,242,False
28,330.0,175.0,0,330.115788224,175.187826539,555,242,False
29,328.0,161.0,0,328.083222927,161.005660568,555,242,False
30,323.0,144.0,0,323.086444848,144.052539514,555,242,False
31,317.0,127.0,0,317.052708083,127.021995602,555,242,False
32,319.0,114.0,0,318.877934982,113.936968278,555,242,False
33,326.0,103.0,0,325.858541306,102.937425745,555,242,False
34,333.0,101.0,0,332.942683848,100.814280425,555,242,False
35,343.0,103.0,0,342.924908642,102.851662623,555,242,False
36,354.0,112.0,0,353.951604777,111.816071947,555,242,False
37,363.0,122.0,0,363.01665841,121.907454766,555,242,False
38,363.0,136.0,0,363.168396176,135.893013502,555,242,False
39,360.0,150.0,0,360.12403431,149.95665531,555,242,False
40,353.0,163.0,0,353.120506904,163.001515079,555,242,False
41,341.0,175.0,0,341.137650962,175.019246635,555,242,False
42,327.0,182.0,0,327.091415179,182.09724918,555,242,False
43,319.0,185.0,0,318.928973368,185.111902151,555,242,False
44,303.0,183.0,0,303.111188408,183.134509805,555,242,False
45,287.0,182.0,0,287.048029411,182.036738596,555,242,False
46,273.0,181.0,0,272.982543902,181.013052006,555,242,False
47,255.0,176.0,0,255.063147123,176.076179317,555,242,False
48,245.0,172.0,0,244.884178545,172.013969641,555,242,False
49,239.0,161.0,0,238.878817298,161.129370752,555,242,False
50,231.0,151.0,0,230.986772623,151.036324018,555,242,False
51,233.0,144.0,0,232.818235135,143.959460326,555,242,False
52,234.0,130.0,0,233.941627328,130.107156618,555,242,False
53,237.0,117.0,0,236.943019543,117.027953656,555,242,False
54,241.0,105.0,0,240.959240531,104.992008873,555,242,False
55,236.0,104.0,0,236.144401043,103.799940974,555,242,False
56,245.0,110.0,0,244.811749222,109.791149329,555,242,False
57,254.0,116.0,0,253.918251705,115.915731902,555,242,False
58,264.0,127.0,0,263.951140459,126.879102821,555,242,False
59,268.0,139.0,0,268.087927177,138.932820927,555,242,False
60,269.0,151.0,0,269.091360028,150.97390283,555,242,False
61,269.0,158.0,0,269.054691356,158.079404168,555,242,False
62,262.0,165.0,0,262.146226333,165.033860523,555,242,False
63,254.0,175.0,0,254.078359306,174.959315473,555,242,False
64,248.0,186.0,0,247.994674811,185.964449016,555,242,False
65,243.0,195.0,0,242.978526413,195.021446625,555,242,False
66,241.0,198.0,0,240.937554843,198.116671881,555,242,False
67,234.0,202.0,0,234.063302062,202.030849887,555,242,False
68,230.0,205.0,0,229.974227785,205.02872988,555,242,False
69,219.0,210.0,0,219.112886185,209.975860034,555,242,False
70,211.0,210.0,0,210.99442729,210.078516647,555,242,False
71,202.0,207.0,0,202.013479136,207.086961331,555,242,False
72,197.0,201.0,0,196.934423012,201.088681899,555,242,False
73,191.0,192.0,0,190.990016167,192.089254896,555,242,False
74,186.0,181.0,0,185.97913442,181.071628866,555,242,False
75,185.0,166.0,0,184.920057319,166.099878314,555,242,False
76,188.0,154.0,0,187.895405327,153.987219287,555,242,False
77,192.0,141.0,0,191.93960013,141.010679675,555,242,False
78,200.0,127.0,0,199.905117875,127.022555844,555,242,False
79,207.0,114.0,0,206.979009023,113.991459507,555,242,False
80,213.0,105.0,0,213.010700492,104.924660497,555,242,False
81,211.0,111.0,0,211.147565333,110.70092185,555,242,False
82,217.0,117.0,0,216.919180137,116.875560354,555,242,False
83,222.0,116.0,0,221.98121386,116.077853113,555,242,False
84,211.0,121.0,0,211.278921876,120.927944298,555,242,False
85,200.0,129.0,0,200.117641369,128.914797906,555,242,False
86,188.0,135.0,0,188.062337867,135.001124383,555,242,False
87,173.0,138.0,0,173.077628156,138.055501557,555,242,False
88,159.0,139.0,0,159.013699901,139.058994914,555,242,False
