frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,89.0,19.0,15,89.1666666667,20.8333333333,519,206,False
3,89.0,12.0,15,89.0062111801,12.3291925466,519,206,False
4,90.0,9.0,15,89.9779146031,9.03627359122,519,206,False
5,92.0,9.0,15,91.9721128278,8.95424949143,519,206,False
6,100.0,11.0,15,99.8811844858,10.9442675119,519,206,False
7,106.0,10.0,15,105.986215633,10.0309150439,519,206,False
8,101.0,5.0,15,101.192537704,5.08534744791,519,206,False
9,96.0,4.0,15,96.0812216971,3.96399714716,519,206,False
10,95.0,5.0,15,94.9593798597,4.9476632613,519,206,False
11,95.0,6.0,15,94.9636313408,5.97863087322,519,206,False
12,97.0,8.0,15,96.9497562751,7.97410994421,519,206,False
13,98.0,10.0,15,97.997353986,9.98949255483,519,206,False
14,100.0,11.0,15,99.9819470007,11.0138789904,519,206,False
15,101.0,11.0,15,101.010290965,11.0238608348,519,206,False
16,103.0,11.0,15,102.986813747,11.0097876113,519,206,False
17,106.0,12.0,15,105.976434371,11.9858544626,519,206,False
18,108.0,13.0,15,108.008160515,12.9938762302,519,206,False
19,110.0,14.0,15,110.003852396,13.9976768279,519,206,False
20,112.0,15.0,15,112.00147465,14.9991321681,519,206,False
21,115.0,16.0,15,114.982715154,15.9996764524,519,206,False
22,117.0,16.0,15,117.01054053,16.017715732,519,206,False
23,119.0,17.0,15,119.004741333,16.9896201563,519,206,False
24,121.0,17.0,15,121.00180606,17.0131548887,519,206,False
25,123.0,17.0,15,123.000675008,17.0057176955,519,206,False
26,122.0,15.0,15,122.053760658,15.0378427139,519,206,False
27,125.0,15.0,15,124.951252793,14.9801408886,519,206,False
28,125.0,20.0,15,125.032048456,19.9017912319,519,206,False
29,124.0,15.0,15,124.032184432,15.1374137857,519,206,False
30,120.0,12.0,15,120.066473176,12.0238712036,519,206,False
31,128.0,24.0,15,127.813346669,23.7400436511,519,206,False
32,138.0,28.0,15,137.884640836,28.0329348926,519,206,False
33,141.0,28.0,15,141.07966685,28.089833419,519,206,False
34,144.0,29.0,15,144.035563105,29.0193575145,519,206,False
35,147.0,27.0,15,147.013535826,27.0600478827,519,206,False
36,149.0,26.0,15,149.022894781,26.0070727693,519,206,False
37,151.0,25.0,15,151.009387438,25.0019035639,519,206,False
38,153.0,24.0,15,153.00353972,24.0006744305,519,206,False
39,151.0,27.0,15,151.072666575,26.9289043825,519,206,False
40,157.0,31.0,15,156.887807656,30.9522509286,519,206,False
41,165.0,43.0,15,164.915846458,42.8384956164,519,206,False
42,168.0,45.0,15,168.055790246,45.111290976,519,206,False
43,169.0,48.0,15,169.060637373,48.0318500112,519,206,False
44,170.0,50.0,15,170.024507193,50.0292464782,519,206,False
45,171.0,52.0,15,171.009225453,52.0117321167,519,206,False
46,172.0,53.0,15,172.003442834,53.0222488592,519,206,False
47,173.0,53.0,15,173.001283406,53.026984282,519,206,False
48,174.0,57.0,15,174.000478355,56.9396066428,519,206,False
49,175.0,58.0,15,175.000178291,58.0276280221,519,206,False
50,176.0,58.0,15,176.000066452,58.0305330524,519,206,False
51,177.0,59.0,15,177.000024768,58.994512189,519,206,False
52,176.0,60.0,15,176.035681886,59.9971473914,519,206,False
53,177.0,60.0,15,176.979333649,60.0167344872,519,206,False
54,179.0,59.0,15,178.972835583,59.0249252381,519,206,False
55,177.0,57.0,15,177.060289371,57.0280206639,519,206,False
56,160.0,50.0,15,160.293385354,50.100521726,519,206,False
57,154.0,48.0,15,153.92611426,47.9525950418,519,206,False
58,151.0,48.0,15,150.910183943,47.9425972827,519,206,False
