frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,220.0,184.0,27,221.0,184.0,545,230,False
3,,199.0,185.0,27,199.819875776,184.962732919,545,230,False
4,,194.0,185.0,27,194.037076697,185.003212421,545,230,False
5,,215.0,184.0,27,214.522892473,184.020428946,545,230,False
6,,241.0,182.0,27,240.70893649,182.026454059,545,230,False
7,,258.0,174.0,27,258.046710393,174.117843506,545,230,False
8,,281.0,176.0,27,280.917810497,175.870712458,545,230,False
9,,305.0,176.0,27,304.946763772,175.979196513,545,230,False
10,,333.0,172.0,27,332.907730948,172.064902108,545,230,False
11,,351.0,171.0,27,351.140507218,170.974157972,545,230,False
12,,363.0,147.0,27,363.167756891,147.398209539,545,230,False
13,,375.0,122.0,27,375.068047455,122.185772412,545,230,False
14,,392.0,112.0,27,391.936444943,111.803482873,545,230,False
15,,380.0,80.0,27,380.489310406,80.306436417,545,230,False
16,,378.0,57.0,27,378.028559801,56.9718562913,545,230,False
17,,384.0,39.0,27,383.860593286,38.89351625,545,230,False
18,,383.0,22.0,27,383.06571455,21.9378817362,545,230,False
19,,365.0,15.0,27,365.333341669,14.7974108981,545,230,False
20,,341.0,22.0,27,341.246039509,21.6661963896,545,230,False
21,,328.0,21.0,27,327.901331747,21.0059161383,545,230,False
22,,312.0,20.0,27,312.007623592,20.0084419834,545,230,False
23,,301.0,16.0,27,300.915784499,16.0569539092,545,230,False
24,,297.0,18.0,27,296.83959118,17.9167845905,545,230,False
25,,296.0,18.0,27,295.880529906,17.999658866,545,230,False
26,,295.0,18.0,27,294.952615515,18.0013407864,545,230,False
27,,295.0,18.0,27,294.964366067,18.0005699797,545,230,False
28,,294.0,18.0,27,294.003694914,18.0002158019,545,230,False
29,,294.0,18.0,27,293.984353223,18.0000805936,545,230,False
30,,294.0,19.0,27,293.993353524,18.9821937186,545,230,False
31,,294.0,18.0,27,293.99748377,18.0281824223,545,230,False
32,,294.0,19.0,27,293.999060297,18.9764976369,545,230,False
33,,294.0,18.0,27,293.999649669,18.0252855853,545,230,False
34,,294.0,18.0,27,293.999869422,17.9932172378,545,230,False
35,,294.0,19.0,27,293.999951331,18.9788600412,545,230,False
36,,293.0,19.0,27,293.017818188,19.0090664656,545,230,False
37,,293.0,19.0,27,292.989658343,19.0041901466,545,230,False
38,,294.0,19.0,27,293.977496466,19.0016005393,545,230,False
39,,294.0,19.0,27,294.008556464,19.0005984027,545,230,False
40,,294.0,19.0,27,294.003999976,19.0002231227,545,230,False
41,,294.0,20.0,27,294.001529656,19.9822468379,545,230,False
42,,293.0,20.0,27,293.018408311,20.0103658929,545,230,False
43,,293.0,20.0,27,292.98987838,20.0046762392,545,230,False
44,,293.0,20.0,27,292.995414809,20.0017817985,545,230,False
45,,293.0,20.0,27,292.998252137,20.0006659648,545,230,False
46,,292.0,21.0,27,292.017183011,20.9824119768,545,230,False
47,,292.0,21.0,27,291.989421514,21.0104274467,545,230,False
48,,292.0,21.0,27,291.99524452,21.0046991815,545,230,False
49,,292.0,21.0,27,291.998188667,21.0017903494,545,230,False
50,,291.0,21.0,27,291.017159355,21.0006691519,545,230,False
