frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,532.0,170.0,manual,532.0,170.0,549,239,False
3,532.0,170.0,manual,532.0,170.0,549,239,False
4,532.0,170.0,manual,532.0,170.0,549,239,False
5,532.0,170.0,manual,532.0,170.0,549,239,False
6,532.0,170.0,manual,532.0,170.0,549,239,False
7,532.0,170.0,manual,532.0,170.0,549,239,False
8,532.0,170.0,manual,532.0,170.0,549,239,False
9,532.0,170.0,manual,532.0,170.0,549,239,False
10,532.0,170.0,manual,532.0,170.0,549,239,False
11,532.0,170.0,manual,532.0,170.0,549,239,False
12,532.0,170.0,manual,532.0,170.0,549,239,False
13,532.0,170.0,manual,532.0,170.0,549,239,False
14,532.0,170.0,manual,532.0,170.0,549,239,False
15,532.0,170.0,manual,532.0,170.0,549,239,False
16,532.0,170.0,manual,532.0,170.0,549,239,False
17,532.0,170.0,manual,532.0,170.0,549,239,False
18,532.0,170.0,manual,532.0,170.0,549,239,False
19,532.0,170.0,manual,532.0,170.0,549,239,False
20,532.0,170.0,manual,532.0,170.0,549,239,False
21,532.0,170.0,0,532.0,170.0,549,239,False
22,500.0,196.0,0,505.333333333,191.666666667,549,239,False
23,497.0,181.0,0,497.310559006,181.397515528,549,239,False
24,507.0,163.0,0,506.757729889,163.353634052,549,239,False
25,521.0,154.0,0,520.817716238,153.977740935,549,239,False
26,519.0,150.0,0,519.214198644,149.894735757,549,239,False
27,510.0,146.0,0,510.218276599,145.956121381,549,239,False
28,505.0,134.0,0,505.016630062,134.126125671,549,239,False
29,516.0,132.0,0,515.717716339,131.875462173,549,239,False
30,516.0,127.0,0,516.077183099,126.998882503,549,239,False
31,519.0,128.0,0,518.983986841,127.894733322,549,239,False
32,514.0,124.0,0,514.134579301,124.044929521,549,239,False
33,514.0,123.0,0,513.967704052,122.967264616,549,239,False
34,519.0,107.0,0,518.894835241,107.252976002,549,239,False
35,522.0,108.0,0,521.992019508,107.803760536,549,239,False
36,526.0,111.0,0,525.980683067,110.877282666,549,239,False
37,530.0,108.0,0,529.992018212,108.058906875,549,239,False
38,532.0,103.0,0,532.032660294,103.062635972,549,239,False
39,533.0,100.0,0,533.031714647,99.9896195,549,239,False
40,534.0,99.0,0,534.012755703,98.9588444177,549,239,False
41,533.0,99.0,0,533.040471654,98.9650400015,549,239,False
42,533.0,99.0,0,532.998957338,98.9860309228,549,239,False
43,533.0,99.0,0,532.998839622,98.9947485772,549,239,False
44,533.0,99.0,0,532.999530576,98.9980405639,549,239,False
45,533.0,99.0,0,532.999823271,98.9992695852,549,239,False
46,533.0,99.0,0,532.999934046,98.9997277583,549,239,False
47,534.0,99.0,0,533.982139086,98.9998985311,549,239,False
48,533.0,99.0,0,533.028162059,98.999962181,549,239,False
49,534.0,99.0,0,533.976490047,98.9999859043,549,239,False
50,534.0,98.0,0,534.007446429,98.0178310739,549,239,False
51,533.0,99.0,0,533.021387407,98.9718268186,549,239,False
52,533.0,99.0,0,532.991025766,99.0056694797,549,239,False
53,533.0,99.0,0,532.99584423,99.0028869216,549,239,False
54,533.0,99.0,0,532.998412273,99.0011130312,549,239,False
55,533.0,99.0,0,532.999406373,99.0004166159,549,239,False
56,534.0,99.0,0,533.98194233,99.0001553639,549,239,False
57,533.0,99.0,0,533.028088721,99.0000579106,549,239,False
58,533.0,99.0,0,532.99429904,99.0000215844,549,239,False
59,533.0,99.0,0,532.997101345,99.0000080448,549,239,False
60,534.0,99.0,0,533.981046268,99.0000029984,549,239,False
