frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,279.0,92.0,manual,279.0,92.0,541,226,False
3,279.0,92.0,manual,279.0,92.0,541,226,False
4,279.0,92.0,manual,279.0,92.0,541,226,False
5,279.0,92.0,manual,279.0,92.0,541,226,False
6,279.0,92.0,manual,279.0,92.0,541,226,False
7,279.0,92.0,manual,279.0,92.0,541,226,False
8,279.0,92.0,manual,279.0,92.0,541,226,False
9,279.0,92.0,manual,279.0,92.0,541,226,False
10,279.0,92.0,0,279.0,92.0,541,226,False
11,280.0,96.0,0,279.833333333,95.3333333333,541,226,False
12,295.0,103.0,0,294.434782609,102.714285714,541,226,False
13,307.0,93.0,0,306.790121804,93.2401284969,541,226,False
14,321.0,102.0,0,320.884345843,101.758234919,541,226,False
15,322.0,111.0,0,322.187930345,110.893927289,541,226,False
16,324.0,116.0,0,324.06326381,116.031086208,541,226,False
17,328.0,115.0,0,327.987579443,115.121992972,541,226,False
18,330.0,113.0,0,330.029320925,113.068588803,541,226,False
19,331.0,112.0,0,331.030389411,112.008834165,541,226,False
20,331.0,112.0,0,331.030094242,111.984655684,541,226,False
21,331.0,113.0,0,331.012114713,112.975552737,541,226,False
22,331.0,113.0,0,331.004558319,113.007828218,541,226,False
23,331.0,112.0,0,331.001701012,112.021564694,541,226,False
24,331.0,112.0,0,331.000634092,111.991093518,541,226,False
25,331.0,112.0,0,331.00023634,111.995869562,541,226,False
26,331.0,112.0,0,331.000088088,111.998421719,541,226,False
27,331.0,112.0,0,331.000032832,111.999409893,541,226,False
28,331.0,111.0,0,331.000012237,111.017616297,541,226,False
29,331.0,111.0,0,331.000004561,110.989583091,541,226,False
30,331.0,111.0,0,331.0000017,110.995304746,541,226,False
31,331.0,111.0,0,331.000000634,110.998211114,541,226,False
32,331.0,111.0,0,331.000000236,110.999331394,541,226,False
33,331.0,111.0,0,331.000000088,110.999750711,541,226,False
34,331.0,111.0,0,331.000000033,110.999907082,541,226,False
35,331.0,111.0,0,331.000000012,110.999965368,541,226,False
36,331.0,111.0,0,331.000000005,110.999987092,541,226,False
37,331.0,111.0,0,331.000000002,110.999995189,541,226,False
38,331.0,111.0,0,331.000000001,110.999998207,541,226,False
39,331.0,111.0,0,331.0,110.999999332,541,226,False
40,331.0,111.0,0,331.0,110.999999751,541,226,False
41,331.0,111.0,0,331.0,110.999999907,541,226,False
42,332.0,142.0,0,331.982163672,141.44707381,541,226,False
43,344.0,160.0,0,343.796298964,159.999327855,541,226,False
44,357.0,160.0,0,356.896811175,160.330633385,541,226,False
45,377.0,156.0,0,376.835380817,156.210411924,541,226,False
46,397.0,146.0,0,396.932606549,146.189613714,541,226,False
47,406.0,123.0,0,406.170792113,123.307865204,541,226,False
48,419.0,105.0,0,419.001686854,105.036915351,541,226,False
49,420.0,101.0,0,420.211699068,100.760325734,541,226,False
50,422.0,100.0,0,422.071167953,99.8450326737,541,226,False
51,423.0,99.0,0,423.04399153,98.9391002336,541,226,False
52,423.0,98.0,0,423.03506849,97.977151407,541,226,False
53,422.0,98.0,0,422.03180045,97.973640458,541,226,False
54,422.0,98.0,0,421.994912508,97.9893214911,541,226,False
55,422.0,97.0,0,421.997293148,97.0138154199,541,226,False
56,422.0,97.0,0,421.99895232,96.9881644949,541,226,False
57,422.0,97.0,0,421.999607657,96.9947759202,541,226,False
58,422.0,97.0,0,421.999853679,96.9980140084,541,226,False
59,422.0,97.0,0,421.99994546,96.9992579291,541,226,False
60,422.0,97.0,0,421.999979672,96.9997233297,541,226,False
61,425.0,79.0,0,424.946483441,79.3209507732,541,226,False
62,437.0,57.0,0,436.816965932,57.20633265,541,226,False
63,451.0,27.0,0,450.888303167,27.2237434491,541,226,False
64,453.0,14.0,0,453.170324202,13.7872020928,541,226,False
65,458.0,17.0,0,458.020116601,16.6211314895,541,226,False
66,441.0,28.0,0,441.397821697,27.7017640199,541,226,False
67,422.0,40.0,0,422.202625891,39.8634920608,541,226,False
68,401.0,54.0,0,401.113795435,53.9122355767,541,226,False
69,399.0,58.0,0,398.705354669,58.143886955,541,226,False
70,398.0,59.0,0,397.856214866,59.1155889764,541,226,False
71,397.0,59.0,0,396.944783615,59.0638832183,541,226,False
72,395.0,60.0,0,394.997178548,60.0069693822,541,226,False
73,395.0,60.0,0,394.964125583,60.0196280016,541,226,False
74,394.0,60.0,0,394.002798933,60.0081306489,541,226,False
75,394.0,60.0,0,393.983980689,60.003069419,541,226,False
76,394.0,60.0,0,393.993212829,60.001145886,541,226,False
77,393.0,59.0,0,393.01526757,59.0182635062,541,226,False
