frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,49.0,74.0,0,49.0,74.0,551,241,False
3,47.0,75.0,0,47.3333333333,74.8333333333,551,241,False
4,46.0,74.0,0,46.049689441,74.0310559006,551,241,False
5,45.0,74.0,0,45.0172667648,73.9973229822,551,241,False
6,45.0,73.0,0,44.9880550315,73.0166678556,551,241,False
7,45.0,72.0,0,44.9946624576,72.0070643204,551,241,False
8,44.0,73.0,0,44.0158149696,72.9669802053,551,241,False
9,44.0,72.0,0,43.9889088283,72.0216622107,551,241,False
10,44.0,72.0,0,43.9950532873,71.991862932,551,241,False
11,44.0,71.0,0,43.9981173844,71.0140277697,551,241,False
12,44.0,70.0,0,43.9992964587,70.0060448008,551,241,False
13,43.0,70.0,0,43.0175740184,69.9844557325,551,241,False
14,43.0,70.0,0,42.9895673334,69.9933547237,551,241,False
15,43.0,69.0,0,42.995298873,69.0153187735,551,241,False
16,42.0,69.0,0,42.016045253,68.9887248229,551,241,False
17,42.0,68.0,0,41.9889956822,68.0128210909,551,241,False
18,41.0,68.0,0,41.0129220485,67.9877569519,551,241,False
19,40.0,68.0,0,40.0056309081,67.9946222548,551,241,False
20,39.0,67.0,0,39.0021377116,67.015792978,551,241,False
21,38.0,67.0,0,38.0007986236,66.9889016512,551,241,False
22,37.0,67.0,0,37.0002977485,66.9950506739,551,241,False
23,36.0,66.0,0,36.0001109797,66.0159527412,551,241,False
24,36.0,66.0,0,35.9822050364,65.9889612014,551,241,False
25,36.0,66.0,0,35.992513985,65.9950728694,551,241,False
26,36.0,66.0,0,35.9971690003,65.9981246862,551,241,False
27,30.0,81.0,0,30.1059608538,80.7317542664,551,241,False
28,28.0,85.0,0,27.9732691861,85.0834168287,551,241,False
29,28.0,86.0,0,27.9511952024,86.0933761531,551,241,False
30,28.0,85.0,0,27.9799509248,85.0734560542,551,241,False
31,27.0,85.0,0,27.0102747778,85.0113916291,551,241,False
32,27.0,85.0,0,26.986842542,85.0034807961,551,241,False
33,27.0,84.0,0,26.9942830979,84.0190970627,551,241,False
34,27.0,84.0,0,26.9978303208,83.9901332477,551,241,False
35,27.0,84.0,0,26.9991894656,83.9955097143,551,241,False
36,27.0,84.0,0,26.9996978123,83.9982875052,551,241,False
37,28.0,84.0,0,27.9820510382,83.9993598655,551,241,False
38,29.0,84.0,0,28.9924565873,83.999761323,551,241,False
39,28.0,84.0,0,28.0328202624,83.9999110372,551,241,False
40,28.0,84.0,0,27.9961014511,83.999966842,551,241,False
41,29.0,83.0,0,28.9799386651,83.0178239691,551,241,False
42,29.0,84.0,0,29.0094686591,83.9718241706,551,241,False
43,30.0,84.0,0,29.986503731,84.0056684927,551,241,False
44,30.0,85.0,0,30.0119913098,84.9850502262,551,241,False
45,29.0,85.0,0,29.0231202418,85.0114477897,551,241,False
46,28.0,85.0,0,28.0095098091,85.0050812509,551,241,False
47,28.0,84.0,0,27.9857508367,84.0197691649,551,241,False
48,27.0,84.0,0,27.0116739308,83.9903873678,551,241,False
49,26.0,83.0,0,26.0051638628,83.0134409294,551,241,False
50,26.0,82.0,0,25.9841272204,82.0058243115,551,241,False
51,25.0,81.0,0,25.0110686015,81.0022097964,551,241,False
52,25.0,81.0,0,24.987101911,80.9829891631,551,241,False
53,25.0,81.0,0,24.994378022,80.9928063303,551,241,False
54,25.0,81.0,0,24.9978656168,80.9972779661,551,241,False
55,25.0,81.0,0,24.999202617,80.9989835017,551,241,False
56,25.0,81.0,0,24.9997027138,80.999621042,551,241,False
57,25.0,81.0,0,24.9998891926,80.999858752,551,241,False
58,37.0,96.0,0,36.785922769,95.7324024405,551,241,False
59,38.0,101.0,0,38.1061670268,101.065822175,551,241,False
60,37.0,104.0,0,37.084141719,104.068128473,551,241,False
61,35.0,105.0,0,35.0513302167,105.063151451,551,241,False
62,35.0,106.0,0,34.9844145369,106.025344471,551,241,False
63,33.0,107.0,0,33.0282023277,107.009532745,551,241,False
64,34.0,107.0,0,33.9586300697,107.021393466,551,241,False
65,33.0,108.0,0,33.0177706599,107.990991102,551,241,False
66,33.0,108.0,0,32.9903753741,108.013665871,551,241,False
67,33.0,108.0,0,32.9956352036,108.005908147,551,241,False
68,33.0,108.0,0,32.9983359637,108.002241043,551,241,False
69,34.0,108.0,0,33.9815416799,108.000837137,551,241,False
70,34.0,108.0,0,34.0101029843,108.000312103,551,241,False
71,30.0,105.0,0,30.0759235555,105.053625313,551,241,False
72,28.0,104.0,0,27.9960783471,103.986874999,551,241,False
73,38.0,107.0,0,37.7829605401,106.922178224,551,241,False
74,39.0,116.0,0,39.0693165172,115.860486598,551,241,False
75,38.0,118.0,0,38.0686963196,118.067567136,551,241,False
76,37.0,121.0,0,37.0276552886,121.013068819,551,241,False
77,34.0,122.0,0,34.0460783618,122.039963864,551,241,False
78,48.0,124.0,0,47.7156683585,123.998738192,551,241,False
79,68.0,118.0,0,67.7725786848,118.141447133,551,241,False
80,71.0,117.0,0,71.2126423211,116.97032935,551,241,False
81,72.0,117.0,0,72.1291600888,116.967162177,551,241,False
82,72.0,118.0,0,72.0683644836,117.96888227,551,241,False
83,72.0,119.0,0,72.0264483386,118.987498509,551,241,False
84,72.0,120.0,0,72.0099040178,119.995297269,551,241,False
85,71.0,121.0,0,71.0215299234,120.998245151,551,241,False
86,71.0,122.0,0,70.9910418703,121.999345842,551,241,False
87,70.0,122.0,0,70.0136847883,122.017592508,551,241,False
88,70.0,124.0,0,69.9880788699,123.971737901,551,241,False
89,69.0,125.0,0,69.0125785664,125.005636339,551,241,False
90,68.0,127.0,0,68.0055028023,126.985038242,551,241,False
91,67.0,128.0,0,67.0020899605,128.011443323,551,241,False
92,66.0,129.0,0,66.0007808258,129.005079586,551,241,False
93,66.0,130.0,0,65.9824547874,130.001932217,551,241,False
94,65.0,132.0,0,65.0104434029,131.982885705,551,241,False
95,65.0,134.0,0,64.986868801,133.99276777,551,241,False
96,64.0,135.0,0,64.0121274616,135.015099922,551,241,False
97,64.0,136.0,0,63.9874983365,136.006479577,551,241,False
98,64.0,137.0,0,63.9945258606,137.002455791,551,241,False
99,65.0,138.0,0,64.980084395,138.000917261,551,241,False
100,65.0,138.0,0,65.0095580516,138.018178298,551,241,False
101,65.0,138.0,0,65.0043750551,138.007628894,551,241,False
102,64.0,138.0,0,64.0195058659,138.002884253,551,241,False
103,64.0,138.0,0,63.9902892279,138.00107696,551,241,False
104,62.0,137.0,0,62.0312406786,137.018237821,551,241,False
105,61.0,137.0,0,60.9954757825,136.989814751,551,241,False
106,60.0,137.0,0,59.9975400289,136.99539109,551,241,False
107,59.0,137.0,0,58.9990461043,136.998243296,551,241,False
108,57.0,137.0,0,57.0174790241,136.999343388,551,241,False
109,56.0,136.0,0,55.9895318471,136.017591509,551,241,False
110,44.0,121.0,0,44.1914852464,121.257118767,551,241,False
111,42.0,119.0,0,41.9023564699,118.875950524,551,241,False
112,41.0,119.0,0,40.9376822973,118.907569749,551,241,False
113,40.0,118.0,0,39.975532619,117.981175484,551,241,False
114,39.0,118.0,0,38.990821262,117.975895254,551,241,False
115,38.0,118.0,0,37.9965761024,117.990198017,551,241,False
116,36.0,118.0,0,36.0165600525,117.996307516,551,241,False
117,36.0,107.0,0,35.971353083,107.194821485,551,241,False
118,42.0,88.0,0,41.8806386177,88.2246926371,551,241,False
119,41.0,82.0,0,41.075165381,81.8591519205,551,241,False
120,39.0,63.0,0,39.051577633,63.1686280299,551,241,False
121,39.0,59.0,0,38.9846786977,58.8058872616,551,241,False
122,38.0,57.0,0,38.0104726854,56.8796815621,551,241,False
123,37.0,56.0,0,37.0046777776,55.9350235536,551,241,False
124,36.0,55.0,0,36.0017805407,54.974818867,551,241,False
125,35.0,55.0,0,35.0006654084,54.9727321737,551,241,False
126,35.0,55.0,0,34.9824117652,54.9889810975,551,241,False
127,34.0,54.0,0,34.0104273677,54.0136884609,551,241,False
128,34.0,54.0,0,33.9868628244,53.9881171711,551,241,False
129,34.0,54.0,0,33.9942889065,53.9947582816,551,241,False
130,34.0,53.0,0,33.9978324019,53.0158437619,551,241,False
131,35.0,53.0,0,34.9813539097,52.9889205832,551,241,False
132,34.0,53.0,0,34.027869323,52.9950577304,551,241,False
133,35.0,53.0,0,34.9763809357,52.9981190436,551,241,False
134,35.0,52.0,0,35.0074057612,52.0171334049,551,241,False
135,37.0,52.0,0,36.9678632663,51.9894030252,551,241,False
136,38.0,52.0,0,38.0041884761,51.9952376287,551,241,False
137,38.0,51.0,0,38.0201710781,51.0160224262,551,241,False
138,38.0,50.0,0,38.008408652,50.0068235019,551,241,False
139,38.0,50.0,0,38.0031766524,49.9847476543,551,241,False
140,38.0,49.0,0,38.0011860266,49.0112999358,551,241,False
141,39.0,47.0,0,38.9826058203,47.0228607923,551,241,False
142,39.0,46.0,0,39.0104996956,45.9915766963,551,241,False
143,38.0,46.0,0,38.0225624374,45.9782133274,551,241,False
144,29.0,36.0,0,29.1519924388,36.1693506865,551,241,False
145,27.0,37.0,0,26.9386668012,36.8754128818,551,241,False
146,46.0,34.0,0,45.5969312037,34.0159270581,551,241,False
147,42.0,30.0,0,42.2418106766,30.0267569539,551,241,False
148,41.0,28.0,0,41.0553787046,27.9752964482,551,241,False
149,57.0,32.0,0,56.715760062,31.8821152052,551,241,False
150,61.0,33.0,0,61.0935052654,33.0043707446,551,241,False
151,61.0,31.0,0,61.1157406568,31.0574498205,551,241,False
152,61.0,29.0,0,61.0470093073,29.0240837377,551,241,False
153,60.0,28.0,0,60.0355426639,27.9912678865,551,241,False
154,58.0,27.0,0,58.0319460477,26.9958979658,551,241,False
155,57.0,25.0,0,56.9949652848,25.0162668822,551,241,False
156,55.0,25.0,0,55.0151490751,24.9712418797,551,241,False
157,54.0,24.0,0,53.9886247263,24.0054513711,551,241,False
158,53.0,24.0,0,52.9949456924,23.9849692972,551,241,False
159,52.0,24.0,0,51.9980772008,23.9935812984,551,241,False
160,51.0,24.0,0,50.9992814778,23.9975685764,551,241,False
161,50.0,24.0,0,49.9997321065,23.9990919012,551,241,False
162,49.0,26.0,0,48.9999001477,25.963988793,551,241,False
163,47.0,27.0,0,47.0177991109,27.0027072759,551,241,False
164,47.0,28.0,0,46.9718149055,28.0017809079,551,241,False
165,45.0,30.0,0,45.0235013671,29.9828643817,551,241,False
166,44.0,29.0,0,43.9925503711,29.0462704836,551,241,False
167,44.0,29.0,0,43.9786114007,29.0019293061,551,241,False
168,41.0,30.0,0,41.0446464444,29.982149786,551,241,False
169,40.0,29.0,0,39.9834858132,29.0281309713,551,241,False
170,39.0,28.0,0,38.9922582927,28.012149437,551,241,False
171,38.0,28.0,0,37.9970386193,27.9867716131,551,241,False
172,37.0,27.0,0,36.9988926145,27.0120561579,551,241,False
173,36.0,26.0,0,35.9995870865,26.0053064094,551,241,False
174,36.0,24.0,0,35.9820097649,24.0198530089,551,241,False
175,36.0,23.0,0,35.9924412039,22.990418614,551,241,False
176,35.0,24.0,0,35.0149782012,23.9599435924,551,241,False
177,33.0,24.0,0,33.0242705373,24.0011606838,551,241,False
178,33.0,27.0,0,32.974267659,26.9476936257,551,241,False
179,32.0,39.0,0,32.0065811686,38.8174538349,551,241,False
180,45.0,37.0,0,44.753518229,37.1738680208,551,241,False
181,49.0,36.0,0,49.05674662,36.0585433739,551,241,False
182,51.0,34.0,0,51.0639349352,34.0393567726,551,241,False
183,51.0,33.0,0,51.0615496471,32.9976717684,551,241,False
184,50.0,32.0,0,50.0425819247,31.9983188343,551,241,False
185,49.0,32.0,0,49.0168108787,31.9814981509,551,241,False
186,49.0,32.0,0,48.9884743257,31.9922486552,551,241,False
187,48.0,31.0,0,48.0126891255,31.0149063462,551,241,False
188,67.0,27.0,0,66.6488156947,27.0599164068,551,241,False
189,69.0,24.0,0,69.1552935073,24.0070968669,551,241,False
190,69.0,22.0,0,69.1072483507,21.9840797161,551,241,False
191,69.0,20.0,0,69.0423356192,19.9931778173,551,241,False
192,69.0,19.0,0,69.0158921929,18.9795784235,551,241,False
193,94.0,37.0,0,93.5600204845,36.6526427471,551,241,False
194,101.0,38.0,0,101.135728064,38.1574936257,551,241,False
195,104.0,39.0,0,104.13627614,39.0724327397,551,241,False
196,106.0,38.0,0,106.072729152,38.0633266158,551,241,False
197,106.0,37.0,0,106.06382972,37.025341368,551,241,False
198,106.0,34.0,0,106.025547672,34.045200971,551,241,False
199,106.0,33.0,0,106.009606108,32.9828855397,551,241,False
200,105.0,30.0,0,105.021420696,30.0276685999,551,241,False
201,106.0,34.0,0,105.973164918,33.8870875609,551,241,False
202,112.0,44.0,0,111.899150254,43.8450008951,551,241,False
203,115.0,44.0,0,115.011573201,44.115189179,551,241,False
204,117.0,44.0,0,117.024502463,44.0512097774,551,241,False
205,118.0,43.0,0,118.027934916,43.0373190938,551,241,False
206,120.0,42.0,0,119.993475238,42.014781913,551,241,False
207,122.0,40.0,0,121.996757622,40.0233875275,551,241,False
208,123.0,39.0,0,123.016589057,38.9917361199,551,241,False
209,125.0,38.0,0,124.989198371,37.9961073088,551,241,False
210,117.0,64.0,0,117.173524543,63.5169294013,551,241,False
211,116.0,70.0,0,115.94831766,70.1536307737,551,241,False
212,128.0,63.0,0,127.743296637,63.3051010248,551,241,False
213,141.0,54.0,0,140.875123652,54.1612489157,551,241,False
214,149.0,43.0,0,149.041240984,43.0980472993,551,241,False
215,153.0,34.0,0,153.090917384,34.0026870512,551,241,False
216,152.0,29.0,0,152.126683214,28.9280359801,551,241,False
217,149.0,26.0,0,149.087330237,25.9340134789,551,241,False
218,143.0,23.0,0,143.087977935,22.9735315942,551,241,False
219,135.0,22.0,0,135.071115922,21.9543724732,551,241,False
220,146.0,30.0,0,145.689449826,29.8207555622,551,241,False
221,142.0,39.0,0,142.135668247,38.9075925896,551,241,False
222,141.0,50.0,0,141.009088145,49.9286605829,551,241,False
223,134.0,42.0,0,134.108420347,42.3105351839,551,241,False
224,129.0,32.0,0,129.009763638,32.1675470043,551,241,False
225,125.0,26.0,0,124.984336149,25.9935811981,551,241,False
226,124.0,23.0,0,123.939729117,22.9408030357,551,241,False
227,123.0,19.0,0,122.974931234,18.9930543227,551,241,False
228,121.0,39.0,0,121.008368157,38.5700628476,551,241,False
229,119.0,50.0,0,119.003966534,49.9798319805,551,241,False
230,119.0,51.0,0,118.965846295,51.1775497033,551,241,False
231,118.0,51.0,0,118.003401541,51.0928682061,551,241,False
232,117.0,51.0,0,117.002039764,51.0358907867,551,241,False
233,116.0,50.0,0,116.000797193,50.0312745035,551,241,False
234,115.0,49.0,0,115.000298894,49.0125129716,551,241,False
235,113.0,48.0,0,113.017947815,48.0047047635,551,241,False
236,112.0,47.0,0,111.989706661,47.001755499,551,241,False
237,110.0,46.0,0,110.013187131,46.0006543953,551,241,False
238,109.0,45.0,0,108.987893385,45.0002439076,551,241,False
239,109.0,43.0,0,108.976836778,43.0179272359,551,241,False
240,109.0,41.0,0,108.990474171,41.0075353149,551,241,False
241,109.0,37.0,0,108.996406865,37.0385220298,551,241,False
242,109.0,35.0,0,108.998658739,34.9803941691,551,241,False
243,109.0,35.0,0,108.999499994,34.9553946205,551,241,False
244,109.0,34.0,0,108.999813635,33.99942632,551,241,False
245,124.0,27.0,0,123.732385625,27.1075722889,551,241,False
246,126.0,24.0,0,126.11932489,23.9739066458,551,241,False
247,126.0,22.0,0,126.090630433,21.9692708846,551,241,False
248,138.0,33.0,0,137.821952231,32.7556693935,551,241,False
249,148.0,36.0,0,147.959174514,36.040480487,551,241,False
250,153.0,53.0,0,153.075187364,52.7716742702,551,241,False
251,153.0,57.0,0,153.121531397,57.1351231851,551,241,False
252,153.0,58.0,0,153.049771445,58.1144102914,551,241,False
253,153.0,58.0,0,153.018764724,58.0635438117,551,241,False
254,152.0,58.0,0,152.024840476,58.0246839888,551,241,False
255,151.0,58.0,0,151.010112476,58.0092479676,551,241,False
256,150.0,57.0,0,150.003809945,57.0212854776,551,241,False
257,149.0,57.0,0,149.001421981,56.9909507651,551,241,False
258,148.0,56.0,0,148.000530088,56.0136508322,551,241,False
259,147.0,56.0,0,147.000197576,55.9880662139,551,241,False
260,163.0,63.0,0,162.696856071,62.8698832285,551,241,False
261,167.0,63.0,0,167.086539034,63.0703438815,551,241,False
262,169.0,63.0,0,169.077475389,63.0319053619,551,241,False
263,170.0,62.0,0,170.048876647,62.0300001029,551,241,False
264,172.0,62.0,0,172.001337868,61.9942117541,551,241,False
265,201.0,70.0,0,200.518110043,69.8543399225,551,241,False
266,200.0,67.0,0,200.332397299,67.1350425231,551,241,False
267,193.0,61.0,0,193.255409588,61.1129019157,551,241,False
268,185.0,55.0,0,185.119325301,55.0450745446,551,241,False
269,176.0,51.0,0,176.063465452,50.9812706099,551,241,False
270,168.0,45.0,0,168.00672704,45.0269916632,551,241,False
271,176.0,41.0,0,175.716315962,40.9760133037,551,241,False
272,187.0,45.0,0,186.827061913,44.8467398519,551,241,False
273,196.0,44.0,0,195.967999891,44.0251527861,551,241,False
274,189.0,33.0,0,189.275007522,33.1916753923,551,241,False
275,183.0,26.0,0,183.098394469,26.0088190585,551,241,False
276,179.0,23.0,0,179.000804025,22.9289449397,551,241,False
277,174.0,36.0,0,174.016419481,35.6845778015,551,241,False
278,176.0,39.0,0,175.882036914,39.0469733876,551,241,False
279,177.0,39.0,0,176.967931679,39.0788905743,551,241,False
280,177.0,37.0,0,177.006453368,37.0680138652,551,241,False
281,177.0,35.0,0,177.003286077,35.0271975025,551,241,False
282,177.0,33.0,0,177.001266922,33.0102253477,551,241,False
283,178.0,31.0,0,177.982637891,31.0038153753,551,241,False
284,178.0,29.0,0,178.010511741,29.0014222514,551,241,False
285,177.0,28.0,0,177.022566931,27.982693777,551,241,False
286,176.0,26.0,0,176.009303493,26.0105324742,551,241,False
287,176.0,26.0,0,175.985673935,25.9690656715,551,241,False
288,176.0,25.0,0,175.993808941,25.0046384031,551,241,False
289,177.0,25.0,0,176.97981542,24.9846662024,551,241,False
290,178.0,24.0,0,177.991621388,24.0113046537,551,241,False
291,161.0,30.0,0,161.317890119,29.8801736085,551,241,False
292,153.0,31.0,0,152.97331768,31.0385845674,551,241,False
293,151.0,30.0,0,150.876090247,30.0540374461,551,241,False
294,150.0,28.0,0,149.930526809,28.0398746726,551,241,False
295,150.0,26.0,0,149.955155397,26.0158062786,551,241,False
296,150.0,25.0,0,149.982378833,24.9881001081,551,241,False
297,140.0,47.0,0,140.171752197,46.5844777966,551,241,False
298,139.0,51.0,0,138.912021244,51.1465097952,551,241,False
299,148.0,46.0,0,147.781572032,46.2295560262,551,241,False
300,156.0,41.0,0,155.927541201,41.09393128,551,241,False
301,163.0,35.0,0,162.991258252,35.05324661,551,241,False
302,163.0,29.0,0,163.122470171,29.0207185606,551,241,False
303,171.0,41.0,0,170.908972633,40.6867099932,551,241,False
304,170.0,46.0,0,170.120059111,45.9927242372,551,241,False
305,171.0,47.0,0,171.016444251,47.0738732829,551,241,False
306,171.0,47.0,0,171.02261088,47.0490350189,551,241,False
307,171.0,47.0,0,171.009216162,47.0193050509,551,241,False
308,169.0,45.0,0,169.039145405,45.0429171841,551,241,False
309,168.0,44.0,0,167.99846269,43.9998690398,551,241,False
310,167.0,42.0,0,166.998655243,42.0170157646,551,241,False
311,166.0,40.0,0,165.999461855,40.0071586633,551,241,False
312,165.0,39.0,0,164.999797658,38.9848708958,551,241,False
313,164.0,37.0,0,163.999924499,37.0113457895,551,241,False
314,165.0,35.0,0,164.9642992,35.0050415512,551,241,False
315,165.0,34.0,0,165.002822974,33.9840816325,551,241,False
316,187.0,42.0,0,186.609424823,41.8326883342,551,241,False
317,198.0,49.0,0,198.031884882,48.9477539135,551,241,False
318,199.0,43.0,0,199.198739541,43.2128833254,551,241,False
319,196.0,33.0,0,196.154360576,33.1618096205,551,241,False
320,192.0,27.0,0,192.079211038,26.9929099746,551,241,False
321,188.0,24.0,0,188.030560594,23.9406230728,551,241,False
322,186.0,42.0,0,185.975767393,41.6005914006,551,241,False
323,187.0,42.0,0,186.935754411,42.1541335166,551,241,False
324,187.0,42.0,0,186.991248753,42.071947982,551,241,False
325,188.0,40.0,0,187.979629062,40.0631826731,551,241,False
326,189.0,39.0,0,188.991588676,39.0074531486,551,241,False
327,189.0,37.0,0,189.014662116,37.0198439547,551,241,False
