frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,358.0,191.0,27,358.0,191.0,546,224,False
3,,358.0,192.0,27,358.0,191.833333333,546,224,False
4,,357.0,191.0,27,357.037267081,191.031055901,546,224,False
5,,391.0,177.0,27,390.264087806,177.299022889,546,224,False
6,,407.0,175.0,27,407.017036831,174.906110481,546,224,False
7,,421.0,164.0,27,421.056177324,164.116328823,546,224,False
8,,447.0,156.0,27,446.80916288,155.997064906,546,224,False
9,,466.0,149.0,27,466.043600802,148.97885273,546,224,False
10,,479.0,146.0,27,479.128760302,145.919812294,546,224,False
11,,492.0,137.0,27,492.053375112,137.073670738,546,224,False
12,,492.0,149.0,27,492.252023693,148.657851028,546,224,False
13,,502.0,152.0,27,501.926678416,152.015315196,546,224,False
14,,506.0,156.0,27,506.071685899,155.994707472,546,224,False
15,,502.0,166.0,27,502.174147378,165.890482987,546,224,False
16,,499.0,173.0,27,499.054126297,173.007543765,546,224,False
17,,495.0,181.0,27,495.037494098,180.987289738,546,224,False
18,,508.0,168.0,27,507.711585925,168.369082766,546,224,False
19,,504.0,145.0,27,504.181250381,145.333815278,546,224,False
20,,486.0,117.0,27,486.331081385,117.222991392,546,224,False
21,,470.0,91.0,27,470.100337544,91.0521568919,546,224,False
22,,466.0,64.0,27,465.822257797,64.0357946265,546,224,False
23,,459.0,46.0,27,458.976966215,45.8535969257,546,224,False
24,,457.0,35.0,27,456.904301301,34.8129344582,546,224,False
25,,449.0,45.0,27,449.067180761,44.5493741782,546,224,False
26,,440.0,55.0,27,440.047797482,54.8138166665,546,224,False
27,,427.0,65.0,27,427.09024926,64.9297343051,546,224,False
28,,413.0,72.0,27,413.054939966,72.0272781362,546,224,False
29,,400.0,76.0,27,400.003660082,76.0662346422,546,224,False
30,,386.0,79.0,27,386.018395723,79.0452061178,546,224,False
31,,370.0,80.0,27,370.04334407,80.0535036288,546,224,False
32,,356.0,80.0,27,355.982228467,80.0395320607,546,224,False
33,,342.0,78.0,27,341.99175272,78.0513443627,546,224,False
34,,329.0,74.0,27,328.979012089,74.0565614691,546,224,False
35,,313.0,68.0,27,313.044829189,68.0585449417,546,224,False
36,,299.0,63.0,27,298.983555523,63.0057770949,546,224,False
37,,287.0,56.0,27,286.956611696,56.0370581037,546,224,False
38,,272.0,48.0,27,272.035554454,48.0333188281,546,224,False
39,,258.0,41.0,27,257.997890713,40.9955156058,546,224,False
40,,248.0,34.0,27,247.927133425,33.9975197109,546,224,False
41,,238.0,28.0,27,237.969392095,27.9812005213,546,224,False
42,,229.0,23.0,27,228.970590565,22.9743014068,546,224,False
43,,221.0,19.0,27,220.970340866,18.9716909177,546,224,False
44,,213.0,17.0,27,212.988050802,16.9528797504,546,224,False
45,,216.0,16.0,27,215.799303927,15.9628512188,546,224,False
46,,240.0,19.0,27,239.541243416,18.9138714629,546,224,False
47,,243.0,18.0,27,243.185203107,18.0357847923,546,224,False
48,,271.0,26.0,27,270.640165293,25.8560592939,546,224,False
49,,303.0,34.0,27,302.774015509,33.938824526,546,224,False
50,,321.0,30.0,27,321.161084321,30.1908747093,546,224,False
51,,322.0,29.0,27,322.374995605,29.0278584217,546,224,False
52,,322.0,29.0,27,322.172675238,28.9904755969,546,224,False
