frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,395.0,65.0,manual,395.0,65.0,538,222,False
3,395.0,65.0,manual,395.0,65.0,538,222,False
4,395.0,65.0,41,395.0,65.0,538,222,False
5,396.0,65.0,41,395.833333333,65.0,538,222,False
6,396.0,64.0,41,395.99378882,64.0372670807,538,222,False
7,396.0,64.0,41,396.000535404,63.9967875786,538,222,False
8,397.0,64.0,41,396.981964475,63.9979484959,538,222,False
9,397.0,64.0,41,397.010310307,63.9991939558,538,222,False
10,398.0,63.0,41,397.986811714,63.0175444252,538,222,False
11,399.0,62.0,41,398.994269401,62.0073931543,538,222,False
12,399.0,62.0,41,399.015661639,61.9849598862,538,222,False
13,399.0,62.0,41,399.006689037,61.9935427041,538,222,False
14,400.0,61.0,41,399.984697534,61.0153888442,538,222,False
15,400.0,61.0,41,400.011281255,60.9887509391,538,222,False
16,401.0,61.0,41,400.987181175,60.9949944972,538,222,False
17,401.0,60.0,41,401.012243893,60.0159318031,538,222,False
18,402.0,60.0,41,401.987541732,59.9889533975,538,222,False
19,402.0,59.0,41,402.012378363,59.0129062884,538,222,False
20,403.0,59.0,41,402.987591855,58.9877887065,538,222,False
21,403.0,58.0,41,403.012397044,58.0124704178,538,222,False
22,404.0,58.0,41,403.987598818,57.987626166,538,222,False
23,405.0,58.0,41,404.994563312,57.9945735049,538,222,False
24,405.0,57.0,41,405.015771009,57.015774808,538,222,False
25,406.0,57.0,41,405.988893463,56.9888948789,538,222,False
26,406.0,56.0,41,406.01288395,56.0128844774,538,222,False
27,407.0,56.0,41,406.98778038,55.9877805772,538,222,False
28,407.0,56.0,41,407.012467315,55.9946310603,538,222,False
29,408.0,55.0,41,407.987625009,55.01579626,538,222,False
30,409.0,55.0,41,408.994573074,54.9889028744,538,222,False
31,409.0,54.0,41,409.015774647,54.0128874574,538,222,False
32,410.0,54.0,41,409.988894819,53.9877816879,538,222,False
33,411.0,53.0,41,410.995048127,53.0124678019,538,222,False
34,412.0,52.0,41,411.998115464,52.0054615186,538,222,False
35,412.0,52.0,41,412.017132071,51.9842382458,538,222,False
36,413.0,52.0,41,412.989402528,51.9932736588,538,222,False
37,414.0,51.0,41,413.995237443,51.0152885592,538,222,False
38,415.0,50.0,41,414.99818603,50.0065498892,538,222,False
39,415.0,50.0,41,415.017158372,49.9846456704,538,222,False
