frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,98.0,168.0,0,87.3333333333,165.0,520,215,False
3,132.0,169.0,0,130.335403727,168.850931677,520,215,False
4,177.0,159.0,0,176.173738455,159.228349619,520,215,False
5,205.0,162.0,0,204.991498803,161.860977392,520,215,False
6,239.0,161.0,0,238.903749449,161.009035899,520,215,False
7,267.0,169.0,0,267.06674824,168.845660134,520,215,False
8,304.0,171.0,0,303.869249548,171.041953805,520,215,False
9,337.0,161.0,0,337.015165678,161.234435822,520,215,False
10,365.0,159.0,0,365.097892128,158.955157653,520,215,False
11,388.0,149.0,0,388.130081694,149.119649811,520,215,False
12,415.0,123.0,0,414.981617166,123.336502246,520,215,False
13,420.0,118.0,0,420.382347752,117.7648259,520,215,False
14,439.0,102.0,0,438.911423455,102.091290367,520,215,False
15,459.0,89.0,0,458.938091317,88.9890796884,520,215,False
16,481.0,83.0,0,480.939870264,82.8689246618,520,215,False
17,481.0,81.0,0,481.368214642,80.8737230565,520,215,False
18,481.0,80.0,0,481.155932684,79.9313932266,520,215,False
19,486.0,61.0,0,485.969831441,61.2944522335,520,215,False
20,485.0,42.0,0,485.091548695,42.1250615954,520,215,False
21,487.0,41.0,0,486.985531788,40.7262913658,520,215,False
22,488.0,30.0,0,488.010118533,30.0610188783,520,215,False
23,489.0,29.0,0,489.004513615,28.8521814168,520,215,False
24,488.0,18.0,0,488.037390471,18.1151067981,520,215,False
25,492.0,19.0,0,491.926463182,18.8370111251,520,215,False
26,495.0,20.0,0,494.986242008,19.9293986162,520,215,False
27,498.0,19.0,0,497.995525422,19.0088869238,520,215,False
28,500.0,19.0,0,500.016199844,18.9871605192,520,215,False
29,502.0,18.0,0,502.006892986,18.0122779115,520,215,False
30,503.0,18.0,0,503.020446368,17.9875564081,520,215,False
31,503.0,19.0,0,503.02631252,18.9767112728,520,215,False
32,503.0,18.0,0,503.01070158,18.0261000531,520,215,False
33,504.0,18.0,0,503.986195122,17.9935559684,520,215,False
34,503.0,18.0,0,503.029675855,17.9968243017,520,215,False
