frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,397.0,34.0,68,397.166666667,34.3333333333,550,235,False
3,,396.0,33.0,68,396.043478261,33.049689441,550,235,False
4,,395.0,32.0,68,395.017802168,32.0172667648,550,235,False
5,,389.0,34.0,68,389.098661603,33.9513001469,550,235,False
6,,388.0,34.0,68,387.95165299,34.0150143906,550,235,False
7,,379.0,42.0,68,379.0,42.0,550,235,False
8,,378.0,41.0,68,378.166666667,41.1666666667,550,235,False
9,,379.0,41.0,68,378.968944099,41.0062111801,550,235,False
10,,378.0,41.0,68,378.024227011,40.9994645964,550,235,False
11,,378.0,41.0,68,377.992499957,40.9996580827,550,235,False
12,,378.0,41.0,68,377.996408887,40.9998656593,550,235,False
13,,378.0,41.0,68,377.998623371,40.9999495962,550,235,False
14,,378.0,41.0,68,377.999485079,40.9999811977,550,235,False
15,,378.0,40.0,68,377.999807993,40.017829522,550,235,False
16,,378.0,41.0,68,377.999928432,40.9718261956,550,235,False
17,,378.0,41.0,68,377.999973325,41.0056692487,550,235,False
18,,378.0,41.0,68,377.999990058,41.0028868356,550,235,False
19,,378.0,41.0,68,377.999996294,41.0011129991,550,235,False
20,,379.0,41.0,68,378.982162291,41.000416604,550,235,False
21,,378.0,41.0,68,378.028170708,41.0001553595,550,235,False
22,,378.0,41.0,68,377.994329599,41.0000579089,550,235,False
23,,378.0,41.0,68,377.997112735,41.0000215837,550,235,False
24,,378.0,41.0,68,377.998886841,41.0000080446,550,235,False
25,,378.0,41.0,68,377.999583336,41.0000029983,550,235,False
26,,378.0,41.0,68,377.999844618,41.0000011175,550,235,False
27,,378.0,41.0,68,377.999942083,41.0000004165,550,235,False
28,,378.0,41.0,68,377.999978413,41.0000001552,550,235,False
29,,378.0,41.0,68,377.999991954,41.0000000579,550,235,False
30,,378.0,41.0,68,377.999997001,41.0000000216,550,235,False
31,,379.0,41.0,68,378.982162555,41.000000008,550,235,False
32,,378.0,41.0,68,378.028170807,41.000000003,550,235,False
33,,378.0,41.0,68,377.994329635,41.0000000011,550,235,False
34,,378.0,41.0,68,377.997112748,41.0000000004,550,235,False
35,,378.0,42.0,68,377.998886846,41.9821636726,550,235,False
36,,378.0,41.0,68,377.999583338,41.0281712233,550,235,False
37,,378.0,40.0,68,377.999844619,40.0121661181,550,235,False
38,,379.0,38.0,68,378.982105755,38.0224505659,550,235,False
39,1.0,379.0,38.8333333333,68,378.98508813,38.8520421383,550,235,False
40,1.0,379.0,39.6666666667,68,378.988070504,39.6816337106,550,235,False
41,1.0,379.0,40.5,68,378.991052878,40.511225283,550,235,False
42,1.0,379.0,41.3333333333,68,378.994035252,41.3408168553,550,235,False
43,1.0,379.0,42.1666666667,68,378.997017626,42.1704084277,550,235,False
44,,379.0,43.0,68,379.0,43.0,550,235,False
45,,378.0,42.0,68,378.166666667,42.1666666667,550,235,False
46,,378.0,41.0,68,378.00621118,41.0434782609,550,235,False
47,,378.0,42.0,68,377.999464596,41.9747021818,550,235,False
48,,378.0,41.0,68,377.999658083,41.0251936507,550,235,False
49,,378.0,41.0,68,377.999865659,40.9931464654,550,235,False
50,,378.0,41.0,68,377.999949596,40.9966676633,550,235,False
51,,378.0,41.0,68,377.999981198,40.9987207488,550,235,False
52,,379.0,41.0,68,378.982156461,40.999521421,550,235,False
53,,378.0,41.0,68,378.02816858,40.9998215409,550,235,False
54,,378.0,41.0,68,377.994328804,40.9999334815,550,235,False
55,,379.0,41.0,68,378.97927611,40.9999752073,550,235,False
56,,378.0,42.0,68,378.027057954,41.9821544317,550,235,False
57,,378.0,41.0,68,377.993913086,41.0281677791,550,235,False
58,,378.0,41.0,68,377.996957409,40.9943285068,550,235,False
59,,378.0,41.0,68,377.998828945,40.9971123279,550,235,False
60,,378.0,42.0,68,377.999561757,41.9810503615,550,235,False
61,,378.0,41.0,68,377.999836575,41.0277545031,550,235,False
62,,378.0,42.0,68,377.999939085,41.9763380601,550,235,False
63,,378.0,41.0,68,377.999977296,41.0252261045,550,235,False
64,,378.0,41.0,68,377.999991538,40.9931950681,550,235,False
65,,378.0,41.0,68,377.999996846,40.9966881058,550,235,False
66,,379.0,41.0,68,378.982162497,40.9987284902,550,235,False
67,,379.0,41.0,68,379.010334457,40.9995243126,550,235,False
68,,379.0,42.0,68,379.004664523,41.9819862914,550,235,False
69,,378.0,41.0,68,378.019613759,41.0281051065,550,235,False
70,,379.0,41.0,68,378.972493114,40.9943051476,550,235,False
71,,379.0,41.0,68,379.005917907,40.9971036216,550,235,False
72,,378.0,41.0,68,378.020815846,40.9988834441,550,235,False
73,,378.0,41.0,68,377.990812648,40.9995820704,550,235,False
74,,378.0,41.0,68,377.995764793,40.9998441464,550,235,False
75,,378.0,41.0,68,377.998382666,40.9999419069,550,235,False
76,,378.0,41.0,68,377.999395338,40.9999783476,550,235,False
