frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,397.0,188.0,manual,397.0,188.0,541,227,False
3,,397.0,188.0,manual,397.0,188.0,541,227,False
4,,397.0,188.0,manual,397.0,188.0,541,227,False
5,,397.0,188.0,manual,397.0,188.0,541,227,False
6,,397.0,188.0,298,397.0,188.0,541,227,False
7,,397.0,188.0,298,397.0,188.0,541,227,False
8,,397.0,187.0,298,397.0,187.037267081,541,227,False
9,,397.0,187.0,298,397.0,186.996787579,541,227,False
10,,397.0,187.0,298,397.0,186.997948496,541,227,False
11,,397.0,187.0,298,397.0,186.999193956,541,227,False
12,,397.0,187.0,298,397.0,186.999697577,541,227,False
13,,397.0,187.0,298,397.0,186.999887186,541,227,False
14,,397.0,187.0,298,397.0,186.999957948,541,227,False
15,,397.0,188.0,298,397.0,187.982147971,541,227,False
16,,397.0,187.0,298,397.0,187.028165377,541,227,False
17,,397.0,187.0,298,397.0,186.994327611,541,227,False
18,,397.0,188.0,298,397.0,187.979275666,541,227,False
19,,397.0,188.0,298,397.0,188.00922146,541,227,False
20,,396.0,188.0,298,396.017836328,188.00424792,541,227,False
21,,397.0,187.0,298,396.971828777,187.0194584,541,227,False
22,,396.0,187.0,298,396.023506537,186.990271533,541,227,False
23,,398.0,182.0,298,397.956879643,182.084743066,541,227,False
24,,390.0,186.0,298,390.159808859,185.875286999,541,227,False
25,,382.0,188.0,298,382.067979989,187.98171055,541,227,False
26,,376.0,189.0,298,375.990067315,189.012368748,541,227,False
27,,368.0,188.0,298,368.030282748,188.041200801,541,227,False
28,,367.0,188.0,298,366.888058898,187.999270898,541,227,False
29,,367.0,188.0,298,366.934544422,187.99895849,541,227,False
30,,368.0,187.0,298,367.95663161,187.017411304,541,227,False
31,,367.0,187.0,298,367.01860068,186.989504929,541,227,False
32,,367.0,186.0,298,366.990760101,186.013111857,541,227,False
33,,367.0,185.0,298,366.995782204,185.005701653,541,227,False
34,,368.0,184.0,298,367.980554598,184.002164079,541,227,False
35,,369.0,184.0,298,368.991897069,183.982972124,541,227,False
36,,371.0,183.0,298,370.979102654,183.010636307,541,227,False
37,,372.0,183.0,298,372.009192048,182.986940703,541,227,False
38,,373.0,184.0,298,373.004238636,183.976481606,541,227,False
39,,374.0,184.0,298,374.001618692,184.008178116,541,227,False
40,,375.0,184.0,298,375.000605172,184.003858956,541,227,False
41,,376.0,184.0,298,376.000225646,184.001477095,541,227,False
42,,376.0,184.0,298,376.017920434,184.000552393,541,227,False
43,,377.0,185.0,298,376.989696452,184.982369647,541,227,False
44,,378.0,185.0,298,377.995346998,185.01041167,541,227,False
45,,378.0,185.0,298,378.01606319,185.004693301,541,227,False
46,,379.0,185.0,298,378.989002368,185.001788158,541,227,False
47,,379.0,185.0,298,379.01292454,185.000668335,541,227,False
48,,379.0,186.0,298,379.005631837,185.98241286,541,227,False
49,,380.0,186.0,298,379.98430173,186.010427776,541,227,False
50,,381.0,186.0,298,380.993297321,186.004699304,541,227,False
51,,383.0,185.0,298,382.979624723,185.019626723,541,227,False
52,,384.0,185.0,298,384.00938664,184.990334273,541,227,False
53,,387.0,184.0,298,386.968638508,184.01342114,541,227,False
54,,389.0,186.0,298,389.004479188,185.952307953,541,227,False
55,,387.0,186.0,298,387.073788498,186.015375407,541,227,False
56,,391.0,182.0,298,390.923935403,182.078662403,541,227,False
57,,390.0,182.0,298,390.055875002,181.961463529,541,227,False
58,,385.0,185.0,298,385.096201397,184.928880669,541,227,False
59,,382.0,188.0,298,382.003790203,187.970776661,541,227,False
60,,378.0,180.0,298,378.017714495,180.185177639,541,227,False
61,,376.0,181.0,298,375.971709934,180.917874528,541,227,False
62,,376.0,183.0,298,375.952113418,182.944321238,541,227,False
63,,376.0,184.0,298,375.980364911,183.995884304,541,227,False
64,,375.0,185.0,298,375.01043251,184.999262164,541,227,False
65,,376.0,185.0,298,375.969065168,185.017599425,541,227,False
66,,376.0,185.0,298,376.004639974,185.007414958,541,227,False
67,,376.0,185.0,298,376.0025032,185.002804603,541,227,False
68,,377.0,185.0,298,376.983133684,185.001047277,541,227,False
69,,377.0,186.0,298,377.010698206,185.982554103,541,227,False
70,,377.0,186.0,298,377.004800182,186.010480419,541,227,False
71,,378.0,186.0,298,377.98399167,186.004718925,541,227,False
72,,378.0,186.0,298,378.01101808,186.001797708,541,227,False
73,,379.0,187.0,298,378.987083081,186.982835567,541,227,False
74,,379.0,186.0,298,379.012207331,186.028421738,541,227,False
75,,398.0,189.0,298,397.666474209,188.940914183,541,227,False
76,,396.0,189.0,298,396.23407406,189.028152296,541,227,False
77,,396.0,190.0,298,396.068720848,189.99505757,541,227,False
78,,395.0,190.0,298,395.042563263,190.015255554,541,227,False
79,,417.0,175.0,298,417.0,175.0,541,227,False
80,,419.0,178.0,298,418.666666667,177.5,541,227,False
81,,420.0,180.0,298,419.950310559,179.906832298,541,227,False
82,,421.0,182.0,298,420.982733235,181.964931067,541,227,False
83,,423.0,184.0,298,422.975190084,183.986793135,541,227,False
84,,424.0,185.0,298,424.007777485,185.012980687,541,227,False
85,,423.0,185.0,298,423.039407812,185.023542439,541,227,False
86,,423.0,186.0,298,422.998597485,185.991832065,541,227,False
87,,422.0,186.0,298,422.016543774,186.013981416,541,227,False
88,,421.0,187.0,298,421.00698284,186.988189502,541,227,False
89,,417.0,176.0,298,417.05615069,176.208819455,541,227,False
90,,411.0,167.0,298,411.059163428,167.052361288,541,227,False
91,,397.0,154.0,298,397.166571488,154.089642348,541,227,False
92,,392.0,137.0,298,391.908472836,137.108112298,541,227,False
93,,371.0,135.0,298,371.243916599,134.776325032,541,227,False
94,,385.0,128.0,298,384.479945152,127.993182234,541,227,False
95,,397.0,125.0,298,396.812602387,124.929776879,541,227,False
96,,410.0,126.0,298,409.912625646,125.899242525,541,227,False
97,,422.0,127.0,298,421.984431743,126.958876908,541,227,False
98,,438.0,130.0,298,437.923665579,129.948829332,541,227,False
99,,454.0,136.0,298,453.96817368,135.925703632,541,227,False
100,,468.0,144.0,298,468.023648972,143.933993186,541,227,False
101,,481.0,153.0,298,481.028350051,152.955728333,541,227,False
102,,492.0,163.0,298,492.047174037,162.964721637,541,227,False
103,,498.0,171.0,298,498.108515982,171.021625263,541,227,False
104,,501.0,176.0,298,501.098306185,176.063233165,541,227,False
105,,502.0,179.0,298,502.075081803,179.06188094,541,227,False
106,,503.0,182.0,298,503.029823765,182.024897446,541,227,False
107,1.0,499.0,183.0,298,499.01988251,183.016598297,541,227,False
108,1.0,495.0,184.0,298,495.009941255,184.008299149,541,227,False
109,,491.0,185.0,298,491.0,185.0,541,227,False
110,,468.0,166.0,298,471.833333333,169.166666667,541,227,False
111,,477.0,158.0,298,476.807453416,158.416149068,541,227,False
112,,482.0,158.0,298,481.908847544,157.964127961,541,227,False
113,,486.0,158.0,298,485.983137817,157.977091538,541,227,False
114,,490.0,156.0,298,489.99453455,156.026823154,541,227,False
115,,492.0,156.0,298,492.033695774,155.975997408,541,227,False
116,,495.0,156.0,298,494.996431359,155.989426604,541,227,False
117,,497.0,156.0,298,497.015734647,155.995981256,541,227,False
118,,498.0,156.0,298,498.024517537,155.998498425,541,227,False
119,,499.0,156.0,298,499.010030703,155.999440162,541,227,False
120,,501.0,156.0,298,500.985944986,155.999791331,541,227,False
121,,502.0,156.0,298,502.011746294,155.999922226,541,227,False
122,,503.0,156.0,298,503.005190834,155.999971012,541,227,False
123,,504.0,156.0,298,504.0019736,155.999989196,541,227,False
124,,505.0,156.0,298,505.000737453,155.999995973,541,227,False
125,,505.0,156.0,298,505.018111277,155.999998499,541,227,False
126,,505.0,155.0,298,505.007603914,155.017835768,541,227,False
127,,505.0,155.0,298,505.002874943,154.989664896,541,227,False
128,,506.0,155.0,298,505.983237162,154.995335236,541,227,False
129,,506.0,155.0,298,506.010735095,154.998222479,541,227,False
130,,506.0,154.0,298,506.004813851,154.017171957,541,227,False
131,,507.0,154.0,298,506.983996761,153.989417394,541,227,False
132,,507.0,153.0,298,507.011019977,153.013079312,541,227,False
133,,502.0,168.0,298,502.094101754,167.720308285,541,227,False
134,,479.0,179.0,298,479.360433756,178.953481959,541,227,False
135,,474.0,188.0,298,473.828855453,188.021097216,541,227,False
136,,484.0,191.0,298,483.654047936,191.116720542,541,227,False
137,,456.0,174.0,298,456.53533583,174.405439464,541,227,False
138,,452.0,158.0,298,451.803245073,158.150597656,541,227,False
139,,451.0,170.0,298,450.854193287,169.556688197,541,227,False
140,,435.0,163.0,298,435.209732307,163.14976028,541,227,False
141,,418.0,168.0,298,418.108644191,167.856855869,541,227,False
142,,413.0,154.0,298,412.827915749,154.276016862,541,227,False
143,,416.0,164.0,298,415.782998018,163.690565834,541,227,False
144,,419.0,178.0,298,418.911804734,177.793592702,541,227,False
145,,416.0,182.0,298,416.073796163,182.097073639,541,227,False
146,,413.0,180.0,298,413.032609564,180.151525816,541,227,False
147,,412.0,182.0,298,411.976725711,181.99065053,541,227,False
148,,395.0,172.0,298,395.275011129,172.207401156,541,227,False
149,,388.0,161.0,298,387.937713401,161.105229881,541,227,False
150,,384.0,172.0,298,383.915389927,171.648158094,541,227,False
151,,375.0,175.0,298,375.054708107,174.992839404,541,227,False
