frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,41.0,104.0,manual,41.0,104.0,544,222,False
3,41.0,104.0,manual,41.0,104.0,544,222,False
4,41.0,104.0,manual,41.0,104.0,544,222,False
5,41.0,104.0,manual,41.0,104.0,544,222,False
6,41.0,104.0,manual,41.0,104.0,544,222,False
7,41.0,104.0,0,41.0,104.0,544,222,False
8,41.0,110.0,0,41.0,109.0,544,222,False
9,46.0,128.0,0,45.8136645963,127.291925466,544,222,False
10,56.0,150.0,0,55.8005621737,149.586936153,544,222,False
11,72.0,167.0,0,71.8083147411,166.929173913,544,222,False
12,86.0,175.0,0,85.9587059867,175.138792315,544,222,False
13,97.0,191.0,0,97.0395925793,190.916867572,544,222,False
14,111.0,197.0,0,110.963874942,197.140938583,544,222,False
15,122.0,194.0,0,122.037610235,194.221286292,544,222,False
16,125.0,191.0,0,125.159152943,191.090552667,544,222,False
17,126.0,190.0,0,126.101936859,189.998464177,544,222,False
18,126.0,189.0,0,126.057869253,188.997738951,544,222,False
19,126.0,189.0,0,126.022519917,188.981240135,544,222,False
20,127.0,189.0,0,126.990602709,188.992150485,544,222,False
21,128.0,189.0,0,127.995646105,188.997033333,544,222,False
22,128.0,189.0,0,128.016172821,188.998892314,544,222,False
23,138.0,179.0,0,137.828516192,179.17795033,544,222,False
24,155.0,164.0,0,154.802736224,164.164042042,544,222,False
25,169.0,148.0,0,168.973604313,148.083653579,544,222,False
26,178.0,129.0,0,178.081598854,129.085765297,544,222,False
27,194.0,114.0,0,193.909934574,113.963232965,544,222,False
28,217.0,100.0,0,216.835811428,99.9651708067,544,222,False
29,222.0,95.0,0,222.253607475,94.8254807117,544,222,False
30,225.0,93.0,0,225.145260981,92.8737145899,544,222,False
31,228.0,93.0,0,228.056569047,92.9143282187,544,222,False
32,230.0,92.0,0,230.039036674,91.9840577776,544,222,False
33,232.0,92.0,0,232.015408687,91.976986915,544,222,False
34,233.0,92.0,0,233.023620495,91.9906057277,544,222,False
