frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,32.0,32.0,112,32.0,32.0,540,227,False
3,,33.0,29.0,112,32.8333333333,29.5,540,227,False
4,,34.0,28.0,112,33.9565217391,28.0559006211,540,227,False
5,,38.0,15.0,112,37.9175478517,15.275331281,540,227,False
6,,64.0,25.0,112,63.5614184404,24.6934231338,540,227,False
7,,86.0,23.0,112,85.8885029917,23.0809579615,540,227,False
8,,92.0,24.0,112,92.2464793856,23.9859831383,540,227,False
9,,126.0,19.0,112,125.606194246,19.0996874589,540,227,False
10,,166.0,26.0,112,165.722961082,25.8281373283,540,227,False
11,,213.0,38.0,112,212.765655159,37.8367597815,540,227,False
12,,257.0,55.0,112,256.959891838,54.8452297303,540,227,False
13,,314.0,74.0,112,313.755439279,73.9021471505,540,227,False
14,,359.0,85.0,112,359.111896306,85.1042971396,540,227,False
15,,394.0,101.0,112,394.229785619,100.95642799,540,227,False
16,,441.0,143.0,112,440.880609286,142.516070106,540,227,False
17,,454.0,163.0,112,454.552124403,163.189649768,540,227,False
18,,482.0,181.0,112,481.966791776,181.124065272,540,227,False
19,,503.0,191.0,112,503.101040024,191.19148615,540,227,False
20,,504.0,194.0,112,504.399813311,194.203174837,540,227,False
21,,504.0,197.0,112,504.184183801,197.082033919,540,227,False
22,,470.0,185.0,112,470.676766198,185.298422062,540,227,False
23,,497.0,160.0,112,496.193326705,160.35591657,540,227,False
24,,501.0,144.0,112,501.058901576,143.983838283,540,227,False
25,1.0,501.5,143.0,112,501.529450788,142.991919141,540,227,False
26,,502.0,142.0,112,502.0,142.0,540,227,False
27,,501.0,141.0,112,501.166666667,141.166666667,540,227,False
28,,501.0,141.0,112,501.00621118,141.00621118,540,227,False
29,,500.0,141.0,112,500.02101459,140.999464596,540,227,False
30,,500.0,141.0,112,499.990448453,140.999658083,540,227,False
31,,499.0,141.0,112,499.013514833,140.999865659,540,227,False
32,,469.0,157.0,112,469.523413611,156.714400032,540,227,False
33,,446.0,180.0,112,446.095029963,179.755021184,540,227,False
34,,425.0,172.0,112,424.994957931,172.454995504,540,227,False
35,,408.0,176.0,112,407.924839043,175.981690969,540,227,False
36,,382.0,169.0,112,382.129006438,169.180383959,540,227,False
37,,377.0,170.0,112,376.681033998,169.9335001,540,227,False
38,,374.0,168.0,112,373.827878675,168.022323704,540,227,False
39,,372.0,167.0,112,371.915463715,166.992738476,540,227,False
40,,371.0,166.0,112,370.949680223,165.996547845,540,227,False
41,,370.0,165.0,112,369.980344807,164.998677645,540,227,False
42,,369.0,164.0,112,368.992631127,163.99950543,540,227,False
43,,369.0,164.0,112,368.979415119,163.981979257,540,227,False
44,,367.0,164.0,112,367.027146696,163.99242983,540,227,False
45,,367.0,164.0,112,366.976111601,163.997137634,540,227,False
46,,366.0,164.0,112,366.007305376,163.998931198,540,227,False
47,,366.0,164.0,112,365.985662179,163.999601547,540,227,False
48,,365.0,164.0,112,365.011675963,163.999851486,540,227,False
49,,380.0,151.0,112,379.719785057,151.231816905,540,227,False
50,,380.0,149.0,112,380.149486539,148.901298381,540,227,False
51,,383.0,139.0,112,383.014358641,139.097044876,540,227,False
52,,409.0,132.0,112,408.593136994,131.989065697,540,227,False
