frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,279.0,85.0,16,279.0,85.0,550,241,False
3,,284.0,96.0,16,283.166666667,94.1666666667,550,241,False
4,,297.0,116.0,16,296.48447205,115.186335404,550,241,False
5,,316.0,133.0,16,315.634988623,132.70378798,550,241,False
6,,334.0,144.0,16,333.872568144,143.999203013,550,241,False
7,,357.0,151.0,16,356.863335414,151.076618215,550,241,False
8,,383.0,151.0,16,382.89125034,151.15716904,550,241,False
9,,404.0,145.0,16,404.045889168,145.17176167,550,241,False
10,,424.0,133.0,16,424.039075914,133.176453862,550,241,False
11,,439.0,115.0,16,439.104797462,115.17816583,550,241,False
12,,447.0,96.0,16,447.168232065,96.0896203249,550,241,False
13,,450.0,73.0,16,450.158065871,73.1058591472,550,241,False
14,,448.0,52.0,16,448.152658828,52.0072500743,550,241,False
15,,444.0,41.0,16,444.097057129,40.8227977523,550,241,False
16,,435.0,34.0,16,435.127278124,33.8539993493,550,241,False
17,,419.0,29.0,16,419.176652566,28.9060844257,550,241,False
18,,404.0,27.0,16,404.054188344,26.9095970191,550,241,False
19,,392.0,28.0,16,391.966130199,27.9101453056,550,241,False
20,,388.0,29.0,16,387.842098221,28.9638222297,550,241,False
21,,387.0,30.0,16,386.880686311,29.9863873773,550,241,False
22,,385.0,31.0,16,384.970472906,30.994920212,550,241,False
23,,385.0,32.0,16,384.95403724,31.9981063906,550,241,False
24,,384.0,32.0,16,383.999032405,32.0171305362,550,241,False
25,,383.0,33.0,16,383.000412865,32.9894020444,550,241,False
26,,383.0,34.0,16,382.98235457,33.9952372674,550,241,False
27,,383.0,36.0,16,382.99257149,35.9803496365,550,241,False
28,,383.0,38.0,16,382.997190518,37.9918205878,550,241,False
29,,382.0,39.0,16,382.01678724,39.014746799,550,241,False
30,,382.0,40.0,16,381.989274,40.0063479583,550,241,False
31,,382.0,41.0,16,381.995189539,41.0024067348,550,241,False
32,,383.0,42.0,16,382.980331847,42.0008989772,550,241,False
33,,382.0,44.0,16,382.027486613,43.9824988283,550,241,False
34,,382.0,44.0,16,381.994074537,44.0282961454,550,241,False
35,,382.0,45.0,16,381.997017665,44.9943763511,550,241,False
36,,382.0,46.0,16,381.998851407,45.9971301602,550,241,False
37,,365.0,40.0,16,365.302787699,40.1237476287,550,241,False
38,,353.0,47.0,16,353.038182401,46.8202235221,550,241,False
39,,341.0,57.0,16,341.010657768,56.8686751433,550,241,False
40,,340.0,54.0,16,339.807601705,54.1798474594,550,241,False
41,,335.0,47.0,16,334.990238181,47.149326187,550,241,False
42,,336.0,65.0,16,335.892308181,64.6136861706,550,241,False
43,,327.0,67.0,16,327.133245396,67.1202456373,550,241,False
44,,328.0,80.0,16,327.879596624,79.8612625759,550,241,False
45,,321.0,83.0,16,321.089675913,83.1178696772,550,241,False
46,,324.0,80.0,16,323.861499315,80.1590650326,550,241,False
47,,332.0,86.0,16,331.85096958,85.9042687387,550,241,False
48,,323.0,88.0,16,323.243010125,88.0282464366,550,241,False
49,,314.0,88.0,16,314.104861028,88.0492597653,550,241,False
50,,308.0,90.0,16,307.986258057,89.9845407328,550,241,False
51,,299.0,94.0,16,299.045859192,93.9569470208,550,241,False
52,,286.0,101.0,16,286.090877436,100.928659944,550,241,False
53,,274.0,109.0,16,274.019566075,108.952928061,550,241,False
54,,271.0,115.0,16,270.846081045,115.017148034,550,241,False
55,,279.0,118.0,16,278.738717648,118.061560529,550,241,False
56,,284.0,115.0,16,283.946366701,115.132602646,550,241,False
57,,296.0,128.0,16,295.857249445,127.769289497,550,241,False
58,,309.0,123.0,16,308.923083631,123.221658737,550,241,False
59,,322.0,131.0,16,321.970197395,130.86546588,550,241,False
60,,336.0,123.0,16,335.971001484,123.224846591,550,241,False
61,,337.0,128.0,16,337.220207909,127.865091163,550,241,False
62,,361.0,134.0,16,360.682894627,133.921414567,550,241,False
63,,374.0,150.0,16,374.05890676,149.790992293,550,241,False
64,,389.0,143.0,16,388.994757782,143.323734749,550,241,False
65,,404.0,145.0,16,403.996744598,144.979354244,550,241,False
66,,419.0,138.0,16,418.998724376,138.146069715,550,241,False
67,,421.0,138.0,16,421.231393833,137.936946554,550,241,False
68,,436.0,137.0,16,435.865467898,136.988712565,550,241,False
69,,434.0,131.0,16,434.242510129,131.085559119,550,241,False
70,,432.0,123.0,16,432.104392148,123.071857617,550,241,False
71,,432.0,119.0,16,432.003906105,118.957349818,550,241,False
72,,427.0,109.0,16,427.088962458,109.087798884,550,241,False
73,,419.0,101.0,16,419.090854291,101.002013682,550,241,False
74,,413.0,96.0,16,413.00095121,95.9457719026,550,241,False
75,,410.0,92.0,16,409.945270561,91.9593210215,550,241,False
76,,408.0,90.0,16,407.959129123,89.9481861994,550,241,False
77,,406.0,89.0,16,405.98378709,88.9610978836,550,241,False
78,,406.0,88.0,16,405.95823766,87.9845630881,550,241,False
79,,404.0,88.0,16,404.018397829,87.9763652346,550,241,False
80,,404.0,87.0,16,403.972809814,87.008171582,550,241,False
81,,404.0,86.0,16,403.988236462,86.0038582832,550,241,False
82,,404.0,87.0,16,403.995537577,86.9658042736,550,241,False
83,,404.0,86.0,16,403.998333055,86.0212221262,550,241,False
84,,411.0,73.0,16,410.874524232,73.2235712561,550,241,False
85,,418.0,68.0,16,417.947258335,67.9509583138,550,241,False
86,,419.0,66.0,16,419.087074408,65.921877844,550,241,False
87,,408.0,70.0,16,408.25159757,69.8610008892,550,241,False
88,,401.0,69.0,16,401.0329161,69.0321161345,550,241,False
89,,401.0,68.0,16,400.884501669,68.0159863302,550,241,False
90,,402.0,66.0,16,401.933001387,66.0239868715,550,241,False
91,,406.0,68.0,16,405.920373448,67.938457721,550,241,False
92,,410.0,74.0,16,409.967706436,73.9023439892,550,241,False
93,,406.0,73.0,16,406.130529148,73.0848807509,550,241,False
