frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,40.0,41.0,12,40.0,41.0,528,214,False
3,41.0,44.0,12,40.8333333333,43.5,528,214,False
4,44.0,48.0,12,43.8819875776,47.8322981366,528,214,False
5,48.0,56.0,12,47.9239726944,55.8420559497,528,214,False
6,48.0,58.0,12,48.0433349486,58.0461539218,528,214,False
7,48.0,63.0,12,48.0196037403,62.9685217139,528,214,False
8,48.0,68.0,12,48.0074722636,67.9859360128,528,214,False
9,47.0,71.0,12,47.0206307617,71.0303220963,528,214,False
10,44.0,74.0,12,44.0442164882,74.0130034561,528,214,False
11,39.0,80.0,12,39.0539008868,79.9514189676,528,214,False
12,36.0,82.0,12,35.9862077971,82.0506816456,528,214,False
13,34.0,84.0,12,33.9754016852,84.0221817089,528,214,False
14,33.0,84.0,12,32.9720643507,84.0440976518,528,214,False
15,35.0,86.0,12,34.9351808527,85.9824778729,528,214,False
16,43.0,85.0,12,42.8662192871,85.0453531541,528,214,False
17,43.0,80.0,12,43.0875825443,80.0907320363,528,214,False
18,43.0,79.0,12,43.039220785,78.9660049675,528,214,False
19,42.0,78.0,12,42.0327692791,77.9840843682,528,214,False
20,39.0,76.0,12,39.0487548902,76.01174903,528,214,False
21,35.0,75.0,12,35.0377567092,74.9873888434,528,214,False
22,32.0,73.0,12,31.9971734196,73.0123228885,528,214,False
23,30.0,72.0,12,29.9803014552,71.9875712516,528,214,False
24,28.0,72.0,12,27.9917657904,71.9767167133,528,214,False
25,27.0,72.0,12,26.979051957,71.9904294213,528,214,False
26,28.0,71.0,12,27.9556640854,71.0142265135,528,214,False
27,29.0,69.0,12,28.9817272615,69.0239902825,528,214,False
28,30.0,70.0,12,29.9931058164,69.9563268719,528,214,False
29,30.0,70.0,12,30.0152627564,69.9990408028,528,214,False
30,28.0,70.0,12,28.0422146861,70.0003755582,528,214,False
31,27.0,69.0,12,26.9996456896,69.0180113848,528,214,False
32,27.0,68.0,12,26.981261705,68.0075683573,528,214,False
33,27.0,68.0,12,26.9921255468,67.9850254427,528,214,False
