frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,494.0,127.0,14,492.833333333,125.0,538,226,False
3,,492.0,158.0,14,492.031055901,156.770186335,538,226,False
4,,488.0,179.0,14,488.083522955,178.653460046,538,226,False
5,,478.0,186.0,14,478.145226317,186.132459763,538,226,False
6,,473.0,177.0,14,472.970077317,177.348558289,538,226,False
7,,474.0,167.0,14,473.877741109,167.162092211,538,226,False
8,,483.0,167.0,14,482.806412201,166.883576804,538,226,False
9,,487.0,166.0,14,487.009945856,165.965981113,538,226,False
10,,494.0,163.0,14,493.954126768,163.023441935,538,226,False
11,,483.0,169.0,14,483.301583644,168.849938774,538,226,False
12,,470.0,176.0,14,470.16332803,175.918634239,538,226,False
13,,466.0,170.0,14,465.902784846,170.200328768,538,226,False
14,,473.0,176.0,14,472.760001405,175.871667691,538,226,False
15,,485.0,172.0,14,484.811616011,172.120817372,538,226,False
16,,504.0,167.0,14,503.800197665,167.070937519,538,226,False
17,,496.0,150.0,14,496.40090997,150.241715216,538,226,False
18,,494.0,143.0,14,494.065156653,142.922029732,538,226,False
19,,497.0,124.0,14,496.931070562,124.17693263,538,226,False
20,,488.0,104.0,14,488.183884092,104.093639663,538,226,False
21,,488.0,78.0,14,487.918038712,78.1432442107,538,226,False
22,,480.0,75.0,14,480.10494031,74.6483385569,538,226,False
23,,467.0,63.0,14,467.134778318,63.0100735932,538,226,False
24,,452.0,69.0,14,452.09048468,68.6894551074,538,226,False
25,,450.0,68.0,14,449.803778972,67.9940686181,538,226,False
26,,454.0,73.0,14,453.808843358,72.896026451,538,226,False
27,,453.0,78.0,14,453.012286669,77.9563775938,538,226,False
28,,452.0,77.0,14,452.008576942,77.0905261777,538,226,False
29,,442.0,88.0,14,442.163915008,87.8248147659,538,226,False
30,,442.0,101.0,14,441.890421548,100.889034961,538,226,False
31,,430.0,113.0,14,430.165026833,112.974292375,538,226,False
32,,428.0,131.0,14,427.892996607,130.884149376,538,226,False
33,,421.0,146.0,14,421.041235702,146.005244166,538,226,False
34,,420.0,167.0,14,419.912233099,166.897253925,538,226,False
35,,425.0,172.0,14,424.855334378,172.242075744,538,226,False
36,,429.0,172.0,14,428.958559684,172.19282415,538,226,False
37,,437.0,181.0,14,436.913806421,180.916251445,538,226,False
38,,434.0,182.0,14,434.160688276,182.10402918,538,226,False
39,,433.0,183.0,14,433.033445459,183.045245364,538,226,False
40,,432.0,184.0,14,432.011200082,184.017173364,538,226,False
41,,432.0,184.0,14,431.986277552,184.024251925,538,226,False
42,,432.0,185.0,14,431.994028976,184.992057005,538,226,False
43,,432.0,185.0,14,431.997733522,185.014063174,538,226,False
44,,431.0,184.0,14,431.016989615,184.023892556,538,226,False
45,,430.0,184.0,14,430.007185755,183.99196134,538,226,False
46,,430.0,185.0,14,429.984882756,184.978356694,538,226,False
47,,429.0,185.0,14,429.011350294,185.008877173,538,226,False
48,,429.0,185.0,14,428.987206907,185.004119514,538,226,False
49,,428.0,185.0,14,428.012253483,185.001574209,538,226,False
50,,428.0,184.0,14,427.987545307,184.018424917,538,226,False
51,,427.0,184.0,14,427.012379695,183.989884569,538,226,False
52,,427.0,184.0,14,426.987592352,183.995417116,538,226,False
53,,427.0,184.0,14,426.994560902,183.998252997,538,226,False
54,,427.0,185.0,14,426.997933783,184.981510676,538,226,False
55,,426.0,185.0,14,426.017064351,185.010091425,538,226,False
56,,426.0,185.0,14,425.989377288,185.004573937,538,226,False
57,,425.0,186.0,14,425.013064364,185.983907341,538,226,False
58,,425.0,187.0,14,424.987847628,186.993150321,538,226,False
59,,424.0,187.0,14,424.012492379,187.015242589,538,226,False
60,,423.0,187.0,14,423.005470679,187.006532755,538,226,False
61,,423.0,187.0,14,422.98424166,187.002475612,538,226,False
62,,422.0,188.0,14,422.011111259,187.983088321,538,226,False
63,,422.0,188.0,14,421.98711781,188.01067962,538,226,False
64,,421.0,188.0,14,421.012220275,188.004793175,538,226,False
65,,420.0,188.0,14,420.005369257,188.001825382,538,226,False
66,,419.0,187.0,14,419.002040186,187.018518537,538,226,False
67,,419.0,187.0,14,418.982925947,186.989919463,538,226,False
68,,419.0,187.0,14,418.992782769,186.995430122,538,226,False
69,,419.0,187.0,14,418.997269184,186.998257844,538,226,False
70,,419.0,186.0,14,418.998980229,186.017185138,538,226,False
71,,419.0,186.0,14,418.999619822,185.989422307,538,226,False
72,,419.0,186.0,14,418.999858297,185.995244815,538,226,False
73,,419.0,186.0,14,418.999947185,185.998188777,538,226,False
74,,419.0,186.0,14,418.999980315,185.999323068,538,226,False
75,,420.0,186.0,14,419.982156336,185.999747608,538,226,False
76,,419.0,186.0,14,419.028168489,185.999905925,538,226,False
77,,419.0,187.0,14,418.994328771,186.982128609,538,226,False
78,,418.0,187.0,14,418.014948754,187.010321827,538,226,False
79,,418.0,188.0,14,417.98855183,187.986823488,538,226,False
80,,418.0,188.0,14,417.994918607,188.012110573,538,226,False
81,,417.0,188.0,14,417.015903437,188.005328369,538,226,False
82,,416.0,188.0,14,416.006779149,188.002024946,538,226,False
83,,433.0,182.0,14,432.681513554,182.10777456,538,226,False
84,,431.0,169.0,14,431.204823328,169.170144969,538,226,False
85,,408.0,141.0,14,408.466386143,141.337180554,538,226,False
86,,392.0,134.0,14,392.067640632,133.76421053,538,226,False
87,,376.0,127.0,14,376.020129034,126.894819858,538,226,False
88,,366.0,139.0,14,365.90024125,138.621079736,538,226,False
89,,364.0,161.0,14,363.814994771,160.664150093,538,226,False
90,,382.0,165.0,14,381.567245049,165.186563903,538,226,False
91,,386.0,169.0,14,386.071004464,169.08445359,538,226,False
92,,417.0,162.0,14,416.556000292,162.228390671,538,226,False
93,,435.0,168.0,14,435.043872652,167.862675762,538,226,False
94,,451.0,165.0,14,451.062043519,165.098698784,538,226,False
95,,463.0,173.0,14,463.096656453,172.847759546,538,226,False
96,,466.0,175.0,14,466.200071166,175.041229709,538,226,False
97,,468.0,178.0,14,468.100256348,178.002219079,538,226,False
98,,469.0,181.0,14,469.056432648,181.000197893,538,226,False
99,,469.0,182.0,14,469.039782026,182.035716303,538,226,False
100,,470.0,182.0,14,469.997888265,182.032854019,538,226,False
101,,470.0,182.0,14,470.016238629,182.013180381,538,226,False
102,,471.0,183.0,14,470.989030825,182.987120956,538,226,False
103,,471.0,183.0,14,471.01293338,183.012184693,538,226,False
104,,472.0,183.0,14,471.987798719,183.005354236,538,226,False
105,,472.0,183.0,14,472.012474146,183.002034503,538,226,False
106,,473.0,182.0,14,472.987627555,182.01859648,538,226,False
107,,474.0,182.0,14,473.994574023,181.989948514,538,226,False
108,,475.0,182.0,14,474.997938673,181.995440949,538,226,False
109,,475.0,182.0,14,475.017066174,181.99826188,538,226,False
110,,476.0,182.0,14,475.989377967,181.999350315,538,226,False
111,,476.0,182.0,14,476.013064617,181.999757763,538,226,False
112,,477.0,183.0,14,476.987847722,182.982073383,538,226,False
113,,477.0,182.0,14,477.012492414,182.028137571,538,226,False
114,,478.0,182.0,14,477.987634364,181.994317248,538,226,False
115,,479.0,182.0,14,478.994576561,181.997108131,538,226,False
116,,480.0,183.0,14,479.997939619,182.981048797,538,226,False
117,,481.0,182.0,14,480.999230199,182.02775392,538,226,False
118,,482.0,182.0,14,481.999712994,181.99417417,538,226,False
119,,484.0,182.0,14,483.982056697,181.9970548,538,226,False
120,,485.0,182.0,14,485.010295024,181.998865248,538,226,False
121,,486.0,184.0,14,486.004649825,183.963902633,538,226,False
122,,487.0,184.0,14,487.001771954,184.02051141,538,226,False
123,,488.0,185.0,14,488.000662295,184.991434009,538,226,False
124,,489.0,185.0,14,489.000246937,185.013867877,538,226,False
125,,490.0,186.0,14,490.000092041,185.988148877,538,226,False
126,,492.0,186.0,14,491.982197978,186.012604744,538,226,False
127,,492.0,186.0,14,492.028184009,186.005512563,538,226,False
128,,493.0,186.0,14,492.994334556,186.002093599,538,226,False
129,,494.0,187.0,14,493.997114583,186.982945854,538,226,False
130,,494.0,187.0,14,494.016723857,187.010626516,538,226,False
131,,495.0,187.0,14,494.989248697,187.004773382,538,226,False
132,,496.0,187.0,14,495.995180028,187.001818005,538,226,False
133,,497.0,187.0,14,496.998164626,187.00067946,538,226,False
134,,497.0,186.0,14,497.017150394,186.018089662,538,226,False
135,,497.0,187.0,14,497.007245685,186.971923203,538,226,False
136,,497.0,187.0,14,497.002741421,187.005705404,538,226,False
137,,497.0,188.0,14,497.001023724,187.985063983,538,226,False
138,,497.0,187.0,14,497.000381651,187.029289245,538,226,False
139,,497.0,188.0,14,497.000142252,187.976911939,538,226,False
140,,498.0,188.0,14,497.982216692,188.007603759,538,226,False
141,,498.0,188.0,14,498.010354657,188.003609723,538,226,False
142,,498.0,187.0,14,498.004672051,187.019218847,538,226,False
143,,498.0,188.0,14,498.001780238,187.972345839,538,226,False
144,,499.0,187.0,14,498.982829055,187.023699339,538,226,False
145,,487.0,181.0,14,487.224618914,181.099642128,538,226,False
146,,469.0,166.0,14,469.201792306,166.202010772,538,226,False
147,,458.0,159.0,14,457.956007207,158.940491887,538,226,False
148,,455.0,154.0,14,454.835208078,153.935696862,538,226,False
149,,453.0,142.0,14,452.913641733,142.098871701,538,226,False
150,,440.0,136.0,14,440.162819153,135.93571148,538,226,False
151,,432.0,118.0,14,431.980835597,118.185234573,538,226,False
152,,419.0,113.0,14,419.078217561,112.847178596,538,226,False
