frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,277.0,37.0,manual,277.0,37.0,529,215,False
3,,277.0,37.0,manual,277.0,37.0,529,215,False
4,,277.0,37.0,manual,277.0,37.0,529,215,False
5,,277.0,37.0,manual,277.0,37.0,529,215,False
6,,277.0,37.0,manual,277.0,37.0,529,215,False
7,,277.0,37.0,manual,277.0,37.0,529,215,False
8,,277.0,37.0,15,277.0,37.0,529,215,False
9,,277.0,37.0,15,277.0,37.0,529,215,False
10,,277.0,36.0,15,277.0,36.0372670807,529,215,False
11,,277.0,36.0,15,277.0,35.9967875786,529,215,False
12,,277.0,36.0,15,277.0,35.9979484959,529,215,False
13,,277.0,36.0,15,277.0,35.9991939558,529,215,False
14,,277.0,36.0,15,277.0,35.9996975774,529,215,False
15,,277.0,35.0,15,277.0,35.0177249754,529,215,False
16,,277.0,35.0,15,277.0,34.9896234794,529,215,False
17,,277.0,35.0,15,277.0,34.9953197921,529,215,False
18,,277.0,34.0,15,277.0,34.0160530534,529,215,False
19,,277.0,34.0,15,277.0,33.9889985892,529,215,False
20,,277.0,34.0,15,277.0,33.9950868044,529,215,False
21,,277.0,35.0,15,277.0,34.9802935524,529,215,False
22,,278.0,34.0,15,277.982163672,34.0274723394,529,215,False
23,,278.0,33.0,15,278.010334896,33.0119055443,529,215,False
24,,278.0,33.0,15,278.004664686,32.9866807866,529,215,False
25,,278.0,33.0,15,278.001777492,32.9941859815,529,215,False
26,,278.0,33.0,15,278.00066436,32.9977923616,529,215,False
27,,278.0,32.0,15,278.000247706,32.0170115609,529,215,False
28,,278.0,32.0,15,278.000092328,31.9893576081,529,215,False
29,,279.0,32.0,15,278.982198085,31.9952207009,529,215,False
30,,279.0,31.0,15,279.010347722,31.0160161169,529,215,False
31,,279.0,31.0,15,279.004669467,30.9889848227,529,215,False
32,,279.0,31.0,15,279.001779274,30.9950816734,529,215,False
33,,279.0,30.0,15,279.000665024,30.0159642952,529,215,False
34,,279.0,30.0,15,279.000247954,29.9889655078,529,215,False
35,,279.0,30.0,15,279.00009242,29.9950744745,529,215,False
36,,279.0,30.0,15,279.000034447,29.9981252844,529,215,False
37,,279.0,29.0,15,279.000012839,29.0171357309,529,215,False
38,,280.0,29.0,15,279.982168458,28.9894038922,529,215,False
39,,280.0,28.0,15,280.010336679,28.0130742795,529,215,False
40,,280.0,28.0,15,280.004665351,27.9878513234,529,215,False
41,,280.0,28.0,15,280.00177774,27.9946574287,529,215,False
42,,280.0,27.0,15,280.000664452,27.0158060879,529,215,False
43,,280.0,27.0,15,280.000247741,26.9889065374,529,215,False
44,,280.0,26.0,15,280.000092341,26.0128888227,529,215,False
45,,280.0,26.0,15,280.000034417,25.9877821967,529,215,False
46,,280.0,25.0,15,280.000012828,25.0124679916,529,215,False
47,,281.0,24.0,15,280.982168454,24.0054615893,529,215,False
48,,281.0,24.0,15,281.010336678,23.9842382722,529,215,False
