frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,41.0,32.0,14,39.1666666667,33.1666666667,516,204,False
3,,84.0,23.0,14,82.3291925466,23.3788819876,516,204,False
4,,106.0,16.0,14,105.669923705,16.118190336,516,204,False
5,,138.0,21.0,14,137.706509467,20.822788422,516,204,False
6,,159.0,24.0,14,159.079398746,23.9591093613,516,204,False
7,,177.0,17.0,14,177.092174843,17.1644318699,516,204,False
8,,187.0,20.0,14,187.180052606,19.8915077177,516,204,False
9,,206.0,22.0,14,205.913552103,21.9692748967,516,204,False
10,,228.0,26.0,14,227.90692201,25.9533403217,516,204,False
11,,249.0,39.0,14,248.980232393,38.8203973577,516,204,False
12,,248.0,65.0,14,248.385745718,64.6934244105,516,204,False
13,,253.0,90.0,14,253.055567858,89.8921031515,516,204,False
14,,268.0,110.0,14,267.838126635,110.049271597,516,204,False
15,,262.0,124.0,14,262.305492602,124.129664626,516,204,False
16,,269.0,136.0,14,268.899496123,136.089326938,516,204,False
17,,297.0,126.0,14,296.577719295,126.427654735,516,204,False
18,,324.0,117.0,14,323.84203017,117.160429344,516,204,False
19,,344.0,113.0,14,344.065948791,112.97066241,516,204,False
20,,376.0,105.0,14,375.816517782,105.056145317,516,204,False
21,,406.0,100.0,14,405.957329175,99.9706273523,516,204,False
22,,427.0,105.0,14,427.14585351,104.808282031,516,204,False
23,,449.0,99.0,14,449.044266437,99.1160925949,516,204,False
24,,465.0,101.0,14,465.123033629,100.909554036,516,204,False
25,,476.0,101.0,14,476.140136394,100.995563092,516,204,False
26,,475.0,120.0,14,475.270778686,119.660856967,516,204,False
27,,463.0,143.0,14,463.307581594,142.786100296,516,204,False
28,,456.0,164.0,14,456.035348388,163.951761831,516,204,False
29,,453.0,168.0,14,452.93803505,168.286745207,516,204,False
30,,492.0,146.0,14,491.22418313,146.585201464,516,204,False
31,,489.0,128.0,14,489.423945351,128.16965864,516,204,False
32,,475.0,99.0,14,475.388336206,99.2571151658,516,204,False
33,,452.0,70.0,14,452.316288046,70.1051089488,516,204,False
34,,430.0,49.0,14,430.10825858,48.8969291047,516,204,False
35,,417.0,25.0,14,416.879361992,25.0082856544,516,204,False
36,,404.0,7.0,14,403.947332286,6.89830514189,516,204,False
37,,412.0,8.0,14,411.605438376,7.61819213974,516,204,False
38,,412.0,8.0,14,411.977689067,7.85907309429,516,204,False
