frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
3,,270.0,159.0,320,270.0,159.0,546,239,False
4,,271.0,158.0,320,270.833333333,158.166666667,546,239,False
5,,271.0,158.0,320,270.99378882,158.00621118,546,239,False
6,,271.0,158.0,320,271.000535404,157.999464596,546,239,False
7,,272.0,158.0,320,271.981964475,157.999658083,546,239,False
8,,272.0,157.0,320,272.010310307,157.01777765,546,239,False
9,,273.0,157.0,320,272.986811714,156.989636826,546,239,False
10,,273.0,157.0,320,273.012107191,156.995324377,546,239,False
11,,274.0,156.0,320,273.987490639,156.016054941,546,239,False
12,,274.0,156.0,320,274.012359339,155.988999276,546,239,False
13,,274.0,157.0,320,274.005421094,156.977250728,546,239,False
14,,274.0,155.0,320,274.002059507,155.044137526,546,239,False
15,,276.0,156.0,320,275.96509682,155.965459719,546,239,False
16,,276.0,155.0,320,276.020956676,155.020358783,546,239,False
17,,276.0,156.0,320,276.009436303,155.973505719,546,239,False
18,,290.0,171.0,320,289.753886253,170.738785576,546,239,False
19,,297.0,183.0,320,297.02117782,182.944122481,546,239,False
20,,304.0,167.0,320,304.01329653,167.480575847,546,239,False
21,,302.0,145.0,320,302.165741341,145.310130606,546,239,False
22,,296.0,130.0,320,296.140814056,129.997005761,546,239,False
23,,293.0,138.0,320,293.002757029,137.582973586,546,239,False
24,,315.0,131.0,320,314.552739729,131.092209342,546,239,False
25,,338.0,131.0,320,337.794010053,130.921364449,546,239,False
26,,362.0,139.0,320,361.903507872,138.822592916,546,239,False
27,,380.0,149.0,320,380.070110334,148.89111774,546,239,False
28,,395.0,159.0,320,395.084716381,158.957371632,546,239,False
29,,412.0,176.0,320,411.998706039,175.859159535,546,239,False
30,,421.0,187.0,320,421.14063539,187.048544964,546,239,False
31,,426.0,195.0,320,426.130515476,195.076437636,546,239,False
32,,430.0,201.0,320,430.070218859,201.066954201,546,239,False
33,,432.0,205.0,320,432.062876714,205.062468246,546,239,False
34,,432.0,203.0,320,432.060864295,203.132096045,546,239,False
35,,431.0,201.0,320,431.042312561,201.054441487,546,239,False
36,,432.0,202.0,320,431.981037161,201.967031388,546,239,False
37,,433.0,204.0,320,432.99127009,203.967327013,546,239,False
38,,435.0,209.0,320,434.978830358,208.933337764,546,239,False
39,,434.0,210.0,320,434.044761367,210.043891911,546,239,False
40,,436.0,211.0,320,435.965693913,211.019648649,546,239,False
41,,436.0,211.0,320,436.020446151,211.025317098,546,239,False
42,,435.0,210.0,320,435.027047269,210.028133491,546,239,False
43,,435.0,211.0,320,434.99317427,210.975707895,546,239,False
44,,435.0,211.0,320,434.996646876,211.007117988,546,239,False
45,,435.0,211.0,320,434.998711521,211.003426897,546,239,False
46,,436.0,211.0,320,435.981681584,211.001314293,546,239,False
47,,437.0,211.0,320,436.992318797,211.000491629,546,239,False
48,,437.0,211.0,320,437.014932574,211.000183323,546,239,False
49,,438.0,211.0,320,437.988580876,211.000068331,546,239,False
50,,438.0,211.0,320,438.012767439,211.000025468,546,239,False
51,,438.0,211.0,320,438.005573283,211.000009492,546,239,False
52,,438.0,211.0,320,438.002116234,211.000003538,546,239,False
53,,438.0,210.0,320,438.000790618,210.017837646,546,239,False
54,,438.0,210.0,320,438.000294765,209.989665596,546,239,False
55,,438.0,210.0,320,438.000109868,209.995335497,546,239,False
56,,437.0,209.0,320,437.017877277,209.016058903,546,239,False
57,,437.0,209.0,320,436.989680367,208.98900077,546,239,False
58,,437.0,209.0,320,436.995341003,208.995087617,546,239,False
59,,437.0,209.0,320,436.998224628,208.998130183,546,239,False
60,,437.0,208.0,320,436.99933643,208.017137557,546,239,False
61,,436.0,208.0,320,436.017588916,207.989404573,546,239,False
62,,436.0,207.0,320,435.989572886,207.013074533,546,239,False
63,,435.0,207.0,320,435.01313727,206.987851418,546,239,False
64,,435.0,207.0,320,434.987874801,206.994657464,546,239,False
65,,436.0,207.0,320,435.976829852,206.997969773,546,239,False
66,,436.0,208.0,320,436.008307917,207.98140511,546,239,False
67,,439.0,207.0,320,438.950398352,207.027888406,546,239,False
68,,445.0,205.0,320,444.925481848,205.029897031,546,239,False
69,,449.0,207.0,320,449.005217235,206.94073107,546,239,False
70,,437.0,197.0,320,437.288904587,197.188575919,546,239,False
71,,435.0,201.0,320,434.943048394,200.830658009,546,239,False
72,,432.0,204.0,320,431.988731169,203.943252592,546,239,False
73,,428.0,207.0,320,428.014112798,206.979154157,546,239,False
74,,425.0,209.0,320,424.988300093,209.010081348,546,239,False
75,,424.0,211.0,320,423.959154989,211.00461173,546,239,False
76,,433.0,196.0,320,432.804667204,196.304977312,546,239,False
77,,440.0,194.0,320,439.954249982,193.896309924,546,239,False
78,,442.0,194.0,320,442.073424553,193.91527869,546,239,False
79,,444.0,196.0,320,444.031696208,195.930545517,546,239,False
80,,446.0,198.0,320,446.012020864,197.972300615,546,239,False
81,,448.0,200.0,320,448.004490276,199.989589271,546,239,False
82,,449.0,202.0,320,449.019510397,201.99611561,546,239,False
83,,449.0,204.0,320,449.025961734,203.99855203,546,239,False
84,,450.0,205.0,320,449.992734416,205.017296637,546,239,False
85,,451.0,205.0,320,450.996481248,205.025136608,546,239,False
86,,451.0,205.0,320,451.016486036,205.010263206,546,239,False
87,,452.0,205.0,320,451.989159973,205.003868056,546,239,False
88,,452.0,206.0,320,452.012983283,205.983607405,546,239,False
89,,452.0,206.0,320,452.005653731,206.010873095,546,239,False
90,,453.0,206.0,320,452.98430989,206.004865286,546,239,False
91,,452.0,204.0,320,452.028973017,204.037524914,546,239,False
92,,431.0,197.0,320,431.3691916,197.104876729,546,239,False
93,,434.0,201.0,320,433.726682436,200.847239141,546,239,False
94,,436.0,203.0,320,435.89630202,202.969555339,546,239,False
95,,441.0,206.0,320,440.907753695,205.972084241,546,239,False
96,,436.0,193.0,320,436.141416799,193.27418372,546,239,False
97,,448.0,187.0,320,447.75790349,186.990957186,546,239,False
98,,440.0,185.0,320,440.252385562,184.919961119,546,239,False
99,,424.0,195.0,320,424.253154638,194.752463373,546,239,False
100,,404.0,201.0,320,404.173313034,200.968666324,546,239,False
101,,393.0,200.0,320,392.90784804,200.11609142,546,239,False
102,,382.0,194.0,320,381.958152342,194.138565134,546,239,False
103,,373.0,187.0,320,372.94837111,187.074042081,546,239,False
104,,370.0,183.0,320,369.872014858,182.975159434,546,239,False
105,,367.0,181.0,320,366.947094104,180.952559498,546,239,False
106,,365.0,180.0,320,364.962195802,179.962654665,546,239,False
