frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,102.0,13.0,22,102.0,13.0,517,215,False
3,,105.0,21.0,22,104.5,19.6666666667,517,215,False
4,,115.0,20.0,22,114.608695652,19.9875776398,517,215,False
5,,115.0,19.0,22,115.033730424,19.0226208004,517,215,False
6,,115.0,17.0,22,115.021540793,17.0282290895,517,215,False
7,,116.0,16.0,22,115.990551474,15.9935659221,517,215,False
8,,117.0,15.0,22,116.995641359,14.9967899207,517,215,False
9,,117.0,14.0,22,117.016173187,13.9987646852,517,215,False
10,,116.0,21.0,22,116.024716252,20.8568454736,517,215,False
11,,118.0,53.0,22,117.95659739,52.4939065604,517,215,False
12,,117.0,64.0,22,117.034814292,64.1642683693,517,215,False
13,,117.0,67.0,22,116.997579677,67.2208038929,517,215,False
14,,118.0,68.0,22,117.980524797,68.1256062992,517,215,False
15,,119.0,68.0,22,118.991852475,68.0667242924,517,215,False
16,,121.0,68.0,22,120.97908443,68.0258219093,517,215,False
17,,123.0,68.0,22,122.991348852,68.0096698152,517,215,False
18,,125.0,69.0,22,124.99673464,68.9857699427,517,215,False
19,,127.0,69.0,22,126.998780991,69.0116791123,517,215,False
20,,129.0,69.0,22,128.999545563,69.0051657012,517,215,False
21,,131.0,70.0,22,130.99983062,69.9841279011,517,215,False
22,,132.0,70.0,22,132.017773197,70.011068855,517,215,False
23,,134.0,71.0,22,133.989641575,70.9871020055,517,215,False
24,,136.0,71.0,22,135.995326544,71.0122143848,517,215,False
25,,138.0,73.0,22,137.998219239,72.9696944067,517,215,False
26,,139.0,74.0,22,139.017170749,74.0048728314,517,215,False
27,,140.0,74.0,22,140.007253272,74.0204262369,517,215,False
28,,142.0,75.0,22,141.984907921,74.9906674302,517,215,False
29,,143.0,76.0,22,143.011359674,75.9957106681,517,215,False
30,,145.0,77.0,22,144.987210403,76.9983624926,517,215,False
31,,146.0,78.0,22,146.012254786,77.9993878187,517,215,False
32,,148.0,79.0,22,147.987545793,78.9997717418,517,215,False
33,,150.0,80.0,22,149.994543548,79.9999149204,517,215,False
34,,151.0,80.0,22,151.015763643,80.0178046169,517,215,False
35,,153.0,80.0,22,152.988890717,80.0074896129,517,215,False
36,,155.0,81.0,22,154.995046599,80.9849960131,517,215,False
37,,156.0,81.0,22,156.015951222,81.0113925072,517,215,False
38,,158.0,82.0,22,157.988960635,81.9872226401,517,215,False
39,,159.0,82.0,22,159.012908986,82.0122593473,517,215,False
40,,160.0,83.0,22,160.00562604,82.9875474926,517,215,False
41,,162.0,84.0,22,161.984299569,83.9945441819,517,215,False
42,,164.0,84.0,22,163.993296515,84.0157638788,517,215,False
43,,165.0,84.0,22,165.015297078,84.0067271331,517,215,False
44,,167.0,85.0,22,166.988716737,84.9847117359,517,215,False
45,,168.0,87.0,22,168.012818077,86.9756138933,517,215,False
46,,169.0,88.0,22,169.005592156,88.0078529387,517,215,False
47,,170.0,89.0,22,170.002123268,89.0037376724,517,215,False
48,,171.0,91.0,22,171.00079324,90.9835955593,517,215,False
49,,173.0,92.0,22,172.982459414,92.0108704386,517,215,False
50,,174.0,93.0,22,174.010445128,93.00486438,517,215,False
51,,176.0,95.0,22,175.986869444,94.9840155981,517,215,False
52,,176.0,97.0,22,176.029964029,96.9931906705,517,215,False
53,,176.0,98.0,22,176.012836185,98.015257628,517,215,False
54,,176.0,100.0,22,176.004864072,99.988702033,517,215,False
55,,177.0,103.0,22,176.983980407,102.977139942,517,215,False
56,,177.0,104.0,22,177.011012203,104.026259905,517,215,False
57,,178.0,106.0,22,177.98708081,105.993615551,517,215,False
58,,178.0,108.0,22,178.012206481,107.996846509,517,215,False
59,,178.0,109.0,22,178.005364116,109.016623938,517,215,False
60,,179.0,111.0,22,178.984201942,110.989211456,517,215,False
61,,179.0,114.0,22,179.011096455,113.97732982,517,215,False
62,,179.0,115.0,22,179.00494862,115.026330676,517,215,False
63,,179.0,117.0,22,179.001883323,116.993641929,517,215,False
64,,179.0,119.0,22,179.000703805,118.996856341,517,215,False
65,,179.0,120.0,22,179.000262408,120.016627602,517,215,False
66,,179.0,123.0,22,179.000097808,122.971376494,517,215,False
67,,178.0,125.0,22,178.017872782,125.005501552,517,215,False
68,,178.0,127.0,22,177.989678692,127.002824328,517,215,False
69,,177.0,129.0,22,177.013176706,129.001089701,517,215,False
