frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,97.0,23.0,0,97.0,23.0,519,199,False
3,103.0,15.0,0,102.0,16.3333333333,519,199,False
4,116.0,19.0,0,115.47826087,18.900621118,519,199,False
5,117.0,23.0,0,117.023423906,22.9223664837,519,199,False
6,116.0,33.0,0,116.056308129,32.8585347735,519,199,False
7,114.0,47.0,0,114.04119545,46.8701925174,519,199,False
8,114.0,51.0,0,113.980628866,51.1263940224,519,199,False
9,134.0,45.0,0,133.634362333,45.2338517497,519,199,False
10,140.0,26.0,0,140.096280235,26.3279718011,519,199,False
11,152.0,22.0,0,151.93999614,21.8662188809,519,199,False
12,159.0,14.0,0,159.062228521,14.0092311272,519,199,False
13,170.0,18.0,0,169.955896412,17.7922325654,519,199,False
14,185.0,20.0,0,184.908996096,19.9481271665,519,199,False
15,202.0,13.0,0,201.92684044,13.1424165766,519,199,False
16,222.0,20.0,0,221.917345445,19.8111128354,519,199,False
17,246.0,16.0,0,245.895197526,16.1142190587,519,199,False
18,271.0,17.0,0,270.939561104,16.962224574,519,199,False
19,289.0,13.0,0,289.101304772,13.0712571623,519,199,False
20,311.0,27.0,0,310.972338489,26.7095885335,519,199,False
21,318.0,25.0,0,318.254104395,25.1619718,519,199,False
22,320.0,20.0,0,320.196543813,20.1268094065,519,199,False
23,320.0,16.0,0,320.113800882,16.032606977,519,199,False
24,318.0,36.0,0,318.080028321,35.5833798539,519,199,False
25,314.0,49.0,0,314.067300411,48.9490545903,519,199,False
26,316.0,61.0,0,315.919859186,61.0038411681,519,199,False
27,329.0,89.0,0,328.768895148,88.7171429192,519,199,False
28,336.0,95.0,0,336.011251516,95.2733693706,519,199,False
29,350.0,108.0,0,349.883999824,107.995161912,519,199,False
30,355.0,124.0,0,355.111540019,123.939580355,519,199,False
31,366.0,150.0,0,365.941961485,149.796312302,519,199,False
32,372.0,157.0,0,372.062782891,157.254302866,519,199,False
33,385.0,163.0,0,384.902585528,163.128421634,519,199,False
34,394.0,161.0,0,394.029255848,161.192165133,519,199,False
35,395.0,147.0,0,395.156732282,147.292564334,519,199,False
36,396.0,135.0,0,396.065395146,135.083943732,519,199,False
37,401.0,118.0,0,400.953362426,118.119267616,519,199,False
38,407.0,109.0,0,406.961382879,108.905972564,519,199,False
39,410.0,107.0,0,410.038099606,106.833473251,519,199,False
40,417.0,129.0,0,416.945367045,128.503569015,519,199,False
41,420.0,137.0,0,420.047688748,137.043894619,519,199,False
42,426.0,157.0,0,425.967521946,156.813279353,519,199,False
43,424.0,160.0,0,424.128180719,160.223905468,519,199,False
44,424.0,161.0,0,424.018815654,161.133171085,519,199,False
45,424.0,162.0,0,424.005627035,162.052014169,519,199,False
46,423.0,163.0,0,423.01986729,163.019500338,519,199,False
47,423.0,163.0,0,422.990418901,163.025109852,519,199,False
48,423.0,163.0,0,422.995616114,163.010212647,519,199,False
49,422.0,164.0,0,422.016163486,163.986010942,519,199,False
50,422.0,165.0,0,421.989039749,164.99393446,519,199,False
51,422.0,165.0,0,421.995102145,165.015534854,519,199,False
52,422.0,165.0,0,421.998135598,165.006641687,519,199,False
53,422.0,166.0,0,421.999303247,165.984679885,519,199,False
54,422.0,166.0,0,421.999740221,166.011274677,519,199,False
55,422.0,167.0,0,421.999903172,166.987178723,519,199,False
56,422.0,168.0,0,421.99996391,167.994406651,519,199,False
57,422.0,168.0,0,421.999986549,168.015712615,519,199,False
58,422.0,169.0,0,421.999994987,168.988871698,519,199,False
59,422.0,169.0,0,421.999998131,169.012875838,519,199,False
60,422.0,170.0,0,421.999999304,169.987777357,519,199,False
61,423.0,170.0,0,422.982163413,170.012466188,519,199,False
62,423.0,170.0,0,423.010334799,170.005460917,519,199,False
63,423.0,170.0,0,423.00466465,170.002074349,519,199,False
64,424.0,170.0,0,423.983941151,170.000775007,519,199,False
65,424.0,170.0,0,424.010999251,170.000288946,519,199,False
66,425.0,170.0,0,424.987076063,170.000107699,519,199,False
67,425.0,170.0,0,425.012204716,170.000040141,519,199,False
68,425.0,170.0,0,425.005363458,170.000014961,519,199,False
69,425.0,170.0,0,425.002038025,170.000005576,519,199,False
70,426.0,170.0,0,425.982925141,170.000002078,519,199,False
71,426.0,170.0,0,426.010618796,170.000000775,519,199,False
72,426.0,170.0,0,426.004770504,170.000000289,519,199,False
73,427.0,170.0,0,426.983980605,170.000000108,519,199,False
74,427.0,171.0,0,427.011013956,170.982163713,519,199,False
75,427.0,170.0,0,427.004917871,170.028171238,519,199,False
76,428.0,170.0,0,427.984035535,169.994329796,519,199,False
77,428.0,171.0,0,428.011034429,170.979276481,519,199,False
78,428.0,171.0,0,428.004925502,171.009221764,519,199,False
79,428.0,171.0,0,428.001874707,171.004248033,519,199,False
80,429.0,171.0,0,428.982864266,171.001622115,519,199,False
81,429.0,170.0,0,429.010596107,170.018442772,519,199,False
82,429.0,170.0,0,429.004762048,169.989891224,519,199,False
83,429.0,170.0,0,429.001813781,169.995419597,519,199,False
84,429.0,171.0,0,429.000677885,170.980417594,519,199,False
85,429.0,170.0,0,429.000252747,170.027518572,519,199,False
86,429.0,171.0,0,429.000094207,170.976250121,519,199,False
87,430.0,170.0,0,429.982198785,170.025193328,519,199,False
88,430.0,170.0,0,430.010347983,169.993182852,519,199,False
89,430.0,171.0,0,430.004669564,170.978847225,519,199,False
90,430.0,170.0,0,430.00177931,170.026898016,519,199,False
91,430.0,170.0,0,430.000665037,169.993853471,519,199,False
92,430.0,171.0,0,430.000247959,170.979098862,519,199,False
93,431.0,170.0,0,430.982256095,170.026991886,519,199,False
94,431.0,170.0,0,431.010369343,169.993888461,519,199,False
95,431.0,170.0,0,431.004677525,169.996948231,519,199,False
96,431.0,170.0,0,431.001782278,169.998825524,519,199,False
97,431.0,170.0,0,431.000666143,169.999560482,519,199,False
98,431.0,170.0,0,431.000248371,169.9998361,519,199,False
99,431.0,170.0,0,431.000092576,169.999938908,519,199,False
100,431.0,170.0,0,431.000034505,169.99997723,519,199,False
101,432.0,171.0,0,431.982176533,170.982155186,519,199,False
102,432.0,171.0,0,432.010339689,171.010331732,519,199,False
