frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,302.0,144.0,manual,302.0,144.0,538,233,False
3,302.0,144.0,manual,302.0,144.0,538,233,False
4,302.0,144.0,manual,302.0,144.0,538,233,False
5,302.0,144.0,0,302.0,144.0,538,233,False
6,295.0,144.0,0,296.166666667,144.0,538,233,False
7,292.0,145.0,0,292.155279503,144.962732919,538,233,False
8,292.0,146.0,0,291.986614911,145.981662428,538,233,False
9,292.0,146.0,0,291.991452066,146.011261134,538,233,False
10,292.0,146.0,0,291.996641483,146.005068861,538,233,False
11,292.0,146.0,0,291.998739906,146.001931071,538,233,False
12,292.0,145.0,0,291.999529942,145.018559535,538,233,False
13,292.0,145.0,0,291.999824783,144.989934634,538,233,False
14,292.0,145.0,0,291.999934693,144.995435769,538,233,False
15,292.0,145.0,0,291.999975659,144.998259948,538,233,False
16,292.0,145.0,0,291.999990928,144.999349595,538,233,False
17,292.0,145.0,0,291.999996619,144.999757495,538,233,False
18,292.0,145.0,0,291.99999874,144.99990961,538,233,False
19,292.0,145.0,0,291.99999953,144.99996631,538,233,False
20,293.0,145.0,0,292.982163497,144.999987443,538,233,False
21,292.0,145.0,0,292.028171158,144.99999532,538,233,False
22,292.0,145.0,0,291.994329766,144.999998256,538,233,False
23,292.0,144.0,0,291.997112797,144.017835677,538,233,False
24,292.0,145.0,0,291.998886864,144.971828534,538,233,False
25,292.0,144.0,0,291.999583345,144.023506447,538,233,False
26,292.0,144.0,0,291.999844621,143.992552264,538,233,False
27,292.0,144.0,0,291.999942084,143.996448434,538,233,False
28,292.0,144.0,0,291.999978414,143.998639157,538,233,False
29,291.0,144.0,0,291.017828282,143.999491016,538,233,False
30,291.0,144.0,0,290.989662106,143.999810209,538,233,False
31,292.0,129.0,0,291.977497869,129.267474172,538,233,False
32,292.0,127.0,0,292.008556987,126.880622854,538,233,False
33,291.0,126.0,0,291.021836499,125.927186418,538,233,False
34,291.0,126.0,0,290.991194833,125.953669683,538,233,False
35,291.0,127.0,0,290.995907324,126.963977238,538,233,False
36,291.0,126.0,0,290.998435793,126.021348909,538,233,False
37,304.0,123.0,0,303.76754288,123.045293889,538,233,False
38,311.0,121.0,0,311.009281274,121.000832157,538,233,False
39,313.0,120.0,0,313.097231249,119.981705776,538,233,False
40,312.0,120.0,0,312.094236027,119.97445482,538,233,False
41,311.0,119.0,0,311.037898638,119.007419082,538,233,False
42,312.0,119.0,0,311.978585567,118.985739551,538,233,False
43,311.0,119.0,0,311.025990405,118.993870148,538,233,False
44,311.0,119.0,0,310.993476423,118.997676319,538,233,False
45,311.0,119.0,0,310.996792803,118.999132063,538,233,False
46,311.0,119.0,0,310.998767504,118.999676417,538,233,False
47,311.0,119.0,0,310.999538853,118.999879391,538,233,False
48,311.0,119.0,0,310.999828039,118.999955047,538,233,False
49,311.0,119.0,0,310.999935903,118.999983245,538,233,False
50,311.0,119.0,0,310.99997611,118.999993755,538,233,False
51,311.0,119.0,0,310.999991096,118.999997673,538,233,False
52,311.0,120.0,0,310.999996681,119.982162805,538,233,False
53,311.0,120.0,0,310.999998763,120.010334572,538,233,False
54,311.0,119.0,0,310.999999539,119.022500893,538,233,False
55,311.0,120.0,0,310.999999828,119.973606224,538,233,False
56,311.0,120.0,0,310.999999936,120.006334553,538,233,False
57,311.0,119.0,0,310.999999976,119.020971221,538,233,False
58,313.0,128.0,0,312.964327336,127.830343614,538,233,False
59,315.0,129.0,0,314.984997133,129.070964112,538,233,False
60,316.0,129.0,0,316.012162835,129.050707782,538,233,False
61,333.0,135.0,0,332.720001683,134.913042489,538,233,False
62,336.0,139.0,0,336.131732633,138.998196457,538,233,False
63,338.0,140.0,0,338.07823332,140.054301468,538,233,False
