frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
3,295.0,54.0,16,295.0,54.0,559,242,False
4,293.0,54.0,16,293.333333333,54.0,559,242,False
5,292.0,51.0,16,292.049689441,51.1118012422,559,242,False
6,292.0,49.0,16,291.995716772,49.0334627225,559,242,False
7,292.0,47.0,16,291.997264661,47.0121811129,559,242,False
8,292.0,45.0,16,291.998925274,45.0045282817,559,242,False
9,292.0,42.0,16,291.99959677,42.0195341231,559,242,False
10,291.0,40.0,16,291.017687371,39.990297033,559,242,False
11,291.0,39.0,16,290.989609462,38.977734259,559,242,False
12,292.0,37.0,16,291.977478212,37.0086451064,559,242,False
13,291.0,35.0,16,291.026385994,35.0040330154,559,242,False
14,291.0,33.0,16,290.993662547,33.0015419701,559,242,False
15,291.0,33.0,16,290.996864025,32.9649039175,559,242,False
16,293.0,33.0,16,292.963121483,32.9852121224,559,242,False
17,294.0,32.0,16,294.002382248,32.0122429688,559,242,False
18,295.0,32.0,16,295.00165968,31.9875764645,559,242,False
19,297.0,31.0,16,296.982819194,31.0123929863,559,242,False
20,302.0,46.0,16,301.939235676,45.7200524723,559,242,False
21,311.0,64.0,16,310.903405454,63.8285323196,559,242,False
22,308.0,79.0,16,308.174494934,78.9863879825,559,242,False
23,310.0,79.0,16,309.985928663,79.2648784556,559,242,False
24,319.0,69.0,16,318.86611537,69.2900061105,559,242,False
25,325.0,61.0,16,324.997452047,61.0815708806,559,242,False
26,329.0,49.0,16,329.036989072,49.1004789668,559,242,False
27,329.0,40.0,16,329.086947266,39.9872945746,559,242,False
28,326.0,34.0,16,326.089416683,33.9393553152,559,242,False
29,325.0,30.0,16,325.000382538,29.9390486017,559,242,False
30,323.0,23.0,16,323.016402346,23.0289563055,559,242,False
31,320.0,25.0,16,320.024727846,24.8527383666,559,242,False
32,330.0,42.0,16,329.778234985,41.6700047233,559,242,False
33,324.0,51.0,16,324.19167238,51.006530972,559,242,False
34,320.0,43.0,16,320.048894553,43.3118502067,559,242,False
35,318.0,40.0,16,317.981472217,40.0418568491,559,242,False
36,319.0,37.0,16,318.93782668,37.0120414906,559,242,False
37,319.0,34.0,16,318.992018535,34.0043177224,559,242,False
38,317.0,30.0,16,317.033424831,30.019437458,559,242,False
39,318.0,30.0,16,317.960690873,29.9367524974,559,242,False
40,318.0,28.0,16,318.000707895,28.0087259329,559,242,False
41,317.0,26.0,16,317.018835178,26.0047979725,559,242,False
42,317.0,26.0,16,316.990072565,25.9661895916,559,242,False
43,317.0,26.0,16,316.995488864,25.9856947638,559,242,False
44,317.0,26.0,16,316.998279819,25.9945866942,559,242,False
45,317.0,26.0,16,316.999357005,25.9979784765,559,242,False
46,317.0,26.0,16,316.999760257,25.9992463605,559,242,False
47,317.0,26.0,16,316.99991064,25.9997190981,559,242,False
48,317.0,26.0,16,316.999966694,25.9998953031,559,242,False
49,317.0,26.0,16,316.999987586,25.9999609778,559,242,False
50,317.0,26.0,16,316.999995373,25.9999854558,559,242,False
51,317.0,26.0,16,316.999998276,25.9999945792,559,242,False
52,317.0,26.0,16,316.999999357,25.9999979796,559,242,False
53,317.0,26.0,16,316.99999976,25.999999247,559,242,False
54,316.0,26.0,16,316.017836238,25.9999997193,559,242,False
55,317.0,26.0,16,316.971828743,25.9999998954,559,242,False
56,316.0,26.0,16,316.023506525,25.999999961,559,242,False
57,317.0,26.0,16,316.974715966,25.9999999855,559,242,False
58,317.0,26.0,16,317.00678334,25.9999999946,559,242,False
59,317.0,26.0,16,317.003303847,25.999999998,559,242,False
60,315.0,27.0,16,315.036941166,26.9821636716,559,242,False
61,315.0,26.0,16,314.979804778,26.0281712229,559,242,False
62,314.0,26.0,16,314.00868392,25.9943297904,559,242,False
63,314.0,26.0,16,313.986176081,25.9971128063,559,242,False
64,314.0,25.0,16,313.994031179,25.016723195,559,242,False
65,314.0,26.0,16,313.997736258,25.9714121231,559,242,False
66,314.0,25.0,16,313.999154399,25.0233511591,559,242,False
67,314.0,25.0,16,313.999684742,24.9924943822,559,242,False
68,314.0,26.0,16,313.999882494,25.9785905326,559,242,False
69,314.0,26.0,16,313.999956204,26.0089660113,559,242,False
70,314.0,26.0,16,313.999983676,26.0041527055,559,242,False
71,314.0,26.0,16,313.999993916,26.0015865844,559,242,False
72,313.0,26.0,16,313.01783406,26.0005932015,559,242,False
73,314.0,26.0,16,313.971827932,26.0002211842,559,242,False
74,314.0,25.0,16,314.005669895,25.0179187706,559,242,False
75,313.0,26.0,16,313.020723404,25.9718595047,559,242,False
76,313.0,26.0,16,312.990778193,26.0056816623,559,242,False
77,314.0,26.0,16,313.977915624,26.0028914623,559,242,False
78,314.0,26.0,16,314.008712775,26.0011147235,559,242,False
79,314.0,25.0,16,314.00405824,25.0182535743,559,242,False
80,314.0,26.0,16,314.001551372,25.9719843758,559,242,False
81,314.0,25.0,16,314.000580077,25.0235645353,559,242,False
82,314.0,25.0,16,314.000216292,24.992573915,559,242,False
83,314.0,25.0,16,314.00008062,24.9964565035,559,242,False
84,314.0,25.0,16,314.000030048,24.9986421642,559,242,False
85,314.0,26.0,16,314.0000112,25.9816558098,559,242,False
86,314.0,26.0,16,314.000004174,26.0101455224,559,242,False
87,313.0,26.0,16,313.017837883,26.0045940997,559,242,False
88,314.0,26.0,16,313.971829357,26.0017511836,559,242,False
89,314.0,25.0,16,314.005670426,25.0184908818,559,242,False
90,314.0,26.0,16,314.002887274,25.9720728282,559,242,False
91,314.0,26.0,16,314.001113163,26.0057611755,559,242,False
92,314.0,25.0,16,314.000416665,25.0207574259,559,242,False
93,314.0,26.0,16,314.000155382,25.9729545461,559,242,False
94,314.0,26.0,16,314.000057917,26.0060915732,559,242,False
95,314.0,26.0,16,314.000021587,26.0030443271,559,242,False
