frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,191.0,183.0,12,191.333333333,181.5,549,236,False
3,,193.0,190.0,12,192.937888199,189.683229814,549,236,False
4,,197.0,171.0,12,196.919154062,171.436755454,549,236,False
5,,210.0,178.0,12,209.801350942,177.713812723,549,236,False
6,,225.0,187.0,12,224.882002382,186.835881709,549,236,False
7,,235.0,194.0,12,235.043147758,193.971770382,549,236,False
8,,252.0,200.0,12,251.895387234,200.008892578,549,236,False
9,,267.0,202.0,12,266.990906328,202.075589604,549,236,False
10,,278.0,202.0,12,278.069386803,202.067304862,549,236,False
11,,264.0,185.0,12,264.475252524,185.33017583,549,236,False
12,,263.0,171.0,12,262.966767288,171.084152736,549,236,False
13,,238.0,175.0,12,238.405618409,174.70844913,549,236,False
14,,206.0,167.0,12,206.296038151,167.089917281,549,236,False
15,,203.0,160.0,12,202.60001665,160.025180419,549,236,False
16,,187.0,154.0,12,187.058370855,153.991150018,549,236,False
17,,158.0,154.0,12,158.263555549,153.888810867,549,236,False
18,,142.0,164.0,12,141.87793029,163.775031714,549,236,False
19,,141.0,151.0,12,140.676415312,151.317603732,549,236,False
20,,141.0,132.0,12,140.848250796,132.244605312,549,236,False
21,,137.0,115.0,12,137.013295645,115.061536222,549,236,False
22,,131.0,103.0,12,131.043971059,102.932335817,549,236,False
23,,119.0,90.0,12,119.125273747,89.9882811928,549,236,False
24,,106.0,80.0,12,106.069738479,79.9427693139,549,236,False
25,,93.0,74.0,12,93.0270955186,73.9047941758,549,236,False
26,,78.0,70.0,12,78.0458243508,69.9253073756,549,236,False
27,,62.0,69.0,12,62.03662541,68.9167756303,549,236,False
28,,50.0,71.0,12,49.9432409159,70.9128215503,549,236,False
29,,42.0,76.0,12,41.9041302344,75.9113107562,549,236,False
30,,36.0,87.0,12,35.9250197298,86.8572369044,549,236,False
31,,33.0,99.0,12,32.9166664973,98.9237036262,549,236,False
32,,32.0,112.0,12,31.9306171103,111.952622043,549,236,False
33,,32.0,124.0,12,31.9544696443,123.999271407,549,236,False
34,,31.0,137.0,12,30.9999251423,136.982702296,549,236,False
35,,30.0,151.0,12,30.0007806114,150.974901765,549,236,False
36,,29.0,165.0,12,29.0003296373,164.989752952,549,236,False
37,,29.0,178.0,12,28.9822883848,178.013974383,549,236,False
38,,31.0,190.0,12,30.9568724837,190.023896309,549,236,False
39,,33.0,195.0,12,32.9821777521,195.134655123,549,236,False
40,,35.0,197.0,12,34.993273726,197.109714723,549,236,False
41,,38.0,200.0,12,37.9796526839,200.025904688,549,236,False
42,,46.0,204.0,12,45.9023808546,203.99110151,549,236,False
43,,45.0,204.0,12,45.1198341438,204.067140824,549,236,False
44,,44.0,192.0,12,44.0521398645,192.242432093,549,236,False
45,,39.0,185.0,12,39.0911363946,185.011580586,549,236,False
46,,37.0,182.0,12,36.9838903062,181.929201043,549,236,False
47,,35.0,182.0,12,34.9915992006,181.916508514,549,236,False
48,,33.0,183.0,12,32.9967542099,182.948312416,549,236,False
49,,32.0,186.0,12,31.9809484285,185.944078257,549,236,False
50,,32.0,187.0,12,31.9742090377,187.01307554,549,236,False
51,,31.0,187.0,12,31.0073292216,187.024332952,549,236,False
52,,31.0,189.0,12,30.9857061423,188.974327845,549,236,False
53,,30.0,189.0,12,30.0116940273,189.024441695,549,236,False
54,,30.0,190.0,12,29.9873367844,189.992901024,549,236,False
55,,39.0,174.0,12,38.8339386991,174.299796,549,236,False
56,,37.0,171.0,12,37.1265849961,170.894339693,549,236,False
57,,31.0,165.0,12,31.1275451404,165.003724123,549,236,False
58,,29.0,165.0,12,28.9800385928,164.896432882,549,236,False
59,,31.0,179.0,12,30.9179845751,178.706667722,549,236,False
