frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,456.0,65.0,25,456.0,65.0,538,230,False
3,,456.0,65.0,25,456.0,65.0,538,230,False
4,1.0,455.285714286,67.4285714286,25,455.285714286,67.4285714286,538,230,False
5,1.0,454.571428571,69.8571428571,25,454.571428571,69.8571428571,538,230,False
6,1.0,453.857142857,72.2857142857,25,453.857142857,72.2857142857,538,230,False
7,1.0,453.142857143,74.7142857143,25,453.142857143,74.7142857143,538,230,False
8,1.0,452.428571429,77.1428571429,25,452.428571429,77.1428571429,538,230,False
9,1.0,451.714285714,79.5714285714,25,451.714285714,79.5714285714,538,230,False
10,,451.0,82.0,25,451.0,82.0,538,230,False
11,,451.0,83.0,25,451.0,82.8333333333,538,230,False
12,,451.0,83.0,25,451.0,82.9937888199,538,230,False
13,,451.0,84.0,25,451.0,83.9789854103,538,230,False
14,,451.0,84.0,25,451.0,84.0095515471,538,230,False
15,,451.0,85.0,25,451.0,84.9864851671,538,230,False
16,,451.0,85.0,25,451.0,85.0119918216,538,230,False
17,,451.0,85.0,25,451.0,85.0052845553,538,230,False
18,,452.0,85.0,25,451.982163469,85.0020086398,538,230,False
19,,452.0,85.0,25,452.010334836,85.0007505175,538,230,False
20,,452.0,85.0,25,452.004664665,85.0002798187,538,230,False
21,,452.0,85.0,25,452.001777485,85.000104297,538,230,False
22,,453.0,84.0,25,452.982828029,84.017875201,538,230,False
23,,453.0,84.0,25,453.010582601,83.9896795931,538,230,False
24,,454.0,83.0,25,453.986920686,83.0131770417,538,230,False
25,,455.0,82.0,25,454.994310473,82.0057259522,538,230,False
26,,455.0,82.0,25,455.015676768,81.9843368086,538,230,False
27,,456.0,82.0,25,455.988858338,81.9933103949,538,230,False
28,,456.0,81.0,25,456.012870858,81.0153022513,538,230,False
29,,457.0,81.0,25,456.987775501,80.9887186648,538,230,False
30,,457.0,80.0,25,457.012465496,80.0128187956,538,230,False
31,,458.0,80.0,25,457.987624332,79.9877560964,538,230,False
32,,459.0,80.0,25,458.994572821,79.994621936,538,230,False
33,,459.0,79.0,25,459.015774553,79.0157928592,538,230,False
34,,460.0,78.0,25,459.988894784,78.0067379345,538,230,False
35,,461.0,77.0,25,460.995048114,77.0025520894,538,230,False
36,,461.0,76.0,25,461.015951787,76.0009531533,538,230,False
37,,462.0,75.0,25,461.988960846,75.0003553482,538,230,False
38,,462.0,74.0,25,462.012909064,74.0001324482,538,230,False
39,,463.0,73.0,25,462.987789741,73.0000493657,538,230,False
40,,464.0,72.0,25,463.994634476,72.0000183994,538,230,False
41,,464.0,71.0,25,464.015797533,71.0000068577,538,230,False
42,,465.0,70.0,25,464.988903349,70.000002556,538,230,False
43,,465.0,69.0,25,465.012887634,69.0000009527,538,230,False
44,,465.0,68.0,25,465.005618081,68.0000003551,538,230,False
45,,466.0,67.0,25,465.984296603,67.0000001323,538,230,False
46,,466.0,66.0,25,466.011131737,66.0000000493,538,230,False
47,,466.0,64.0,25,466.00496177,64.017836346,538,230,False
48,,466.0,63.0,25,466.001888225,62.9896651112,538,230,False
49,,466.0,62.0,25,466.000705632,61.9953353165,538,230,False
50,,466.0,61.0,25,466.000263089,60.9982225085,538,230,False
51,,466.0,60.0,25,466.000098062,59.9993356405,538,230,False
52,,466.0,59.0,25,466.000036549,58.9997522939,538,230,False
53,,466.0,58.0,25,466.000013622,57.9999076719,538,230,False
54,,466.0,56.0,25,466.000005077,56.0178019153,538,230,False
55,,466.0,55.0,25,466.000001892,54.9896522784,538,230,False
56,,465.0,53.0,25,465.017837033,53.0131668611,538,230,False
57,,465.0,51.0,25,464.989665367,51.0057221578,538,230,False
58,,464.0,49.0,25,464.013171739,49.0021717219,538,230,False
59,,464.0,48.0,25,463.987887648,47.9829749721,538,230,False
60,,463.0,46.0,25,463.012507295,46.0106373688,538,230,False
61,,462.0,45.0,25,462.005476238,44.9869410991,538,230,False
62,,461.0,44.0,25,461.00208006,43.9943180808,538,230,False
63,,459.0,44.0,25,459.018613463,43.9800069481,538,230,False
64,,459.0,43.0,25,458.972118516,43.0095291857,538,230,False
65,,459.0,43.0,25,458.987941877,42.9865279688,538,230,False
66,,459.0,43.0,25,458.995426013,42.9941640963,538,230,False
67,,459.0,42.0,25,458.998291389,42.0156222106,538,230,False
68,,459.0,42.0,25,458.999362992,41.9888380033,538,230,False
69,,459.0,41.0,25,458.999762569,41.012863279,538,230,False
70,,468.0,41.0,25,467.839384557,40.9877726762,538,230,False
71,,480.0,36.0,25,479.878945146,36.0838097535,538,230,False
72,,482.0,34.0,25,482.130315974,33.9819570119,538,230,False
73,,486.0,49.0,25,486.021293564,48.6876992253,538,230,False
74,,489.0,50.0,25,489.024467413,50.1186859358,538,230,False
75,,482.0,42.0,25,482.188273747,42.2160130424,538,230,False
76,,482.0,41.0,25,481.953891669,40.9638774838,538,230,False
77,,478.0,38.0,25,478.048595398,38.0166277136,538,230,False
78,,465.0,34.0,25,465.181787139,34.0254737453,538,230,False
79,,460.0,47.0,25,459.932896911,46.7071993575,538,230,False
80,,452.0,42.0,25,452.022044993,42.1974562465,538,230,False
81,,450.0,39.0,25,449.903450379,39.0525940915,538,230,False
82,,451.0,50.0,25,450.9054919,49.768889039,538,230,False
83,,449.0,51.0,25,449.015483761,51.0802267542,538,230,False
84,,440.0,47.0,25,440.133051983,47.1270448094,538,230,False
85,,430.0,38.0,25,430.073517884,38.1411819775,538,230,False
86,,423.0,32.0,25,422.975037306,32.0036019694,538,230,False
87,,421.0,29.0,25,420.899008502,28.945487731,538,230,False
