frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
3,414.0,9.0,112,414.0,9.0,525,205,False
4,413.0,9.0,112,413.166666667,9.0,525,205,False
5,413.0,9.0,112,413.00621118,9.0,525,205,False
6,413.0,9.0,112,412.999464596,9.0,525,205,False
7,413.0,9.0,112,412.999658083,9.0,525,205,False
8,413.0,9.0,112,412.999865659,9.0,525,205,False
9,413.0,9.0,112,412.999949596,9.0,525,205,False
10,413.0,9.0,112,412.999981198,9.0,525,205,False
11,412.0,9.0,112,412.017829522,9.0,525,205,False
12,412.0,10.0,112,411.989662551,9.9821636442,525,205,False
13,412.0,10.0,112,411.995334361,10.0103348874,525,205,False
14,412.0,10.0,112,411.998222152,10.0046646832,525,205,False
15,411.0,11.0,112,411.017171835,10.9839411637,525,205,False
16,410.0,12.0,112,410.007253676,11.9931629275,525,205,False
17,409.0,12.0,112,409.002744399,12.0152472877,525,205,False
18,409.0,12.0,112,408.983188507,12.0065345066,525,205,False
19,409.0,12.0,112,408.992880633,12.0024762646,525,205,False
20,408.0,12.0,112,408.015141988,12.0009248921,525,205,False
21,408.0,12.0,112,407.988658928,12.0003448148,525,205,False
22,408.0,12.0,112,407.994960203,12.0001285222,525,205,False
23,407.0,12.0,112,407.015919021,12.0000479024,525,205,False
24,407.0,13.0,112,406.988948633,12.9821815264,525,205,False
25,407.0,13.0,112,406.995068185,13.0103415501,525,205,False
26,406.0,13.0,112,406.015959268,13.0046671663,525,205,False
27,406.0,15.0,112,405.988963634,14.9661057617,525,205,False
28,406.0,16.0,112,405.995073776,16.0034981681,525,205,False
29,406.0,17.0,112,405.998125024,17.0020757748,525,205,False
30,407.0,15.0,112,406.981462979,15.0543195978,525,205,False
31,403.0,17.0,112,403.081418958,16.951462882,525,205,False
32,400.0,13.0,112,400.016736711,13.0856358269,525,205,False
33,399.0,12.0,112,398.969914095,11.9833726377,525,205,False
34,399.0,7.0,112,398.969211909,7.06282490481,525,205,False
35,398.0,10.0,112,398.005424389,9.88402824755,525,205,False
36,397.0,10.0,112,397.002830484,10.0036141274,525,205,False
37,393.0,9.0,112,393.05460265,9.02142483287,525,205,False
38,388.0,9.0,112,388.040750102,8.99110986082,525,205,False
39,387.0,9.0,112,386.944819067,8.99587893,525,205,False
40,384.0,11.0,112,384.011738354,10.9627527121,525,205,False
41,375.0,14.0,112,375.112938995,13.9665720692,525,205,False
42,373.0,13.0,112,372.92243514,13.057950866,525,205,False
43,374.0,12.0,112,373.911855114,12.0249686522,525,205,False
