frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,58,39,manual,58,39,551,236,False
3,,58,39,21,58,39,551,236,False
4,,52,48,21,53,46.5,551,236,False
5,,52,37,21,52.0372670807,37.3540372671,551,236,False
6,,54,39,21,53.953687592,38.9263820104,551,236,False
7,,43,49,21,43.2185196209,48.8151555478,551,236,False
8,,43,43,21,42.8957839579,43.210099821,551,236,False
9,,56,34,21,55.7202561107,34.1452108762,551,236,False
10,,52,42,21,52.187447642,41.7540821765,551,236,False
11,,45,53,21,45.1373343503,52.8404743719,551,236,False
12,,54,65,21,53.7690337076,64.9194581407,551,236,False
13,,51,59,21,51.1144488403,59.2900257935,551,236,False
14,,46,50,21,46.0879260452,50.1769218289,551,236,False
15,,43,42,21,42.9992650923,42.051398767,551,236,False
16,,53,46,21,52.7662503829,45.8044252346,551,236,False
17,,62,53,21,61.9195412586,52.8633212887,551,236,False
18,,57,73,21,57.2200392536,72.7141330524,551,236,False
19,,48,70,21,48.1653224025,70.2924461958,551,236,False
20,,46,60,21,45.9407507286,60.2529473322,551,236,False
21,,46,49,21,45.9364601087,49.1190023298,551,236,False
22,,45,46,21,44.9921701176,45.9028465888,551,236,False
23,,50,53,21,49.8908223357,52.7786543075,551,236,False
24,,54,61,21,53.9720590867,60.8908050793,551,236,False
25,,52,76,21,52.0972141722,75.8331695463,551,236,False
26,,58,93,21,57.8986931488,92.8961110255,551,236,False
27,,60,100,21,60.0270047005,100.137646288,551,236,False
28,,60,117,21,60.0488369759,116.88137968,551,236,False
29,,68,137,21,67.8773671025,136.894147714,551,236,False
30,,63,142,21,63.179425416,142.225142323,551,236,False
31,,59,141,21,59.0598120174,141.203594185,551,236,False
32,,55,159,21,55.0219548754,158.742719758,551,236,False
33,,60,179,21,59.8476397963,178.85249151,551,236,False
34,,57,179,21,57.07822083,179.299277778,551,236,False
35,,55,195,21,55.017778587,194.843117152,551,236,False
36,,55,196,21,54.9704093205,196.196226611,551,236,False
37,,53,198,21,53.0229105857,198.067488996,551,236,False
38,,52,199,21,51.9923269763,199.042720242,551,236,False
39,,50,201,21,50.01420064,200.998926787,551,236,False
40,,49,200,21,48.9882729003,200.052295649,551,236,False
41,,49,200,21,48.9769783137,200.004176818,551,236,False
42,,49,200,21,48.9905269279,200.000823884,551,236,False
43,,48,199,21,48.0142628559,199.01810833,551,236,False
44,,48,199,21,47.9883311727,198.989764805,551,236,False
45,,47,200,21,47.0126743669,199.977536066,551,236,False
46,,47,200,21,46.9877022654,200.00857122,551,236,False
47,,46,201,21,46.0124381999,200.986169148,551,236,False
48,,46,201,21,45.9876141579,201.011866601,551,236,False
49,,45,202,21,45.0124053569,201.987401106,551,236,False
50,,44,203,21,44.0054382442,202.994489621,551,236,False
51,,44,203,21,43.9842295711,203.015743543,551,236,False
52,,43,204,21,43.0111067532,203.988883226,551,236,False
53,,43,204,21,42.9871161309,204.012880134,551,236,False
54,,42,204,21,42.0122196495,204.005615286,551,236,False
55,,42,204,21,41.9875326966,204.002131889,551,236,False
56,,41,204,21,41.0123749948,204.000796453,551,236,False
57,,41,204,21,40.9875906002,204.00029694,551,236,False
58,,41,204,21,40.9945602489,204.000110678,551,236,False
59,,40,204,21,40.0157698673,204.000041252,551,236,False
60,,40,203,21,39.9888930374,203.017851703,551,236,False
61,,40,204,21,39.9950474635,203.971834507,551,236,False
62,,40,203,21,39.998115217,203.023508673,551,236,False
63,,40,203,21,39.9992956511,202.992553094,551,236,False
64,,40,203,21,39.9997373893,202.996448743,551,236,False
65,,40,203,21,39.9999021167,202.998639272,551,236,False
66,,40,203,21,39.9999635172,202.999491059,551,236,False
67,,40,203,21,39.9999864023,202.999810225,551,236,False
68,,40,203,21,39.9999949319,202.999929264,551,236,False
69,,40,202,21,39.999998111,202.017809963,551,236,False
70,,40,203,21,39.999999296,202.97181895,551,236,False
71,,39,203,21,39.0178360652,203.005666547,551,236,False
72,,39,203,21,38.9896650066,203.002885829,551,236,False
73,,39,203,21,38.9953352775,203.001112624,551,236,False
74,,39,202,21,38.998222494,202.018252792,551,236,False
75,,39,202,21,38.999335635,201.989820412,551,236,False
