frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,44.0,208.0,manual,44.0,208.0,558,245,False
3,44.0,208.0,manual,44.0,208.0,558,245,False
4,44.0,208.0,manual,44.0,208.0,558,245,False
5,44.0,208.0,manual,44.0,208.0,558,245,False
6,44.0,208.0,manual,44.0,208.0,558,245,False
7,44.0,208.0,manual,44.0,208.0,558,245,False
8,44.0,208.0,manual,44.0,208.0,558,245,False
9,44.0,208.0,manual,44.0,208.0,558,245,False
10,44.0,208.0,manual,44.0,208.0,558,245,False
11,44.0,208.0,manual,44.0,208.0,558,245,False
12,44.0,208.0,manual,44.0,208.0,558,245,False
13,44.0,208.0,manual,44.0,208.0,558,245,False
14,44.0,208.0,manual,44.0,208.0,558,245,False
15,44.0,208.0,0,44.0,208.0,558,245,False
16,44.0,208.0,0,44.0,208.0,558,245,False
17,43.0,208.0,0,43.0322580645,208.0,558,245,False
18,42.0,208.0,0,42.0187369882,208.0,558,245,False
19,42.0,207.0,0,41.9890030073,207.018362302,558,245,False
20,41.0,207.0,0,41.0129452224,206.989819413,558,245,False
21,40.0,207.0,0,40.005641208,206.995390193,558,245,False
22,40.0,207.0,0,39.9843039024,206.998242822,558,245,False
23,58.0,208.0,0,57.6722406157,207.98150668,558,245,False
24,95.0,173.0,0,94.5235432741,173.634362373,558,245,False
25,127.0,140.0,0,126.894644064,140.231451257,558,245,False
26,130.0,86.0,0,130.481442163,86.4605897504,558,245,False
27,146.0,56.0,0,145.972487241,55.7615103251,558,245,False
28,144.0,37.0,0,144.300895684,36.6952834614,558,245,False
29,140.0,36.0,0,140.162711209,35.5550451174,558,245,False
30,149.0,39.0,0,148.83119239,38.7469548471,558,245,False
31,161.0,41.0,0,160.872593358,40.9193493798,558,245,False
32,167.0,44.0,0,167.056445407,43.9527578026,558,245,False
33,184.0,51.0,0,183.829812132,50.9102245292,558,245,False
34,209.0,64.0,0,208.784726616,63.8560677533,558,245,False
35,210.0,62.0,0,210.340569769,62.2086125318,558,245,False
36,208.0,60.0,0,208.200582244,60.090303485,558,245,False
37,207.0,58.0,0,207.060448119,58.0342580941,558,245,False
38,206.0,56.0,0,206.021845041,56.0127972588,558,245,False
39,204.0,55.0,0,204.025945533,54.9869347825,558,245,False
40,203.0,53.0,0,202.992685961,53.0121132273,558,245,False
41,201.0,51.0,0,201.014297486,51.0053275007,558,245,False
42,200.0,50.0,0,199.988307228,49.9841882062,558,245,False
43,198.0,49.0,0,198.012663679,48.993255004,558,245,False
44,197.0,48.0,0,196.987698197,47.9974452785,558,245,False
45,211.0,71.0,0,210.727055438,70.5709740033,558,245,False
46,224.0,95.0,0,223.903263335,94.8017735912,558,245,False
47,237.0,111.0,0,236.964183748,111.066974703,558,245,False
48,235.0,113.0,0,235.254207084,113.281411797,558,245,False
49,248.0,132.0,0,247.840005899,131.813941329,558,245,False
50,263.0,150.0,0,262.892504436,149.934566199,558,245,False
51,283.0,168.0,0,282.868462614,167.975799082,558,245,False
52,295.0,180.0,0,295.089287212,180.098006874,558,245,False
53,306.0,201.0,0,306.057734033,200.8811235,558,245,False
54,307.0,202.0,0,307.201051947,202.304982529,558,245,False
55,307.0,204.0,0,307.101363068,204.112550626,558,245,False
56,308.0,205.0,0,308.021207953,205.059732024,558,245,False
57,308.0,207.0,0,308.024947821,207.005277706,558,245,False
58,309.0,208.0,0,308.992277716,208.018990575,558,245,False
59,309.0,209.0,0,309.014143586,209.007892739,558,245,False
60,309.0,209.0,0,309.006086111,209.020817058,558,245,False
61,310.0,210.0,0,309.984471041,209.990777934,558,245,False
62,310.0,210.0,0,310.011196753,210.013586499,558,245,False
63,310.0,210.0,0,310.004986003,210.005878568,558,245,False
64,310.0,210.0,0,310.001897256,210.002230019,558,245,False
65,321.0,216.0,0,320.804509394,215.893815062,558,245,False
66,336.0,191.0,0,335.846403281,191.508228135,558,245,False
67,333.0,171.0,0,333.259942493,171.126458037,558,245,False
68,329.0,143.0,0,329.129900055,143.186810208,558,245,False
69,314.0,117.0,0,314.246195306,117.040638648,558,245,False
70,297.0,98.0,0,297.136898181,97.8889051122,558,245,False
71,270.0,79.0,0,270.231547383,78.952551931,558,245,False
72,240.0,57.0,0,240.148449204,57.0355352528,558,245,False
73,214.0,63.0,0,213.98695808,62.5163742031,558,245,False
74,176.0,55.0,0,176.205903097,55.0456760584,558,245,False
75,147.0,54.0,0,146.926302426,53.9029818145,558,245,False
76,142.0,54.0,0,141.537260562,53.9405459992,558,245,False
77,142.0,52.0,0,141.717518331,52.0123985086,558,245,False
78,115.0,46.0,0,115.37103098,46.0776201975,558,245,False
79,107.0,47.0,0,106.82219287,46.9075693228,558,245,False
80,80.0,57.0,0,80.2574919732,56.7992149827,558,245,False
81,50.0,61.0,0,50.164973919,61.0242223483,558,245,False
82,50.0,62.0,0,49.529700613,62.0672774536,558,245,False
83,50.0,63.0,0,49.7992634555,63.0278628699,558,245,False
84,48.0,62.0,0,47.9596372142,62.0461909717,558,245,False
85,45.0,61.0,0,45.0044413362,61.0189295856,558,245,False
86,45.0,61.0,0,44.9490788357,60.989301019,558,245,False
87,43.0,60.0,0,43.0141775021,60.0129990183,558,245,False
88,42.0,60.0,0,41.9890345571,59.9878215056,558,245,False
89,40.0,60.0,0,40.012971712,59.9946462306,558,245,False
90,39.0,59.0,0,38.9878147741,59.0158019101,558,245,False
91,38.0,59.0,0,37.9946438866,58.9889049801,558,245,False
92,39.0,59.0,0,38.9622920616,58.9950519147,558,245,False
93,51.0,104.0,0,50.7880370859,103.195482134,558,245,False
94,60.0,124.0,0,59.9650362199,124.107640021,558,245,False
95,68.0,149.0,0,68.0069122355,148.970438216,558,245,False
96,87.0,167.0,0,86.8073311037,167.110501578,558,245,False
97,93.0,189.0,0,93.1507181293,188.97565566,558,245,False
98,106.0,206.0,0,105.941969801,206.076972186,558,245,False
99,113.0,202.0,0,113.079923922,202.407369319,558,245,False
100,112.0,202.0,0,112.177339305,202.098609278,558,245,False
101,139.0,205.0,0,138.573740946,204.980697191,558,245,False
102,167.0,195.0,0,166.799728637,195.221995241,558,245,False
103,193.0,182.0,0,192.959047338,182.147217908,558,245,False
104,211.0,176.0,0,211.129039248,175.933101626,558,245,False
105,235.0,155.0,0,234.947982571,155.236783609,558,245,False
106,260.0,138.0,0,259.957985094,138.029432095,558,245,False
107,281.0,114.0,0,281.054602883,114.133009212,558,245,False
108,311.0,86.0,0,310.863186801,86.1267600915,558,245,False
109,330.0,54.0,0,330.137686103,54.1222844608,558,245,False
110,350.0,38.0,0,350.042510621,37.7637870522,558,245,False
111,356.0,40.0,0,356.265131482,39.5774208164,558,245,False
112,358.0,40.0,0,358.182093539,39.8621615176,558,245,False
113,358.0,40.0,0,358.107526841,39.9495664709,558,245,False
114,358.0,38.0,0,358.04197473,38.0169203365,558,245,False
115,358.0,36.0,0,358.015735446,36.0080157421,558,245,False
116,358.0,35.0,0,358.005869188,34.9852330599,558,245,False
117,358.0,35.0,0,358.002187745,34.9758101626,558,245,False
118,358.0,35.0,0,358.000815416,34.9900898577,558,245,False
119,358.0,35.0,0,358.000303918,34.996263545,558,245,False
120,358.0,35.0,0,358.000113275,34.9986053181,558,245,False
121,357.0,35.0,0,357.017878547,34.9994800827,558,245,False
122,357.0,35.0,0,356.98968084,34.9998062141,558,245,False
123,356.0,35.0,0,356.013177506,34.9999277728,558,245,False
