frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,73.0,28.0,manual,73.0,28.0,545,229,False
3,73.0,28.0,14,73.0,28.0,545,229,False
4,74.0,28.0,14,73.8333333333,28.0,545,229,False
5,74.0,28.0,14,73.9937888199,28.0,545,229,False
6,75.0,27.0,14,74.9789854103,27.0215499933,545,229,False
7,75.0,27.0,14,75.0095515471,26.9907903702,545,229,False
8,76.0,27.0,14,75.9864851671,26.9957371832,545,229,False
9,76.0,27.0,14,76.0119918216,26.998371352,545,229,False
10,77.0,27.0,14,76.9874467661,26.9993910678,545,229,False
11,77.0,27.0,14,77.0123431083,26.99977295,545,229,False
12,77.0,27.0,14,77.0054150518,26.9999153706,545,229,False
13,77.0,27.0,14,77.002057255,26.9999684571,545,229,False
14,77.0,27.0,14,77.000768636,26.9999882435,545,229,False
15,77.0,27.0,14,77.0002865717,26.9999956182,545,229,False
16,77.0,27.0,14,77.0001068139,26.9999983668,545,229,False
17,77.0,27.0,14,77.0000398114,26.9999993913,545,229,False
18,77.0,27.0,14,77.0000148383,26.9999997731,545,229,False
19,77.0,27.0,14,77.0000055305,26.9999999154,545,229,False
20,77.0,27.0,14,77.0000020613,26.9999999685,545,229,False
21,77.0,27.0,14,77.0000007683,26.9999999883,545,229,False
22,77.0,27.0,14,77.0000002863,26.9999999956,545,229,False
23,77.0,27.0,14,77.0000001067,26.9999999984,545,229,False
24,77.0,27.0,14,77.0000000398,26.9999999994,545,229,False
25,77.0,27.0,14,77.0000000148,26.9999999998,545,229,False
26,77.0,27.0,14,77.0000000055,26.9999999999,545,229,False
27,77.0,27.0,14,77.0000000021,27.0,545,229,False
28,77.0,27.0,14,77.0000000008,27.0,545,229,False
29,77.0,27.0,14,77.0000000003,27.0,545,229,False
30,77.0,27.0,14,77.0000000001,27.0,545,229,False
31,77.0,27.0,14,77.0,27.0,545,229,False
32,77.0,28.0,14,77.0,27.9821636724,545,229,False
33,62.0,30.0,14,62.0,30.0,545,229,False
34,51.0,49.0,14,52.8333333333,45.8333333333,545,229,False
35,58.0,57.0,14,57.8074534161,56.5838509317,545,229,False
36,66.0,70.0,14,65.8441975639,69.7557221256,545,229,False
37,62.0,71.0,14,62.1577862451,71.1242562068,545,229,False
38,59.0,84.0,14,59.051299201,83.8417375359,545,229,False
39,58.0,87.0,14,57.9830676056,87.109683099,545,229,False
40,50.0,82.0,14,50.1168280897,82.1916555204,545,229,False
41,48.0,94.0,14,47.9424173725,93.7754274239,545,229,False
42,53.0,105.0,14,52.8488441646,104.919969308,545,229,False
43,54.0,108.0,14,54.0088007116,108.113037659,545,229,False
44,52.0,108.0,14,52.0599063686,108.102476735,545,229,False
45,50.0,108.0,14,50.0250378749,108.041082508,545,229,False
46,49.0,108.0,14,48.9916253526,108.015450279,545,229,False
47,48.0,107.0,14,47.9960312872,107.023601497,545,229,False
48,45.0,106.0,14,45.0341529049,106.009650516,545,229,False
49,42.0,106.0,14,42.0144344892,105.98580143,545,229,False
50,40.0,106.0,14,39.9876252293,105.993856371,545,229,False
51,37.0,105.0,14,37.0123744067,105.015505749,545,229,False
52,35.0,105.0,14,34.9875887024,104.988794512,545,229,False
53,35.0,106.0,14,34.9588868061,105.97717441,545,229,False
54,34.0,107.0,14,34.0007667059,106.990600096,545,229,False
55,32.0,108.0,14,32.0188920898,107.996453803,545,229,False
