frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,291.0,141.0,51,291.0,141.0,527,208,False
3,,293.0,138.0,51,292.666666667,138.5,527,208,False
4,,297.0,125.0,51,296.838509317,125.50310559,527,208,False
5,,299.0,117.0,51,298.970820506,117.129032258,527,208,False
6,,307.0,135.0,51,306.880289572,134.567833695,527,208,False
7,,302.0,139.0,51,302.182986176,139.066535304,527,208,False
8,,290.0,148.0,51,290.204031385,147.946464412,527,208,False
9,,291.0,146.0,51,290.850655515,146.172513018,527,208,False
10,,305.0,154.0,51,304.701675886,153.895143606,527,208,False
11,,301.0,138.0,51,301.198251829,138.380896025,527,208,False
12,,294.0,138.0,51,294.142208863,137.87668256,527,208,False
13,,292.0,148.0,51,291.967091118,147.762979263,527,208,False
14,,306.0,146.0,51,305.69824177,146.116551549,527,208,False
15,,307.0,147.0,51,307.105548644,146.999736732,527,208,False
16,,297.0,143.0,51,297.245972501,143.086992064,527,208,False
17,,291.0,139.0,51,291.03022085,139.036590985,527,208,False
18,,288.0,138.0,51,287.954813767,137.960328485,527,208,False
19,,286.0,137.0,51,285.96262065,136.982662685,527,208,False
20,,284.0,135.0,51,283.985085307,135.01125236,527,208,False
21,,283.0,135.0,51,282.976557704,134.969368989,527,208,False
22,,281.0,134.0,51,281.008243214,134.004753129,527,208,False
23,,280.0,134.0,51,279.986048649,133.984709043,527,208,False
24,,280.0,135.0,51,279.976149118,134.97564797,527,208,False
25,,279.0,135.0,51,279.008054193,135.007867318,527,208,False
26,,278.0,134.0,51,278.003812767,134.02157944,527,208,False
27,,278.0,134.0,51,277.983623552,133.991099023,527,208,False
28,,277.0,134.0,51,277.010880872,133.995871614,527,208,False
29,,277.0,134.0,51,276.987031941,133.998422484,527,208,False
30,,276.0,134.0,51,276.012188271,133.999410179,527,208,False
31,,276.0,134.0,51,275.987521001,133.999780076,527,208,False
32,,275.0,133.0,51,275.012370636,133.017754354,527,208,False
33,,270.0,146.0,51,270.076770613,145.757762293,527,208,False
34,,261.0,126.0,51,261.103412114,126.486404121,527,208,False
35,,261.0,102.0,51,260.881595823,102.280233132,527,208,False
36,,266.0,90.0,51,265.859176574,89.8951461746,527,208,False
37,,260.0,101.0,51,260.13908533,100.540667717,527,208,False
38,,252.0,113.0,51,252.096679605,112.790852304,527,208,False
39,,245.0,121.0,51,245.020343484,120.991576775,527,208,False
40,,241.0,109.0,51,240.953322476,109.356914419,527,208,False
41,,242.0,106.0,51,241.890824323,105.989730942,527,208,False
42,,238.0,117.0,51,238.044098132,116.739606509,527,208,False
43,,228.0,121.0,51,228.127511629,121.015523653,527,208,False
44,,230.0,111.0,51,229.838805141,111.260881839,527,208,False
45,,227.0,117.0,51,227.019113507,116.824061061,527,208,False
46,,225.0,127.0,51,224.993077373,126.8500068,527,208,False
47,,215.0,123.0,51,215.139438254,123.189763986,527,208,False
48,,208.0,117.0,51,208.005258098,117.118157104,527,208,False
49,,205.0,128.0,51,204.928379024,127.743091122,527,208,False
50,,197.0,130.0,51,197.058966188,130.050371182,527,208,False
51,,198.0,123.0,51,197.865549942,123.186293889,527,208,False
52,,196.0,113.0,51,195.995911524,113.130960247,527,208,False
53,,196.0,116.0,51,195.965005948,115.81988295,527,208,False
54,,196.0,118.0,51,195.98535546,117.939748572,527,208,False
55,,196.0,119.0,51,195.994465105,118.995708985,527,208,False
56,,214.0,117.0,51,213.676879495,117.052778973,527,208,False
57,,201.0,116.0,51,201.417129948,116.004437484,527,208,False
58,,186.0,114.0,51,186.21686846,114.018761219,527,208,False
59,,188.0,94.0,51,187.780550826,94.3288651623,527,208,False
60,,180.0,87.0,51,180.082201306,86.9061040728,527,208,False
61,,180.0,101.0,51,179.895794985,100.580081523,527,208,False
62,,166.0,95.0,51,166.204416869,95.181796016,527,208,False
63,,174.0,103.0,51,173.695431118,102.834239246,527,208,False
64,,183.0,109.0,51,182.85042496,108.96271601,527,208,False
65,,185.0,112.0,51,185.067379845,112.040785002,527,208,False
66,,188.0,113.0,51,188.013169512,113.053490631,527,208,False
67,,190.0,114.0,51,190.022173226,114.021769123,527,208,False
68,,192.0,114.0,51,192.009090507,114.026037701,527,208,False
69,,193.0,114.0,51,193.021264037,114.010562406,527,208,False
70,,194.0,114.0,51,194.008780884,114.003977819,527,208,False
71,,194.0,114.0,51,194.021150035,114.001484558,527,208,False
72,,196.0,115.0,51,195.973065806,114.982717084,527,208,False
73,,196.0,115.0,51,196.023967691,115.010541165,527,208,False
74,,197.0,115.0,51,196.992724181,115.004741566,527,208,False
75,,197.0,116.0,51,197.014348838,115.983969819,527,208,False
76,,199.0,117.0,51,198.970491816,116.993173608,527,208,False
77,,200.0,117.0,51,200.005170127,117.015251268,527,208,False
78,,200.0,117.0,51,200.020537048,117.00653599,527,208,False
79,,200.0,117.0,51,200.008545059,117.002476818,527,208,False
80,,201.0,117.0,51,200.985391166,117.000925098,527,208,False
81,,201.0,118.0,51,201.011539872,117.982508564,527,208,False
82,,213.0,105.0,51,212.791077966,105.242335705,527,208,False
83,,208.0,118.0,51,208.21514531,117.638486697,527,208,False
84,,184.0,139.0,51,184.433100382,138.700945195,527,208,False
85,,164.0,134.0,51,164.106966501,134.344418979,527,208,False
86,,166.0,145.0,51,165.64486282,144.864805236,527,208,False
87,,155.0,144.0,51,155.080604173,144.151033841,527,208,False
88,,156.0,153.0,51,155.826198143,152.88756847,527,208,False
89,,161.0,161.0,51,160.854121086,160.967857061,527,208,False
90,,146.0,159.0,51,146.298474181,159.166850272,527,208,False
91,,144.0,164.0,51,143.8962591,163.94589131,527,208,False
92,,134.0,163.0,51,134.093736583,163.081285454,527,208,False
93,,137.0,166.0,51,136.809400933,165.963806048,527,208,False
94,,129.0,161.0,51,129.114367355,161.126018681,527,208,False
95,,124.0,153.0,51,123.997990133,153.107154281,527,208,False
96,,140.0,151.0,51,139.622551936,150.935800246,527,208,False
97,,138.0,137.0,51,138.162346251,137.185124174,527,208,False
98,,129.0,133.0,51,129.199864613,132.900639565,527,208,False
99,,134.0,124.0,51,133.831452899,124.044091642,527,208,False
100,,135.0,135.0,51,134.996894533,134.663589314,527,208,False
101,,137.0,146.0,51,136.983863866,145.85772918,527,208,False
102,,141.0,140.0,51,140.957596354,140.249383,527,208,False
103,,129.0,126.0,51,129.267835331,126.250111326,527,208,False
104,,126.0,119.0,51,125.952872998,118.975887058,527,208,False
105,,115.0,109.0,51,115.118093198,109.038906725,527,208,False
106,,106.0,98.0,51,106.014834425,98.0346294319,527,208,False
107,,106.0,82.0,51,105.843605623,82.1030518,527,208,False
108,,98.0,75.0,51,98.0766511787,74.8821959296,527,208,False
109,,100.0,64.0,51,99.8566634446,64.0199623361,527,208,False
110,,97.0,53.0,51,97.0275313457,53.0104967603,527,208,False
111,,87.0,41.0,51,87.1389897608,41.0218948998,527,208,False
112,,77.0,30.0,51,77.0579639254,29.9911847962,527,208,False
113,,83.0,28.0,51,82.7365176046,27.8353751129,527,208,False
114,,98.0,27.0,51,97.7276262836,26.9130845437,527,208,False
115,,109.0,30.0,51,108.961492538,29.8950369221,527,208,False
116,,119.0,33.0,51,119.006499374,32.9574058857,527,208,False
117,,133.0,38.0,51,132.932074966,37.9482856757,527,208,False
118,,145.0,42.0,51,145.006989469,41.9968465345,527,208,False
119,,155.0,44.0,51,155.039823753,44.0352687945,527,208,False
120,,169.0,48.0,51,168.945278716,47.9792166031,527,208,False
121,,183.0,52.0,51,182.976275536,51.9906300521,527,208,False
122,,197.0,56.0,51,196.990998219,55.9964299764,527,208,False
123,,209.0,60.0,51,209.03230993,59.9986656791,527,208,False
124,,222.0,65.0,51,221.995912832,64.9816661726,527,208,False
125,,235.0,72.0,51,234.997704768,71.9566404785,527,208,False
126,,249.0,82.0,51,248.981271266,81.9285822927,527,208,False
127,,264.0,90.0,51,263.974327859,90.0064098539,527,208,False
128,,274.0,100.0,51,274.078718746,99.9682969695,527,208,False
129,,283.0,110.0,51,283.051401001,109.986552315,527,208,False
130,,284.0,117.0,51,284.162904309,117.04841875,527,208,False
131,,285.0,133.0,51,285.06759593,132.860076403,527,208,False
132,,271.0,127.0,51,271.293068149,127.332687867,527,208,False
133,,280.0,120.0,51,279.7118146,120.16025073,527,208,False
134,,287.0,112.0,51,286.909243138,112.079299116,527,208,False
135,,286.0,101.0,51,286.109661137,101.084001562,527,208,False
136,,286.0,90.0,51,286.029902673,90.033914168,527,208,False
137,,282.0,74.0,51,282.081965539,74.1019466548,527,208,False
138,,277.0,62.0,51,277.051775256,61.9709255339,527,208,False
139,,272.0,51.0,51,272.020313177,50.9681174577,527,208,False
140,,270.0,40.0,51,269.954110659,39.9871097272,527,208,False
141,,268.0,27.0,51,267.980337987,27.0308200551,527,208,False
142,,265.0,18.0,51,265.010385564,17.9418466086,527,208,False
143,,263.0,13.0,51,262.986882232,12.9036473761,527,208,False
144,,260.0,19.0,51,260.012134142,18.7643145749,527,208,False
145,,276.0,32.0,51,275.66644701,31.7777419631,527,208,False
146,,283.0,38.0,51,283.020027995,38.0355828974,527,208,False
147,,276.0,33.0,51,276.264081129,33.2151289852,527,208,False
148,,280.0,43.0,51,279.914507885,42.8222973077,527,208,False
149,,272.0,48.0,51,272.173370238,48.0106080292,527,208,False
150,,273.0,34.0,51,272.913912313,34.3465212112,527,208,False
151,,259.0,37.0,51,259.22824669,36.8423297975,527,208,False
152,,258.0,23.0,51,257.865657038,23.2307254784,527,208,False
153,,252.0,19.0,51,252.028609878,18.9214852952,527,208,False
154,,251.0,10.0,51,250.925247016,10.0520453796,527,208,False
155,,246.0,12.0,51,246.03939612,11.8270895581,527,208,False
156,,243.0,15.0,51,242.982229507,14.908514355,527,208,False
157,,258.0,13.0,51,257.670769677,13.0537895682,527,208,False
158,,257.0,13.0,51,257.147233663,12.9885814146,527,208,False
159,,251.0,9.0,51,251.156976023,9.06558358265,527,208,False
160,,244.0,6.0,51,244.081229693,6.00994985361,527,208,False
161,,239.0,5.0,51,238.995690276,4.96734218875,527,208,False
162,,233.0,4.0,51,233.014574946,3.98608762142,527,208,False
163,,230.0,4.0,51,229.952697678,3.97689503277,527,208,False
164,,225.0,3.0,51,225.015518734,3.00836720733,527,208,False
165,,214.0,2.0,51,214.114388386,2.00393110775,527,208,False
166,,205.0,3.0,51,205.01215892,2.96583141223,527,208,False
167,,203.0,3.0,51,202.87821912,3.00339591341,527,208,False
168,,201.0,3.0,51,200.948565693,3.00203766289,527,208,False
169,,199.0,3.0,51,198.980540375,3.00079641013,527,208,False
170,,198.0,3.0,51,197.974896929,3.00029860213,527,208,False
171,,197.0,3.0,51,196.989789479,3.00011137819,527,208,False
172,,200.0,17.0,51,199.924808193,16.75033293,527,208,False
173,,201.0,16.0,51,201.004231323,16.1625403403,527,208,False
174,,201.0,5.0,51,201.020957043,5.25117608052,527,208,False
175,,212.0,8.0,51,211.812538838,7.85302952315,527,208,False
176,,235.0,4.0,51,234.70674965,4.05856279763,527,208,False
177,,242.0,8.0,51,242.165392435,7.88456057379,527,208,False
178,,244.0,22.0,51,244.163971315,21.7720417696,527,208,False
179,,232.0,36.0,51,232.315720079,35.9061865244,527,208,False
180,,229.0,46.0,51,228.969330935,46.0359560742,527,208,False
